       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
    234.000    12.6882   4.066570    1.28292 5.9701e-02  2.7764017  1.0561405    34.9026    26.3796    12.6565    1502.84
    235.000    12.6758   4.065352    1.21843 5.8480e-02  2.8005593  1.0561252    34.9020    26.3816    12.6440    1502.82
    236.000    12.6673   4.064563    1.16758 5.8009e-02  2.8294563  1.0553279    34.9019    26.3832    12.6353    1502.81
    237.000    12.6496   4.062763    1.10943 5.8283e-02  2.8678706  1.0532723    34.9005    26.3857    12.6175    1502.76
    238.000    12.5886   4.056558    0.93609 5.8303e-02  2.9141611  1.0500127    34.8970    26.3949    12.5565    1502.57
    239.000    12.5269   4.050240    0.76685 5.8421e-02  3.0033291  1.0447902    34.8929    26.4039    12.4948    1502.37
    240.000    12.3711   4.034037    0.56931 5.8788e-02  3.1318480  1.0341600    34.8808    26.4250    12.3391    1501.84
    241.000    12.3234   4.029456    0.50600 6.0195e-02  3.2101939  1.0319763    34.8805    26.4339    12.2914    1501.70
    242.000    12.3001   4.027069    0.50215 5.8781e-02  3.2472367  1.0309071    34.8786    26.4370    12.2680    1501.63
    243.000    12.2883   4.025932    0.50533 5.8227e-02  3.2728387  1.0297652    34.8781    26.4390    12.2561    1501.61
    244.000    12.2874   4.025969    0.53011 5.8928e-02  3.2937373  1.0265614    34.8789    26.4397    12.2550    1501.62
    245.000    12.2753   4.024787    0.52957 5.6977e-02  3.3006922  1.0253373    34.8782    26.4415    12.2429    1501.60
    246.000    12.2711   4.024371    0.53074 5.9396e-02  3.3003145  1.0256473    34.8777    26.4420    12.2385    1501.60
    247.000    12.2705   4.024352    0.53345 5.7587e-02  3.2993551  1.0256410    34.8777    26.4421    12.2377    1501.61
    248.000    12.2675   4.024050    0.54060 5.7774e-02  3.2979408  1.0254764    34.8771    26.4422    12.2346    1501.62
    249.000    12.2578   4.023023    0.54420 5.8586e-02  3.2958318  1.0245904    34.8758    26.4430    12.2248    1501.60
    250.000    12.2459   4.021804    0.54476 5.8211e-02  3.2932757  1.0236637    34.8746    26.4444    12.2128    1501.58
    251.000    12.2341   4.020607    0.53839 5.7251e-02  3.2929550  1.0219545    34.8735    26.4459    12.2009    1501.55
    252.000    12.2283   4.020020    0.53202 5.8524e-02  3.2950074  1.0203449    34.8728    26.4465    12.1950    1501.55
    253.000    12.2184   4.019034    0.52734 5.8166e-02  3.2962757  1.0196759    34.8720    26.4478    12.1850    1501.53
    254.000    12.2138   4.018625    0.51998 5.8312e-02  3.2987511  1.0195390    34.8720    26.4486    12.1802    1501.53
    255.000    12.2102   4.018339    0.51156 5.7771e-02  3.3039079  1.0188052    34.8721    26.4494    12.1765    1501.53
    256.000    12.2042   4.017740    0.50239 5.7369e-02  3.3101597  1.0182925    34.8715    26.4501    12.1703    1501.53
    257.000    12.1937   4.016705    0.49129 5.6209e-02  3.3148484  1.0179937    34.8707    26.4515    12.1598    1501.51
    258.000    12.1797   4.015294    0.47949 5.8249e-02  3.3205513  1.0168860    34.8696    26.4533    12.1457    1501.47
    259.000    12.1644   4.013745    0.47135 5.8275e-02  3.3281196  1.0161492    34.8684    26.4554    12.1303    1501.44
    260.000    12.1456   4.011841    0.46285 5.7367e-02  3.3337213  1.0149427    34.8671    26.4579    12.1114    1501.39
    261.000    12.1356   4.010837    0.45517 6.0030e-02  3.3423769  1.0139438    34.8662    26.4592    12.1012    1501.37
    262.000    12.1266   4.009911    0.45282 5.8410e-02  3.3481004  1.0133645    34.8652    26.4602    12.0921    1501.35
    263.000    12.1095   4.008099    0.44386 5.6967e-02  3.3526632  1.0120335    34.8630    26.4617    12.0750    1501.31
    264.000    12.0516   4.002048    0.42330 5.7211e-02  3.3583542  1.0098411    34.8577    26.4687    12.0170    1501.12
    265.000    11.9793   3.994759    0.39277 6.2766e-02  3.3718039  1.0047431    34.8539    26.4795    11.9447    1500.88
    266.000    11.9593   3.992628    0.37998 5.7440e-02  3.3804326  1.0048366    34.8513    26.4814    11.9246    1500.83
    267.000    11.8688   3.983681    0.32066 5.8974e-02  3.4148506  0.9970579    34.8482    26.4962    11.8342    1500.53
    268.000    11.8368   3.980317    0.31355 5.8216e-02  3.4445032  0.9929776    34.8447    26.4995    11.8021    1500.43
    269.000    11.7866   3.975338    0.30721 5.9110e-02  3.4557525  0.9896653    34.8426    26.5074    11.7519    1500.27
    270.000    11.7773   3.974436    0.30166 5.9864e-02  3.4644595  0.9876271    34.8421    26.5087    11.7424    1500.26
    271.000    11.7711   3.973872    0.29625 5.8205e-02  3.4746305  0.9865094    34.8419    26.5097    11.7362    1500.25
    272.000    11.7628   3.973089    0.29579 5.8909e-02  3.4812064  0.9856754    34.8415    26.5110    11.7278    1500.24
    273.000    11.7510   3.971877    0.29379 5.8262e-02  3.4850318  0.9854311    34.8403    26.5124    11.7158    1500.21
    274.000    11.7236   3.969119    0.29206 5.9686e-02  3.4895693  0.9850353    34.8385    26.5161    11.6884    1500.13
    275.000    11.6875   3.965489    0.28756 5.8870e-02  3.4932438  0.9841537    34.8363    26.5212    11.6521    1500.02
    276.000    11.6791   3.964675    0.28238 6.0016e-02  3.4967096  0.9836109    34.8358    26.5223    11.6436    1500.01
    277.000    11.6630   3.962901    0.27851 5.9291e-02  3.4993694  0.9828076    34.8330    26.5232    11.6275    1499.97
    278.000    11.6059   3.957016    0.27690 5.9818e-02  3.5034979  0.9782457    34.8283    26.5303    11.5703    1499.78
    279.000    11.5751   3.953929    0.27533 5.9789e-02  3.5056532  0.9760506    34.8264    26.5346    11.5395    1499.69
    280.000    11.5655   3.952929    0.27482 6.0374e-02  3.5079894  0.9749885    34.8252    26.5354    11.5298    1499.67
    281.000    11.5531   3.951672    0.27016 6.1201e-02  3.5096622  0.9731425    34.8240    26.5367    11.5173    1499.64
    282.000    11.5352   3.949786    0.27058 5.8628e-02  3.5110998  0.9717811    34.8218    26.5384    11.4993    1499.59
    283.000    11.5117   3.947423    0.26944 5.9616e-02  3.5121060  0.9696221    34.8202    26.5415    11.4757    1499.53
    284.000    11.4877   3.945044    0.26570 5.8633e-02  3.5164640  0.9658432    34.8188    26.5449    11.4516    1499.46
    285.000    11.4320   3.939435    0.26262 5.9805e-02  3.5189530  0.9624636    34.8155    26.5526    11.3959    1499.28
    286.000    11.4124   3.937512    0.26219 5.9212e-02  3.5195964  0.9588966    34.8144    26.5555    11.3763    1499.22
    287.000    11.3982   3.936088    0.26027 6.0044e-02  3.5199887  0.9575253    34.8133    26.5572    11.3620    1499.19
    288.000    11.3820   3.934448    0.26094 6.0739e-02  3.5205487  0.9562079    34.8119    26.5592    11.3456    1499.15
    289.000    11.3571   3.931926    0.26217 6.0270e-02  3.5211452  0.9551943    34.8100    26.5623    11.3207    1499.07
    290.000    11.3413   3.930363    0.26831 6.0484e-02  3.5197086  0.9551639    34.8090    26.5644    11.3048    1499.03
    291.000    11.3312   3.929369    0.26930 6.1017e-02  3.5172779  0.9521343    34.8082    26.5657    11.2946    1499.01
    292.000    11.3156   3.927800    0.26955 6.0944e-02  3.5159835  0.9495839    34.8069    26.5675    11.2789    1498.98
    293.000    11.2957   3.925765    0.27378 5.9685e-02  3.5154396  0.9477106    34.8051    26.5698    11.2589    1498.92
    294.000    11.2620   3.922308    0.27568 5.9913e-02  3.5133712  0.9463809    34.8023    26.5738    11.2251    1498.81
    295.000    11.2173   3.917812    0.27704 6.0371e-02  3.5115592  0.9446959    34.7994    26.5797    11.1804    1498.67
    296.000    11.1714   3.913176    0.27791 6.1812e-02  3.5107775  0.9399591    34.7963    26.5857    11.1344    1498.52
    297.000    11.1280   3.908701    0.27931 6.2550e-02  3.5102516  0.9358517    34.7923    26.5905    11.0910    1498.38
    298.000    11.0870   3.904549    0.28091 6.1409e-02  3.5098719  0.9332442    34.7893    26.5957    11.0500    1498.25
    299.000    11.0587   3.901694    0.28273 6.0055e-02  3.5087809  0.9299194    34.7872    26.5992    11.0216    1498.17
    300.000    11.0382   3.899597    0.28479 6.3040e-02  3.5079255  0.9275890    34.7853    26.6014    11.0010    1498.11
    301.000    11.0275   3.898576    0.28423 6.2423e-02  3.5073257  0.9260779    34.7848    26.6030    10.9902    1498.09
    302.000    11.0326   3.899139    0.28376 6.1243e-02  3.5070020  0.9262174    34.7851    26.6023    10.9952    1498.12
    303.000    11.0245   3.898371    0.28168 6.3489e-02  3.5066353  0.9262973    34.7847    26.6034    10.9870    1498.11
    304.000    11.0175   3.897769    0.28305 6.0588e-02  3.5077421  0.9249089    34.7849    26.6048    10.9799    1498.10
    305.000    11.0152   3.897584    0.27998 5.9306e-02  3.5077959  0.9242006    34.7848    26.6052    10.9775    1498.11
    306.000    11.0128   3.897368    0.28165 6.1970e-02  3.5076168  0.9237106    34.7845    26.6054    10.9749    1498.12
    307.000    11.0051   3.896656    0.28140 6.1507e-02  3.5078864  0.9230240    34.7841    26.6065    10.9672    1498.10
    308.000    10.9993   3.896100    0.28089 6.1614e-02  3.5083582  0.9225676    34.7837    26.6072    10.9612    1498.10
    309.000    10.9904   3.895337    0.27963 6.2343e-02  3.5086160  0.9219538    34.7841    26.6091    10.9522    1498.08
    310.000    10.9813   3.894422    0.27912 6.1895e-02  3.5090344  0.9225196    34.7831    26.6100    10.9430    1498.07
    311.000    10.9674   3.893007    0.27784 6.2750e-02  3.5100101  0.9212101    34.7817    26.6114    10.9291    1498.04
    312.000    10.9322   3.889539    0.27979 6.0620e-02  3.5094405  0.9186815    34.7800    26.6164    10.8938    1497.92
    313.000    10.9056   3.886901    0.28050 6.1788e-02  3.5092096  0.9167775    34.7784    26.6200    10.8671    1497.85
    314.000    10.8921   3.885616    0.27941 6.0679e-02  3.5100061  0.9155397    34.7779    26.6221    10.8535    1497.81
    315.000    10.8719   3.883614    0.27763 6.2706e-02  3.5110983  0.9138316    34.7766    26.6246    10.8332    1497.76
    316.000    10.8509   3.881568    0.27858 6.1978e-02  3.5123392  0.9110629    34.7756    26.6276    10.8122    1497.70
    317.000    10.7929   3.875757    0.27668 6.1148e-02  3.5132547  0.9081350    34.7719    26.6352    10.7542    1497.51
    318.000    10.7425   3.870706    0.28072 6.2433e-02  3.5136887  0.9048905    34.7687    26.6417    10.7038    1497.34
    319.000    10.6664   3.863113    0.27936 6.3101e-02  3.5140958  0.9002802    34.7643    26.6518    10.6277    1497.08
    320.000    10.6075   3.857252    0.28034 6.2441e-02  3.5135446  0.8966207    34.7610    26.6597    10.5688    1496.88
    321.000    10.5776   3.854312    0.28440 6.2273e-02  3.5113875  0.8941743    34.7595    26.6638    10.5389    1496.79
    322.000    10.5632   3.852942    0.28561 6.2923e-02  3.5094571  0.8926939    34.7589    26.6658    10.5244    1496.76
    323.000    10.5652   3.853226    0.28982 6.4072e-02  3.5076894  0.8910324    34.7594    26.6659    10.5262    1496.78
    324.000    10.5522   3.852032    0.28718 6.2599e-02  3.5062887  0.8907646    34.7593    26.6682    10.5131    1496.75
    325.000    10.5434   3.851193    0.28893 6.1934e-02  3.5064198  0.8889370    34.7588    26.6692    10.5043    1496.74
    326.000    10.5347   3.850324    0.28894 6.2394e-02  3.5066096  0.8871380    34.7579    26.6701    10.4955    1496.72
    327.000    10.5148   3.848381    0.28987 6.3542e-02  3.5069513  0.8864448    34.7568    26.6727    10.4755    1496.66
    328.000    10.5029   3.847251    0.29136 6.3018e-02  3.5073160  0.8855358    34.7563    26.6745    10.4635    1496.64
    329.000    10.4823   3.845325    0.29176 6.2896e-02  3.5060092  0.8834916    34.7561    26.6779    10.4428    1496.58
    330.000    10.4377   3.840654    0.29273 6.3256e-02  3.5058208  0.8798085    34.7509    26.6817    10.3982    1496.43
    331.000    10.3888   3.835878    0.29513 6.3754e-02  3.5054956  0.8769530    34.7489    26.6887    10.3493    1496.27
    332.000    10.3760   3.834737    0.29878 6.4055e-02  3.5024515  0.8754270    34.7491    26.6911    10.3364    1496.24
    333.000    10.3698   3.834188    0.30372 6.3540e-02  3.4986760  0.8741311    34.7490    26.6921    10.3301    1496.23
    334.000    10.3652   3.833823    0.30797 6.3897e-02  3.4964171  0.8731568    34.7493    26.6931    10.3254    1496.23
    335.000    10.3630   3.833751    0.31313 6.3854e-02  3.4937509  0.8726693    34.7501    26.6942    10.3231    1496.25
    336.000    10.3601   3.833490    0.30831 6.4828e-02  3.4920593  0.8721917    34.7499    26.6945    10.3201    1496.25
    337.000    10.3582   3.833369    0.31264 6.9118e-02  3.4912068  0.8728545    34.7500    26.6949    10.3181    1496.26
    338.000    10.3536   3.832996    0.30804 7.1109e-02  3.4919190  0.8723250    34.7501    26.6958    10.3134    1496.26
    339.000    10.3514   3.832834    0.30470 6.5107e-02  3.4940563  0.8726410    34.7502    26.6963    10.3110    1496.27
    340.000    10.3473   3.832463    0.30290 6.7420e-02  3.4965917  0.8719604    34.7499    26.6967    10.3068    1496.27
    341.000    10.3376   3.831513    0.29758 6.4134e-02  3.4982224  0.8708399    34.7491    26.6978    10.2970    1496.25
    342.000    10.3112   3.828903    0.29098 6.4166e-02  3.5016816  0.8694048    34.7475    26.7011    10.2705    1496.17
    343.000    10.2917   3.827015    0.28595 6.3128e-02  3.5057696  0.8686628    34.7464    26.7037    10.2510    1496.12
    344.000    10.2774   3.825656    0.28604 6.4636e-02  3.5083022  0.8674260    34.7459    26.7057    10.2366    1496.08
    345.000    10.2710   3.825073    0.28614 6.5018e-02  3.5094189  0.8669110    34.7457    26.7067    10.2301    1496.07
    346.000    10.2636   3.824427    0.28851 6.4934e-02  3.5095440  0.8661779    34.7457    26.7080    10.2226    1496.06
    347.000    10.2569   3.823757    0.28831 6.4961e-02  3.5106707  0.8648053    34.7449    26.7085    10.2158    1496.05
    348.000    10.2455   3.822705    0.28686 6.3564e-02  3.5105247  0.8643106    34.7447    26.7104    10.2043    1496.03
    349.000    10.2271   3.820895    0.28128 6.3935e-02  3.5119851  0.8625854    34.7434    26.7126    10.1859    1495.98
    350.000    10.1859   3.816768    0.27309 6.4099e-02  3.5154396  0.8600014    34.7405    26.7174    10.1446    1495.84
    351.000    10.1425   3.812579    0.25828 6.4796e-02  3.5223095  0.8578497    34.7390    26.7237    10.1012    1495.70
    352.000    10.1262   3.811107    0.23189 6.3913e-02  3.5358296  0.8564362    34.7392    26.7267    10.0848    1495.66
    353.000    10.1230   3.810757    0.22304 6.5450e-02  3.5531007  0.8555882    34.7383    26.7265    10.0815    1495.66
    354.000    10.1194   3.810391    0.22243 6.5334e-02  3.5619586  0.8543253    34.7376    26.7266    10.0778    1495.67
    355.000    10.1154   3.810055    0.21792 6.4404e-02  3.5641304  0.8534581    34.7375    26.7272    10.0737    1495.67
    356.000    10.1130   3.809860    0.21993 6.5955e-02  3.5648826  0.8534340    34.7374    26.7275    10.0712    1495.68
    357.000    10.1115   3.809761    0.22232 6.4225e-02  3.5649692  0.8533254    34.7374    26.7278    10.0695    1495.69
    358.000    10.1104   3.809693    0.22173 6.4470e-02  3.5647856  0.8531862    34.7373    26.7279    10.0683    1495.70
    359.000    10.1089   3.809589    0.22324 6.7756e-02  3.5639622  0.8532810    34.7372    26.7281    10.0667    1495.71
    360.000    10.0999   3.808730    0.22501 6.6136e-02  3.5634159  0.8519970    34.7366    26.7292    10.0576    1495.69
    361.000    10.0661   3.805571    0.21823 6.5462e-02  3.5674864  0.8494824    34.7364    26.7348    10.0238    1495.59
    362.000    10.0246   3.801233    0.20691 6.5966e-02  3.5790012  0.8454028    34.7315    26.7381     9.9823    1495.45
    363.000     9.9498   3.793885    0.20084 6.6075e-02  3.5810589  0.8419229    34.7278    26.7480     9.9076    1495.19
    364.000     9.9018   3.789172    0.19514 6.5039e-02  3.5840372  0.8389880    34.7252    26.7541     9.8596    1495.03
    365.000     9.8604   3.785217    0.19514 6.4475e-02  3.5853267  0.8359745    34.7241    26.7603     9.8182    1494.89
    366.000     9.8406   3.783399    0.20128 6.6755e-02  3.5848807  0.8332681    34.7241    26.7636     9.7983    1494.84
    367.000     9.7880   3.778049    0.21140 6.4675e-02  3.5807127  0.8300516    34.7194    26.7688     9.7458    1494.66
    368.000     9.7287   3.772331    0.23275 6.4682e-02  3.5718116  0.8262183    34.7174    26.7772     9.6865    1494.46
    369.000     9.6927   3.769119    0.24949 6.6568e-02  3.5558815  0.8221557    34.7186    26.7842     9.6505    1494.34
    370.000     9.6637   3.765946    0.25499 6.5799e-02  3.5478883  0.8193242    34.7134    26.7850     9.6214    1494.25
    371.000     9.6244   3.762064    0.26082 6.3949e-02  3.5459340  0.8169947    34.7109    26.7896     9.5821    1494.12
    372.000     9.5920   3.758962    0.27536 6.5992e-02  3.5389095  0.8147135    34.7098    26.7941     9.5497    1494.02
    373.000     9.5694   3.756892    0.29043 6.6998e-02  3.5214209  0.8118266    34.7098    26.7979     9.5270    1493.95
    374.000     9.5162   3.751619    0.31406 6.4687e-02  3.5031737  0.8089270    34.7063    26.8040     9.4739    1493.77
    375.000     9.4982   3.749815    0.32494 6.5417e-02  3.4962207  0.8060720    34.7046    26.8056     9.4558    1493.72
    376.000     9.4658   3.746683    0.33819 6.6950e-02  3.4880998  0.8048493    34.7031    26.8098     9.4234    1493.61
    377.000     9.4580   3.745970    0.34965 6.6669e-02  3.4816755  0.8044486    34.7028    26.8108     9.4156    1493.60
    378.000     9.4554   3.745799    0.35212 6.6243e-02  3.4765984  0.8038629    34.7031    26.8116     9.4128    1493.61
    379.000     9.4456   3.744823    0.35270 7.0294e-02  3.4715187  0.8016908    34.7020    26.8123     9.4029    1493.59
    380.000     9.4243   3.742793    0.35839 6.6338e-02  3.4670297  0.8004209    34.7012    26.8152     9.3816    1493.52
    381.000     9.4001   3.740436    0.36759 6.6043e-02  3.4632444  0.7987720    34.6997    26.8180     9.3573    1493.45
    382.000     9.3889   3.739436    0.37156 6.6261e-02  3.4592893  0.7980100    34.6998    26.8199     9.3460    1493.42
    383.000     9.3821   3.738770    0.36809 6.7400e-02  3.4575570  0.7975227    34.6990    26.8204     9.3391    1493.41
    384.000     9.3779   3.738360    0.36880 6.7489e-02  3.4578393  0.7964215    34.6984    26.8206     9.3348    1493.42
    385.000     9.3646   3.737086    0.36664 6.7890e-02  3.4576033  0.7951429    34.6976    26.8222     9.3214    1493.38
    386.000     9.3452   3.735191    0.37542 6.6395e-02  3.4557888  0.7935838    34.6963    26.8244     9.3020    1493.33
    387.000     9.3117   3.731911    0.38470 6.7301e-02  3.4533531  0.7920218    34.6942    26.8282     9.2685    1493.22
    388.000     9.2720   3.728289    0.39459 6.5620e-02  3.4453298  0.7895503    34.6947    26.8351     9.2288    1493.09
    389.000     9.2369   3.724602    0.40551 6.6244e-02  3.4372758  0.7868420    34.6900    26.8371     9.1937    1492.97
    390.000     9.1955   3.720468    0.40676 6.6196e-02  3.4361714  0.7841320    34.6867    26.8413     9.1522    1492.83
    391.000     9.1056   3.711743    0.41039 6.7189e-02  3.4352737  0.7791259    34.6826    26.8526     9.0625    1492.51
    392.000     9.0792   3.709247    0.41226 6.6449e-02  3.4333073  0.7766427    34.6818    26.8563     9.0361    1492.43
    393.000     9.0595   3.707239    0.42885 6.5587e-02  3.4247964  0.7735658    34.6796    26.8577     9.0163    1492.37
    394.000     9.0252   3.703943    0.42229 6.7855e-02  3.4213021  0.7714555    34.6780    26.8619     8.9820    1492.25
    395.000     9.0135   3.702865    0.39847 6.7105e-02  3.4289047  0.7705739    34.6777    26.8636     8.9702    1492.23
    396.000     9.0097   3.702549    0.38146 6.5398e-02  3.4388878  0.7701557    34.6776    26.8641     8.9663    1492.23
    397.000     9.0074   3.702457    0.36989 6.6093e-02  3.4505076  0.7689395    34.6784    26.8651     8.9640    1492.24
    398.000     8.9917   3.700914    0.36984 6.8431e-02  3.4600997  0.7694379    34.6771    26.8666     8.9482    1492.19
    399.000     8.9666   3.698485    0.37658 6.7433e-02  3.4597338  0.7664780    34.6756    26.8695     8.9230    1492.12
    400.000     8.9522   3.697122    0.38759 6.7291e-02  3.4555668  0.7656577    34.6750    26.8713     8.9085    1492.08
    401.000     8.9472   3.696669    0.40207 6.5959e-02  3.4498289  0.7648846    34.6746    26.8718     8.9035    1492.08
    402.000     8.9354   3.695557    0.41693 6.7082e-02  3.4423029  0.7640352    34.6741    26.8732     8.8916    1492.05
    403.000     8.9055   3.692620    0.43384 6.5383e-02  3.4339315  0.7621420    34.6719    26.8763     8.8617    1491.95
    404.000     8.8775   3.689896    0.45079 6.7056e-02  3.4232833  0.7598866    34.6703    26.8795     8.8336    1491.86
    405.000     8.8455   3.687073    0.48425 6.8155e-02  3.4018262  0.7565136    34.6714    26.8854     8.8016    1491.76
    406.000     8.8009   3.682592    0.49782 6.7008e-02  3.3821100  0.7535613    34.6674    26.8894     8.7570    1491.61
    407.000     8.7713   3.679568    0.50485 6.6765e-02  3.3746236  0.7506730    34.6641    26.8915     8.7274    1491.51
    408.000     8.7598   3.678512    0.50209 6.5633e-02  3.3728392  0.7501375    34.6637    26.8930     8.7158    1491.48
    409.000     8.7512   3.677769    0.49538 6.6808e-02  3.3740167  0.7485062    34.6638    26.8944     8.7072    1491.46
    410.000     8.7432   3.676996    0.49580 6.6383e-02  3.3761364  0.7471755    34.6631    26.8951     8.6990    1491.45
    411.000     8.7384   3.676563    0.50222 6.6762e-02  3.3735397  0.7461740    34.6627    26.8956     8.6942    1491.45
    412.000     8.7283   3.675622    0.51730 6.6951e-02  3.3670260  0.7458628    34.6622    26.8967     8.6840    1491.43
    413.000     8.7225   3.675100    0.53199 6.6228e-02  3.3605220  0.7458489    34.6619    26.8974     8.6781    1491.42
    414.000     8.7118   3.674097    0.54389 6.7077e-02  3.3529497  0.7445071    34.6614    26.8987     8.6673    1491.40
    415.000     8.6875   3.671718    0.54058 6.7453e-02  3.3487233  0.7426373    34.6596    26.9011     8.6430    1491.32
    416.000     8.6635   3.669446    0.53502 6.6763e-02  3.3481082  0.7418312    34.6587    26.9042     8.6190    1491.25
    417.000     8.6449   3.667689    0.53403 6.7402e-02  3.3487201  0.7404587    34.6578    26.9064     8.6003    1491.19
    418.000     8.6361   3.666845    0.53467 6.5694e-02  3.3494697  0.7399395    34.6571    26.9073     8.5914    1491.17
    419.000     8.6331   3.666628    0.53114 6.7908e-02  3.3502930  0.7398555    34.6573    26.9079     8.5883    1491.18
    420.000     8.6196   3.665328    0.52921 6.7429e-02  3.3511269  0.7387234    34.6564    26.9092     8.5747    1491.15
    421.000     8.6134   3.664761    0.53524 6.7059e-02  3.3526186  0.7377930    34.6559    26.9099     8.5685    1491.14
    422.000     8.6063   3.664107    0.53543 6.7775e-02  3.3533972  0.7371944    34.6555    26.9106     8.5613    1491.13
    423.000     8.5934   3.662876    0.54045 6.8472e-02  3.3497095  0.7362603    34.6547    26.9120     8.5483    1491.09
    424.000     8.5829   3.661878    0.55453 6.7356e-02  3.3455979  0.7357536    34.6540    26.9131     8.5377    1491.07
    425.000     8.5667   3.660343    0.57060 6.7768e-02  3.3396698  0.7349616    34.6531    26.9149     8.5215    1491.02
    426.000     8.5583   3.659558    0.58270 6.7817e-02  3.3318253  0.7339523    34.6526    26.9159     8.5130    1491.01
    427.000     8.5537   3.659237    0.58594 6.7393e-02  3.3237479  0.7331665    34.6532    26.9170     8.5084    1491.01
    428.000     8.5457   3.658435    0.58683 6.7869e-02  3.3181338  0.7327536    34.6522    26.9175     8.5002    1490.99
    429.000     8.5414   3.658044    0.58953 6.7943e-02  3.3170181  0.7314507    34.6518    26.9179     8.4958    1490.99
    430.000     8.5379   3.657756    0.59061 6.7701e-02  3.3162486  0.7313359    34.6517    26.9183     8.4922    1491.00
    431.000     8.5341   3.657427    0.59245 6.6964e-02  3.3160264  0.7312714    34.6515    26.9187     8.4883    1491.00
    432.000     8.5308   3.657175    0.59056 6.7810e-02  3.3152520  0.7304411    34.6515    26.9193     8.4850    1491.00
    433.000     8.5274   3.656899    0.58902 6.7172e-02  3.3152350  0.7302169    34.6515    26.9198     8.4814    1491.00
    434.000     8.5238   3.656562    0.58413 6.7092e-02  3.3173436  0.7294088    34.6510    26.9199     8.4778    1491.01
    435.000     8.5216   3.656390    0.56759 6.7452e-02  3.3232272  0.7292310    34.6509    26.9202     8.4754    1491.01
    436.000     8.5205   3.656325    0.56088 6.7134e-02  3.3283897  0.7290437    34.6509    26.9203     8.4742    1491.03
    437.000     8.5189   3.656221    0.55769 6.6062e-02  3.3328497  0.7286818    34.6509    26.9206     8.4725    1491.04
    438.000     8.5158   3.655965    0.55780 6.8558e-02  3.3349705  0.7284628    34.6507    26.9210     8.4693    1491.04
    439.000     8.5120   3.655633    0.56561 6.8381e-02  3.3343687  0.7282918    34.6504    26.9213     8.4655    1491.04
    440.000     8.5091   3.655388    0.57030 6.6871e-02  3.3301126  0.7279842    34.6502    26.9216     8.4624    1491.05
    441.000     8.5059   3.655119    0.57827 6.7956e-02  3.3269842  0.7276724    34.6501    26.9220     8.4591    1491.05
    442.000     8.4960   3.654194    0.57796 6.8690e-02  3.3246718  0.7270996    34.6495    26.9231     8.4492    1491.03
    443.000     8.4868   3.653348    0.57742 6.6541e-02  3.3251762  0.7261954    34.6491    26.9242     8.4398    1491.01
    444.000     8.4771   3.652428    0.57090 6.7348e-02  3.3288169  0.7257235    34.6484    26.9251     8.4301    1490.99
    445.000     8.4571   3.650539    0.56905 6.7252e-02  3.3303317  0.7242014    34.6475    26.9275     8.4101    1490.93
    446.000     8.4463   3.649502    0.57771 6.8272e-02  3.3294524  0.7235117    34.6467    26.9286     8.3992    1490.91
    447.000     8.4060   3.645498    0.60029 6.6431e-02  3.3253567  0.7211375    34.6434    26.9321     8.3589    1490.77
    448.000     8.3419   3.639316    0.63261 6.7538e-02  3.3114584  0.7174874    34.6401    26.9394     8.2950    1490.54
    449.000     8.2862   3.634036    0.63982 6.7268e-02  3.3004865  0.7143045    34.6383    26.9465     8.2393    1490.34
    450.000     8.2769   3.633168    0.63388 6.6737e-02  3.2993186  0.7130277    34.6378    26.9476     8.2299    1490.32
    451.000     8.2715   3.632802    0.62358 6.8156e-02  3.2996722  0.7121329    34.6387    26.9491     8.2244    1490.32
    452.000     8.2696   3.632644    0.61722 6.7507e-02  3.3011114  0.7113496    34.6384    26.9492     8.2224    1490.33
    453.000     8.2525   3.631004    0.61675 6.8169e-02  3.3019586  0.7101937    34.6374    26.9510     8.2053    1490.28
    454.000     8.2456   3.630348    0.61557 6.7011e-02  3.3022785  0.7083127    34.6367    26.9515     8.1982    1490.27
    455.000     8.2391   3.629783    0.62210 6.7206e-02  3.3017135  0.7081269    34.6366    26.9524     8.1917    1490.26
    456.000     8.2338   3.629321    0.62586 6.6723e-02  3.3001298  0.7076424    34.6364    26.9530     8.1863    1490.26
    457.000     8.2278   3.628758    0.63297 6.7533e-02  3.2979590  0.7070185    34.6359    26.9536     8.1802    1490.25
    458.000     8.2197   3.628082    0.64007 6.7486e-02  3.2944147  0.7069140    34.6362    26.9550     8.1720    1490.24
    459.000     8.2109   3.627228    0.64753 6.7260e-02  3.2878008  0.7053393    34.6352    26.9556     8.1632    1490.22
    460.000     8.1966   3.625861    0.65339 6.7774e-02  3.2824883  0.7037697    34.6343    26.9570     8.1488    1490.18
    461.000     8.1840   3.624696    0.65557 6.8781e-02  3.2812782  0.7032621    34.6338    26.9585     8.1362    1490.15
    462.000     8.1735   3.623726    0.64562 6.6691e-02  3.2837068  0.7024556    34.6333    26.9598     8.1256    1490.12
    463.000     8.1650   3.622941    0.63752 6.5594e-02  3.2865834  0.7020699    34.6328    26.9607     8.1170    1490.11
    464.000     8.1601   3.622505    0.64006 6.6590e-02  3.2877743  0.7020757    34.6326    26.9612     8.1120    1490.10
    465.000     8.1553   3.622102    0.64290 6.6432e-02  3.2881109  0.7015363    34.6325    26.9619     8.1071    1490.10
