Tow #,lat,lon,pres,temp (use),sal,sigma,fluor,att.coeff.,oxygen_diss,O2_satur,pH,Om-Arag,O2
2,32.51366,-118.25487,527,6.031,34.326,27.022,0.01,0.0108,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25488,526.8,6.031,34.326,27.022,0.01,0.0108,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25489,526.7,6.031,34.326,27.022,0.01,0.0100,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25491,526.6,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25492,526.7,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25493,526.8,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25494,527.1,6.031,34.327,27.022,0.01,0.0116,0.2851,4.111217943,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25495,527.2,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25496,527.2,6.031,34.326,27.022,0.01,0.0112,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25498,527.1,6.031,34.326,27.022,0.01,0.0108,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25499,527,6.031,34.327,27.022,0.01,0.0096,0.2825,4.073725251,7.515991363,0.574706371,12.28449829
2,32.51366,-118.255,526.9,6.031,34.326,27.022,0.01,0.0096,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25501,526.9,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25503,526.9,6.031,34.326,27.022,0.01,0.0104,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25504,526.9,6.031,34.326,27.022,0.01,0.0096,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25505,526.9,6.031,34.326,27.022,0.01,0.0096,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25506,526.8,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25507,526.6,6.031,34.326,27.022,0.01,0.0096,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25509,526.5,6.031,34.326,27.022,0.01,0.0096,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.2551,526.8,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25511,527.2,6.031,34.326,27.022,0.01,0.0116,0.2851,4.111190666,7.516154153,0.574822692,12.39755916
2,32.51366,-118.25512,527.4,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25513,527.3,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25514,527,6.032,34.326,27.022,0.01,0.0096,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25516,526.7,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25517,526.7,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25518,527.1,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25519,527.2,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.2552,527.2,6.032,34.327,27.022,0.01,0.0112,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25522,526.9,6.032,34.327,27.022,0.01,0.0128,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25523,526.4,6.033,34.326,27.022,0.01,0.0096,0.285,4.109940413,7.516165601,0.574861007,12.39321066
2,32.51366,-118.25524,526.3,6.034,34.325,27.021,0.01,0.0096,0.285,4.110009026,7.516174473,0.574882414,12.39322273
2,32.51367,-118.25525,526.5,6.033,34.326,27.022,0.01,0.0096,0.285,4.109940413,7.516165601,0.574861007,12.39321066
2,32.51367,-118.25526,526.8,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51367,-118.25527,527,6.032,34.326,27.022,0.01,0.0116,0.2812,4.055046603,7.515918816,0.574669507,12.22796785
2,32.51367,-118.25529,527,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51367,-118.2553,527.1,6.032,34.326,27.022,0.01,0.0108,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51367,-118.25531,527.1,6.032,34.326,27.022,0.01,0.0108,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51367,-118.25532,527.1,6.032,34.326,27.022,0.01,0.0116,0.2851,4.111286581,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25533,527.1,6.032,34.327,27.022,0.01,0.0112,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25535,527,6.032,34.327,27.022,0.01,0.0128,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51366,-118.25536,526.9,6.032,34.327,27.023,0.01,0.0096,0.2838,4.092567075,7.516081593,0.574785883,12.34101671
2,32.51366,-118.25537,526.9,6.032,34.327,27.022,0.01,0.0128,0.2812,4.055073508,7.515918816,0.574669507,12.22796785
2,32.51367,-118.25538,527,6.032,34.327,27.022,0.01,0.0116,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51367,-118.25539,527,6.032,34.327,27.023,0.01,0.0116,0.2851,4.111313859,7.51616299,0.574844077,12.39754709
2,32.51368,-118.25541,526.8,6.032,34.327,27.022,0.01,0.0108,0.2851,4.111313859,7.516163008,0.574844089,12.39755916
2,32.51367,-118.25542,526.7,6.033,34.326,27.022,0.01,0.0096,0.2851,4.111382497,7.516171863,0.574865486,12.39755916
2,32.51367,-118.25543,526.8,6.033,34.326,27.022,0.01,0.0116,0.2851,4.111382497,7.516171863,0.574865486,12.39755916
2,32.51367,-118.25544,526.9,6.033,34.327,27.022,0.01,0.0116,0.2798,4.034978797,7.515840002,0.574628097,12.16708892
2,32.51366,-118.25545,527,6.033,34.326,27.022,0.01,0.0108,0.2812,4.055141207,7.515927663,0.574690804,12.22796785
2,32.51366,-118.25547,527.1,6.033,34.326,27.022,0.01,0.0116,0.2851,4.111382497,7.516171863,0.574865486,12.39755916
2,32.51367,-118.25548,527.2,6.033,34.326,27.022,0.01,0.0128,0.2851,4.111382497,7.516171863,0.574865486,12.39755916
2,32.51367,-118.25549,527.3,6.031,34.327,27.023,0.01,0.0116,0.2812,4.054978904,7.515909951,0.574648198,12.22795595
2,32.51368,-118.2555,527.4,6.029,34.328,27.024,0.01,0.0116,0.2851,4.11105339,7.516136408,0.574779873,12.39753501
2,32.51368,-118.25551,527.4,6.028,34.328,27.024,0.01,0.0116,0.2799,4.035976841,7.515802003,0.574526234,12.17141372
2,32.51367,-118.25553,527.3,6.027,34.329,27.025,0.01,0.0116,0.2773,3.998419764,7.51563037,0.574388905,12.05834133
2,32.51367,-118.25554,527.2,6.027,34.329,27.025,0.01,0.0108,0.2786,4.017164609,7.515711755,0.574446932,12.1148716
2,32.51367,-118.25555,527.1,6.027,34.329,27.025,0.01,0.0116,0.2786,4.017164609,7.515711755,0.574446932,12.1148716
2,32.51366,-118.25556,527.1,6.027,34.329,27.025,0.01,0.0116,0.276,3.979674918,7.515548985,0.574330878,12.00181106
2,32.51366,-118.25557,527.1,6.027,34.329,27.025,0.01,0.0116,0.276,3.979674918,7.515548985,0.574330878,12.00181106
2,32.51367,-118.25559,527,6.028,34.329,27.024,0.01,0.0116,0.2786,4.017258337,7.515720615,0.574468174,12.11488339
2,32.51367,-118.2556,527,6.028,34.329,27.024,0.01,0.0116,0.2773,3.998513054,7.515639228,0.574410113,12.05835307
2,32.51368,-118.25561,527.2,6.028,34.328,27.024,0.01,0.0116,0.276,3.979741365,7.51555784,0.574352053,12.00182274
2,32.51368,-118.25562,527.4,6.027,34.329,27.025,0.01,0.0116,0.2747,3.960930072,7.5154676,0.574272851,11.94528079
2,32.51368,-118.25563,527.4,6.025,34.33,27.026,0.01,0.0108,0.276,3.979515618,7.515531292,0.574288539,12.00179937
2,32.51368,-118.25565,527.2,6.024,34.33,27.026,0.01,0.0168,0.2747,3.960679108,7.515441076,0.574209449,11.94526916
2,32.51367,-118.25566,526.9,6.027,34.33,27.026,0.01,0.0100,0.276,3.979701324,7.515548968,0.574330866,12.00179937
2,32.51367,-118.25567,526.8,6.028,34.328,27.024,0.01,0.0096,0.2747,3.960996207,7.515476452,0.574293992,11.94529242
2,32.51367,-118.25568,527.2,6.028,34.328,27.024,0.01,0.0116,0.2747,3.960996207,7.515476452,0.574293992,11.94529242
2,32.51367,-118.25569,527.5,6.026,34.329,27.025,0.01,0.0116,0.2773,3.998326474,7.51562153,0.574367708,12.05834133
2,32.51367,-118.2557,527.6,6.024,34.33,27.026,0.01,0.0116,0.2773,3.998166424,7.515603832,0.574325303,12.05832958
2,32.51368,-118.25572,527.4,6.024,34.33,27.026,0.01,0.0116,0.2773,3.998166424,7.515603832,0.574325303,12.05832958
2,32.51368,-118.25573,527,6.025,34.33,27.026,0.01,0.0112,0.2773,3.998259713,7.515612672,0.574346499,12.05832958
2,32.51368,-118.25574,526.8,6.028,34.329,27.025,0.01,0.0116,0.2747,3.961022488,7.515476436,0.57429398,11.94528079
2,32.51368,-118.25575,527,6.029,34.329,27.024,0.01,0.0116,0.2747,3.961114904,7.515485288,0.574315122,11.94529242
2,32.51368,-118.25576,527.3,6.028,34.328,27.024,0.01,0.0116,0.276,3.979741365,7.51555784,0.574352053,12.00182274
2,32.51367,-118.25577,527.4,6.027,34.329,27.025,0.01,0.0116,0.276,3.979674918,7.515548985,0.574330878,12.00181106
2,32.51367,-118.25579,527.3,6.026,34.329,27.025,0.01,0.0116,0.2799,4.03581529,7.515784295,0.574483695,12.17140186
2,32.51368,-118.2558,527.2,6.026,34.33,27.025,0.01,0.0116,0.2747,3.960863938,7.515458764,0.574251721,11.94528079
2,32.51368,-118.25581,527.1,6.027,34.329,27.025,0.01,0.0108,0.276,3.979674918,7.515548985,0.574330878,12.00181106
2,32.51368,-118.25582,527.2,6.027,34.329,27.025,0.01,0.0116,0.2747,3.960930072,7.5154676,0.574272851,11.94528079
2,32.51368,-118.25584,527.1,6.027,34.329,27.025,0.01,0.0108,0.2773,3.998419764,7.51563037,0.574388905,12.05834133
2,32.51368,-118.25585,527,6.028,34.329,27.025,0.01,0.0108,0.2747,3.961022488,7.515476436,0.57429398,11.94528079
2,32.51368,-118.25586,526.9,6.028,34.329,27.024,0.01,0.0108,0.2747,3.961022488,7.515476452,0.574293992,11.94529242
2,32.51368,-118.25587,526.9,6.029,34.329,27.024,0.01,0.0116,0.276,3.979860625,7.515566678,0.574373216,12.00182274
2,32.51368,-118.25588,527.1,6.029,34.328,27.024,0.01,0.0128,0.2747,3.961088622,7.515485288,0.574315122,11.94529242
2,32.51368,-118.2559,527.3,6.028,34.329,27.024,0.01,0.0116,0.2747,3.961022488,7.515476452,0.574293992,11.94529242
2,32.51368,-118.25591,527.5,6.028,34.329,27.024,0.01,0.0116,0.276,3.979767771,7.51555784,0.574352053,12.00182274
2,32.51368,-118.25592,527.5,6.027,34.329,27.025,0.01,0.0205,0.2747,3.960930072,7.5154676,0.574272851,11.94528079
2,32.51368,-118.25593,527.4,6.027,34.329,27.025,0.01,0.0116,0.2747,3.960930072,7.5154676,0.574272851,11.94528079
2,32.51368,-118.25594,527.2,6.028,34.329,27.024,0.01,0.0104,0.2773,3.998513054,7.515639228,0.574410113,12.05835307
2,32.51368,-118.25595,527.1,6.028,34.329,27.025,0.01,0.0116,0.2773,3.998513054,7.515639211,0.574410101,12.05834133
2,32.51368,-118.25597,527.1,6.029,34.329,27.024,0.01,0.0112,0.276,3.979860625,7.515566678,0.574373216,12.00182274
2,32.51368,-118.25598,527.3,6.029,34.328,27.024,0.01,0.0116,0.276,3.979834218,7.515566678,0.574373216,12.00182274
2,32.51368,-118.25599,527.5,6.028,34.329,27.025,0.01,0.0116,0.276,3.979767771,7.515557823,0.574352041,12.00181106
2,32.51368,-118.256,527.6,6.028,34.329,27.025,0.01,0.0116,0.2786,4.017258337,7.515720598,0.574468162,12.1148716
2,32.51369,-118.25601,527.5,6.028,34.329,27.024,0.01,0.0116,0.276,3.979767771,7.51555784,0.574352053,12.00182274
2,32.51368,-118.25603,527.3,6.029,34.329,27.024,0.01,0.0116,0.2773,3.998606345,7.515648068,0.57443131,12.05835307
2,32.51368,-118.25604,527,6.03,34.329,27.025,0.01,0.0120,0.2773,3.998699637,7.515656892,0.574452494,12.05834133
2,32.51368,-118.25605,526.9,6.033,34.328,27.023,0.01,0.0116,0.2746,3.960016187,7.515514387,0.574395174,11.94095556
2,32.51368,-118.25606,527.1,6.033,34.327,27.022,0.01,0.0116,0.2772,3.997484355,7.515677203,0.574511642,12.05402805
2,32.51368,-118.25607,527.3,6.032,34.328,27.024,0.01,0.0116,0.276,3.980112781,7.515593193,0.574436706,12.00182274
2,32.51368,-118.25609,527.3,6.031,34.329,27.024,0.01,0.0116,0.276,3.980046333,7.515584355,0.574415542,12.00182274
2,32.51369,-118.2561,527.2,6.031,34.328,27.024,0.01,0.0116,0.2773,3.998766397,7.515665749,0.574473703,12.05835307
2,32.51369,-118.25611,527.1,6.033,34.327,27.023,0.01,0.0116,0.2772,3.997484355,7.515677186,0.574511629,12.05401632
2,32.51369,-118.25612,527.3,6.032,34.328,27.023,0.01,0.0116,0.2773,3.998859689,7.515674607,0.574494912,12.05836481
2,32.51369,-118.25613,527.4,6.031,34.328,27.024,0.01,0.0116,0.2786,4.017512868,7.515747144,0.574531864,12.11488339
2,32.51369,-118.25614,527.6,6.03,34.329,27.024,0.01,0.0116,0.2799,4.036191952,7.515819693,0.574568761,12.17141372
2,32.51369,-118.25616,527.6,6.03,34.328,27.024,0.01,0.0116,0.2799,4.036165172,7.515819693,0.574568761,12.17141372
2,32.51368,-118.25617,527.6,6.031,34.329,27.024,0.01,0.0136,0.2773,3.998792928,7.515665749,0.574473703,12.05835307
2,32.51368,-118.25618,527.4,6.034,34.327,27.022,0.01,0.0128,0.2786,4.0177674,7.515773707,0.574595578,12.11490698
2,32.51368,-118.2562,527.2,6.034,34.327,27.022,0.01,0.0116,0.2798,4.035072931,7.515848847,0.574649358,12.16708892
2,32.51368,-118.25621,527.1,6.034,34.327,27.022,0.01,0.0116,0.2798,4.035072931,7.515848847,0.574649358,12.16708892
2,32.51369,-118.25622,527,6.035,34.326,27.021,0.01,0.0096,0.2759,3.978896379,7.515613496,0.574495747,11.9975093
2,32.51369,-118.25623,526.9,6.035,34.326,27.021,0.01,0.0116,0.2837,4.091384207,7.516101923,0.574845514,12.33669224
2,32.51369,-118.25624,527,6.035,34.326,27.021,0.01,0.0116,0.2824,4.072636236,7.516020519,0.57478722,12.28016175
2,32.51369,-118.25625,527.2,6.035,34.326,27.021,0.01,0.0108,0.2811,4.053888264,7.515939114,0.574728925,12.22363126
2,32.51369,-118.25626,527.3,6.035,34.326,27.022,0.01,0.0116,0.2851,4.11157433,7.516189572,0.574908281,12.39755916
2,32.51369,-118.25628,527.3,6.034,34.327,27.022,0.01,0.0116,0.2851,4.111505692,7.516180717,0.574886884,12.39755916
2,32.51369,-118.25629,527.1,6.035,34.326,27.022,0.01,0.0253,0.2851,4.11157433,7.516189572,0.574908281,12.39755916
2,32.51369,-118.2563,527.1,6.035,34.326,27.022,0.01,0.0112,0.2851,4.11157433,7.516189572,0.574908281,12.39755916
2,32.51369,-118.25632,527.4,6.034,34.326,27.022,0.01,0.0116,0.2851,4.111478413,7.516180717,0.574886884,12.39755916
2,32.5137,-118.25633,527.8,6.033,34.327,27.023,0.01,0.0116,0.2851,4.111409775,7.516171845,0.574865474,12.39754709
2,32.5137,-118.25634,527.9,6.032,34.327,27.023,0.01,0.0116,0.2799,4.036326724,7.515837401,0.5746113,12.17142557
2,32.5137,-118.25635,527.8,6.03,34.328,27.024,0.01,0.0116,0.2799,4.036165172,7.515819693,0.574568761,12.17141372
2,32.51369,-118.25636,527.4,6.029,34.329,27.024,0.01,0.0116,0.2799,4.036097786,7.515810848,0.574547498,12.17141372
2,32.51369,-118.25638,527,6.032,34.329,27.024,0.01,0.0096,0.2759,3.978697109,7.515586931,0.574432229,11.99747426
2,32.51369,-118.25639,526.9,6.034,34.327,27.022,0.01,0.0108,0.2759,3.978829956,7.515604641,0.574474575,11.99749762
2,32.51369,-118.2564,526.9,6.034,34.327,27.022,0.01,0.0116,0.2798,4.035072931,7.515848847,0.574649358,12.16708892
2,32.51369,-118.25641,527.1,6.034,34.327,27.022,0.01,0.0116,0.2798,4.035072931,7.515848847,0.574649358,12.16708892
2,32.51369,-118.25642,527.3,6.034,34.327,27.023,0.01,0.0112,0.2812,4.055262717,7.515936494,0.574712088,12.22795595
2,32.5137,-118.25643,527.4,6.033,34.328,27.023,0.01,0.0116,0.2812,4.055195018,7.515927646,0.574690791,12.22795595
2,32.5137,-118.25645,527.4,6.034,34.327,27.023,0.01,0.0128,0.2799,4.036515058,7.515855092,0.574653827,12.17142557
2,32.5137,-118.25646,527.4,6.034,34.327,27.022,0.01,0.0116,0.2799,4.036515058,7.515855109,0.574653839,12.17143742
2,32.5137,-118.25647,527.3,6.035,34.327,27.022,0.01,0.0096,0.2851,4.111601609,7.516189572,0.574908281,12.39755916
2,32.5137,-118.25648,527.1,6.034,34.327,27.023,0.01,0.0096,0.2824,4.072568248,7.516011634,0.574765868,12.28013784
2,32.5137,-118.2565,527.1,6.035,34.327,27.022,0.01,0.0096,0.285,4.110159448,7.516183311,0.574903797,12.39321066
2,32.5137,-118.25651,527.4,6.035,34.327,27.022,0.01,0.0116,0.2799,4.036609226,7.515863954,0.574675103,12.17143742
2,32.5137,-118.25652,527.7,6.034,34.327,27.023,0.01,0.0116,0.2825,4.074010375,7.516017896,0.574770349,12.28448633
2,32.5137,-118.25653,527.8,6.031,34.328,27.023,0.01,0.0128,0.2851,4.111245221,7.516154135,0.57482268,12.39754709
2,32.5137,-118.25654,527.6,6.03,34.329,27.025,0.01,0.0116,0.2747,3.961207321,7.515494107,0.57433624,11.94528079
2,32.5137,-118.25656,527.2,6.032,34.329,27.024,0.01,0.0116,0.2799,4.036380286,7.515837384,0.574611288,12.17141372
2,32.5137,-118.25657,527,6.035,34.327,27.022,0.01,0.0116,0.2759,3.978922778,7.515613479,0.574495735,11.99749762
2,32.5137,-118.25658,527.1,6.035,34.327,27.022,0.01,0.0104,0.2785,4.016418969,7.515776288,0.574612324,12.11055849
2,32.5137,-118.25659,527.4,6.034,34.327,27.023,0.01,0.0116,0.2812,4.055262717,7.515936494,0.574712088,12.22795595
2,32.5137,-118.2566,527.5,6.031,34.328,27.024,0.01,0.0116,0.2747,3.961273456,7.51550296,0.574357382,11.94529242
2,32.5137,-118.25661,527.5,6.03,34.329,27.024,0.01,0.0116,0.2786,4.017445794,7.515738301,0.574510634,12.11488339
2,32.5137,-118.25663,527.4,6.03,34.329,27.024,0.01,0.0096,0.2786,4.017445794,7.515738301,0.574510634,12.11488339
2,32.5137,-118.25664,527.1,6.033,34.329,27.024,0.01,0.0108,0.2759,3.978789931,7.515595769,0.57445339,11.99747426
2,32.5137,-118.25665,527.1,6.034,34.327,27.023,0.01,0.0116,0.2772,3.997577614,7.515686026,0.574532824,12.05401632
2,32.51371,-118.25666,527.3,6.034,34.327,27.023,0.01,0.0116,0.2759,3.978829956,7.515604624,0.574474563,11.99748594
2,32.51371,-118.25667,527.6,6.033,34.328,27.023,0.01,0.0116,0.276,3.980205636,7.515602048,0.574457881,12.00183443
2,32.51371,-118.25669,527.6,6.031,34.328,27.024,0.01,0.0116,0.2773,3.998766397,7.515665749,0.574473703,12.05835307
2,32.51371,-118.2567,527.5,6.032,34.329,27.024,0.01,0.0128,0.276,3.980139188,7.515593193,0.574436706,12.00182274
2,32.51371,-118.25671,527.3,6.034,34.328,27.023,0.01,0.0116,0.2746,3.960108572,7.515523222,0.574416302,11.94095556
2,32.5137,-118.25672,527.2,6.035,34.327,27.022,0.01,0.0108,0.2746,3.960174682,7.515532075,0.574437441,11.94096718
2,32.5137,-118.25674,527.2,6.035,34.327,27.022,0.01,0.0116,0.2772,3.997670873,7.515694884,0.57455403,12.05402805
2,32.5137,-118.25675,527.2,6.035,34.327,27.022,0.01,0.0116,0.2772,3.997670873,7.515694884,0.57455403,12.05402805
2,32.5137,-118.25676,527.3,6.035,34.327,27.023,0.01,0.0108,0.2798,4.035167065,7.515857675,0.574670606,12.16707708
2,32.51371,-118.25677,527.4,6.034,34.327,27.023,0.01,0.0116,0.2799,4.036515058,7.515855092,0.574653827,12.17142557
2,32.51371,-118.25678,527.5,6.033,34.328,27.024,0.01,0.0116,0.2799,4.036447672,7.51584623,0.574632551,12.17141372
2,32.51371,-118.25679,527.5,6.032,34.329,27.024,0.01,0.0128,0.2799,4.036380286,7.515837384,0.574611288,12.17141372
2,32.51371,-118.25681,527.5,6.033,34.329,27.024,0.01,0.0116,0.2799,4.036474453,7.51584623,0.574632551,12.17141372
2,32.51371,-118.25682,527.3,6.034,34.328,27.023,0.01,0.0116,0.2772,3.997604137,7.515686026,0.574532824,12.05401632
2,32.51371,-118.25683,527.2,6.034,34.328,27.023,0.01,0.0096,0.2772,3.997604137,7.515686026,0.574532824,12.05401632
2,32.51371,-118.25684,527.3,6.035,34.327,27.022,0.01,0.0116,0.2798,4.035167065,7.515857693,0.574670619,12.16708892
2,32.51371,-118.25686,527.4,6.035,34.328,27.023,0.01,0.0116,0.2799,4.036636008,7.515863937,0.574675091,12.17142557
2,32.51371,-118.25687,527.6,6.034,34.327,27.023,0.01,0.0116,0.2825,4.074010375,7.516017896,0.574770349,12.28448633
2,32.51371,-118.25688,527.6,6.034,34.328,27.023,0.01,0.0116,0.2786,4.017794057,7.51577369,0.574595566,12.11489519
2,32.51371,-118.25689,527.5,6.034,34.328,27.023,0.01,0.0108,0.2773,3.999046274,7.515692288,0.574537305,12.05836481
2,32.51371,-118.2569,527.4,6.034,34.328,27.023,0.01,0.0108,0.2746,3.960108572,7.515523222,0.574416302,11.94095556
2,32.51371,-118.25692,527.2,6.035,34.328,27.023,0.01,0.0128,0.2785,4.016445617,7.515776271,0.574612312,12.1105467
2,32.51371,-118.25693,527.2,6.036,34.327,27.022,0.01,0.0116,0.2772,3.997764133,7.515703724,0.574575224,12.05402805
2,32.51371,-118.25694,527.2,6.036,34.327,27.022,0.01,0.0116,0.2798,4.035261199,7.515866538,0.57469188,12.16708892
2,32.51372,-118.25695,527.3,6.036,34.327,27.022,0.01,0.0116,0.2798,4.035261199,7.515866538,0.57469188,12.16708892
2,32.51372,-118.25696,527.4,6.036,34.327,27.022,0.01,0.0108,0.2851,4.111697527,7.516198427,0.574929678,12.39755916
2,32.51372,-118.25698,527.5,6.035,34.328,27.023,0.01,0.0116,0.2786,4.017887788,7.515782533,0.574616796,12.11489519
2,32.51372,-118.25699,527.5,6.035,34.327,27.023,0.01,0.0108,0.2851,4.111601609,7.516189555,0.574908268,12.39754709
2,32.51372,-118.257,527.4,6.034,34.328,27.023,0.01,0.0116,0.2825,4.074037405,7.516017896,0.574770349,12.28448633
2,32.51372,-118.25701,527.3,6.035,34.328,27.023,0.01,0.0116,0.2798,4.035193837,7.515857675,0.574670606,12.16707708
2,32.51372,-118.25702,527.3,6.035,34.328,27.023,0.01,0.0116,0.2772,3.997697397,7.515694867,0.574554018,12.05401632
2,32.51372,-118.25704,527.4,6.035,34.328,27.023,0.01,0.0116,0.2772,3.997697397,7.515694867,0.574554018,12.05401632
2,32.51372,-118.25705,527.5,6.034,34.328,27.023,0.01,0.0116,0.2786,4.017794057,7.51577369,0.574595566,12.11489519
2,32.51372,-118.25706,527.4,6.035,34.328,27.023,0.01,0.0116,0.2785,4.016445617,7.515776271,0.574612312,12.1105467
2,32.51372,-118.25707,527.4,6.035,34.328,27.023,0.01,0.0136,0.2746,3.960200957,7.515532058,0.574437429,11.94095556
2,32.51372,-118.25709,527.4,6.035,34.328,27.023,0.01,0.0116,0.2785,4.016445617,7.515776271,0.574612312,12.1105467
2,32.51372,-118.2571,527.4,6.035,34.328,27.023,0.01,0.0116,0.2798,4.035193837,7.515857675,0.574670606,12.16707708
2,32.51372,-118.25711,527.4,6.035,34.328,27.023,0.01,0.0108,0.2759,3.978949177,7.515613462,0.574495723,11.99748594
2,32.51372,-118.25712,527.2,6.035,34.328,27.023,0.01,0.0100,0.2746,3.960200957,7.515532058,0.574437429,11.94095556
2,32.51372,-118.25713,527,6.036,34.328,27.023,0.01,0.0116,0.2785,4.016539314,7.515785114,0.574633539,12.1105467
2,32.51372,-118.25715,527,6.036,34.327,27.022,0.01,0.0096,0.2772,3.997764133,7.515703724,0.574575224,12.05402805
2,32.51372,-118.25716,527.3,6.036,34.327,27.023,0.01,0.0116,0.2759,3.9790156,7.5156223,0.574516884,11.99748594
2,32.51373,-118.25717,527.5,6.035,34.327,27.023,0.01,0.0116,0.2799,4.036609226,7.515863937,0.574675091,12.17142557
2,32.51373,-118.25718,527.5,6.032,34.328,27.023,0.01,0.0116,0.2773,3.998859689,7.515674607,0.574494912,12.05836481
2,32.51373,-118.25719,527.5,6.031,34.329,27.024,0.01,0.0116,0.2799,4.036286119,7.515828539,0.574590025,12.17141372
2,32.51373,-118.25721,527.4,6.032,34.33,27.025,0.01,0.0096,0.2773,3.998912753,7.515674573,0.574494888,12.05834133
2,32.51373,-118.25722,527.4,6.033,34.329,27.024,0.01,0.0096,0.2773,3.998979514,7.51568343,0.574516096,12.05835307
2,32.51372,-118.25723,527.6,6.033,34.328,27.024,0.01,0.0108,0.276,3.980205636,7.515602031,0.574457869,12.00182274
2,32.51372,-118.25724,527.7,6.031,34.328,27.024,0.01,0.0116,0.2747,3.961273456,7.51550296,0.574357382,11.94529242
2,32.51373,-118.25725,527.5,6.031,34.329,27.024,0.01,0.0108,0.2747,3.961299738,7.51550296,0.574357382,11.94529242
2,32.51373,-118.25727,527.3,6.032,34.329,27.025,0.01,0.0116,0.2786,4.017633253,7.51575597,0.574553082,12.1148716
2,32.51373,-118.25728,527,6.033,34.329,27.024,0.01,0.0116,0.2746,3.960042461,7.51551437,0.574395162,11.94094393
2,32.51373,-118.25729,527,6.033,34.328,27.023,0.01,0.0116,0.2746,3.960016187,7.515514387,0.574395174,11.94095556
2,32.51373,-118.2573,527.3,6.032,34.328,27.024,0.01,0.0116,0.2812,4.055100413,7.515918781,0.574669482,12.22794404
2,32.51373,-118.25731,527.5,6.031,34.328,27.024,0.01,0.0116,0.2747,3.961273456,7.51550296,0.574357382,11.94529242
2,32.51373,-118.25733,527.4,6.03,34.329,27.025,0.01,0.0132,0.2747,3.961207321,7.515494107,0.57433624,11.94528079
2,32.51373,-118.25734,527.1,6.032,34.33,27.025,0.01,0.0116,0.2772,3.997470664,7.515668312,0.574490411,12.05399284
2,32.51373,-118.25735,526.9,6.034,34.328,27.024,0.01,0.0160,0.2798,4.035099703,7.515848813,0.574649333,12.16706523
2,32.51373,-118.25736,527.2,6.034,34.328,27.023,0.01,0.0128,0.2759,3.978856354,7.515604624,0.574474563,11.99748594
