       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    201.000    17.2044   4.485315     2.0582 5.7850e-02  1.9585748  9.1289672  0.1117987    34.7074    25.2409    17.1710    1516.40     3.8495
    202.000    17.1032   4.474049     2.0528 5.7837e-02  1.9621904  9.0331237  0.1137316    34.6962    25.2565    17.0698    1516.10     3.8475
    203.000    17.0344   4.466291     2.0503 5.9196e-02  1.9634526  9.0376484  0.1132063    34.6875    25.2662    17.0009    1515.91     3.8564
    204.000    16.9620   4.458257     2.0456 5.9292e-02  1.9652806  9.0949715  0.1112102    34.6795    25.2772    16.9285    1515.69     3.8356
    205.000    16.8476   4.445321     2.0382 5.4337e-02  1.9679877  8.9727159  0.1116406    34.6649    25.2931    16.8140    1515.35     3.8207
    206.000    16.6049   4.418204     2.0294 5.3590e-02  1.9760851  8.7858423  0.1098667    34.6366    25.3283    16.5716    1514.60     3.8100
    207.000    16.4580   4.401824     2.0208 5.3846e-02  1.9839924  8.6250432  0.1134253    34.6193    25.3493    16.4247    1514.15     3.8114
    208.000    16.3752   4.392722     2.0162 5.4054e-02  1.9895152  8.5012098  0.1115080    34.6106    25.3618    16.3418    1513.90     3.8121
    209.000    16.2907   4.383406     2.0123 5.1734e-02  1.9933297  8.4134034  0.1130639    34.6012    25.3741    16.2573    1513.65     3.8062
    210.000    16.1640   4.369408     2.0064 5.2316e-02  1.9976672  8.3242754  0.1165589    34.5870    25.3924    16.1306    1513.26     3.7944
    211.000    16.0031   4.351454     1.9960 5.1973e-02  2.0015344  8.2764562  0.1133361    34.5672    25.4139    15.9698    1512.76     3.7712
    212.000    15.7892   4.328155     1.9847 4.8857e-02  2.0080891  8.1366334  0.1117610    34.5457    25.4459    15.7561    1512.09     3.7563
    213.000    15.6444   4.312201     1.9749 4.7851e-02  2.0180170  7.8971295  0.1167429    34.5291    25.4659    15.6113    1511.64     3.7410
    214.000    15.3888   4.284672     1.9684 4.6616e-02  2.0286120  7.6660658  0.1129133    34.5052    25.5046    15.3560    1510.83     3.7573
    215.000    15.2417   4.268738     1.9620 4.7573e-02  2.0362348  7.5103900  0.1149902    34.4903    25.5258    15.2089    1510.36     3.7450
    216.000    15.1424   4.258300     1.9524 4.6251e-02  2.0402285  7.4845247  0.1179031    34.4827    25.5418    15.1096    1510.06     3.7299
    217.000    15.0555   4.248983     1.9431 4.4207e-02  2.0454066  7.3611673  0.1129896    34.4743    25.5544    15.0227    1509.79     3.6975
    218.000    14.7349   4.214519     1.9328 4.3442e-02  2.0567563  7.0564265  0.1130469    34.4431    25.6002    14.7024    1508.75     3.6949
    219.000    14.5955   4.199673     1.9262 4.3952e-02  2.0663758  6.8894790  0.1195994    34.4302    25.6203    14.5631    1508.31     3.6970
    220.000    14.5224   4.192058     1.9201 4.4298e-02  2.0724257  6.8149297  0.1205023    34.4247    25.6318    14.4899    1508.08     3.6961
    221.000    14.4961   4.189374     1.9136 4.4952e-02  2.0746594  6.8356999  0.1181648    34.4230    25.6361    14.4635    1508.01     3.6804
    222.000    14.4211   4.181494     1.9072 4.3710e-02  2.0795622  6.7361398  0.1151994    34.4167    25.6473    14.3885    1507.78     3.6691
    223.000    14.4043   4.179789     1.9037 4.4345e-02  2.0836053  6.6424768  0.1184498    34.4155    25.6500    14.3716    1507.74     3.6634
    224.000    14.3609   4.175216     1.9014 4.3607e-02  2.0861198  6.5776597  0.1194139    34.4116    25.6562    14.3281    1507.61     3.6718
    225.000    14.3159   4.170648     1.9011 4.4531e-02  2.0877339  6.5311154  0.1147941    34.4091    25.6638    14.2831    1507.48     3.6737
    226.000    14.3028   4.169242     1.8987 4.8476e-02  2.0866694  6.5728873  0.1198108    34.4074    25.6652    14.2698    1507.45     3.6607
    227.000    14.2009   4.158674     1.8920 4.3469e-02  2.0883182  6.5942487  0.1159333    34.4000    25.6811    14.1679    1507.13     3.6409
    228.000    13.9488   4.132089     1.8871 4.3959e-02  2.0929001  6.4744581  0.1180117    34.3779    25.7169    13.9161    1506.30     3.6597
    229.000    13.8057   4.117342     1.8853 4.4132e-02  2.0998499  6.2683373  0.1176966    34.3681    25.7393    13.7731    1505.84     3.6648
    230.000    13.7727   4.113941     1.8819 4.3532e-02  2.1030912  6.1980981  0.1176988    34.3655    25.7441    13.7400    1505.74     3.6571
    231.000    13.7347   4.110060     1.8777 4.3018e-02  2.1060658  6.1426164  0.1191861    34.3630    25.7500    13.7018    1505.63     3.6468
    232.000    13.7201   4.108648     1.8756 4.2966e-02  2.1083596  6.0906950  0.1216904    34.3624    25.7525    13.6872    1505.60     3.6538
    233.000    13.7142   4.108104     1.8756 4.2379e-02  2.1092527  6.0531742  0.1225521    34.3622    25.7536    13.6811    1505.60     3.6554
    234.000    13.7012   4.106826     1.8742 4.3230e-02  2.1102640  6.0576162  0.1215183    34.3615    25.7557    13.6680    1505.57     3.6441
    235.000    13.6324   4.099637     1.8698 4.3397e-02  2.1104986  6.0702646  0.1235420    34.3555    25.7653    13.5992    1505.35     3.6311
    236.000    13.4797   4.083805     1.8616 4.3057e-02  2.1136086  6.0494705  0.1208544    34.3437    25.7875    13.4466    1504.85     3.6096
    237.000    13.3822   4.073823     1.8532 4.2763e-02  2.1179144  5.9860765  0.1201074    34.3371    25.8022    13.3491    1504.54     3.5947
    238.000    13.3232   4.067589     1.8453 4.2554e-02  2.1235670  5.8180017  0.1175977    34.3310    25.8095    13.2901    1504.35     3.5743
    239.000    13.2649   4.061605     1.8386 4.2798e-02  2.1331469  5.6771469  0.1194690    34.3267    25.8180    13.2317    1504.17     3.5652
    240.000    13.2052   4.055594     1.8286 4.2787e-02  2.1401708  5.5964129  0.1235389    34.3234    25.8275    13.1720    1503.98     3.5299
    241.000    13.0302   4.037499     1.8142 4.2470e-02  2.1451827  5.5561385  0.1203757    34.3095    25.8519    12.9972    1503.40     3.5013
    242.000    12.7942   4.013051     1.8044 4.2447e-02  2.1557356  5.3516971  0.1175861    34.2901    25.8838    12.7615    1502.60     3.5026
    243.000    12.6862   4.001968     1.7979 4.2448e-02  2.1655266  5.2055827  0.1250067    34.2819    25.8987    12.6535    1502.25     3.4998
    244.000    12.6164   3.994957     1.7922 4.3670e-02  2.1732387  5.1195760  0.1165651    34.2777    25.9092    12.5837    1502.02     3.4894
    245.000    12.5803   3.991292     1.7859 4.3875e-02  2.1769481  5.1561001  0.1224954    34.2750    25.9141    12.5475    1501.91     3.4832
    246.000    12.5372   3.987014     1.7828 4.2552e-02  2.1797961  5.1179893  0.1194055    34.2728    25.9209    12.5043    1501.78     3.4837
    247.000    12.4887   3.982126     1.7799 4.2937e-02  2.1822931  5.0738259  0.1226987    34.2696    25.9278    12.4558    1501.63     3.4763
    248.000    12.4519   3.978444     1.7773 4.2537e-02  2.1851494  4.9734434  0.1243519    34.2673    25.9331    12.4189    1501.52     3.4753
    249.000    12.3999   3.973208     1.7740 4.3568e-02  2.1885399  4.8562754  0.1220417    34.2639    25.9406    12.3669    1501.35     3.4609
    250.000    12.3398   3.967254     1.7686 4.1576e-02  2.1913064  4.7696900  0.1215712    34.2609    25.9499    12.3068    1501.16     3.4502
    251.000    12.2170   3.954796     1.7639 4.2500e-02  2.1946160  4.6993224  0.1226026    34.2523    25.9669    12.1841    1500.75     3.4475
    252.000    12.1332   3.946398     1.7605 4.3123e-02  2.1980194  4.6870109  0.1246225    34.2473    25.9791    12.1002    1500.47     3.4552
    253.000    12.1005   3.943122     1.7592 4.3132e-02  2.2021440  4.6251361  0.1231965    34.2451    25.9836    12.0675    1500.38     3.4563
    254.000    12.0728   3.940370     1.7574 4.1866e-02  2.2058519  4.5329107  0.1215111    34.2433    25.9875    12.0398    1500.29     3.4486
    255.000    12.0708   3.940205     1.7555 4.2849e-02  2.2070538  4.5046117  0.1251369    34.2431    25.9877    12.0376    1500.30     3.4490
    256.000    12.0709   3.940258     1.7541 4.3057e-02  2.2071082  4.5077966  0.1237321    34.2431    25.9877    12.0376    1500.32     3.4424
    257.000    12.0295   3.935985     1.7504 4.3242e-02  2.2072535  4.5250530  0.1249027    34.2392    25.9926    11.9961    1500.19     3.4266
    258.000    11.8722   3.920384     1.7440 4.3513e-02  2.2122328  4.4154951  0.1254138    34.2313    26.0162    11.8389    1499.66     3.4088
    259.000    11.8181   3.915310     1.7364 4.1611e-02  2.2179367  4.3039419  0.1242373    34.2310    26.0262    11.7848    1499.49     3.3874
    260.000    11.7834   3.912200     1.7291 4.3386e-02  2.2244064  4.2205022  0.1235108    34.2322    26.0336    11.7501    1499.38     3.3688
    261.000    11.7706   3.911184     1.7216 4.3628e-02  2.2302625  4.1924195  0.1263554    34.2336    26.0371    11.7371    1499.36     3.3451
    262.000    11.7373   3.908205     1.7125 4.3448e-02  2.2352622  4.1859668  0.1263602    34.2347    26.0442    11.7038    1499.26     3.3278
    263.000    11.7074   3.905387     1.7039 4.3204e-02  2.2410669  4.1831334  0.1246917    34.2343    26.0495    11.6738    1499.17     3.3081
    264.000    11.6622   3.901056     1.6962 4.3599e-02  2.2488559  4.1241933  0.1274939    34.2330    26.0569    11.6286    1499.03     3.2915
    265.000    11.6177   3.896828     1.6891 4.2900e-02  2.2562025  4.0698898  0.1256145    34.2322    26.0645    11.5841    1498.89     3.2766
    266.000    11.6035   3.895507     1.6845 4.3768e-02  2.2611161  4.0250400  0.1258837    34.2319    26.0670    11.5698    1498.86     3.2793
    267.000    11.5959   3.894802     1.6831 4.3600e-02  2.2642690  4.0003233  0.1257054    34.2315    26.0681    11.5621    1498.85     3.2824
    268.000    11.5904   3.894348     1.6814 4.2675e-02  2.2656878  3.9944839  0.1249096    34.2318    26.0693    11.5564    1498.85     3.2753
    269.000    11.5871   3.894102     1.6801 4.3503e-02  2.2663959  3.9826313  0.1284075    34.2320    26.0701    11.5530    1498.85     3.2768
    270.000    11.5760   3.893058     1.6797 4.3014e-02  2.2678537  3.9551897  0.1271578    34.2316    26.0718    11.5417    1498.83     3.2779
    271.000    11.5693   3.892442     1.6792 4.3064e-02  2.2688043  3.9364118  0.1257833    34.2313    26.0728    11.5350    1498.82     3.2717
    272.000    11.5597   3.891560     1.6756 4.3633e-02  2.2688852  3.9685589  0.1272122    34.2310    26.0744    11.5252    1498.80     3.2567
    273.000    11.5470   3.890394     1.6718 4.3960e-02  2.2693361  3.9925129  0.1249379    34.2308    26.0766    11.5125    1498.78     3.2403
    274.000    11.4609   3.881874     1.6632 4.3640e-02  2.2715617  3.9537883  0.1264331    34.2262    26.0889    11.4264    1498.49     3.1914
    275.000    11.2521   3.861947     1.6490 4.3746e-02  2.2780947  3.8390731  0.1259386    34.2225    26.1244    11.2179    1497.77     3.1483
    276.000    11.1626   3.853466     1.6325 4.4996e-02  2.2899600  3.7497857  0.1277584    34.2211    26.1396    11.1284    1497.47     3.1037
    277.000    11.0306   3.840712     1.6129 4.3213e-02  2.3053119  3.7002173  0.1312740    34.2168    26.1601    10.9965    1497.02     3.0527
    278.000    10.9101   3.829481     1.5912 4.3967e-02  2.3210056  3.6051487  0.1302634    34.2168    26.1817    10.8762    1496.61     2.9935
    279.000    10.7957   3.819074     1.5716 4.4256e-02  2.3362504  3.4569326  0.1335892    34.2191    26.2040    10.7619    1496.23     2.9563
    280.000    10.7726   3.817027     1.5587 4.3555e-02  2.3532914  3.3472670  0.1320848    34.2198    26.2086    10.7387    1496.16     2.9388
    281.000    10.7510   3.815153     1.5478 4.4200e-02  2.3664414  3.3455906  0.1326530    34.2208    26.2132    10.7170    1496.10     2.9181
    282.000    10.7296   3.813320     1.5369 4.3954e-02  2.3762115  3.3493993  0.1323741    34.2220    26.2179    10.6955    1496.04     2.8916
    283.000    10.7003   3.810775     1.5265 4.5138e-02  2.3842869  3.2925416  0.1334089    34.2234    26.2242    10.6662    1495.96     2.8659
    284.000    10.6762   3.808710     1.5179 4.3943e-02  2.3921331  3.2410826  0.1324508    34.2248    26.2296    10.6420    1495.89     2.8353
    285.000    10.6343   3.804965     1.5082 4.4447e-02  2.4039752  3.1359485  0.1327652    34.2261    26.2379    10.6001    1495.76     2.8036
    286.000    10.5996   3.801891     1.5000 4.4312e-02  2.4190766  3.0598043  0.1345324    34.2273    26.2450    10.5653    1495.65     2.7907
    287.000    10.5806   3.800213     1.4934 4.3968e-02  2.4291729  3.0204314  0.1342545    34.2278    26.2487    10.5462    1495.60     2.7857
    288.000    10.5776   3.800023     1.4872 4.4632e-02  2.4341828  3.0394677  0.1303410    34.2282    26.2495    10.5432    1495.61     2.7757
    289.000    10.5759   3.799971     1.4826 4.3857e-02  2.4356141  3.0958111  0.1302225    34.2288    26.2503    10.5414    1495.62     2.7699
    290.000    10.5600   3.798622     1.4785 4.3654e-02  2.4378934  3.0796322  0.1313979    34.2298    26.2539    10.5253    1495.58     2.7472
    291.000    10.5062   3.793702     1.4721 4.4714e-02  2.4422697  3.0069205  0.1354380    34.2303    26.2637    10.4715    1495.41     2.7229
    292.000    10.4801   3.791406     1.4652 4.5069e-02  2.4498356  2.9632517  0.1298325    34.2312    26.2690    10.4454    1495.33     2.7058
    293.000    10.4540   3.789054     1.4579 4.5117e-02  2.4563079  2.9346129  0.1342160    34.2316    26.2738    10.4192    1495.25     2.6904
    294.000    10.4235   3.786287     1.4520 4.4668e-02  2.4618948  2.9173767  0.1361066    34.2319    26.2794    10.3887    1495.16     2.6805
    295.000    10.3924   3.783453     1.4456 4.4411e-02  2.4671551  2.9174653  0.1356171    34.2321    26.2849    10.3575    1495.07     2.6525
    296.000    10.3583   3.780425     1.4365 4.4751e-02  2.4728498  2.8491070  0.1351634    34.2332    26.2917    10.3233    1494.96     2.6196
    297.000    10.3305   3.778217     1.4263 4.4452e-02  2.4818254  2.8209716  0.1341169    34.2366    26.2992    10.2954    1494.88     2.5830
    298.000    10.3026   3.775862     1.4139 4.5184e-02  2.4907719  2.8201668  0.1346345    34.2386    26.3055    10.2675    1494.80     2.5579
    299.000    10.2420   3.769938     1.4062 4.4987e-02  2.4997030  2.8189509  0.1337337    34.2352    26.3133    10.2069    1494.60     2.5673
    300.000    10.2123   3.766996     1.4049 4.5110e-02  2.5076540  2.7348741  0.1373511    34.2330    26.3167    10.1772    1494.50     2.5756
    301.000    10.2030   3.766182     1.4045 4.4189e-02  2.5128328  2.6615607  0.1385393    34.2330    26.3184    10.1678    1494.49     2.5724
    302.000    10.1971   3.765795     1.4016 4.5322e-02  2.5146013  2.6572145  0.1345232    34.2342    26.3203    10.1618    1494.48     2.5528
    303.000    10.1709   3.763393     1.3964 4.4793e-02  2.5156857  2.6916534  0.1350102    34.2342    26.3248    10.1355    1494.41     2.5456
    304.000    10.1435   3.760760     1.3948 4.5872e-02  2.5199316  2.6073033  0.1356608    34.2328    26.3284    10.1081    1494.32     2.5426
    305.000    10.1249   3.759202     1.3922 4.6231e-02  2.5250098  2.5542793  0.1357420    34.2341    26.3326    10.0894    1494.27     2.5298
    306.000    10.1165   3.758555     1.3887 4.4560e-02  2.5300963  2.5211994  0.1352137    34.2351    26.3348    10.0808    1494.26     2.5153
    307.000    10.0827   3.755587     1.3809 4.5137e-02  2.5338801  2.5407654  0.1358656    34.2363    26.3415    10.0470    1494.16     2.4759
    308.000     9.9760   3.745825     1.3659 4.6111e-02  2.5383416  2.5771836  0.1372359    34.2374    26.3605     9.9405    1493.79     2.4311
    309.000     9.9127   3.739765     1.3568 4.5493e-02  2.5509704  2.4691718  0.1391136    34.2350    26.3694     9.8772    1493.57     2.4307
    310.000     9.9038   3.738864     1.3535 4.6199e-02  2.5617633  2.4128378  0.1419594    34.2338    26.3699     9.8682    1493.56     2.4361
    311.000     9.9043   3.739084     1.3517 4.7226e-02  2.5668902  2.3827092  0.1365378    34.2352    26.3709     9.8685    1493.58     2.4308
    312.000     9.9031   3.739093     1.3495 4.6175e-02  2.5704272  2.3689615  0.1372972    34.2360    26.3717     9.8672    1493.59     2.4253
    313.000     9.8976   3.738570     1.3482 4.7252e-02  2.5730462  2.3594490  0.1393356    34.2354    26.3722     9.8616    1493.59     2.4283
    314.000     9.8881   3.737635     1.3482 4.5982e-02  2.5741586  2.3551453  0.1359844    34.2343    26.3730     9.8521    1493.57     2.4371
    315.000     9.8590   3.734587     1.3505 4.6206e-02  2.5744909  2.3612828  0.1352621    34.2303    26.3748     9.8229    1493.47     2.4532
    316.000     9.8395   3.732523     1.3539 4.5706e-02  2.5729287  2.3438704  0.1373968    34.2273    26.3757     9.8033    1493.41     2.4681
    317.000     9.8107   3.729545     1.3580 4.6934e-02  2.5699283  2.3260316  0.1385597    34.2237    26.3777     9.7744    1493.32     2.4784
    318.000     9.7902   3.727472     1.3611 4.6379e-02  2.5660647  2.3408731  0.1361120    34.2214    26.3793     9.7539    1493.26     2.4861
    319.000     9.7451   3.723002     1.3619 4.5600e-02  2.5649200  2.2690190  0.1374895    34.2180    26.3842     9.7088    1493.11     2.4610
    320.000     9.7324   3.722732     1.3521 4.7256e-02  2.5643920  2.1921450  0.1412939    34.2268    26.3932     9.6960    1493.09     2.3558
    321.000     9.7770   3.728864     1.3298 4.6652e-02  2.5775261  2.1913954  0.1374242    34.2468    26.4014     9.7404    1493.29     2.2531
    322.000     9.7198   3.723626     1.3087 4.7923e-02  2.6043874  2.1818336  0.1385140    34.2470    26.4111     9.6833    1493.10     2.2545
    323.000     9.6505   3.716615     1.2970 4.7127e-02  2.6283765  2.1706872  0.1373412    34.2405    26.4175     9.6140    1492.86     2.2631
    324.000     9.6453   3.716533     1.2877 4.7393e-02  2.6358271  2.1655735  0.1391403    34.2442    26.4213     9.6086    1492.86     2.2243
    325.000     9.6372   3.716783     1.2704 4.7441e-02  2.6407582  2.1735303  0.1404308    34.2540    26.4303     9.6005    1492.86     2.1200
    326.000     9.5658   3.711033     1.2477 4.7621e-02  2.6497982  2.1417645  0.1392881    34.2624    26.4487     9.5291    1492.62     2.0556
    327.000     9.5360   3.708470     1.2315 4.7619e-02  2.6706969  2.0670175  0.1431190    34.2640    26.4548     9.4993    1492.53     2.0342
    328.000     9.5317   3.708230     1.2209 4.7937e-02  2.6953133  2.0311105  0.1435680    34.2652    26.4565     9.4948    1492.53     2.0257
    329.000     9.5297   3.708165     1.2130 4.8005e-02  2.7148720  2.0292655  0.1442269    34.2659    26.4574     9.4927    1492.54     2.0216
    330.000     9.5294   3.708294     1.2066 4.7401e-02  2.7257812  2.0456032  0.1414714    34.2671    26.4584     9.4923    1492.56     2.0143
    331.000     9.5250   3.707959     1.2030 4.7820e-02  2.7313440  2.0380704  0.1422612    34.2674    26.4593     9.4879    1492.56     2.0074
    332.000     9.5227   3.707824     1.2006 4.8528e-02  2.7365559  2.0084701  0.1436450    34.2677    26.4600     9.4854    1492.57     2.0012
    333.000     9.5198   3.707634     1.1985 4.7838e-02  2.7404344  2.0005524  0.1369108    34.2681    26.4607     9.4824    1492.58     1.9964
    334.000     9.5119   3.706909     1.1964 4.7528e-02  2.7428793  2.0094195  0.1419963    34.2677    26.4617     9.4744    1492.56     1.9893
    335.000     9.4962   3.705676     1.1929 4.7915e-02  2.7451688  1.9799686  0.1421968    34.2696    26.4658     9.4586    1492.52     1.9721
    336.000     9.4911   3.705399     1.1888 4.7620e-02  2.7479564  1.9687825  0.1405704    34.2710    26.4677     9.4535    1492.52     1.9641
    337.000     9.4901   3.705394     1.1856 4.8461e-02  2.7518574  1.9657329  0.1420759    34.2716    26.4683     9.4523    1492.54     1.9581
    338.000     9.4885   3.705331     1.1824 4.8252e-02  2.7558949  1.9720242  0.1417629    34.2719    26.4689     9.4507    1492.55     1.9489
    339.000     9.4758   3.704332     1.1786 4.8196e-02  2.7590243  1.9664580  0.1434100    34.2733    26.4721     9.4378    1492.52     1.9297
    340.000     9.4221   3.699504     1.1734 4.8700e-02  2.7630100  1.9347689  0.1415518    34.2743    26.4816     9.3842    1492.34     1.9068
    341.000     9.3551   3.693372     1.1670 4.7639e-02  2.7700485  1.9030283  0.1423007    34.2745    26.4928     9.3172    1492.11     1.8846
    342.000     9.3200   3.690317     1.1591 4.8493e-02  2.7773534  1.8652129  0.1461098    34.2760    26.4996     9.2821    1492.00     1.8667
    343.000     9.2890   3.687432     1.1524 4.8367e-02  2.7856224  1.8398318  0.1456269    34.2753    26.5041     9.2511    1491.90     1.8577
    344.000     9.2873   3.687427     1.1479 4.8167e-02  2.7936860  1.8060821  0.1427114    34.2764    26.5053     9.2493    1491.91     1.8491
    345.000     9.2701   3.685882     1.1434 4.8530e-02  2.7999226  1.7922246  0.1433683    34.2765    26.5082     9.2320    1491.87     1.8286
    346.000     9.2343   3.682857     1.1361 4.9105e-02  2.8064177  1.7781761  0.1419192    34.2789    26.5158     9.1961    1491.75     1.8023
    347.000     9.1718   3.676915     1.1308 4.9019e-02  2.8129429  1.7587924  0.1426140    34.2767    26.5242     9.1337    1491.54     1.7999
    348.000     9.1429   3.674310     1.1261 4.8839e-02  2.8227490  1.6907107  0.1421226    34.2769    26.5290     9.1048    1491.45     1.7608
    349.000     9.1628   3.677501     1.1133 4.9170e-02  2.8308973  1.6501715  0.1403964    34.2905    26.5364     9.1245    1491.55     1.6756
    350.000     9.1597   3.678158     1.0933 4.9133e-02  2.8472250  1.6631831  0.1455047    34.2998    26.5442     9.1213    1491.57     1.6295
    351.000     9.1270   3.675112     1.0785 4.9915e-02  2.8704217  1.6631848  0.1426904    34.2991    26.5489     9.0886    1491.46     1.6281
    352.000     9.0972   3.672102     1.0735 4.9765e-02  2.8873927  1.6020569  0.1406024    34.2960    26.5513     9.0587    1491.36     1.6263
    353.000     9.0906   3.671722     1.0697 5.0108e-02  2.9015075  1.5456027  0.1407077    34.2978    26.5538     9.0521    1491.36     1.5983
    354.000     9.0940   3.672602     1.0612 4.9675e-02  2.9149175  1.5301435  0.1441373    34.3033    26.5575     9.0553    1491.40     1.5283
    355.000     9.1078   3.675431     1.0457 5.0327e-02  2.9344565  1.5278572  0.1437689    34.3190    26.5676     9.0689    1491.48     1.4716
    356.000     9.0686   3.671697     1.0307 5.0998e-02  2.9683420  1.5190658  0.1447612    34.3174    26.5726     9.0297    1491.35     1.4656
    357.000     9.0283   3.667573     1.0240 5.0412e-02  2.9851005  1.5125222  0.1451724    34.3128    26.5754     8.9894    1491.21     1.4910
    358.000     8.9721   3.661881     1.0246 4.9988e-02  2.9906017  1.4986390  0.1468465    34.3069    26.5798     8.9333    1491.01     1.5217
    359.000     8.9169   3.656124     1.0294 4.9950e-02  2.9885217  1.4546416  0.1459244    34.2995    26.5828     8.8781    1490.82     1.5572
    360.000     8.8631   3.650808     1.0352 5.0138e-02  2.9789437  1.4108202  0.1418896    34.2953    26.5880     8.8244    1490.63     1.5650
    361.000     8.8277   3.647730     1.0362 4.9937e-02  2.9678786  1.3824526  0.1417153    34.2967    26.5947     8.7890    1490.51     1.5319
    362.000     8.8360   3.649180     1.0302 5.0146e-02  2.9636903  1.3270766  0.1437913    34.3035    26.5987     8.7971    1490.57     1.4647
    363.000     8.8798   3.654536     1.0166 4.9647e-02  2.9750756  1.3257847  0.1483890    34.3168    26.6022     8.8407    1490.76     1.3896
    364.000     8.9101   3.658193     0.9990 5.0565e-02  3.0021883  1.3451362  0.1459576    34.3254    26.6041     8.8708    1490.91     1.3375
    365.000     8.9181   3.659372     0.9816 5.1292e-02  3.0273536  1.3677499  0.1431134    34.3296    26.6062     8.8786    1490.96     1.3010
    366.000     8.9135   3.659340     0.9686 5.1521e-02  3.0499438  1.3550686  0.1471592    34.3332    26.6097     8.8740    1490.96     1.2735
    367.000     8.9251   3.660830     0.9589 5.1412e-02  3.0721526  1.3499919  0.1493793    34.3371    26.6109     8.8854    1491.02     1.2544
    368.000     8.9291   3.661388     0.9519 5.1280e-02  3.0902919  1.3474224  0.1470087    34.3386    26.6115     8.8893    1491.06     1.2505
    369.000     8.9171   3.660172     0.9481 5.1419e-02  3.1025513  1.3361558  0.1446056    34.3370    26.6121     8.8772    1491.03     1.2582
    370.000     8.8843   3.656870     0.9466 5.1153e-02  3.1087542  1.3106927  0.1459436    34.3336    26.6147     8.8444    1490.92     1.2649
    371.000     8.8500   3.653653     0.9451 5.1749e-02  3.1077338  1.2844967  0.1455393    34.3326    26.6193     8.8101    1490.80     1.2520
    372.000     8.8347   3.652652     0.9410 5.0820e-02  3.1071404  1.2757897  0.1493979    34.3365    26.6247     8.7947    1490.77     1.2383
    373.000     8.7573   3.644897     0.9398 5.0809e-02  3.1164868  1.2284630  0.1478034    34.3294    26.6314     8.7174    1490.49     1.2612
    374.000     8.7187   3.640963     0.9418 5.0759e-02  3.1175595  1.1814143  0.1466997    34.3251    26.6340     8.6788    1490.35     1.2779
    375.000     8.7101   3.640134     0.9439 5.1689e-02  3.1119080  1.1580019  0.1454140    34.3242    26.6347     8.6701    1490.34     1.2842
    376.000     8.7068   3.639843     0.9458 5.1039e-02  3.1066764  1.1507428  0.1430535    34.3238    26.6349     8.6667    1490.34     1.2893
    377.000     8.6993   3.639090     0.9478 5.1086e-02  3.1026807  1.1523563  0.1470369    34.3227    26.6352     8.6591    1490.33     1.2926
    378.000     8.6910   3.638283     0.9498 5.1830e-02  3.0995086  1.1736991  0.1483547    34.3218    26.6358     8.6508    1490.31     1.2992
    379.000     8.6749   3.636652     0.9519 5.1158e-02  3.0979232  1.1652915  0.1440532    34.3198    26.6367     8.6346    1490.27     1.3107
    380.000     8.6584   3.634940     0.9545 5.0989e-02  3.0943523  1.1182823  0.1415826    34.3173    26.6374     8.6180    1490.22     1.3255
    381.000     8.6423   3.633298     0.9575 5.1586e-02  3.0883279  1.0931383  0.1463097    34.3151    26.6381     8.6019    1490.17     1.3393
    382.000     8.6241   3.631448     0.9605 5.0991e-02  3.0812086  1.0665625  0.1429851    34.3128    26.6391     8.5837    1490.12     1.3522
    383.000     8.6001   3.629043     0.9647 5.0747e-02  3.0742056  1.0460172  0.1448735    34.3103    26.6409     8.5596    1490.04     1.3715
    384.000     8.5682   3.625831     0.9698 4.9804e-02  3.0658418  1.0256290  0.1480694    34.3069    26.6432     8.5276    1489.93     1.3846
    385.000     8.5553   3.624585     0.9747 5.1552e-02  3.0577225  1.0288784  0.1445723    34.3058    26.6443     8.5147    1489.90     1.3924
    386.000     8.5494   3.624072     0.9778 5.0713e-02  3.0527166  1.0348422  0.1431295    34.3056    26.6451     8.5087    1489.89     1.3917
    387.000     8.5427   3.623505     0.9785 5.0894e-02  3.0498972  1.0249402  0.1438345    34.3056    26.6462     8.5019    1489.88     1.3815
    388.000     8.5323   3.622569     0.9775 5.1144e-02  3.0483538  0.9955311  0.1465956    34.3054    26.6476     8.4914    1489.86     1.3721
    389.000     8.4798   3.617828     0.9758 5.0701e-02  3.0506704  0.9640191  0.1473418    34.3058    26.6560     8.4390    1489.68     1.3613
    390.000     8.4413   3.614371     0.9731 5.0739e-02  3.0551470  0.9329495  0.1502578    34.3062    26.6622     8.4005    1489.55     1.3520
    391.000     8.4231   3.612765     0.9701 5.1042e-02  3.0620622  0.9015582  0.1479295    34.3064    26.6652     8.3822    1489.50     1.3413
    392.000     8.3826   3.609081     0.9664 5.0939e-02  3.0676662  0.8875687  0.1442460    34.3063    26.6713     8.3417    1489.37     1.3275
    393.000     8.3281   3.604039     0.9615 5.0889e-02  3.0736405  0.8380154  0.1455336    34.3053    26.6788     8.2873    1489.18     1.2971
    394.000     8.2411   3.596513     0.9544 5.1144e-02  3.0850567  0.7641157  0.1467713    34.3096    26.6954     8.2004    1488.87     1.2726
    395.000     8.2211   3.595026     0.9489 5.1437e-02  3.0996657  0.7241793  0.1460573    34.3128    26.7010     8.1804    1488.81     1.2603
    396.000     8.2114   3.594302     0.9438 5.1134e-02  3.1118951  0.7032435  0.1471106    34.3141    26.7034     8.1706    1488.80     1.2514
