CTD,20120906FEGNRIFS
#ORIGINAL_FILE=\CTD\Report\c3100a.asc
#CTD_SAL ax+b   :a=0.981152
#CTD_SAL ax+b   :b=0.659199
# sensor 0 = Frequency  0  temperature, 1549, 06-Oct-09
# sensor 1 = Frequency  1  conductivity, 1245, 15-Oct-09, cpcor = -9.5700e-08
# sensor 2 = Frequency  2  pressure, 53581, 15-jul-1998
# System UpLoad Time = May 10 2010 06:46:35
# NMEA Latitude = 30 59.82 N
# NMEA Longitude = 138 00.00 E
NUMBER_HEADERS=10
EXPOCODE=49SO201005
SECT=138E
STNNBR=  3100CR
CASTNO=1
DATE=20100509
TIME=2140
LATITUDE=30.997
LONGITUDE=138.000
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,
936,2,6.3831,2,34.25002057,2,92.5941961,1
937,2,6.3828,2,34.25011869,2,92.38438986,1
938,2,6.3811,2,34.25041303,2,92.25249922,1
939,2,6.3803,2,34.2508055,2,92.00699981,1
940,2,6.3797,2,34.25109984,2,91.81591072,1
941,2,6.3798,2,34.25119796,2,91.72188967,1
942,2,6.3786,2,34.25168853,2,91.72145439,1
943,2,6.3773,2,34.25129607,2,91.6383154,1
944,2,6.3694,2,34.25090361,2,91.65746784,1
945,2,6.3554,2,34.25247345,2,91.55430585,1
946,2,6.3382,2,34.25620183,2,91.40761559,1
947,2,6.316,2,34.26248121,2,91.03806062,1
948,2,6.3083,2,34.26650393,2,90.72552768,1
949,2,6.3069,2,34.26699451,2,90.50092183,1
950,2,6.3064,2,34.2675832,2,90.18577719,1
951,2,6.3062,2,34.26817189,2,89.92634873,1
952,2,6.306,2,34.26866246,2,89.63166238,1
953,2,6.3047,2,34.26925116,2,89.4579846,1
954,2,6.3015,2,34.27003608,2,89.3073768,1
955,2,6.3005,2,34.27042854,2,89.24121384,1
956,2,6.2997,2,34.27052665,2,89.15633372,1
957,2,6.298,2,34.270821,2,89.08146511,1
958,2,6.2877,2,34.27297953,2,88.95218616,1
959,2,6.2699,2,34.27611922,2,88.81289571,1
960,2,6.2471,2,34.28171179,2,88.49905692,1
961,2,6.2375,2,34.28465524,2,88.09163236,1
962,2,6.2324,2,34.28642132,2,87.76386452,1
963,2,6.2262,2,34.28720624,2,87.54012924,1
964,2,6.2221,2,34.28710812,2,87.31682924,1
965,2,6.2168,2,34.2863232,2,87.17318596,1
966,2,6.2079,2,34.28661755,2,86.97295595,1
967,2,6.199,2,34.28691189,2,86.89765205,1
968,2,6.1721,2,34.28769681,2,86.7157039,1
969,2,6.1449,2,34.28985535,2,86.49675673,1
970,2,6.1169,2,34.29014969,2,86.27563314,1
971,2,6.1033,2,34.29191577,2,86.04841559,1
972,2,6.0943,2,34.29240634,2,85.73196511,1
973,2,6.0861,2,34.29279881,2,85.54000546,1
974,2,6.0694,2,34.29348561,2,85.4612193,1
975,2,6.0544,2,34.2933875,2,85.29885887,1
976,2,6.031,2,34.29122896,2,85.11516959,1
977,2,5.9668,2,34.2863232,2,84.76911988,1
978,2,5.8798,2,34.28416467,2,84.4374345,1
979,2,5.8339,2,34.29633095,2,84.07484405,1
980,2,5.828,2,34.29711587,2,83.31919337,1
981,2,5.819,2,34.29770457,2,82.77726647,1
982,2,5.8031,2,34.29554603,2,82.48693294,1
983,2,5.7818,2,34.29584038,2,82.21923411,1
984,2,5.7622,2,34.29642907,2,81.95675867,1
985,2,5.7389,2,34.29613472,2,81.71038869,1
986,2,5.7201,2,34.29476111,2,81.43224308,1
987,2,5.7004,2,34.29525169,2,81.17673216,1
988,2,5.6713,2,34.29162142,2,80.92035068,1
989,2,5.6436,2,34.29544792,2,80.73709669,1
990,2,5.6236,2,34.29848949,2,80.428046,1
991,2,5.604,2,34.30084425,2,80.06806725,1
992,2,5.5805,2,34.29937252,2,79.74378168,1
993,2,5.5528,2,34.30143294,2,79.49175302,1
994,2,5.5237,2,34.30153106,2,79.2262306,1
995,2,5.5053,2,34.30339525,2,78.93415595,1
996,2,5.4881,2,34.30496509,2,78.5289078,1
997,2,5.4789,2,34.30427829,2,78.25990312,1
998,2,5.4541,2,34.30202164,2,77.98480448,1
999,2,5.4155,2,34.3018254,2,77.72929357,1
1000,2,5.4045,2,34.30771232,2,77.53863977,1
1001,2,5.397,2,34.30653494,2,77.28530526,1
1002,2,5.3896,2,34.30663305,2,76.88963333,1
1003,2,5.3744,2,34.30820289,2,76.7198731,1
1004,2,5.3717,2,34.30849724,2,76.51180799,1
1005,2,5.3669,2,34.30810478,2,76.34117719,1
1006,2,5.3576,2,34.30947839,2,76.17446394,1
1007,2,5.351,2,34.31036143,2,75.96248129,1
1008,2,5.3472,2,34.31134258,2,75.85453119,1
1009,2,5.3477,2,34.31134258,2,75.80229727,1
1010,2,5.3416,2,34.31183316,2,75.65256004,1
1011,2,5.335,2,34.31399169,2,75.58465595,1
1012,2,5.333,2,34.31458038,2,75.45102417,1
1013,2,5.3329,2,34.3146785,2,75.31521598,1
1014,2,5.3327,2,34.31477661,2,75.22554776,1
1015,2,5.3283,2,34.31605211,2,75.18550175,1
1016,2,5.3281,2,34.31565965,2,75.15503197,1
1017,2,5.3247,2,34.31605211,2,75.05665809,1
1018,2,5.3248,2,34.315954,2,75.02836472,1
1019,2,5.3191,2,34.31428604,2,75.00311832,1
1020,2,5.311,2,34.31497284,2,74.91432066,1
1021,2,5.3099,2,34.31458038,2,74.89516823,1
1022,2,5.3073,2,34.31428604,2,74.83379337,1
1023,2,5.2978,2,34.31261808,2,74.83945205,1
1024,2,5.2764,2,34.31173504,2,74.67665634,1
1025,2,5.2598,2,34.31193127,2,74.69058538,1
1026,2,5.2392,2,34.31399169,2,74.54868324,1
1027,2,5.2338,2,34.31458038,2,74.41635731,1
1028,2,5.2318,2,34.31428604,2,74.25704386,1
1029,2,5.2249,2,34.31359923,2,74.13951754,1
1030,2,5.219,2,34.31408981,2,74.03156745,1
1031,2,5.2129,2,34.31487473,2,73.87094815,1
1032,2,5.2096,2,34.31546342,2,73.80217349,1
1033,2,5.2082,2,34.31556153,2,73.69117641,1
1034,2,5.205,2,34.31615023,2,73.70423489,1
1035,2,5.2011,2,34.31634646,2,73.59933177,1
1036,2,5.1944,2,34.31615023,2,73.5536271,1
1037,2,5.1861,2,34.31732761,2,73.45220624,1
1038,2,5.1813,2,34.31732761,2,73.44175945,1
1039,2,5.1724,2,34.3166408,2,73.31944503,1
1040,2,5.1577,2,34.3179163,2,73.27025809,1
1041,2,5.143,2,34.31732761,2,73.22281228,1
1042,2,5.124,2,34.31821065,2,73.1070271,1
1043,2,5.101,2,34.31487473,2,73.07351033,1
1044,2,5.0708,2,34.31821065,2,72.97296004,1
1045,2,5.0574,2,34.31732761,2,72.8684922,1
1046,2,5.0363,2,34.31516907,2,72.70613177,1
1047,2,4.9737,2,34.31673892,2,72.43233899,1
1048,2,4.9183,2,34.31624834,2,72.02099688,1
1049,2,4.8888,2,34.31948614,2,71.61444288,1
1050,2,4.8788,2,34.32027106,2,71.32759162,1
1051,2,4.8694,2,34.32164468,2,71.07730409,1
1052,2,4.8637,2,34.32184091,2,70.73865419,1
1053,2,4.8582,2,34.32233148,2,70.45659103,1
1054,2,4.856,2,34.32233148,2,70.26289025,1
1055,2,4.8538,2,34.3224296,2,70.19498616,1
1056,2,4.8508,2,34.32223337,2,70.07702456,1
1057,2,4.848,2,34.32233148,2,70.02130838,1
1058,2,4.8432,2,34.32233148,2,69.82891345,1
1059,2,4.8316,2,34.32095787,2,69.78843216,1
1060,2,4.8072,2,34.31968237,2,69.71748109,1
1061,2,4.7763,2,34.32144845,2,69.60300175,1
1062,2,4.7602,2,34.32164468,2,69.3109271,1
1063,2,4.7217,2,34.32007483,2,69.10068558,1
1064,2,4.6913,2,34.32311641,2,68.93614873,1
1065,2,4.6811,2,34.32390133,2,68.70544893,1
1066,2,4.6741,2,34.32390133,2,68.51435984,1
1067,2,4.6598,2,34.32272394,2,68.35112885,1
1068,2,4.6358,2,34.32154656,2,68.12869942,1
1069,2,4.6094,2,34.32605986,2,67.96808012,1
1070,2,4.6019,2,34.32713913,2,67.55978499,1
1071,2,4.5931,2,34.32704101,2,67.28642749,1
1072,2,4.5849,2,34.32743347,2,67.20372378,1
1073,2,4.5739,2,34.32841463,2,67.05703353,1
1074,2,4.5654,2,34.32900332,2,66.89249669,1
1075,2,4.5555,2,34.32900332,2,66.72970097,1
1076,2,4.5424,2,34.32988636,2,66.65265595,1
1077,2,4.5369,2,34.33116185,2,66.49726004,1
1078,2,4.5336,2,34.33165243,2,66.40585068,1
1079,2,4.5322,2,34.33184866,2,66.27570117,1
1080,2,4.5318,2,34.33204489,2,66.1721039,1
1081,2,4.5304,2,34.332143,2,66.13641072,1
1082,2,4.5288,2,34.33253547,2,66.09027076,1
1083,2,4.5286,2,34.33263358,2,66.02715478,1
1084,2,4.5243,2,34.33224112,2,66.09723528,1
1085,2,4.5066,2,34.33332039,2,66.0114846,1
1086,2,4.4896,2,34.33282981,2,65.96099181,1
1087,2,4.4519,2,34.3334185,2,65.8308423,1
1088,2,4.4415,2,34.33695065,2,65.76903216,1
1089,2,4.4396,2,34.33685253,2,65.59100156,1
1090,2,4.4263,2,34.3366563,2,65.46868713,1
1091,2,4.4219,2,34.33832426,2,65.31677349,1
1092,2,4.4223,2,34.33852049,2,65.13439006,1
1093,2,4.4219,2,34.33842238,2,65.05778031,1
1094,2,4.4208,2,34.33871672,2,64.96811209,1
1095,2,4.4206,2,34.33891295,2,64.95897115,1
1096,2,4.4208,2,34.33901107,2,64.90325497,1
1097,2,4.418,2,34.33871672,2,64.81924542,1
1098,2,4.4105,2,34.33910918,2,64.7996577,1
1099,2,4.4055,2,34.33950165,2,64.75787057,1
1100,2,4.4003,2,34.33950165,2,64.66950819,1
1101,2,4.3948,2,34.33979599,2,64.66036725,1
1102,2,4.3907,2,34.33999222,2,64.65732027,1
1103,2,4.3872,2,34.33989411,2,64.58158109,1
1104,2,4.385,2,34.34038468,2,64.49321871,1
1105,2,4.3843,2,34.34038468,2,64.43358499,1
1106,2,4.3827,2,34.34018845,2,64.4157384,1
1107,2,4.3805,2,34.34058091,2,64.37960994,1
1108,2,4.3765,2,34.3404828,2,64.44969045,1
1109,2,4.3717,2,34.34126772,2,64.46884288,1
1110,2,4.3629,2,34.34038468,2,64.39789181,1
1111,2,4.3444,2,34.34018845,2,64.35131657,1
1112,2,4.3238,2,34.34224887,2,64.29690624,1
1113,2,4.3007,2,34.34362248,2,64.13323996,1
1114,2,4.2803,2,34.34401495,2,64.03878363,1
1115,2,4.2676,2,34.34470175,2,63.91124581,1
1116,2,4.2625,2,34.34460364,2,63.79589591,1
1117,2,4.2581,2,34.34489798,2,63.67271092,1
1118,2,4.2516,2,34.34479987,2,63.56954893,1
1119,2,4.247,2,34.34538856,2,63.49555088,1
1120,2,4.245,2,34.34548667,2,63.437223,1
1121,2,4.2376,2,34.34529044,2,63.35321345,1
1122,2,4.2313,2,34.34558479,2,63.27529786,1
1123,2,4.2203,2,34.34538856,2,63.19694698,1
1124,2,4.2132,2,34.34666406,2,63.18258265,1
1125,2,4.2117,2,34.3469584,2,63.06679747,1
1126,2,4.2115,2,34.3469584,2,62.98627018,1
1127,2,4.2104,2,34.3469584,2,63.00281092,1
1128,2,4.2086,2,34.34705652,2,62.87657895,1
1129,2,4.2057,2,34.34705652,2,62.8726614,1
1130,2,4.1998,2,34.34744898,2,62.84959142,1
1131,2,4.1973,2,34.34784144,2,62.78691072,1
1132,2,4.1947,2,34.34784144,2,62.73206511,1
1133,2,4.1877,2,34.34793955,2,62.73119454,1
1134,2,4.1807,2,34.34892071,2,62.65850234,1
1135,2,4.1796,2,34.34911694,2,62.63978519,1
1136,2,4.1738,2,34.34852825,2,62.59277466,1
1137,2,4.1644,2,34.34960751,2,62.60365673,1
1138,2,4.1614,2,34.34999997,2,62.58711598,1
1139,2,4.1587,2,34.3501962,2,62.46741326,1
1140,2,4.1574,2,34.35029432,2,62.42301442,1
1141,2,4.1547,2,34.35049055,2,62.41779103,1
1142,2,4.1517,2,34.35078489,2,62.35641618,1
1143,2,4.1497,2,34.35088301,2,62.30722924,1
1144,2,4.1473,2,34.35107924,2,62.30635867,1
1145,2,4.1439,2,34.35156982,2,62.31680546,1
1146,2,4.1414,2,34.35176605,2,62.28677096,1
1147,2,4.1375,2,34.35206039,2,62.27110078,1
1148,2,4.1336,2,34.35235474,2,62.20667895,1
1149,2,4.1304,2,34.35264908,2,62.17751501,1
1150,2,4.1277,2,34.3527472,2,62.18578538,1
1151,2,4.1238,2,34.35353212,2,62.18099727,1
1152,2,4.1198,2,34.35431704,2,62.20754951,1
1153,2,4.1176,2,34.35480762,2,62.20842008,1
1154,2,4.1144,2,34.35500385,2,62.18447953,1
1155,2,4.1002,2,34.35578877,2,62.11439903,1
1156,2,4.0867,2,34.35686804,2,62.08958791,1
1157,2,4.0812,2,34.35814354,2,62.1074345,1
1158,2,4.0756,2,34.35824165,2,62.02690721,1
1159,2,4.0613,2,34.35814354,2,61.9520386,1
1160,2,4.0456,2,34.35892846,2,61.8567117,1
1161,2,4.0333,2,34.35941903,2,61.85366472,1
1162,2,4.0204,2,34.36059642,2,61.77487856,1
1163,2,4.0096,2,34.36108699,2,61.67868109,1
1164,2,4.0018,2,34.36236249,2,61.5781308,1
1165,2,3.9949,2,34.3624606,2,61.54504932,1
1166,2,3.9798,2,34.36412856,2,61.48628616,1
1167,2,3.9763,2,34.36461914,2,61.3648423,1
1168,2,3.974,2,34.36461914,2,61.29302066,1
1169,2,3.9724,2,34.36530595,2,61.21292865,1
1170,2,3.9713,2,34.36540406,2,61.20074074,1
1171,2,3.9706,2,34.36579652,2,61.21379922,1
1172,2,3.9694,2,34.36560029,2,61.13370721,1
1173,2,3.9673,2,34.36589464,2,61.05317992,1
1174,2,3.9665,2,34.36599275,2,61.04795653,1
1175,2,3.9659,2,34.36638521,2,61.04229786,1
1176,2,3.9661,2,34.36638521,2,61.06362671,1
1177,2,3.966,2,34.36667956,2,61.09844932,1
1178,2,3.9659,2,34.36648333,2,61.02314542,1
1179,2,3.9647,2,34.36667956,2,60.94871209,1
1180,2,3.9616,2,34.36658144,2,60.95437076,1
1181,2,3.9552,2,34.36609087,2,60.97831131,1
1182,2,3.946,2,34.36667956,2,60.98614639,1
1183,2,3.9339,2,34.36805317,2,60.98571111,1
1184,2,3.9307,2,34.36844563,2,60.96307641,1
1185,2,3.9286,2,34.36834752,2,60.97221735,1
1186,2,3.9242,2,34.36844563,2,60.95480604,1
1187,2,3.9232,2,34.36873998,2,60.88385497,1
1188,2,3.9232,2,34.36854375,2,60.8629614,1
1189,2,3.9183,2,34.36844563,2,60.85512632,1
1190,2,3.9117,2,34.36962302,2,60.8629614,1
1191,2,3.9078,2,34.37011359,2,60.82248012,1
1192,2,3.9053,2,34.37040794,2,60.73368246,1
1193,2,3.9034,2,34.3708004,2,60.73716472,1
1194,2,3.9024,2,34.37099663,2,60.70582437,1
1195,2,3.9016,2,34.37129097,2,60.68928363,1
1196,2,3.9013,2,34.37129097,2,60.68014269,1
1197,2,3.9011,2,34.37158532,2,60.68623665,1
1198,2,3.901,2,34.37168343,2,60.7249768,1
1199,2,3.9005,2,34.37178155,2,60.67709571,1
1200,2,3.9,2,34.3720759,2,60.59482729,1
1201,2,3.8996,2,34.3720759,2,60.57175731,1
1202,2,3.8993,2,34.37227213,2,60.56522807,1
1203,2,3.8991,2,34.37246836,2,60.57436901,1
1204,2,3.8987,2,34.37286082,2,60.58655692,1
1205,2,3.893,2,34.37344951,2,60.58786277,1
1206,2,3.8808,2,34.37521558,2,60.52169981,1
1207,2,3.8776,2,34.37570616,2,60.50254737,1
1208,2,3.8751,2,34.37590239,2,60.50515906,1
1209,2,3.8699,2,34.37629485,2,60.5042885,1
1210,2,3.8647,2,34.37698166,2,60.48600663,1
1211,2,3.8602,2,34.37776658,2,60.43725497,1
1212,2,3.8544,2,34.37806092,2,60.30797602,1
1213,2,3.8502,2,34.37874773,2,60.30797602,1
1214,2,3.8454,2,34.37904208,2,60.23354269,1
1215,2,3.8432,2,34.37933642,2,60.20655517,1
1216,2,3.8388,2,34.37933642,2,60.22222534,1
1217,2,3.8341,2,34.37953265,2,60.2283193,1
1218,2,3.8289,2,34.38021946,2,60.23354269,1
1219,2,3.8255,2,34.38031757,2,60.21526082,1
1220,2,3.8178,2,34.38139684,2,60.17173255,1
1221,2,3.8159,2,34.3817893,2,60.07727622,1
1222,2,3.8136,2,34.38218176,2,60.12559259,1
1223,2,3.8108,2,34.38267234,2,60.13952164,1
1224,2,3.8057,2,34.38286857,2,60.15997992,1
1225,2,3.7976,2,34.38286857,2,60.11906335,1
1226,2,3.7823,2,34.38384972,2,60.0376655,1
1227,2,3.7681,2,34.38453653,2,60.00937212,1
1228,2,3.7606,2,34.38551768,2,60.01198382,1
1229,2,3.7585,2,34.38561579,2,60.03592437,1
1230,2,3.7579,2,34.38581202,2,60.02199532,1
1231,2,3.7561,2,34.38571391,2,59.96410273,1
1232,2,3.7551,2,34.38600826,2,59.97454951,1
1233,2,3.7529,2,34.38600826,2,59.95539708,1
1234,2,3.7496,2,34.38620449,2,59.92405673,1
1235,2,3.7468,2,34.38640072,2,59.94059747,1
1236,2,3.7449,2,34.38669506,2,59.90359844,1
1237,2,3.7423,2,34.38669506,2,59.92188031,1
1238,2,3.7357,2,34.38718564,2,59.97629064,1
1239,2,3.7319,2,34.38787244,2,59.96671442,1
1240,2,3.7217,2,34.3875781,2,59.99892534,1
1241,2,3.7159,2,34.38973663,2,59.97846706,1
1242,2,3.7149,2,34.3895404,2,59.87269337,1
1243,2,3.7136,2,34.38993286,2,59.84135302,1
1244,2,3.7127,2,34.38993286,2,59.81001267,1
1245,2,3.7107,2,34.39012909,2,59.8217653,1
1246,2,3.7067,2,34.39032532,2,59.74123801,1
1247,2,3.703,2,34.39091402,2,59.6937922,1
1248,2,3.7015,2,34.39120836,2,59.66680468,1
1249,2,3.6974,2,34.39111025,2,59.67463977,1
1250,2,3.6938,2,34.39160082,2,59.68291014,1
1251,2,3.6919,2,34.39150271,2,59.66985166,1
1252,2,3.6867,2,34.39179705,2,59.65548733,1
1253,2,3.6843,2,34.39228763,2,59.64939337,1
1254,2,3.6841,2,34.39228763,2,59.6837807,1
1255,2,3.6819,2,34.3920914,2,59.71120351,1
1256,2,3.6793,2,34.39248386,2,59.74689669,1
1257,2,3.677,2,34.3927782,2,59.76430799,1
1258,2,3.6755,2,34.39297444,2,59.76213158,1
1259,2,3.6747,2,34.39317067,2,59.76213158,1
1260,2,3.6738,2,34.39317067,2,59.80043645,1
1261,2,3.6733,2,34.3933669,2,59.80261287,1
1262,2,3.6717,2,34.39297444,2,59.82045945,1
1263,2,3.6644,2,34.39385747,2,59.79651891,1
1264,2,3.6582,2,34.39395559,2,59.81828304,1
1265,2,3.6533,2,34.39483862,2,59.80609513,1
1266,2,3.6456,2,34.39503485,2,59.84744698,1
1267,2,3.6397,2,34.39601601,2,59.84614113,1
1268,2,3.6362,2,34.39640847,2,59.82655341,1
1269,2,3.6341,2,34.3966047,2,59.81654191,1
1270,2,3.6304,2,34.39680093,2,59.85092924,1
1271,2,3.6246,2,34.39738962,2,59.83221209,1
1272,2,3.6206,2,34.39797831,2,59.82133002,1
1273,2,3.616,2,34.39827266,2,59.81871832,1
1274,2,3.6016,2,34.39945004,2,59.83743548,1
1275,2,3.5923,2,34.40092177,2,59.85005867,1
1276,2,3.5903,2,34.40121611,2,59.86485828,1
1277,2,3.589,2,34.40131423,2,59.83743548,1
1278,2,3.5857,2,34.4018048,2,59.76387271,1
1279,2,3.5854,2,34.4018048,2,59.72295614,1
1280,2,3.5765,2,34.40190292,2,59.6863924,1
1281,2,3.5711,2,34.40327653,2,59.67551033,1
1282,2,3.5702,2,34.40347276,2,59.67507505,1
1283,2,3.5689,2,34.40386522,2,59.6311115,1
1284,2,3.5683,2,34.40396334,2,59.60499454,1
1285,2,3.5689,2,34.40366899,2,59.54927836,1
1286,2,3.5677,2,34.40396334,2,59.59324191,1
1287,2,3.5669,2,34.40406145,2,59.59280663,1
1288,2,3.5653,2,34.40415957,2,59.59933587,1
1289,2,3.5648,2,34.4043558,2,59.57713645,1
1290,2,3.5633,2,34.40425768,2,59.60238285,1
1291,2,3.5608,2,34.40465015,2,59.62806452,1
1292,2,3.5599,2,34.40474826,2,59.66419298,1
1293,2,3.5585,2,34.40504261,2,59.72861481,1
1294,2,3.5583,2,34.40523884,2,59.72513255,1
1295,2,3.5578,2,34.40523884,2,59.69988616,1
1296,2,3.5574,2,34.40514072,2,59.7490731,1
1297,2,3.5571,2,34.40523884,2,59.8117538,1
1298,2,3.5565,2,34.40514072,2,59.86224659,1
1299,2,3.5513,2,34.40514072,2,59.89837505,1
1300,2,3.5449,2,34.40602376,2,59.87486979,1
1301,2,3.5393,2,34.4069068,2,59.90011618,1
1302,2,3.5343,2,34.40700491,2,59.92318616,1
1303,2,3.5254,2,34.40818229,2,59.94582086,1
1304,2,3.5184,2,34.40877098,2,59.83743548,1
1305,2,3.5132,2,34.40945779,2,59.78346043,1
1306,2,3.5063,2,34.40985025,2,59.79738947,1
1307,2,3.5018,2,34.41034083,2,59.84657641,1
1308,2,3.4932,2,34.41151821,2,59.89532807,1
1309,2,3.4871,2,34.41151821,2,59.88792827,1
1310,2,3.4807,2,34.41308805,2,59.86834055,1
1311,2,3.4794,2,34.41357863,2,59.85136452,1
1312,2,3.4778,2,34.4133824,2,59.85963489,1
1313,2,3.4761,2,34.41377486,2,59.84657641,1
1314,2,3.4748,2,34.41406921,2,59.85528207,1
1315,2,3.4742,2,34.41426544,2,59.79521306,1
1316,2,3.4737,2,34.41426544,2,59.71337992,1
1317,2,3.4717,2,34.41446167,2,59.73993216,1
1318,2,3.4711,2,34.41446167,2,59.7817193,1
1319,2,3.4675,2,34.41505036,2,59.94886784,1
1320,2,3.4652,2,34.41485413,2,59.89489279,1
1321,2,3.4618,2,34.41612962,2,59.79956589,1
1322,2,3.4612,2,34.41583528,2,59.78520156,1
1323,2,3.4582,2,34.41603151,2,59.79086023,1
1324,2,3.4565,2,34.41642397,2,59.81567135,1
1325,2,3.4565,2,34.41622774,2,59.87095224,1
1326,2,3.451,2,34.41671832,2,59.9096924,1
1327,2,3.4384,2,34.41740512,2,59.91491579,1
1328,2,3.4333,2,34.41926931,2,59.89228109,1
1329,2,3.4323,2,34.41907308,2,59.90882183,1
1330,2,3.4319,2,34.41936743,2,59.89010468,1
1331,2,3.4321,2,34.41926931,2,59.88879883,1
1332,2,3.4309,2,34.41946554,2,59.89271637,1
1333,2,3.4318,2,34.41946554,2,59.98891384,1
1334,2,3.432,2,34.41956366,2,59.93842105,1
1335,2,3.4318,2,34.419858,2,59.9697614,1
1336,2,3.4317,2,34.419858,2,59.93798577,1
1337,2,3.4318,2,34.41975989,2,59.93885634,1
1338,2,3.4313,2,34.41966177,2,59.94669142,1
1339,2,3.431,2,34.41956366,2,60.027654,1
1340,2,3.4298,2,34.42005423,2,60.01807778,1
1341,2,3.4279,2,34.419858,2,60.00458402,1
1342,2,3.4256,2,34.42054481,2,59.98673743,1
1343,2,3.426,2,34.42034858,2,59.98934912,1
1344,2,3.4259,2,34.42025046,2,60.08380546,1
1345,2,3.4228,2,34.42054481,2,60.22135478,1
1346,2,3.4213,2,34.42074104,2,60.15997992,1
1347,2,3.4188,2,34.42064292,2,60.11601637,1
1348,2,3.4128,2,34.42162408,2,60.11471053,1
1349,2,3.4113,2,34.42201654,2,60.08728772,1
1350,2,3.4099,2,34.42201654,2,60.10948713,1
1351,2,3.4082,2,34.42221277,2,60.12123977,1
1352,2,3.4081,2,34.42231088,2,60.12907485,1
1353,2,3.4072,2,34.42221277,2,60.14996842,1
1354,2,3.4018,2,34.42289957,2,60.15780351,1
1355,2,3.3976,2,34.42348827,2,60.20046121,1
1356,2,3.3945,2,34.4236845,2,60.21003743,1
1357,2,3.3928,2,34.42427319,2,60.22091949,1
1358,2,3.3911,2,34.42417507,2,60.19872008,1
1359,2,3.3885,2,34.42446942,2,60.19959064,1
1360,2,3.3862,2,34.42476376,2,60.21787251,1
1361,2,3.3836,2,34.42515622,2,60.25008343,1
1362,2,3.3807,2,34.42545057,2,60.24268363,1
1363,2,3.3795,2,34.42584303,2,60.25356569,1
1364,2,3.3752,2,34.42584303,2,60.27184756,1
1365,2,3.3686,2,34.42652984,2,60.29709396,1
1366,2,3.3647,2,34.42731476,2,60.29143528,1
1367,2,3.3624,2,34.4276091,2,60.40069123,1
1368,2,3.3606,2,34.42770722,2,60.37805653,1
1369,2,3.3567,2,34.42800157,2,60.41853782,1
1370,2,3.352,2,34.42849214,2,60.36456277,1
1371,2,3.3488,2,34.42878649,2,60.38327992,1
1372,2,3.3468,2,34.42898272,2,60.40286764,1
1373,2,3.3449,2,34.42917895,2,60.3963384,1
1374,2,3.3429,2,34.42927706,2,60.39372671,1
1375,2,3.3385,2,34.42937518,2,60.39720897,1
1376,2,3.3314,2,34.43045445,2,60.38415049,1
1377,2,3.3283,2,34.43074879,2,60.34192807,1
1378,2,3.3259,2,34.43104314,2,60.30188207,1
1379,2,3.3249,2,34.43153371,2,60.26357719,1
1380,2,3.3237,2,34.43133748,2,60.24529532,1
1381,2,3.3211,2,34.43153371,2,60.25704795,1
1382,2,3.3199,2,34.43163183,2,60.26227135,1
1383,2,3.3159,2,34.43192617,2,60.32625789,1
1384,2,3.3132,2,34.43261298,2,60.33496355,1
1385,2,3.3105,2,34.43280921,2,60.37022144,1
1386,2,3.3034,2,34.43329979,2,60.32451676,1
1387,2,3.2982,2,34.43447717,2,60.33670468,1
1388,2,3.2942,2,34.43486963,2,60.38023294,1
1389,2,3.2913,2,34.43545832,2,60.45597212,1
1390,2,3.2858,2,34.43545832,2,60.4642425,1
1391,2,3.2736,2,34.43761686,2,60.49906511,1
1392,2,3.272,2,34.43781309,2,60.60440351,1
1393,2,3.2716,2,34.43800932,2,60.68710721,1
1394,2,3.2711,2,34.43810743,2,60.84467953,1
1395,2,3.2706,2,34.43840178,2,60.79375146,1
1396,2,3.2684,2,34.43771497,2,60.78809279,1
1397,2,3.2597,2,34.43899047,2,60.85686745,1
1398,2,3.2505,2,34.4391867,2,60.91693645,1
1399,2,3.2366,2,34.44193393,2,60.95741774,1
1400,2,3.2263,2,34.44301319,2,61.00703996,1
1401,2,3.2228,2,34.4437,2,61.15373021,1
1402,2,3.2202,2,34.44419058,2,61.21510507,1
1403,2,3.2178,2,34.44419058,2,61.22206959,1
1404,2,3.2142,2,34.44468115,2,61.22772827,1
1405,2,3.2114,2,34.44507361,2,61.22468129,1
1406,2,3.2097,2,34.44536796,2,61.33089025,1
1407,2,3.2072,2,34.44556419,2,61.43709922,1
1408,2,3.2046,2,34.44605476,2,61.44406374,1
1409,2,3.2023,2,34.44654534,2,61.47192183,1
1410,2,3.2009,2,34.44664346,2,61.34351345,1
1411,2,3.1984,2,34.44674157,2,61.38094776,1
1412,2,3.1944,2,34.44742838,2,61.56507232,1
1413,2,3.186,2,34.44772272,2,61.65212885,1
1414,2,3.1795,2,34.44870387,2,61.60990643,1
1415,2,3.1735,2,34.4494888,2,61.62427076,1
1416,2,3.1697,2,34.4501756,2,61.59336569,1
1417,2,3.1653,2,34.45066618,2,61.63167057,1
1418,2,3.163,2,34.45066618,2,61.82624191,1
1419,2,3.1554,2,34.45203979,2,61.79490156,1
1420,2,3.1556,2,34.45243225,2,61.81579513,1
1421,2,3.1531,2,34.45194168,2,61.83015945,1
1422,2,3.1491,2,34.45311906,2,61.86149981,1
