       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
   2294.000     2.0163   3.149776    2.42131 6.6089e-02  2.7059506  0.2441471    34.6565    27.6952     1.8542    1495.29
   2295.000     2.0158   3.149774    2.41376 6.5933e-02  2.7060961  0.2440980    34.6564    27.6952     1.8536    1495.30
   2296.000     2.0151   3.149750    2.41736 6.5783e-02  2.7059939  0.2439471    34.6565    27.6953     1.8528    1495.31
   2297.000     2.0147   3.149763    2.41898 6.7207e-02  2.7059511  0.2441469    34.6566    27.6954     1.8523    1495.33
   2298.000     2.0145   3.149782    2.40914 6.6690e-02  2.7065610  0.2438915    34.6565    27.6954     1.8521    1495.34
   2299.000     2.0143   3.149801    2.42393 6.5939e-02  2.7061807  0.2439071    34.6565    27.6953     1.8518    1495.36
   2300.000     2.0141   3.149822    2.42613 6.5934e-02  2.7062969  0.2440459    34.6565    27.6954     1.8515    1495.38
   2301.000     2.0135   3.149816    2.41297 6.5644e-02  2.7060343  0.2436183    34.6565    27.6954     1.8509    1495.39
   2302.000     2.0133   3.149839    2.41595 6.5629e-02  2.7059422  0.2435897    34.6566    27.6955     1.8505    1495.41
   2303.000     2.0132   3.149863    2.41040 6.6381e-02  2.7055886  0.2433677    34.6565    27.6954     1.8504    1495.42
   2304.000     2.0128   3.149867    2.41186 6.7688e-02  2.7057869  0.2436133    34.6565    27.6955     1.8499    1495.44
   2305.000     2.0120   3.149850    2.42156 6.6550e-02  2.7061439  0.2431849    34.6566    27.6956     1.8490    1495.45
   2306.000     2.0119   3.149870    2.42434 6.7304e-02  2.7056900  0.2432333    34.6566    27.6956     1.8488    1495.47
   2307.000     2.0115   3.149881    2.41350 6.6256e-02  2.7055269  0.2431388    34.6566    27.6957     1.8483    1495.48
   2308.000     2.0107   3.149849    2.42052 6.5775e-02  2.7057387  0.2430854    34.6565    27.6956     1.8475    1495.50
   2309.000     2.0100   3.149837    2.42064 6.6253e-02  2.7056856  0.2429792    34.6567    27.6958     1.8467    1495.51
   2310.000     2.0094   3.149829    2.42551 6.5457e-02  2.7056856  0.2429792    34.6568    27.6959     1.8460    1495.52
   2311.000     2.0091   3.149839    2.42622 6.5476e-02  2.7050286  0.2429792    34.6567    27.6959     1.8456    1495.54
   2312.000     2.0086   3.149836    2.42337 6.5929e-02  2.7048755  0.2429792    34.6567    27.6959     1.8451    1495.55
   2313.000     2.0080   3.149820    2.42312 6.6391e-02  2.7052290  0.2429792    34.6567    27.6960     1.8444    1495.57
   2314.000     2.0076   3.149817    2.42286 6.5932e-02  2.7046620  0.2429302    34.6566    27.6959     1.8439    1495.58
   2315.000     2.0075   3.149852    2.42347 6.6972e-02  2.7043678  0.2429798    34.6567    27.6960     1.8436    1495.60
   2316.000     2.0074   3.149875    2.42205 6.4848e-02  2.7042011  0.2429792    34.6566    27.6960     1.8435    1495.62
   2317.000     2.0070   3.149890    2.42504 6.6226e-02  2.7044199  0.2429792    34.6567    27.6961     1.8430    1495.63
   2318.000     2.0069   3.149925    2.41972 6.6926e-02  2.7041871  0.2429792    34.6567    27.6961     1.8428    1495.65
   2319.000     2.0068   3.149960    2.42830 6.6232e-02  2.7041274  0.2430762    34.6568    27.6962     1.8427    1495.66
   2320.000     2.0061   3.149928    2.42066 6.6572e-02  2.7041461  0.2429790    34.6567    27.6961     1.8419    1495.68
   2321.000     2.0053   3.149915    2.41256 6.6247e-02  2.7040921  0.2429792    34.6568    27.6963     1.8410    1495.69
   2322.000     2.0052   3.149935    2.41950 6.5610e-02  2.7040930  0.2429792    34.6568    27.6963     1.8408    1495.71
   2323.000     2.0050   3.149963    2.43083 6.7613e-02  2.7040177  0.2429792    34.6569    27.6964     1.8405    1495.72
   2324.000     2.0045   3.149962    2.43328 6.5915e-02  2.7035031  0.2429792    34.6568    27.6964     1.8400    1495.74
   2325.000     2.0037   3.149938    2.42597 6.6395e-02  2.7037563  0.2429792    34.6569    27.6965     1.8391    1495.75
   2326.000     2.0030   3.149922    2.42376 6.6073e-02  2.7034829  0.2428847    34.6570    27.6966     1.8383    1495.77
   2327.000     2.0024   3.149918    2.42685 6.5935e-02  2.7033816  0.2429785    34.6571    27.6968     1.8376    1495.78
   2328.000     2.0012   3.149851    2.43857 6.6325e-02  2.7032971  0.2429792    34.6571    27.6968     1.8364    1495.79
   2329.000     1.9993   3.149734    2.43039 6.5648e-02  2.7030655  0.2428867    34.6572    27.6971     1.8344    1495.80
   2330.000     1.9978   3.149653    2.43698 6.6541e-02  2.7026520  0.2426813    34.6573    27.6973     1.8328    1495.81
   2331.000     1.9968   3.149611    2.43186 6.7387e-02  2.7021165  0.2421170    34.6574    27.6975     1.8318    1495.82
   2332.000     1.9962   3.149605    2.42740 6.5605e-02  2.7017014  0.2418627    34.6575    27.6975     1.8311    1495.84
   2333.000     1.9959   3.149617    2.43392 6.6761e-02  2.7011901  0.2418692    34.6574    27.6976     1.8307    1495.85
   2334.000     1.9956   3.149630    2.43937 6.7101e-02  2.7007972  0.2418134    34.6574    27.6976     1.8303    1495.87
   2335.000     1.9954   3.149647    2.44259 6.6083e-02  2.7004261  0.2417576    34.6574    27.6976     1.8300    1495.88
   2336.000     1.9952   3.149675    2.44072 6.6541e-02  2.7001450  0.2417582    34.6575    27.6976     1.8298    1495.90
   2337.000     1.9948   3.149669    2.43446 6.6571e-02  2.6999010  0.2417582    34.6574    27.6976     1.8292    1495.91
   2338.000     1.9944   3.149684    2.43857 6.5626e-02  2.6998370  0.2417582    34.6575    27.6977     1.8288    1495.93
   2339.000     1.9942   3.149704    2.44136 6.5322e-02  2.6996840  0.2417582    34.6575    27.6978     1.8285    1495.95
   2340.000     1.9941   3.149738    2.45046 6.5643e-02  2.6997809  0.2418074    34.6575    27.6978     1.8283    1495.96
   2341.000     1.9940   3.149773    2.44126 6.8614e-02  2.6995395  0.2418052    34.6575    27.6978     1.8281    1495.98
   2342.000     1.9940   3.149807    2.44632 6.6614e-02  2.6996755  0.2417588    34.6575    27.6977     1.8280    1496.00
   2343.000     1.9939   3.149839    2.44687 6.5164e-02  2.6996341  0.2418014    34.6575    27.6978     1.8279    1496.01
   2344.000     1.9939   3.149885    2.44306 6.5943e-02  2.7001368  0.2418492    34.6576    27.6978     1.8278    1496.03
   2345.000     1.9937   3.149903    2.43988 6.5934e-02  2.7001032  0.2418049    34.6576    27.6978     1.8274    1496.05
   2346.000     1.9933   3.149913    2.45025 6.6726e-02  2.6999003  0.2418113    34.6577    27.6979     1.8270    1496.06
   2347.000     1.9919   3.149843    2.44567 6.6101e-02  2.7000221  0.2417582    34.6578    27.6981     1.8255    1496.07
   2348.000     1.9906   3.149767    2.44070 6.6810e-02  2.7000408  0.2417582    34.6578    27.6983     1.8241    1496.08
   2349.000     1.9900   3.149757    2.43854 6.6766e-02  2.6998546  0.2417582    34.6578    27.6983     1.8235    1496.10
   2350.000     1.9888   3.149702    2.43792 6.5266e-02  2.6995778  0.2417582    34.6579    27.6985     1.8222    1496.11
   2351.000     1.9882   3.149685    2.45399 6.4337e-02  2.6997406  0.2417582    34.6579    27.6986     1.8215    1496.12
   2352.000     1.9882   3.149715    2.44541 6.5461e-02  2.6991002  0.2417582    34.6578    27.6985     1.8214    1496.14
   2353.000     1.9882   3.149773    2.44338 6.6583e-02  2.6992101  0.2417582    34.6580    27.6986     1.8214    1496.16
   2354.000     1.9882   3.149812    2.44248 6.7464e-02  2.6991246  0.2417582    34.6579    27.6986     1.8213    1496.17
   2355.000     1.9883   3.149849    2.44375 6.5787e-02  2.6992263  0.2417075    34.6579    27.6985     1.8213    1496.19
   2356.000     1.9883   3.149891    2.44622 6.5235e-02  2.6992112  0.2417577    34.6579    27.6986     1.8212    1496.21
   2357.000     1.9883   3.149933    2.44631 6.6065e-02  2.6990916  0.2417582    34.6579    27.6985     1.8211    1496.22
   2358.000     1.9884   3.149975    2.44838 6.6060e-02  2.6987490  0.2417582    34.6579    27.6985     1.8211    1496.24
   2359.000     1.9883   3.150013    2.43757 6.5383e-02  2.6991409  0.2417582    34.6579    27.6985     1.8209    1496.26
   2360.000     1.9884   3.150049    2.43561 6.6367e-02  2.6990695  0.2417582    34.6578    27.6985     1.8209    1496.27
   2361.000     1.9885   3.150102    2.45040 6.6412e-02  2.6988365  0.2417582    34.6579    27.6985     1.8209    1496.29
   2362.000     1.9885   3.150143    2.44841 6.6434e-02  2.6993577  0.2417582    34.6579    27.6985     1.8209    1496.31
   2363.000     1.9883   3.150166    2.44930 6.7324e-02  2.6988805  0.2417582    34.6579    27.6985     1.8206    1496.33
   2364.000     1.9870   3.150099    2.44621 6.7848e-02  2.6989931  0.2417582    34.6580    27.6987     1.8192    1496.34
   2365.000     1.9856   3.150012    2.44941 6.5081e-02  2.6988786  0.2416427    34.6579    27.6988     1.8177    1496.35
   2366.000     1.9841   3.149926    2.44641 6.5102e-02  2.6989682  0.2416472    34.6581    27.6990     1.8162    1496.36
   2367.000     1.9815   3.149762    2.44586 6.6241e-02  2.6988704  0.2412487    34.6583    27.6994     1.8135    1496.36
   2368.000     1.9799   3.149662    2.45622 6.7538e-02  2.6985610  0.2410269    34.6583    27.6995     1.8118    1496.37
   2369.000     1.9790   3.149632    2.44498 6.5954e-02  2.6979509  0.2408679    34.6585    27.6997     1.8109    1496.39
   2370.000     1.9778   3.149574    2.46088 6.5499e-02  2.6976343  0.2405888    34.6585    27.6998     1.8096    1496.40
   2371.000     1.9761   3.149468    2.45625 6.5348e-02  2.6973394  0.2406833    34.6585    27.6999     1.8079    1496.41
   2372.000     1.9752   3.149423    2.45659 6.5324e-02  2.6970399  0.2405883    34.6585    27.7000     1.8069    1496.42
   2373.000     1.9748   3.149429    2.44676 6.5476e-02  2.6968863  0.2405371    34.6585    27.7001     1.8064    1496.43
   2374.000     1.9745   3.149450    2.46916 6.6386e-02  2.6966844  0.2405372    34.6586    27.7002     1.8060    1496.45
   2375.000     1.9745   3.149483    2.46125 6.4276e-02  2.6963303  0.2405372    34.6585    27.7001     1.8059    1496.47
   2376.000     1.9744   3.149519    2.45307 6.6498e-02  2.6961193  0.2405372    34.6586    27.7002     1.8057    1496.48
   2377.000     1.9744   3.149553    2.45323 6.6220e-02  2.6962968  0.2405835    34.6585    27.7001     1.8056    1496.50
   2378.000     1.9742   3.149585    2.46225 6.6216e-02  2.6960663  0.2405375    34.6586    27.7002     1.8054    1496.52
   2379.000     1.9740   3.149601    2.45143 6.6358e-02  2.6959701  0.2406317    34.6586    27.7002     1.8051    1496.53
   2380.000     1.9739   3.149649    2.47008 6.6374e-02  2.6961680  0.2406842    34.6587    27.7003     1.8049    1496.55
   2381.000     1.9736   3.149653    2.46106 6.6696e-02  2.6960220  0.2406391    34.6587    27.7003     1.8045    1496.56
   2382.000     1.9731   3.149664    2.45896 6.5939e-02  2.6959710  0.2405930    34.6588    27.7005     1.8040    1496.58
   2383.000     1.9726   3.149649    2.45906 6.5581e-02  2.6960883  0.2405366    34.6587    27.7004     1.8033    1496.59
   2384.000     1.9724   3.149684    2.46345 6.5433e-02  2.6962502  0.2406496    34.6589    27.7006     1.8031    1496.61
   2385.000     1.9721   3.149697    2.45982 6.6607e-02  2.6963040  0.2405365    34.6589    27.7006     1.8027    1496.63
   2386.000     1.9719   3.149712    2.46548 6.5627e-02  2.6960721  0.2405372    34.6588    27.7006     1.8024    1496.64
   2387.000     1.9718   3.149740    2.46500 6.5792e-02  2.6962049  0.2405372    34.6588    27.7005     1.8022    1496.66
   2388.000     1.9716   3.149779    2.46121 6.6182e-02  2.6959320  0.2405372    34.6590    27.7007     1.8019    1496.67
   2389.000     1.9716   3.149808    2.46059 6.7067e-02  2.6960125  0.2405791    34.6589    27.7007     1.8018    1496.69
   2390.000     1.9715   3.149843    2.45918 6.5670e-02  2.6960977  0.2405369    34.6590    27.7007     1.8016    1496.71
   2391.000     1.9714   3.149873    2.46352 6.5788e-02  2.6960681  0.2405372    34.6590    27.7007     1.8014    1496.72
   2392.000     1.9711   3.149891    2.46320 6.5124e-02  2.6962938  0.2404830    34.6590    27.7008     1.8011    1496.74
   2393.000     1.9708   3.149897    2.45499 6.8136e-02  2.6965287  0.2404255    34.6589    27.7007     1.8007    1496.75
   2394.000     1.9704   3.149907    2.46319 6.6445e-02  2.6960251  0.2403037    34.6589    27.7008     1.8002    1496.77
   2395.000     1.9702   3.149939    2.46394 6.6633e-02  2.6959702  0.2402459    34.6591    27.7009     1.7999    1496.79
   2396.000     1.9699   3.149944    2.45129 6.4578e-02  2.6959707  0.2402599    34.6590    27.7009     1.7995    1496.80
   2397.000     1.9696   3.149954    2.45307 6.5626e-02  2.6959707  0.2401305    34.6590    27.7009     1.7991    1496.82
   2398.000     1.9693   3.149970    2.45800 6.6810e-02  2.6959707  0.2401951    34.6590    27.7009     1.7988    1496.83
   2399.000     1.9693   3.150013    2.46145 6.6885e-02  2.6961539  0.2403126    34.6591    27.7010     1.7987    1496.85
   2400.000     1.9690   3.150029    2.46887 6.6588e-02  2.6961015  0.2404065    34.6591    27.7010     1.7983    1496.86
   2401.000     1.9690   3.150066    2.45833 6.6499e-02  2.6959261  0.2402575    34.6591    27.7010     1.7982    1496.88
   2402.000     1.9690   3.150106    2.46396 6.5933e-02  2.6957670  0.2404866    34.6590    27.7010     1.7981    1496.90
   2403.000     1.9690   3.150145    2.46783 6.5780e-02  2.6958696  0.2403840    34.6591    27.7010     1.7981    1496.92
   2404.000     1.9691   3.150195    2.45768 6.6092e-02  2.6959175  0.2404309    34.6591    27.7010     1.7980    1496.93
   2405.000     1.9691   3.150238    2.46592 6.6564e-02  2.6959700  0.2401693    34.6591    27.7010     1.7980    1496.95
   2406.000     1.9692   3.150284    2.45533 6.6600e-02  2.6958068  0.2403129    34.6592    27.7011     1.7979    1496.97
   2407.000     1.9692   3.150320    2.46325 6.5931e-02  2.6959715  0.2404825    34.6591    27.7010     1.7978    1496.98
   2408.000     1.9688   3.150328    2.46053 6.4715e-02  2.6955136  0.2401816    34.6591    27.7010     1.7974    1497.00
   2409.000     1.9684   3.150334    2.45908 6.6363e-02  2.6954628  0.2403811    34.6592    27.7011     1.7969    1497.01
   2410.000     1.9680   3.150339    2.47231 6.6519e-02  2.6956269  0.2401493    34.6592    27.7012     1.7964    1497.03
   2411.000     1.9678   3.150362    2.47113 6.5242e-02  2.6955023  0.2400218    34.6592    27.7012     1.7961    1497.04
   2412.000     1.9676   3.150384    2.46922 6.5371e-02  2.6951719  0.2401617    34.6592    27.7012     1.7959    1497.06
   2413.000     1.9674   3.150406    2.45776 6.5527e-02  2.6954282  0.2399944    34.6592    27.7012     1.7955    1497.08
   2414.000     1.9672   3.150430    2.46120 6.5641e-02  2.6953356  0.2400489    34.6593    27.7013     1.7953    1497.09
   2415.000     1.9669   3.150446    2.46889 6.5784e-02  2.6952050  0.2402875    34.6593    27.7014     1.7949    1497.11
   2416.000     1.9665   3.150451    2.47447 6.6101e-02  2.6950648  0.2401627    34.6593    27.7014     1.7944    1497.12
   2417.000     1.9656   3.150424    2.45461 6.7633e-02  2.6952532  0.2399781    34.6594    27.7016     1.7934    1497.14
   2418.000     1.9644   3.150356    2.47335 6.6420e-02  2.6948001  0.2398699    34.6594    27.7016     1.7922    1497.15
   2419.000     1.9637   3.150333    2.46863 6.5279e-02  2.6945303  0.2395963    34.6594    27.7016     1.7914    1497.16
   2420.000     1.9632   3.150347    2.45902 6.5932e-02  2.6945172  0.2397808    34.6596    27.7018     1.7908    1497.18
   2421.000     1.9628   3.150339    2.47788 6.7618e-02  2.6945839  0.2394794    34.6595    27.7018     1.7903    1497.19
   2422.000     1.9623   3.150342    2.46748 6.5602e-02  2.6942698  0.2394754    34.6595    27.7019     1.7898    1497.21
   2423.000     1.9617   3.150325    2.47228 6.6513e-02  2.6942614  0.2395113    34.6595    27.7019     1.7891    1497.22
   2424.000     1.9614   3.150334    2.46998 6.4881e-02  2.6945629  0.2394087    34.6595    27.7019     1.7887    1497.24
   2425.000     1.9611   3.150349    2.47732 6.4923e-02  2.6941648  0.2394421    34.6595    27.7019     1.7883    1497.25
   2426.000     1.9608   3.150371    2.47131 6.6308e-02  2.6938665  0.2393586    34.6596    27.7020     1.7879    1497.27
   2427.000     1.9607   3.150390    2.47035 6.4241e-02  2.6938574  0.2393632    34.6595    27.7020     1.7877    1497.28
   2428.000     1.9608   3.150438    2.47353 6.4715e-02  2.6937317  0.2393160    34.6595    27.7020     1.7877    1497.30
   2429.000     1.9609   3.150481    2.47351 6.6956e-02  2.6936388  0.2393723    34.6594    27.7019     1.7877    1497.32
   2430.000     1.9605   3.150497    2.47058 6.6260e-02  2.6938080  0.2393717    34.6596    27.7021     1.7872    1497.33
   2431.000     1.9588   3.150395    2.47684 6.5604e-02  2.6938614  0.2393165    34.6597    27.7023     1.7855    1497.34
   2432.000     1.9580   3.150369    2.46730 6.5601e-02  2.6939164  0.2393162    34.6597    27.7024     1.7846    1497.36
   2433.000     1.9576   3.150381    2.47671 6.6431e-02  2.6938065  0.2393162    34.6598    27.7025     1.7841    1497.37
   2434.000     1.9573   3.150386    2.48044 6.5782e-02  2.6937323  0.2393162    34.6597    27.7024     1.7837    1497.39
   2435.000     1.9571   3.150404    2.46936 6.4576e-02  2.6935815  0.2393162    34.6597    27.7024     1.7835    1497.40
   2436.000     1.9570   3.150435    2.47908 6.4615e-02  2.6934811  0.2393162    34.6597    27.7024     1.7833    1497.42
   2437.000     1.9566   3.150463    2.47376 6.5336e-02  2.6933356  0.2393162    34.6600    27.7027     1.7828    1497.43
   2438.000     1.9565   3.150468    2.47310 6.6067e-02  2.6932374  0.2394601    34.6597    27.7025     1.7826    1497.45
   2439.000     1.9563   3.150498    2.47282 6.5326e-02  2.6934264  0.2394181    34.6598    27.7025     1.7823    1497.46
   2440.000     1.9562   3.150529    2.47356 6.5200e-02  2.6934311  0.2393150    34.6597    27.7025     1.7822    1497.48
   2441.000     1.9562   3.150570    2.47372 6.6386e-02  2.6934310  0.2393162    34.6598    27.7026     1.7820    1497.50
   2442.000     1.9561   3.150605    2.46980 6.4953e-02  2.6933412  0.2393630    34.6598    27.7026     1.7819    1497.52
   2443.000     1.9562   3.150644    2.48457 6.5054e-02  2.6931877  0.2393165    34.6598    27.7026     1.7818    1497.53
   2444.000     1.9560   3.150680    2.47201 6.6505e-02  2.6930585  0.2393162    34.6599    27.7027     1.7816    1497.55
   2445.000     1.9559   3.150706    2.47584 6.5652e-02  2.6932940  0.2393162    34.6599    27.7027     1.7813    1497.56
   2446.000     1.9556   3.150715    2.47208 6.5788e-02  2.6932845  0.2393162    34.6599    27.7027     1.7810    1497.58
   2447.000     1.9553   3.150745    2.47698 6.6081e-02  2.6930889  0.2393162    34.6600    27.7029     1.7806    1497.60
   2448.000     1.9551   3.150773    2.47716 6.5138e-02  2.6933163  0.2392631    34.6601    27.7029     1.7804    1497.61
   2449.000     1.9548   3.150774    2.46924 6.5778e-02  2.6931030  0.2393165    34.6599    27.7028     1.7800    1497.63
   2450.000     1.9543   3.150779    2.47635 6.3418e-02  2.6931405  0.2393162    34.6601    27.7030     1.7794    1497.64
   2451.000     1.9539   3.150790    2.48283 6.6267e-02  2.6929971  0.2391028    34.6601    27.7030     1.7789    1497.66
   2452.000     1.9539   3.150814    2.46952 6.6601e-02  2.6925283  0.2392612    34.6600    27.7029     1.7788    1497.68
   2453.000     1.9535   3.150830    2.47744 6.6087e-02  2.6923585  0.2391556    34.6601    27.7030     1.7783    1497.69
   2454.000     1.9531   3.150836    2.47589 6.6241e-02  2.6920507  0.2390610    34.6602    27.7031     1.7778    1497.71
   2455.000     1.9522   3.150800    2.48088 6.5496e-02  2.6920635  0.2391695    34.6602    27.7032     1.7768    1497.72
   2456.000     1.9510   3.150740    2.48210 6.6212e-02  2.6915587  0.2389416    34.6603    27.7034     1.7756    1497.73
   2457.000     1.9500   3.150699    2.48420 6.6886e-02  2.6913575  0.2387277    34.6603    27.7035     1.7745    1497.74
   2458.000     1.9487   3.150633    2.48242 6.5923e-02  2.6911717  0.2387054    34.6604    27.7037     1.7732    1497.75
   2459.000     1.9478   3.150592    2.49197 6.6066e-02  2.6910859  0.2386617    34.6605    27.7038     1.7722    1497.77
   2460.000     1.9471   3.150563    2.48689 6.5792e-02  2.6907099  0.2385174    34.6604    27.7038     1.7714    1497.78
   2461.000     1.9465   3.150551    2.48797 6.5168e-02  2.6903216  0.2384510    34.6604    27.7038     1.7707    1497.79
   2462.000     1.9461   3.150562    2.48086 6.5776e-02  2.6903967  0.2382540    34.6605    27.7039     1.7702    1497.81
   2463.000     1.9458   3.150584    2.48437 6.6098e-02  2.6900349  0.2383167    34.6606    27.7040     1.7698    1497.82
   2464.000     1.9457   3.150612    2.49000 6.4719e-02  2.6899243  0.2383277    34.6606    27.7040     1.7696    1497.84
   2465.000     1.9453   3.150617    2.49386 6.3481e-02  2.6896305  0.2384451    34.6605    27.7040     1.7692    1497.86
   2466.000     1.9450   3.150630    2.48972 6.6110e-02  2.6896994  0.2382053    34.6606    27.7041     1.7688    1497.87
   2467.000     1.9443   3.150617    2.48912 6.6434e-02  2.6896436  0.2382062    34.6606    27.7042     1.7680    1497.89
   2468.000     1.9434   3.150576    2.48657 6.5167e-02  2.6896112  0.2380949    34.6607    27.7043     1.7670    1497.90
   2469.000     1.9426   3.150552    2.48489 6.4761e-02  2.6893277  0.2381442    34.6608    27.7044     1.7661    1497.91
   2470.000     1.9420   3.150535    2.49762 6.5668e-02  2.6892555  0.2380954    34.6607    27.7044     1.7655    1497.93
   2471.000     1.9409   3.150494    2.49574 6.5542e-02  2.6887783  0.2380952    34.6608    27.7046     1.7643    1497.94
   2472.000     1.9407   3.150517    2.49014 6.6623e-02  2.6887804  0.2381409    34.6609    27.7047     1.7640    1497.95
   2473.000     1.9407   3.150551    2.49647 6.5479e-02  2.6888904  0.2380946    34.6609    27.7047     1.7639    1497.97
   2474.000     1.9406   3.150581    2.49309 6.5138e-02  2.6884852  0.2380952    34.6608    27.7046     1.7638    1497.99
   2475.000     1.9404   3.150597    2.49311 6.5584e-02  2.6886443  0.2380952    34.6608    27.7046     1.7635    1498.00
   2476.000     1.9399   3.150600    2.48748 6.6464e-02  2.6887033  0.2380952    34.6609    27.7047     1.7629    1498.02
   2477.000     1.9395   3.150604    2.49194 6.6265e-02  2.6884760  0.2380952    34.6608    27.7047     1.7624    1498.03
   2478.000     1.9391   3.150623    2.49714 6.5628e-02  2.6882885  0.2380952    34.6610    27.7049     1.7619    1498.05
   2479.000     1.9388   3.150619    2.49408 6.5204e-02  2.6879144  0.2380952    34.6608    27.7048     1.7615    1498.06
   2480.000     1.9375   3.150547    2.49466 6.6071e-02  2.6881739  0.2380952    34.6609    27.7049     1.7602    1498.08
   2481.000     1.9365   3.150522    2.49723 6.5638e-02  2.6884022  0.2380952    34.6611    27.7052     1.7591    1498.09
   2482.000     1.9360   3.150509    2.48974 6.6083e-02  2.6882532  0.2380952    34.6611    27.7052     1.7585    1498.10
   2483.000     1.9350   3.150467    2.49285 6.5292e-02  2.6881663  0.2380418    34.6612    27.7054     1.7574    1498.12
   2484.000     1.9341   3.150429    2.50160 6.4332e-02  2.6880597  0.2380421    34.6612    27.7055     1.7564    1498.13
   2485.000     1.9329   3.150369    2.49904 6.5608e-02  2.6881135  0.2379893    34.6612    27.7055     1.7552    1498.14
   2486.000     1.9318   3.150316    2.50049 6.4936e-02  2.6879790  0.2377626    34.6613    27.7057     1.7540    1498.15
   2487.000     1.9299   3.150205    2.49871 6.5932e-02  2.6877294  0.2373836    34.6614    27.7059     1.7521    1498.16
   2488.000     1.9281   3.150089    2.49689 6.5934e-02  2.6874278  0.2370818    34.6615    27.7061     1.7502    1498.17
   2489.000     1.9267   3.150013    2.49626 6.4483e-02  2.6872302  0.2369245    34.6615    27.7063     1.7488    1498.18
   2490.000     1.9254   3.149945    2.49743 6.7534e-02  2.6870824  0.2369717    34.6616    27.7064     1.7474    1498.19
   2491.000     1.9227   3.149766    2.50436 6.5641e-02  2.6864808  0.2368736    34.6618    27.7068     1.7446    1498.20
   2492.000     1.9195   3.149532    2.49993 6.5641e-02  2.6864466  0.2368742    34.6619    27.7071     1.7414    1498.20
   2493.000     1.9177   3.149410    2.50145 6.6876e-02  2.6859377  0.2368742    34.6619    27.7073     1.7395    1498.21
   2494.000     1.9153   3.149256    2.50419 6.4771e-02  2.6853937  0.2368742    34.6621    27.7076     1.7371    1498.22
   2495.000     1.9128   3.149094    2.50698 6.5138e-02  2.6849809  0.2368210    34.6622    27.7079     1.7346    1498.22
   2496.000     1.9113   3.149010    2.51563 6.4611e-02  2.6843819  0.2366006    34.6623    27.7081     1.7330    1498.23
   2497.000     1.9090   3.148848    2.52198 6.5280e-02  2.6836198  0.2365567    34.6623    27.7083     1.7306    1498.24
   2498.000     1.9026   3.148371    2.51470 6.5776e-02  2.6827029  0.2362168    34.6628    27.7092     1.7243    1498.23
   2499.000     1.9009   3.148254    2.53022 6.4639e-02  2.6816788  0.2357025    34.6628    27.7093     1.7225    1498.24
   2500.000     1.8999   3.148209    2.54218 6.5535e-02  2.6799353  0.2356968    34.6628    27.7094     1.7215    1498.25
   2501.000     1.8986   3.148143    2.53243 6.4435e-02  2.6792341  0.2356984    34.6629    27.7095     1.7201    1498.26
   2502.000     1.8981   3.148145    2.53869 6.5952e-02  2.6788724  0.2356527    34.6630    27.7097     1.7195    1498.28
   2503.000     1.8979   3.148169    2.53487 6.6093e-02  2.6784514  0.2356532    34.6630    27.7097     1.7192    1498.29
   2504.000     1.8978   3.148191    2.53667 6.4374e-02  2.6782384  0.2356532    34.6630    27.7097     1.7190    1498.31
   2505.000     1.8975   3.148223    2.54202 6.6076e-02  2.6783205  0.2356532    34.6631    27.7098     1.7187    1498.32
   2506.000     1.8975   3.148262    2.53303 6.5762e-02  2.6783532  0.2356532    34.6631    27.7098     1.7186    1498.34
   2507.000     1.8976   3.148303    2.52931 6.5015e-02  2.6784701  0.2356532    34.6631    27.7098     1.7185    1498.36
   2508.000     1.8975   3.148352    2.53576 6.5227e-02  2.6786860  0.2356068    34.6633    27.7100     1.7184    1498.38
   2509.000     1.8976   3.148395    2.52903 6.6329e-02  2.6785615  0.2355632    34.6632    27.7099     1.7184    1498.39
   2510.000     1.8977   3.148434    2.53895 6.5936e-02  2.6788754  0.2352926    34.6632    27.7099     1.7183    1498.41
   2511.000     1.8977   3.148483    2.53590 6.5374e-02  2.6788767  0.2350909    34.6632    27.7099     1.7183    1498.43
   2512.000     1.8979   3.148534    2.53434 6.5934e-02  2.6790801  0.2351953    34.6632    27.7099     1.7184    1498.44
   2513.000     1.8979   3.148569    2.53634 6.5056e-02  2.6790721  0.2352624    34.6632    27.7099     1.7183    1498.46
   2514.000     1.8979   3.148616    2.53002 6.4261e-02  2.6789286  0.2349938    34.6632    27.7099     1.7182    1498.48
   2515.000     1.8980   3.148666    2.52547 6.3883e-02  2.6790231  0.2349207    34.6633    27.7099     1.7182    1498.50
   2516.000     1.8980   3.148709    2.54089 6.5947e-02  2.6794389  0.2351971    34.6633    27.7100     1.7181    1498.51
   2517.000     1.8980   3.148738    2.53633 6.5934e-02  2.6791795  0.2350926    34.6633    27.7099     1.7180    1498.53
   2518.000     1.8976   3.148759    2.53679 6.6608e-02  2.6795472  0.2349297    34.6635    27.7101     1.7175    1498.54
   2519.000     1.8975   3.148790    2.53132 6.4571e-02  2.6796554  0.2349317    34.6634    27.7101     1.7174    1498.56
   2520.000     1.8976   3.148829    2.52837 6.4602e-02  2.6800419  0.2350981    34.6633    27.7100     1.7174    1498.58
   2521.000     1.8977   3.148874    2.52495 6.6434e-02  2.6798201  0.2349316    34.6633    27.7100     1.7173    1498.60
