       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
   3557.000     1.5288   3.156459    3.02108 6.3707e-02  2.6349209  0.2088444    34.6760    27.7480     1.2561    1514.63
   3558.000     1.5287   3.156491    3.04238 6.6115e-02  2.6347224  0.2088400    34.6761    27.7482     1.2559    1514.64
   3559.000     1.5286   3.156513    3.02794 6.5653e-02  2.6348734  0.2087913    34.6760    27.7481     1.2557    1514.66
   3560.000     1.5285   3.156541    3.03011 6.6513e-02  2.6346296  0.2088881    34.6760    27.7481     1.2555    1514.68
   3561.000     1.5283   3.156570    3.02936 6.6082e-02  2.6344815  0.2088402    34.6761    27.7482     1.2552    1514.69
   3562.000     1.5282   3.156599    3.02591 6.6240e-02  2.6346668  0.2087911    34.6762    27.7482     1.2550    1514.71
   3563.000     1.5281   3.156625    3.04260 6.5009e-02  2.6346150  0.2088425    34.6761    27.7482     1.2548    1514.73
   3564.000     1.5280   3.156658    3.02754 6.4411e-02  2.6346660  0.2087915    34.6762    27.7483     1.2546    1514.74
   3565.000     1.5280   3.156683    3.01748 6.7648e-02  2.6341306  0.2087912    34.6761    27.7482     1.2545    1514.76
   3566.000     1.5278   3.156717    3.02611 6.6889e-02  2.6342836  0.2087912    34.6763    27.7483     1.2542    1514.78
   3567.000     1.5278   3.156751    3.03900 6.5922e-02  2.6338469  0.2088427    34.6762    27.7483     1.2542    1514.79
   3568.000     1.5278   3.156790    3.02672 6.6081e-02  2.6342371  0.2088889    34.6763    27.7483     1.2540    1514.81
   3569.000     1.5278   3.156815    3.02770 6.5782e-02  2.6339040  0.2088422    34.6762    27.7483     1.2539    1514.83
   3570.000     1.5275   3.156839    3.03269 6.5168e-02  2.6338520  0.2089954    34.6763    27.7484     1.2535    1514.84
   3571.000     1.5275   3.156867    3.03324 6.5620e-02  2.6338589  0.2089500    34.6762    27.7483     1.2534    1514.86
   3572.000     1.5276   3.156911    3.02749 6.4968e-02  2.6341285  0.2088426    34.6762    27.7483     1.2534    1514.88
   3573.000     1.5274   3.156937    3.03078 6.5780e-02  2.6335477  0.2088421    34.6763    27.7484     1.2531    1514.90
   3574.000     1.5274   3.156972    3.04178 6.5435e-02  2.6336441  0.2089577    34.6763    27.7484     1.2530    1514.91
   3575.000     1.5273   3.157000    3.03452 6.5476e-02  2.6335978  0.2087909    34.6763    27.7484     1.2528    1514.93
   3576.000     1.5272   3.157029    3.02071 6.7656e-02  2.6338553  0.2088959    34.6763    27.7484     1.2526    1514.95
   3577.000     1.5271   3.157066    3.02899 6.6254e-02  2.6333992  0.2087923    34.6765    27.7486     1.2524    1514.96
   3578.000     1.5270   3.157086    3.03548 6.4866e-02  2.6333435  0.2087912    34.6764    27.7485     1.2522    1514.98
   3579.000     1.5270   3.157117    3.02232 6.5500e-02  2.6331607  0.2087912    34.6763    27.7485     1.2521    1515.00
   3580.000     1.5268   3.157136    3.04297 6.4521e-02  2.6333247  0.2087912    34.6764    27.7485     1.2518    1515.01
   3581.000     1.5266   3.157165    3.03775 6.6776e-02  2.6331363  0.2087912    34.6765    27.7486     1.2515    1515.03
   3582.000     1.5266   3.157202    3.03806 6.4312e-02  2.6327701  0.2087912    34.6765    27.7486     1.2514    1515.05
   3583.000     1.5266   3.157237    3.02951 6.6120e-02  2.6330432  0.2087912    34.6765    27.7486     1.2513    1515.06
   3584.000     1.5266   3.157272    3.03870 6.5933e-02  2.6330382  0.2087912    34.6765    27.7486     1.2511    1515.08
   3585.000     1.5263   3.157283    3.03204 6.3952e-02  2.6328135  0.2087912    34.6765    27.7486     1.2508    1515.10
   3586.000     1.5262   3.157302    3.03478 6.5595e-02  2.6327010  0.2087912    34.6764    27.7486     1.2506    1515.11
   3587.000     1.5260   3.157329    3.04521 6.6097e-02  2.6326455  0.2087912    34.6765    27.7487     1.2503    1515.13
   3588.000     1.5258   3.157345    3.03408 6.5769e-02  2.6327003  0.2087912    34.6765    27.7487     1.2500    1515.15
   3589.000     1.5258   3.157388    3.03192 6.4350e-02  2.6327438  0.2087912    34.6765    27.7487     1.2499    1515.16
   3590.000     1.5258   3.157425    3.03660 6.5130e-02  2.6326915  0.2087912    34.6766    27.7488     1.2497    1515.18
   3591.000     1.5255   3.157433    3.04303 6.5321e-02  2.6326320  0.2087912    34.6766    27.7488     1.2494    1515.20
   3592.000     1.5251   3.157443    3.03007 6.5297e-02  2.6324264  0.2087912    34.6767    27.7489     1.2489    1515.21
   3593.000     1.5249   3.157452    3.05112 6.5640e-02  2.6324785  0.2087912    34.6765    27.7488     1.2486    1515.23
   3594.000     1.5249   3.157495    3.03975 6.6798e-02  2.6322858  0.2087912    34.6766    27.7488     1.2485    1515.25
   3595.000     1.5249   3.157521    3.03337 6.5277e-02  2.6322529  0.2087912    34.6765    27.7488     1.2484    1515.26
   3596.000     1.5248   3.157551    3.05045 6.6066e-02  2.6323425  0.2087912    34.6765    27.7488     1.2482    1515.28
   3597.000     1.5248   3.157591    3.05180 6.5505e-02  2.6318631  0.2087912    34.6766    27.7489     1.2480    1515.30
   3598.000     1.5249   3.157623    3.03723 6.5166e-02  2.6318165  0.2087912    34.6765    27.7487     1.2481    1515.31
   3599.000     1.5248   3.157656    3.02768 6.4085e-02  2.6319254  0.2087912    34.6766    27.7488     1.2479    1515.33
   3600.000     1.5248   3.157706    3.04925 6.4013e-02  2.6318373  0.2087912    34.6767    27.7489     1.2478    1515.35
   3601.000     1.5248   3.157738    3.04792 6.5242e-02  2.6320143  0.2087912    34.6767    27.7489     1.2476    1515.37
   3602.000     1.5247   3.157776    3.04267 6.5932e-02  2.6316251  0.2087912    34.6768    27.7490     1.2475    1515.38
   3603.000     1.5246   3.157803    3.04499 6.4884e-02  2.6318397  0.2087912    34.6768    27.7490     1.2473    1515.40
   3604.000     1.5247   3.157842    3.04654 6.5941e-02  2.6319485  0.2087912    34.6768    27.7490     1.2472    1515.42
   3605.000     1.5247   3.157880    3.04785 6.6069e-02  2.6315766  0.2087912    34.6768    27.7490     1.2472    1515.43
   3606.000     1.5247   3.157909    3.03803 6.4931e-02  2.6316361  0.2088330    34.6767    27.7489     1.2471    1515.45
   3607.000     1.5246   3.157927    3.04477 6.5453e-02  2.6312936  0.2087906    34.6766    27.7489     1.2468    1515.47
   3608.000     1.5245   3.157963    3.04375 6.3802e-02  2.6316139  0.2088359    34.6767    27.7489     1.2467    1515.48
   3609.000     1.5244   3.158001    3.05066 6.4034e-02  2.6312994  0.2088402    34.6768    27.7491     1.2464    1515.50
   3610.000     1.5243   3.158020    3.04623 6.4670e-02  2.6312029  0.2087904    34.6767    27.7490     1.2463    1515.52
   3611.000     1.5241   3.158050    3.04163 6.4434e-02  2.6313136  0.2087912    34.6769    27.7491     1.2459    1515.53
   3612.000     1.5238   3.158056    3.05700 6.4364e-02  2.6309081  0.2087912    34.6768    27.7491     1.2456    1515.55
   3613.000     1.5236   3.158074    3.05416 6.2265e-02  2.6312030  0.2087912    34.6768    27.7491     1.2452    1515.57
   3614.000     1.5234   3.158094    3.04409 6.3848e-02  2.6308891  0.2087912    34.6769    27.7492     1.2449    1515.58
   3615.000     1.5232   3.158113    3.04961 6.3706e-02  2.6308333  0.2087912    34.6769    27.7491     1.2446    1515.60
   3616.000     1.5230   3.158147    3.05329 6.5022e-02  2.6309527  0.2087912    34.6770    27.7493     1.2444    1515.62
   3617.000     1.5230   3.158179    3.04256 6.6548e-02  2.6306463  0.2087912    34.6770    27.7493     1.2443    1515.63
   3618.000     1.5227   3.158190    3.04667 6.4483e-02  2.6305743  0.2087912    34.6770    27.7493     1.2438    1515.65
   3619.000     1.5226   3.158215    3.06288 6.5046e-02  2.6301893  0.2087431    34.6770    27.7493     1.2437    1515.66
   3620.000     1.5226   3.158253    3.04927 6.5508e-02  2.6301309  0.2087908    34.6770    27.7494     1.2435    1515.68
   3621.000     1.5227   3.158297    3.05774 6.5256e-02  2.6300369  0.2087912    34.6771    27.7494     1.2435    1515.70
   3622.000     1.5226   3.158331    3.04877 6.4525e-02  2.6302244  0.2087912    34.6771    27.7494     1.2433    1515.72
   3623.000     1.5225   3.158361    3.04276 6.5201e-02  2.6302320  0.2087424    34.6771    27.7494     1.2432    1515.73
   3624.000     1.5225   3.158387    3.04544 6.4024e-02  2.6300368  0.2087912    34.6771    27.7494     1.2430    1515.75
   3625.000     1.5224   3.158424    3.06007 6.3429e-02  2.6298680  0.2087912    34.6771    27.7494     1.2429    1515.77
   3626.000     1.5224   3.158465    3.05470 6.4796e-02  2.6299267  0.2087912    34.6772    27.7495     1.2428    1515.79
   3627.000     1.5223   3.158474    3.05115 6.5777e-02  2.6296645  0.2087912    34.6770    27.7493     1.2426    1515.80
   3628.000     1.5220   3.158500    3.05660 6.4212e-02  2.6298733  0.2087912    34.6772    27.7495     1.2422    1515.82
   3629.000     1.5215   3.158498    3.04955 6.5435e-02  2.6298773  0.2087912    34.6773    27.7496     1.2415    1515.83
   3630.000     1.5214   3.158524    3.06177 6.5023e-02  2.6295822  0.2087912    34.6772    27.7496     1.2414    1515.85
   3631.000     1.5215   3.158562    3.06103 6.5297e-02  2.6296119  0.2087912    34.6772    27.7495     1.2414    1515.87
   3632.000     1.5215   3.158606    3.04998 6.4710e-02  2.6291692  0.2087912    34.6773    27.7496     1.2412    1515.88
   3633.000     1.5214   3.158636    3.04659 6.4500e-02  2.6292938  0.2087379    34.6773    27.7497     1.2410    1515.90
   3634.000     1.5212   3.158654    3.06186 6.5950e-02  2.6290675  0.2087403    34.6774    27.7497     1.2407    1515.92
   3635.000     1.5212   3.158688    3.05582 6.5788e-02  2.6292056  0.2087909    34.6773    27.7497     1.2406    1515.94
   3636.000     1.5211   3.158724    3.05299 6.5059e-02  2.6291093  0.2087427    34.6774    27.7497     1.2404    1515.95
   3637.000     1.5211   3.158750    3.05497 6.4529e-02  2.6291441  0.2087442    34.6773    27.7497     1.2403    1515.97
   3638.000     1.5210   3.158783    3.06120 6.5201e-02  2.6292551  0.2087424    34.6773    27.7497     1.2402    1515.98
   3639.000     1.5211   3.158825    3.05079 6.7289e-02  2.6290564  0.2087921    34.6773    27.7497     1.2401    1516.00
   3640.000     1.5210   3.158859    3.06132 6.5118e-02  2.6293311  0.2086869    34.6774    27.7497     1.2400    1516.02
   3641.000     1.5211   3.158900    3.06997 6.5017e-02  2.6288105  0.2087408    34.6774    27.7498     1.2399    1516.04
   3642.000     1.5211   3.158945    3.06450 6.5432e-02  2.6288156  0.2086805    34.6775    27.7498     1.2398    1516.05
   3643.000     1.5211   3.158970    3.04364 6.6644e-02  2.6291093  0.2087336    34.6774    27.7497     1.2397    1516.07
   3644.000     1.5209   3.158990    3.05669 6.5415e-02  2.6285290  0.2086793    34.6774    27.7497     1.2394    1516.09
   3645.000     1.5208   3.159014    3.05438 6.4256e-02  2.6286503  0.2086802    34.6773    27.7497     1.2392    1516.10
   3646.000     1.5207   3.159042    3.05628 6.4563e-02  2.6289197  0.2087409    34.6774    27.7498     1.2390    1516.12
   3647.000     1.5205   3.159068    3.06300 6.3886e-02  2.6286703  0.2086451    34.6774    27.7498     1.2387    1516.14
   3648.000     1.5204   3.159087    3.07041 6.5486e-02  2.6283776  0.2086447    34.6774    27.7498     1.2385    1516.15
   3649.000     1.5201   3.159092    3.05719 6.5199e-02  2.6285731  0.2087432    34.6773    27.7497     1.2381    1516.17
   3650.000     1.5201   3.159129    3.06259 6.4102e-02  2.6285338  0.2086033    34.6774    27.7498     1.2380    1516.19
   3651.000     1.5199   3.159162    3.06603 6.5331e-02  2.6285227  0.2085959    34.6775    27.7499     1.2377    1516.20
   3652.000     1.5199   3.159190    3.06609 6.5631e-02  2.6283567  0.2085365    34.6774    27.7499     1.2376    1516.22
   3653.000     1.5197   3.159215    3.05471 6.5195e-02  2.6284259  0.2085967    34.6775    27.7499     1.2373    1516.24
   3654.000     1.5196   3.159238    3.06856 6.4863e-02  2.6283572  0.2085876    34.6774    27.7499     1.2371    1516.25
   3655.000     1.5196   3.159272    3.06309 6.5142e-02  2.6283375  0.2086865    34.6775    27.7499     1.2369    1516.27
   3656.000     1.5196   3.159307    3.06730 6.4652e-02  2.6281221  0.2086850    34.6774    27.7499     1.2369    1516.29
   3657.000     1.5194   3.159333    3.05733 6.5616e-02  2.6278599  0.2086319    34.6775    27.7500     1.2366    1516.30
   3658.000     1.5193   3.159361    3.05903 6.5929e-02  2.6279645  0.2087886    34.6776    27.7500     1.2364    1516.32
   3659.000     1.5193   3.159391    3.06037 6.5105e-02  2.6278173  0.2086255    34.6775    27.7500     1.2362    1516.34
   3660.000     1.5192   3.159426    3.07626 6.4864e-02  2.6276955  0.2085875    34.6776    27.7500     1.2361    1516.36
   3661.000     1.5191   3.159456    3.06633 6.4908e-02  2.6275956  0.2085958    34.6776    27.7500     1.2359    1516.37
   3662.000     1.5193   3.159499    3.05498 6.4616e-02  2.6275459  0.2086933    34.6776    27.7500     1.2359    1516.39
   3663.000     1.5192   3.159536    3.08735 6.6210e-02  2.6275947  0.2087008    34.6776    27.7500     1.2358    1516.41
   3664.000     1.5192   3.159562    3.06075 6.4614e-02  2.6274479  0.2087913    34.6775    27.7500     1.2357    1516.42
   3665.000     1.5192   3.159603    3.06588 6.4914e-02  2.6273983  0.2086917    34.6776    27.7500     1.2355    1516.44
   3666.000     1.5191   3.159638    3.06488 6.4761e-02  2.6274972  0.2085466    34.6776    27.7501     1.2354    1516.46
   3667.000     1.5191   3.159667    3.07408 6.4819e-02  2.6274354  0.2086848    34.6776    27.7500     1.2353    1516.48
   3668.000     1.5191   3.159702    3.06151 6.5019e-02  2.6273909  0.2085873    34.6776    27.7500     1.2352    1516.49
   3669.000     1.5191   3.159735    3.08175 6.4259e-02  2.6273405  0.2085371    34.6776    27.7501     1.2350    1516.51
   3670.000     1.5183   3.159711    3.06606 6.5480e-02  2.6272892  0.2085368    34.6777    27.7502     1.2341    1516.52
   3671.000     1.5181   3.159739    3.05872 6.3391e-02  2.6271715  0.2081795    34.6778    27.7503     1.2339    1516.54
   3672.000     1.5182   3.159784    3.07542 6.6319e-02  2.6270792  0.2083198    34.6778    27.7503     1.2339    1516.56
   3673.000     1.5183   3.159822    3.07165 6.5077e-02  2.6266256  0.2083031    34.6778    27.7503     1.2338    1516.58
   3674.000     1.5180   3.159849    3.06985 6.5019e-02  2.6267286  0.2081819    34.6779    27.7504     1.2335    1516.59
   3675.000     1.5176   3.159846    3.07187 6.3864e-02  2.6270636  0.2082603    34.6779    27.7504     1.2330    1516.61
   3676.000     1.5174   3.159864    3.06890 6.4659e-02  2.6267986  0.2083134    34.6779    27.7504     1.2327    1516.62
   3677.000     1.5173   3.159892    3.06493 6.4268e-02  2.6265394  0.2082916    34.6780    27.7505     1.2324    1516.64
   3678.000     1.5172   3.159918    3.08211 6.5137e-02  2.6264268  0.2083664    34.6779    27.7504     1.2322    1516.66
   3679.000     1.5171   3.159944    3.07200 6.4668e-02  2.6262700  0.2084187    34.6780    27.7505     1.2320    1516.67
   3680.000     1.5171   3.159979    3.07119 6.4975e-02  2.6261623  0.2084196    34.6779    27.7505     1.2319    1516.69
   3681.000     1.5169   3.159998    3.07223 6.4558e-02  2.6259145  0.2085374    34.6779    27.7505     1.2316    1516.71
   3682.000     1.5168   3.160027    3.07031 6.4175e-02  2.6258851  0.2084491    34.6780    27.7505     1.2314    1516.72
   3683.000     1.5167   3.160057    3.09663 6.6524e-02  2.6255427  0.2083025    34.6779    27.7505     1.2313    1516.74
   3684.000     1.5167   3.160097    3.07720 6.3736e-02  2.6258338  0.2084764    34.6780    27.7506     1.2311    1516.76
   3685.000     1.5168   3.160130    3.07811 6.6227e-02  2.6253291  0.2083834    34.6779    27.7505     1.2311    1516.77
   3686.000     1.5166   3.160159    3.06621 6.4640e-02  2.6253883  0.2084638    34.6780    27.7505     1.2309    1516.79
   3687.000     1.5162   3.160167    3.07319 6.5207e-02  2.6256931  0.2081036    34.6781    27.7507     1.2303    1516.81
   3688.000     1.5160   3.160182    3.08489 6.4343e-02  2.6256305  0.2081540    34.6781    27.7507     1.2300    1516.82
   3689.000     1.5159   3.160222    3.07437 6.4434e-02  2.6254872  0.2080706    34.6782    27.7508     1.2298    1516.84
   3690.000     1.5158   3.160253    3.07877 6.5573e-02  2.6253287  0.2080357    34.6783    27.7508     1.2297    1516.86
   3691.000     1.5158   3.160269    3.07078 6.4711e-02  2.6253853  0.2079771    34.6781    27.7507     1.2295    1516.87
   3692.000     1.5157   3.160299    3.08505 6.4433e-02  2.6250380  0.2079585    34.6781    27.7507     1.2293    1516.89
   3693.000     1.5156   3.160333    3.08685 6.3952e-02  2.6250508  0.2078759    34.6782    27.7508     1.2291    1516.91
   3694.000     1.5155   3.160357    3.07209 6.4401e-02  2.6249505  0.2078755    34.6782    27.7508     1.2289    1516.92
   3695.000     1.5154   3.160390    3.06066 6.3166e-02  2.6251983  0.2078152    34.6782    27.7508     1.2287    1516.94
   3696.000     1.5154   3.160425    3.08711 6.4760e-02  2.6248112  0.2079608    34.6782    27.7508     1.2286    1516.96
   3697.000     1.5154   3.160454    3.07868 6.5089e-02  2.6249651  0.2080400    34.6782    27.7508     1.2285    1516.98
   3698.000     1.5152   3.160471    3.09124 6.4948e-02  2.6251057  0.2078519    34.6782    27.7508     1.2282    1516.99
   3699.000     1.5150   3.160512    3.07485 6.4908e-02  2.6247132  0.2078632    34.6784    27.7510     1.2279    1517.01
   3700.000     1.5150   3.160540    3.07898 6.4405e-02  2.6246946  0.2080803    34.6783    27.7509     1.2278    1517.03
   3701.000     1.5151   3.160578    3.09018 6.5016e-02  2.6244412  0.2080283    34.6783    27.7509     1.2278    1517.04
   3702.000     1.5150   3.160617    3.08494 6.4935e-02  2.6245974  0.2079588    34.6784    27.7510     1.2276    1517.06
   3703.000     1.5149   3.160628    3.08188 6.3228e-02  2.6245156  0.2077827    34.6783    27.7509     1.2274    1517.08
   3704.000     1.5149   3.160665    3.06458 6.6416e-02  2.6244316  0.2079025    34.6783    27.7509     1.2272    1517.09
   3705.000     1.5148   3.160698    3.08677 6.6253e-02  2.6243566  0.2079417    34.6784    27.7510     1.2270    1517.11
   3706.000     1.5148   3.160737    3.08367 6.3543e-02  2.6240907  0.2078887    34.6783    27.7510     1.2270    1517.13
   3707.000     1.5148   3.160766    3.07573 6.4418e-02  2.6239812  0.2078753    34.6783    27.7509     1.2268    1517.15
   3708.000     1.5146   3.160787    3.10212 6.4322e-02  2.6239317  0.2080095    34.6783    27.7509     1.2266    1517.16
   3709.000     1.5146   3.160827    3.08917 6.5325e-02  2.6240335  0.2080281    34.6784    27.7510     1.2264    1517.18
   3710.000     1.5147   3.160870    3.08194 6.5479e-02  2.6240333  0.2079763    34.6783    27.7510     1.2265    1517.20
   3711.000     1.5147   3.160911    3.09104 6.4463e-02  2.6239311  0.2081572    34.6784    27.7510     1.2264    1517.21
   3712.000     1.5148   3.160941    3.07153 6.4865e-02  2.6239824  0.2080282    34.6783    27.7509     1.2263    1517.23
   3713.000     1.5147   3.160983    3.09241 6.4908e-02  2.6238342  0.2080585    34.6784    27.7510     1.2262    1517.25
   3714.000     1.5144   3.160993    3.09787 6.5635e-02  2.6239308  0.2081070    34.6784    27.7511     1.2258    1517.26
   3715.000     1.5143   3.161016    3.08704 6.7381e-02  2.6239316  0.2083008    34.6784    27.7511     1.2255    1517.28
   3716.000     1.5142   3.161040    3.07999 6.5522e-02  2.6238354  0.2082066    34.6784    27.7510     1.2253    1517.30
   3717.000     1.5142   3.161074    3.08387 6.5324e-02  2.6236276  0.2083326    34.6784    27.7510     1.2252    1517.31
   3718.000     1.5141   3.161105    3.08832 6.5941e-02  2.6236263  0.2081275    34.6784    27.7510     1.2251    1517.33
   3719.000     1.5140   3.161129    3.08268 6.5006e-02  2.6234717  0.2080783    34.6784    27.7511     1.2248    1517.35
   3720.000     1.5138   3.161163    3.10986 6.4330e-02  2.6234535  0.2082633    34.6786    27.7512     1.2245    1517.37
   3721.000     1.5136   3.161174    3.08705 6.5153e-02  2.6231290  0.2080979    34.6785    27.7512     1.2242    1517.38
   3722.000     1.5135   3.161203    3.07693 6.5461e-02  2.6229738  0.2079934    34.6785    27.7512     1.2240    1517.40
   3723.000     1.5134   3.161229    3.10236 6.5618e-02  2.6230839  0.2079410    34.6785    27.7512     1.2238    1517.42
   3724.000     1.5133   3.161269    3.10066 6.4702e-02  2.6229635  0.2078746    34.6786    27.7513     1.2237    1517.43
   3725.000     1.5132   3.161294    3.08457 6.4321e-02  2.6231506  0.2077164    34.6786    27.7513     1.2234    1517.45
   3726.000     1.5132   3.161315    3.08561 6.5498e-02  2.6230032  0.2077657    34.6785    27.7512     1.2233    1517.47
   3727.000     1.5126   3.161314    3.08674 6.4946e-02  2.6228038  0.2076166    34.6786    27.7514     1.2227    1517.48
   3728.000     1.5126   3.161339    3.09926 6.5087e-02  2.6226186  0.2076172    34.6786    27.7513     1.2225    1517.50
   3729.000     1.5121   3.161343    3.09283 6.4040e-02  2.6226613  0.2076190    34.6787    27.7514     1.2219    1517.51
   3730.000     1.5118   3.161350    3.08294 6.4658e-02  2.6227100  0.2076636    34.6787    27.7515     1.2215    1517.53
   3731.000     1.5118   3.161395    3.09883 6.4039e-02  2.6225664  0.2075717    34.6787    27.7515     1.2215    1517.54
   3732.000     1.5116   3.161410    3.09473 6.4102e-02  2.6224565  0.2076210    34.6787    27.7515     1.2211    1517.56
   3733.000     1.5110   3.161402    3.09880 6.4711e-02  2.6224055  0.2075703    34.6789    27.7517     1.2204    1517.58
   3734.000     1.5109   3.161426    3.08711 6.5604e-02  2.6224332  0.2075702    34.6789    27.7517     1.2202    1517.59
   3735.000     1.5106   3.161439    3.09494 6.5455e-02  2.6218042  0.2075702    34.6789    27.7517     1.2198    1517.61
   3736.000     1.5105   3.161467    3.10910 6.5269e-02  2.6218225  0.2075702    34.6789    27.7517     1.2196    1517.63
   3737.000     1.5105   3.161501    3.09625 6.5101e-02  2.6217114  0.2075702    34.6789    27.7517     1.2195    1517.64
   3738.000     1.5104   3.161532    3.09863 6.3546e-02  2.6218611  0.2075702    34.6789    27.7518     1.2193    1517.66
   3739.000     1.5103   3.161561    3.09209 6.3493e-02  2.6217456  0.2075702    34.6789    27.7518     1.2191    1517.68
   3740.000     1.5102   3.161583    3.10315 6.5770e-02  2.6213895  0.2076208    34.6789    27.7517     1.2189    1517.69
   3741.000     1.5101   3.161611    3.10345 6.5509e-02  2.6215379  0.2075697    34.6789    27.7518     1.2187    1517.71
   3742.000     1.5098   3.161631    3.10015 6.5392e-02  2.6213095  0.2076153    34.6790    27.7519     1.2183    1517.73
   3743.000     1.5094   3.161645    3.09783 6.4812e-02  2.6212088  0.2076171    34.6792    27.7520     1.2179    1517.74
   3744.000     1.5090   3.161640    3.09503 6.6086e-02  2.6210494  0.2076190    34.6792    27.7520     1.2173    1517.76
   3745.000     1.5088   3.161655    3.09984 6.4692e-02  2.6208249  0.2075695    34.6791    27.7520     1.2170    1517.77
   3746.000     1.5088   3.161700    3.11229 6.4175e-02  2.6207991  0.2075702    34.6792    27.7521     1.2169    1517.79
   3747.000     1.5089   3.161741    3.10463 6.5785e-02  2.6211045  0.2075702    34.6792    27.7521     1.2169    1517.81
   3748.000     1.5089   3.161774    3.08972 6.5434e-02  2.6207117  0.2075702    34.6792    27.7521     1.2168    1517.83
   3749.000     1.5089   3.161806    3.10800 6.3779e-02  2.6205471  0.2075702    34.6792    27.7521     1.2167    1517.84
   3750.000     1.5086   3.161816    3.10271 6.4773e-02  2.6204346  0.2075702    34.6791    27.7521     1.2163    1517.86
   3751.000     1.5079   3.161798    3.10944 6.5175e-02  2.6201643  0.2075702    34.6792    27.7522     1.2155    1517.87
   3752.000     1.5079   3.161831    3.10042 6.4618e-02  2.6203168  0.2075702    34.6792    27.7521     1.2154    1517.89
   3753.000     1.5079   3.161868    3.11416 6.4761e-02  2.6202206  0.2075702    34.6792    27.7522     1.2153    1517.91
   3754.000     1.5079   3.161901    3.10400 6.3732e-02  2.6200727  0.2075702    34.6792    27.7521     1.2152    1517.92
   3755.000     1.5078   3.161932    3.10572 6.3821e-02  2.6198457  0.2075702    34.6792    27.7522     1.2150    1517.94
   3756.000     1.5078   3.161959    3.11291 6.3950e-02  2.6198106  0.2075702    34.6792    27.7522     1.2148    1517.96
   3757.000     1.5077   3.161988    3.11292 6.4473e-02  2.6202722  0.2075702    34.6792    27.7522     1.2146    1517.97
   3758.000     1.5077   3.162024    3.10790 6.4501e-02  2.6200016  0.2075702    34.6792    27.7522     1.2146    1517.99
   3759.000     1.5077   3.162063    3.10670 6.4102e-02  2.6191992  0.2075702    34.6792    27.7522     1.2145    1518.01
   3760.000     1.5075   3.162083    3.11231 6.3952e-02  2.6196514  0.2075702    34.6793    27.7523     1.2141    1518.03
   3761.000     1.5071   3.162081    3.11760 6.5617e-02  2.6195253  0.2075702    34.6792    27.7522     1.2137    1518.04
   3762.000     1.5071   3.162117    3.10904 6.5474e-02  2.6191949  0.2075702    34.6792    27.7523     1.2135    1518.06
   3763.000     1.5069   3.162154    3.10365 6.5016e-02  2.6192002  0.2075702    34.6794    27.7524     1.2133    1518.08
   3764.000     1.5067   3.162158    3.09974 6.5459e-02  2.6192069  0.2075702    34.6793    27.7523     1.2129    1518.09
   3765.000     1.5066   3.162193    3.10834 6.6544e-02  2.6192511  0.2075702    34.6794    27.7524     1.2127    1518.11
   3766.000     1.5063   3.162210    3.10507 6.5780e-02  2.6189434  0.2075702    34.6795    27.7525     1.2124    1518.13
   3767.000     1.5061   3.162222    3.12273 6.4174e-02  2.6188881  0.2075702    34.6794    27.7525     1.2121    1518.14
   3768.000     1.5059   3.162249    3.11081 6.4182e-02  2.6187268  0.2075702    34.6795    27.7526     1.2118    1518.16
   3769.000     1.5054   3.162241    3.11225 6.3949e-02  2.6189466  0.2075702    34.6795    27.7526     1.2112    1518.17
   3770.000     1.5054   3.162277    3.11825 6.4708e-02  2.6183895  0.2075702    34.6796    27.7526     1.2111    1518.19
   3771.000     1.5055   3.162316    3.12076 6.4806e-02  2.6182974  0.2075702    34.6795    27.7526     1.2110    1518.21
   3772.000     1.5054   3.162338    3.11843 6.3687e-02  2.6181096  0.2075702    34.6794    27.7525     1.2108    1518.22
   3773.000     1.5054   3.162379    3.11484 6.6219e-02  2.6180979  0.2075702    34.6795    27.7526     1.2107    1518.24
   3774.000     1.5054   3.162415    3.11698 6.3797e-02  2.6181085  0.2075702    34.6795    27.7526     1.2107    1518.26
   3775.000     1.5051   3.162420    3.10362 6.3439e-02  2.6181691  0.2075702    34.6794    27.7525     1.2103    1518.27
   3776.000     1.5051   3.162464    3.12015 6.3799e-02  2.6181317  0.2075702    34.6795    27.7526     1.2102    1518.29
   3777.000     1.5050   3.162485    3.12370 6.5309e-02  2.6181452  0.2075702    34.6795    27.7526     1.2100    1518.31
   3778.000     1.5051   3.162529    3.13073 6.3687e-02  2.6176085  0.2075165    34.6796    27.7527     1.2099    1518.33
   3779.000     1.5050   3.162564    3.11767 6.4861e-02  2.6180792  0.2075700    34.6796    27.7527     1.2097    1518.34
   3780.000     1.5051   3.162601    3.12195 6.4191e-02  2.6175680  0.2075702    34.6796    27.7527     1.2097    1518.36
   3781.000     1.5048   3.162623    3.12084 6.4816e-02  2.6176669  0.2075702    34.6797    27.7527     1.2093    1518.38
   3782.000     1.5043   3.162616    3.12142 6.5137e-02  2.6174554  0.2075702    34.6797    27.7529     1.2087    1518.39
   3783.000     1.5041   3.162631    3.11953 6.4182e-02  2.6176143  0.2075702    34.6797    27.7528     1.2084    1518.41
   3784.000     1.5039   3.162657    3.11467 6.5169e-02  2.6173183  0.2075702    34.6797    27.7529     1.2081    1518.42
