       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
   1346.000     2.9290   3.180406    1.51704 6.8610e-02  3.0281768  0.3090075    34.5280    27.5147     2.8347    1483.30
   1347.000     2.9252   3.180139    1.52132 6.8782e-02  3.0279030  0.3089136    34.5282    27.5153     2.8308    1483.30
   1348.000     2.9236   3.180069    1.52390 6.7097e-02  3.0274456  0.3089133    34.5286    27.5158     2.8292    1483.31
   1349.000     2.9227   3.180038    1.52017 7.0422e-02  3.0272656  0.3089133    34.5287    27.5159     2.8282    1483.32
   1350.000     2.9220   3.180027    1.52777 6.8279e-02  3.0273956  0.3088591    34.5288    27.5160     2.8274    1483.34
   1351.000     2.9207   3.179955    1.52197 6.7680e-02  3.0264818  0.3088066    34.5288    27.5162     2.8260    1483.35
   1352.000     2.9195   3.179915    1.52165 6.8100e-02  3.0265291  0.3084683    34.5290    27.5164     2.8248    1483.36
   1353.000     2.9189   3.179905    1.52779 6.9146e-02  3.0262302  0.3086670    34.5290    27.5165     2.8241    1483.37
   1354.000     2.9179   3.179857    1.52394 6.8436e-02  3.0257396  0.3079702    34.5291    27.5166     2.8230    1483.39
   1355.000     2.9169   3.179823    1.52749 6.9096e-02  3.0255763  0.3082507    34.5291    27.5168     2.8220    1483.40
   1356.000     2.9146   3.179682    1.52568 6.8391e-02  3.0253839  0.3077490    34.5294    27.5172     2.8196    1483.40
   1357.000     2.9081   3.179207    1.52892 6.7677e-02  3.0254622  0.3076902    34.5300    27.5182     2.8131    1483.39
   1358.000     2.8988   3.178508    1.52794 6.9314e-02  3.0248308  0.3074209    34.5310    27.5199     2.8038    1483.37
   1359.000     2.8951   3.178259    1.53192 6.8589e-02  3.0240771  0.3068524    34.5313    27.5205     2.8001    1483.37
   1360.000     2.8932   3.178151    1.53716 6.8867e-02  3.0232528  0.3064679    34.5315    27.5208     2.7981    1483.38
   1361.000     2.8918   3.178078    1.53314 6.8373e-02  3.0223218  0.3064713    34.5316    27.5210     2.7967    1483.39
   1362.000     2.8897   3.177938    1.53423 6.8266e-02  3.0223112  0.3063064    34.5317    27.5213     2.7945    1483.40
   1363.000     2.8847   3.177584    1.54148 6.7029e-02  3.0216862  0.3060196    34.5321    27.5220     2.7895    1483.40
   1364.000     2.8804   3.177264    1.53912 6.7200e-02  3.0209037  0.3057687    34.5323    27.5226     2.7851    1483.39
   1365.000     2.8791   3.177221    1.54209 6.9585e-02  3.0205958  0.3053339    34.5327    27.5230     2.7838    1483.40
   1366.000     2.8785   3.177194    1.54620 6.8870e-02  3.0195448  0.3053317    34.5325    27.5230     2.7830    1483.42
   1367.000     2.8776   3.177166    1.54093 6.8944e-02  3.0194035  0.3052493    34.5326    27.5231     2.7821    1483.43
   1368.000     2.8767   3.177137    1.54828 6.8892e-02  3.0192994  0.3052503    34.5327    27.5233     2.7811    1483.44
   1369.000     2.8743   3.176989    1.54712 6.8317e-02  3.0192702  0.3052503    34.5330    27.5237     2.7787    1483.45
   1370.000     2.8697   3.176664    1.54806 6.9125e-02  3.0191102  0.3052503    34.5333    27.5244     2.7741    1483.45
   1371.000     2.8656   3.176369    1.54600 7.1484e-02  3.0184281  0.3047773    34.5337    27.5250     2.7699    1483.45
   1372.000     2.8628   3.176196    1.55413 6.8484e-02  3.0180775  0.3043788    34.5340    27.5255     2.7671    1483.45
   1373.000     2.8618   3.176152    1.55275 6.8292e-02  3.0174989  0.3042073    34.5341    27.5257     2.7660    1483.46
   1374.000     2.8614   3.176167    1.55090 6.9056e-02  3.0169572  0.3042102    34.5342    27.5258     2.7655    1483.48
   1375.000     2.8604   3.176129    1.55401 6.7948e-02  3.0167278  0.3040719    34.5343    27.5260     2.7644    1483.49
   1376.000     2.8590   3.176066    1.55544 6.9484e-02  3.0167659  0.3040763    34.5344    27.5262     2.7630    1483.50
   1377.000     2.8575   3.176004    1.55326 6.6477e-02  3.0161032  0.3040290    34.5347    27.5266     2.7614    1483.51
   1378.000     2.8545   3.175804    1.55342 6.8059e-02  3.0157738  0.3039283    34.5350    27.5271     2.7584    1483.52
   1379.000     2.8515   3.175609    1.55709 6.8799e-02  3.0153960  0.3040291    34.5353    27.5276     2.7554    1483.52
   1380.000     2.8502   3.175556    1.56667 6.9757e-02  3.0147044  0.3036042    34.5355    27.5279     2.7540    1483.53
   1381.000     2.8499   3.175573    1.56064 6.7384e-02  3.0140197  0.3033937    34.5356    27.5279     2.7536    1483.55
   1382.000     2.8487   3.175523    1.56113 6.7367e-02  3.0135931  0.3032868    34.5357    27.5282     2.7523    1483.56
   1383.000     2.8450   3.175258    1.56332 6.8279e-02  3.0134309  0.3028569    34.5359    27.5287     2.7486    1483.56
   1384.000     2.8428   3.175114    1.56133 7.0765e-02  3.0133007  0.3028085    34.5360    27.5289     2.7463    1483.57
   1385.000     2.8413   3.175034    1.56389 6.7898e-02  3.0126899  0.3028083    34.5361    27.5291     2.7448    1483.58
   1386.000     2.8398   3.174949    1.56636 6.8814e-02  3.0128645  0.3028083    34.5362    27.5293     2.7432    1483.59
   1387.000     2.8385   3.174886    1.56594 6.8046e-02  3.0127734  0.3028083    34.5364    27.5296     2.7418    1483.60
   1388.000     2.8364   3.174764    1.56080 6.9185e-02  3.0123942  0.3028083    34.5365    27.5299     2.7397    1483.61
   1389.000     2.8341   3.174618    1.56306 6.6884e-02  3.0125887  0.3027606    34.5367    27.5302     2.7373    1483.61
   1390.000     2.8311   3.174409    1.56604 6.8749e-02  3.0122532  0.3025110    34.5369    27.5307     2.7342    1483.61
   1391.000     2.8295   3.174327    1.56888 6.8318e-02  3.0118869  0.3023282    34.5370    27.5310     2.7326    1483.63
   1392.000     2.8293   3.174349    1.56623 6.8432e-02  3.0120443  0.3020297    34.5370    27.5310     2.7323    1483.64
   1393.000     2.8265   3.174161    1.56985 6.9078e-02  3.0115676  0.3017016    34.5372    27.5313     2.7295    1483.65
   1394.000     2.8239   3.174006    1.56813 6.9098e-02  3.0113200  0.3016423    34.5376    27.5319     2.7268    1483.65
   1395.000     2.8197   3.173704    1.56354 6.8282e-02  3.0111363  0.3014902    34.5379    27.5325     2.7226    1483.65
   1396.000     2.8181   3.173626    1.58205 6.7825e-02  3.0103210  0.3015085    34.5381    27.5328     2.7209    1483.66
   1397.000     2.8180   3.173664    1.57246 6.6145e-02  3.0094291  0.3014388    34.5382    27.5329     2.7207    1483.68
   1398.000     2.8174   3.173661    1.57785 6.8934e-02  3.0086369  0.3012391    34.5383    27.5330     2.7200    1483.69
   1399.000     2.8168   3.173656    1.58275 6.8061e-02  3.0084431  0.3011282    34.5384    27.5331     2.7194    1483.70
   1400.000     2.8167   3.173704    1.58048 6.8815e-02  3.0079537  0.3011091    34.5385    27.5333     2.7192    1483.72
   1401.000     2.8155   3.173651    1.58122 6.9098e-02  3.0081590  0.3008651    34.5387    27.5335     2.7179    1483.73
   1402.000     2.8115   3.173381    1.57913 6.8898e-02  3.0075557  0.3005976    34.5391    27.5342     2.7139    1483.73
   1403.000     2.8068   3.173051    1.57553 6.7678e-02  3.0076451  0.3003649    34.5395    27.5349     2.7092    1483.73
   1404.000     2.8062   3.173026    1.58217 6.8459e-02  3.0067285  0.3003663    34.5394    27.5349     2.7085    1483.74
   1405.000     2.8056   3.173027    1.58545 6.8645e-02  3.0061569  0.3003663    34.5395    27.5350     2.7078    1483.76
   1406.000     2.8047   3.172997    1.58194 6.8186e-02  3.0061520  0.3003191    34.5396    27.5352     2.7068    1483.77
   1407.000     2.8043   3.173005    1.58225 6.8132e-02  3.0058623  0.3003661    34.5396    27.5352     2.7064    1483.79
   1408.000     2.8039   3.173020    1.58854 6.9422e-02  3.0056508  0.3003663    34.5398    27.5354     2.7059    1483.80
   1409.000     2.7988   3.172655    1.58538 6.8839e-02  3.0054452  0.3000634    34.5402    27.5362     2.7008    1483.79
   1410.000     2.7936   3.172257    1.58956 6.9203e-02  3.0049299  0.2992796    34.5404    27.5368     2.6956    1483.79
   1411.000     2.7924   3.172201    1.58946 6.8132e-02  3.0045583  0.2992674    34.5405    27.5370     2.6943    1483.80
   1412.000     2.7894   3.172001    1.59137 6.6869e-02  3.0041559  0.2991439    34.5407    27.5374     2.6912    1483.80
   1413.000     2.7799   3.171289    1.58903 6.9907e-02  3.0037585  0.2987524    34.5418    27.5391     2.6817    1483.78
   1414.000     2.7757   3.170986    1.59517 6.9764e-02  3.0027756  0.2980912    34.5420    27.5397     2.6775    1483.78
   1415.000     2.7729   3.170811    1.60594 6.8434e-02  3.0015559  0.2979800    34.5423    27.5402     2.6746    1483.78
   1416.000     2.7705   3.170664    1.60480 6.8900e-02  3.0004040  0.2979242    34.5426    27.5406     2.6722    1483.79
   1417.000     2.7656   3.170323    1.60364 6.8593e-02  2.9997105  0.2979243    34.5431    27.5415     2.6673    1483.79
   1418.000     2.7599   3.169906    1.61217 6.8681e-02  2.9984241  0.2974669    34.5436    27.5424     2.6615    1483.78
   1419.000     2.7585   3.169831    1.61307 6.9873e-02  2.9974254  0.2970991    34.5436    27.5425     2.6601    1483.79
   1420.000     2.7562   3.169692    1.61680 6.9084e-02  2.9966519  0.2967513    34.5439    27.5429     2.6578    1483.80
   1421.000     2.7552   3.169665    1.62026 6.8133e-02  2.9955247  0.2967034    34.5441    27.5432     2.6567    1483.81
   1422.000     2.7548   3.169681    1.61942 6.8659e-02  2.9947910  0.2967033    34.5443    27.5434     2.6562    1483.83
   1423.000     2.7527   3.169602    1.61866 6.8418e-02  2.9935367  0.2967033    34.5450    27.5441     2.6540    1483.83
   1424.000     2.7514   3.169536    1.62978 6.9304e-02  2.9925765  0.2966545    34.5451    27.5443     2.6526    1483.84
   1425.000     2.7504   3.169515    1.62435 6.8007e-02  2.9914555  0.2967032    34.5454    27.5446     2.6516    1483.86
   1426.000     2.7498   3.169509    1.62854 6.7764e-02  2.9912298  0.2963685    34.5455    27.5448     2.6509    1483.87
   1427.000     2.7491   3.169505    1.63425 6.7097e-02  2.9905068  0.2965931    34.5457    27.5450     2.6501    1483.89
   1428.000     2.7473   3.169402    1.63008 6.7506e-02  2.9904058  0.2962360    34.5458    27.5452     2.6483    1483.89
   1429.000     2.7441   3.169188    1.62579 6.9459e-02  2.9901731  0.2958653    34.5461    27.5458     2.6450    1483.90
   1430.000     2.7416   3.169018    1.63115 6.8320e-02  2.9900193  0.2955346    34.5462    27.5461     2.6425    1483.90
   1431.000     2.7398   3.168921    1.62584 6.9019e-02  2.9895835  0.2954834    34.5464    27.5464     2.6406    1483.91
   1432.000     2.7383   3.168834    1.63040 6.8610e-02  2.9890263  0.2954823    34.5464    27.5465     2.6391    1483.92
   1433.000     2.7365   3.168731    1.63982 6.8440e-02  2.9884317  0.2954823    34.5466    27.5468     2.6372    1483.93
   1434.000     2.7345   3.168627    1.63288 6.7755e-02  2.9880695  0.2954823    34.5469    27.5473     2.6351    1483.94
   1435.000     2.7323   3.168493    1.63423 6.7245e-02  2.9878850  0.2953832    34.5472    27.5476     2.6329    1483.94
   1436.000     2.7308   3.168414    1.64042 6.8614e-02  2.9875080  0.2949779    34.5473    27.5479     2.6313    1483.96
   1437.000     2.7265   3.168128    1.63762 6.7495e-02  2.9870301  0.2946070    34.5479    27.5487     2.6270    1483.95
   1438.000     2.7253   3.168078    1.64202 6.6482e-02  2.9866906  0.2943219    34.5481    27.5490     2.6257    1483.97
   1439.000     2.7202   3.167714    1.64392 6.9756e-02  2.9862802  0.2942616    34.5485    27.5498     2.6206    1483.96
   1440.000     2.7152   3.167349    1.64764 6.8083e-02  2.9852755  0.2941234    34.5489    27.5505     2.6156    1483.96
   1441.000     2.7139   3.167281    1.64765 6.6686e-02  2.9842631  0.2938179    34.5489    27.5507     2.6142    1483.97
   1442.000     2.7137   3.167312    1.64974 6.9368e-02  2.9832766  0.2939254    34.5490    27.5507     2.6139    1483.98
   1443.000     2.7133   3.167314    1.65035 6.7534e-02  2.9829460  0.2936694    34.5490    27.5508     2.6134    1484.00
   1444.000     2.7116   3.167234    1.65294 6.7769e-02  2.9828100  0.2934598    34.5493    27.5512     2.6117    1484.01
   1445.000     2.7055   3.166805    1.65135 7.0069e-02  2.9824120  0.2930838    34.5500    27.5523     2.6056    1484.00
   1446.000     2.7040   3.166716    1.65611 6.7182e-02  2.9812542  0.2930400    34.5501    27.5525     2.6040    1484.01
   1447.000     2.7032   3.166705    1.65700 6.6958e-02  2.9806064  0.2930403    34.5503    27.5527     2.6031    1484.02
   1448.000     2.6991   3.166422    1.66101 6.8888e-02  2.9803139  0.2930403    34.5506    27.5534     2.5990    1484.02
   1449.000     2.6973   3.166319    1.66067 6.9599e-02  2.9796993  0.2930403    34.5509    27.5537     2.5971    1484.03
   1450.000     2.6945   3.166159    1.66459 6.8019e-02  2.9790894  0.2930403    34.5513    27.5543     2.5943    1484.04
   1451.000     2.6928   3.166072    1.66759 6.8520e-02  2.9785899  0.2927401    34.5516    27.5546     2.5925    1484.05
   1452.000     2.6916   3.166021    1.66331 6.7447e-02  2.9778107  0.2924134    34.5517    27.5549     2.5913    1484.06
   1453.000     2.6911   3.166016    1.66690 6.7761e-02  2.9770016  0.2923165    34.5517    27.5549     2.5907    1484.07
   1454.000     2.6900   3.165989    1.66861 6.7888e-02  2.9761874  0.2922260    34.5520    27.5553     2.5895    1484.08
   1455.000     2.6880   3.165871    1.67409 6.8105e-02  2.9757143  0.2918181    34.5523    27.5556     2.5874    1484.09
   1456.000     2.6859   3.165764    1.67540 6.8526e-02  2.9754290  0.2918699    34.5527    27.5562     2.5853    1484.10
   1457.000     2.6834   3.165617    1.67637 6.7598e-02  2.9746353  0.2918192    34.5530    27.5566     2.5828    1484.11
   1458.000     2.6829   3.165612    1.67523 6.7685e-02  2.9744661  0.2918193    34.5530    27.5567     2.5821    1484.12
   1459.000     2.6817   3.165551    1.67330 6.7268e-02  2.9739726  0.2915430    34.5530    27.5568     2.5809    1484.13
   1460.000     2.6813   3.165563    1.67320 6.8284e-02  2.9740665  0.2910842    34.5531    27.5568     2.5804    1484.15
   1461.000     2.6808   3.165558    1.68346 6.7345e-02  2.9736556  0.2913959    34.5531    27.5569     2.5798    1484.16
   1462.000     2.6792   3.165486    1.68044 6.9602e-02  2.9734795  0.2907924    34.5534    27.5573     2.5782    1484.17
   1463.000     2.6773   3.165400    1.68172 6.7694e-02  2.9727967  0.2907937    34.5538    27.5578     2.5762    1484.18
   1464.000     2.6755   3.165301    1.68152 6.8071e-02  2.9722219  0.2905982    34.5541    27.5581     2.5744    1484.19
   1465.000     2.6735   3.165169    1.68700 6.8920e-02  2.9715542  0.2905983    34.5541    27.5584     2.5723    1484.20
   1466.000     2.6729   3.165169    1.68879 6.7883e-02  2.9710790  0.2905603    34.5542    27.5585     2.5716    1484.21
   1467.000     2.6720   3.165152    1.68403 6.8225e-02  2.9706938  0.2905985    34.5544    27.5588     2.5707    1484.22
   1468.000     2.6696   3.165003    1.68784 6.7971e-02  2.9704712  0.2905983    34.5546    27.5591     2.5682    1484.23
   1469.000     2.6653   3.164704    1.68704 6.9728e-02  2.9702410  0.2904978    34.5551    27.5599     2.5639    1484.23
   1470.000     2.6631   3.164572    1.69411 6.7790e-02  2.9694298  0.2902682    34.5553    27.5603     2.5616    1484.24
   1471.000     2.6602   3.164399    1.69316 6.9571e-02  2.9693101  0.2898824    34.5558    27.5609     2.5587    1484.24
   1472.000     2.6579   3.164250    1.69294 7.0912e-02  2.9683773  0.2896029    34.5560    27.5612     2.5563    1484.25
   1473.000     2.6573   3.164247    1.70124 7.0368e-02  2.9676036  0.2894306    34.5560    27.5613     2.5556    1484.26
   1474.000     2.6571   3.164279    1.69806 6.8403e-02  2.9671409  0.2894784    34.5561    27.5614     2.5554    1484.28
   1475.000     2.6569   3.164306    1.69962 6.7118e-02  2.9668403  0.2894266    34.5562    27.5615     2.5551    1484.29
   1476.000     2.6568   3.164340    1.69992 6.7395e-02  2.9666931  0.2893779    34.5561    27.5614     2.5549    1484.31
   1477.000     2.6559   3.164328    1.69957 6.8183e-02  2.9662378  0.2893773    34.5564    27.5618     2.5539    1484.32
   1478.000     2.6542   3.164227    1.69971 6.8649e-02  2.9658148  0.2893773    34.5566    27.5620     2.5522    1484.33
   1479.000     2.6538   3.164235    1.70470 6.7867e-02  2.9653029  0.2893773    34.5566    27.5621     2.5517    1484.35
   1480.000     2.6523   3.164169    1.70367 6.8087e-02  2.9651343  0.2893342    34.5569    27.5625     2.5501    1484.36
   1481.000     2.6481   3.163892    1.69988 6.9483e-02  2.9648894  0.2890646    34.5575    27.5633     2.5459    1484.35
   1482.000     2.6448   3.163675    1.70469 6.7396e-02  2.9644724  0.2885352    34.5577    27.5638     2.5426    1484.36
   1483.000     2.6440   3.163647    1.70421 7.0110e-02  2.9635482  0.2882158    34.5578    27.5639     2.5417    1484.37
   1484.000     2.6437   3.163668    1.70701 6.9020e-02  2.9635628  0.2882847    34.5578    27.5639     2.5413    1484.39
   1485.000     2.6435   3.163697    1.70727 6.8648e-02  2.9631124  0.2881585    34.5579    27.5640     2.5410    1484.40
   1486.000     2.6432   3.163706    1.70874 6.8680e-02  2.9626272  0.2881929    34.5578    27.5640     2.5407    1484.42
   1487.000     2.6430   3.163730    1.71480 6.9114e-02  2.9624415  0.2881892    34.5578    27.5640     2.5404    1484.43
   1488.000     2.6422   3.163711    1.71222 6.8578e-02  2.9624437  0.2881986    34.5580    27.5642     2.5395    1484.45
   1489.000     2.6400   3.163580    1.71076 6.8374e-02  2.9624031  0.2881560    34.5582    27.5646     2.5372    1484.45
   1490.000     2.6351   3.163254    1.71432 6.9104e-02  2.9623147  0.2881563    34.5590    27.5656     2.5323    1484.45
   1491.000     2.6331   3.163139    1.71440 6.7853e-02  2.9615678  0.2881563    34.5592    27.5660     2.5303    1484.46
   1492.000     2.6322   3.163107    1.71474 6.7948e-02  2.9609305  0.2880955    34.5592    27.5661     2.5293    1484.47
   1493.000     2.6310   3.163047    1.71543 6.8544e-02  2.9606403  0.2879255    34.5593    27.5662     2.5280    1484.48
   1494.000     2.6304   3.163045    1.71820 6.9107e-02  2.9601426  0.2875280    34.5593    27.5663     2.5274    1484.50
   1495.000     2.6298   3.163018    1.71998 6.7805e-02  2.9600355  0.2878612    34.5592    27.5663     2.5267    1484.51
   1496.000     2.6286   3.162967    1.72066 6.7986e-02  2.9595358  0.2874773    34.5593    27.5665     2.5254    1484.52
   1497.000     2.6258   3.162756    1.71935 6.8559e-02  2.9595681  0.2871394    34.5593    27.5667     2.5225    1484.53
   1498.000     2.6246   3.162705    1.72432 6.7461e-02  2.9596620  0.2869788    34.5594    27.5669     2.5213    1484.54
   1499.000     2.6201   3.162375    1.71393 6.7039e-02  2.9598167  0.2869342    34.5596    27.5674     2.5168    1484.54
   1500.000     2.6186   3.162299    1.71750 7.0787e-02  2.9599856  0.2868794    34.5598    27.5677     2.5152    1484.55
   1501.000     2.6159   3.162112    1.71932 6.7946e-02  2.9597678  0.2865687    34.5599    27.5680     2.5125    1484.55
   1502.000     2.6125   3.161858    1.72032 6.8056e-02  2.9597713  0.2858986    34.5599    27.5683     2.5090    1484.55
   1503.000     2.6118   3.161847    1.71710 6.9399e-02  2.9599633  0.2857791    34.5600    27.5685     2.5083    1484.57
   1504.000     2.6118   3.161874    1.71869 6.8278e-02  2.9600100  0.2857658    34.5599    27.5684     2.5081    1484.58
   1505.000     2.6122   3.161933    1.72173 6.8264e-02  2.9596296  0.2857589    34.5597    27.5681     2.5085    1484.60
   1506.000     2.6117   3.161941    1.71798 6.8877e-02  2.9597502  0.2858257    34.5598    27.5683     2.5079    1484.61
   1507.000     2.6118   3.162007    1.71927 6.7368e-02  2.9596064  0.2858617    34.5600    27.5685     2.5079    1484.63
   1508.000     2.6116   3.162042    1.72114 6.9101e-02  2.9595403  0.2857140    34.5601    27.5685     2.5077    1484.65
   1509.000     2.6108   3.162017    1.71612 6.9248e-02  2.9597072  0.2857143    34.5602    27.5687     2.5067    1484.66
   1510.000     2.6085   3.161879    1.72083 6.7215e-02  2.9595849  0.2857754    34.5604    27.5690     2.5044    1484.67
   1511.000     2.6078   3.161862    1.72120 6.7663e-02  2.9595786  0.2857151    34.5604    27.5691     2.5036    1484.68
   1512.000     2.6064   3.161806    1.72468 6.7765e-02  2.9589644  0.2856469    34.5607    27.5695     2.5022    1484.69
   1513.000     2.6039   3.161682    1.72738 6.6435e-02  2.9585975  0.2856034    34.5613    27.5702     2.4996    1484.70
   1514.000     2.6034   3.161669    1.72962 6.8834e-02  2.9580261  0.2857119    34.5613    27.5702     2.4990    1484.71
   1515.000     2.6032   3.161710    1.73516 6.8682e-02  2.9569338  0.2856839    34.5614    27.5703     2.4988    1484.73
   1516.000     2.6031   3.161752    1.73351 6.9404e-02  2.9564437  0.2857148    34.5615    27.5704     2.4986    1484.75
   1517.000     2.6030   3.161782    1.73366 6.9189e-02  2.9561329  0.2857143    34.5616    27.5705     2.4984    1484.76
   1518.000     2.6030   3.161835    1.72887 6.8636e-02  2.9560431  0.2856607    34.5617    27.5705     2.4983    1484.78
   1519.000     2.6031   3.161883    1.73413 6.8765e-02  2.9555975  0.2854914    34.5617    27.5705     2.4983    1484.80
   1520.000     2.6032   3.161927    1.72957 6.8864e-02  2.9559827  0.2856531    34.5616    27.5705     2.4983    1484.81
   1521.000     2.6033   3.161988    1.72821 6.8137e-02  2.9556799  0.2855320    34.5617    27.5706     2.4984    1484.83
   1522.000     2.6035   3.162039    1.73119 6.9025e-02  2.9559755  0.2854716    34.5616    27.5705     2.4985    1484.85
   1523.000     2.6030   3.162047    1.73352 6.8808e-02  2.9556299  0.2856041    34.5618    27.5706     2.4979    1484.86
   1524.000     2.6020   3.162019    1.73113 6.8593e-02  2.9555412  0.2855069    34.5619    27.5708     2.4969    1484.87
   1525.000     2.6004   3.161922    1.73917 6.9925e-02  2.9550951  0.2852969    34.5620    27.5711     2.4952    1484.88
   1526.000     2.5985   3.161795    1.73258 6.8321e-02  2.9548633  0.2851660    34.5620    27.5712     2.4932    1484.89
   1527.000     2.5964   3.161672    1.73639 6.8239e-02  2.9549141  0.2847137    34.5622    27.5715     2.4911    1484.90
   1528.000     2.5957   3.161663    1.73458 6.7834e-02  2.9547725  0.2846389    34.5624    27.5717     2.4903    1484.91
   1529.000     2.5955   3.161699    1.73731 6.9003e-02  2.9545142  0.2847492    34.5625    27.5718     2.4900    1484.93
   1530.000     2.5954   3.161744    1.74314 6.8986e-02  2.9540612  0.2845955    34.5626    27.5720     2.4898    1484.94
   1531.000     2.5952   3.161781    1.74213 6.8175e-02  2.9536608  0.2848088    34.5628    27.5721     2.4896    1484.96
   1532.000     2.5948   3.161803    1.74207 6.8321e-02  2.9535499  0.2847066    34.5629    27.5723     2.4891    1484.98
   1533.000     2.5928   3.161684    1.73913 7.0196e-02  2.9528938  0.2844946    34.5631    27.5726     2.4870    1484.98
   1534.000     2.5904   3.161535    1.74428 6.8767e-02  2.9530369  0.2844933    34.5633    27.5730     2.4846    1484.99
   1535.000     2.5869   3.161304    1.74630 6.8513e-02  2.9522059  0.2844933    34.5638    27.5737     2.4810    1484.99
   1536.000     2.5851   3.161190    1.74793 6.9201e-02  2.9515127  0.2844499    34.5637    27.5737     2.4792    1485.00
   1537.000     2.5834   3.161087    1.75056 6.8119e-02  2.9511646  0.2844481    34.5639    27.5740     2.4774    1485.01
   1538.000     2.5820   3.161014    1.75260 6.6634e-02  2.9507360  0.2843521    34.5639    27.5741     2.4760    1485.02
   1539.000     2.5805   3.160929    1.75232 6.7569e-02  2.9505251  0.2839930    34.5640    27.5743     2.4744    1485.03
   1540.000     2.5786   3.160791    1.74942 6.8570e-02  2.9503787  0.2836634    34.5638    27.5744     2.4724    1485.04
   1541.000     2.5774   3.160744    1.74616 6.7843e-02  2.9501507  0.2834310    34.5640    27.5746     2.4712    1485.05
   1542.000     2.5758   3.160650    1.74680 6.8944e-02  2.9504419  0.2834389    34.5641    27.5748     2.4695    1485.06
   1543.000     2.5739   3.160531    1.74923 6.8483e-02  2.9502578  0.2832726    34.5641    27.5750     2.4675    1485.07
   1544.000     2.5730   3.160493    1.74998 6.7698e-02  2.9501006  0.2832723    34.5642    27.5752     2.4665    1485.08
   1545.000     2.5712   3.160379    1.75301 6.7698e-02  2.9502091  0.2832723    34.5642    27.5753     2.4647    1485.09
   1546.000     2.5701   3.160331    1.75556 6.7825e-02  2.9499387  0.2832723    34.5642    27.5754     2.4635    1485.10
   1547.000     2.5689   3.160281    1.75153 6.7764e-02  2.9500169  0.2832723    34.5644    27.5757     2.4623    1485.11
   1548.000     2.5676   3.160213    1.75377 6.7830e-02  2.9497644  0.2832723    34.5645    27.5759     2.4609    1485.13
   1549.000     2.5664   3.160163    1.75235 6.8625e-02  2.9497985  0.2832245    34.5646    27.5761     2.4596    1485.14
   1550.000     2.5640   3.159993    1.75543 6.7670e-02  2.9498333  0.2830032    34.5646    27.5763     2.4572    1485.14
   1551.000     2.5581   3.159561    1.75268 6.7090e-02  2.9496022  0.2824870    34.5651    27.5772     2.4513    1485.13
   1552.000     2.5534   3.159245    1.76138 6.7861e-02  2.9491783  0.2821639    34.5657    27.5780     2.4466    1485.13
   1553.000     2.5514   3.159130    1.75635 6.7433e-02  2.9481097  0.2820515    34.5659    27.5784     2.4445    1485.14
   1554.000     2.5508   3.159116    1.76020 6.7271e-02  2.9475136  0.2820513    34.5660    27.5785     2.4438    1485.15
   1555.000     2.5503   3.159117    1.76855 6.8660e-02  2.9469959  0.2820513    34.5660    27.5786     2.4432    1485.17
   1556.000     2.5499   3.159122    1.76660 6.7729e-02  2.9464461  0.2819743    34.5660    27.5786     2.4428    1485.18
   1557.000     2.5497   3.159145    1.76271 6.9381e-02  2.9462776  0.2820505    34.5660    27.5786     2.4425    1485.20
   1558.000     2.5490   3.159139    1.76443 6.8674e-02  2.9462374  0.2818972    34.5662    27.5788     2.4417    1485.21
   1559.000     2.5456   3.158934    1.76971 6.7834e-02  2.9459322  0.2814135    34.5667    27.5795     2.4383    1485.22
   1560.000     2.5411   3.158619    1.76709 6.9754e-02  2.9461164  0.2809371    34.5671    27.5802     2.4338    1485.21
   1561.000     2.5395   3.158532    1.76779 6.8566e-02  2.9453557  0.2808891    34.5673    27.5805     2.4321    1485.22
   1562.000     2.5390   3.158541    1.76976 6.8682e-02  2.9448704  0.2808914    34.5675    27.5807     2.4315    1485.24
   1563.000     2.5383   3.158524    1.77362 6.7429e-02  2.9445544  0.2808301    34.5675    27.5808     2.4307    1485.25
   1564.000     2.5377   3.158533    1.77474 7.0136e-02  2.9437983  0.2808303    34.5678    27.5811     2.4300    1485.26
   1565.000     2.5363   3.158467    1.77132 6.8487e-02  2.9437917  0.2808303    34.5679    27.5813     2.4286    1485.27
   1566.000     2.5353   3.158423    1.77749 6.8910e-02  2.9429191  0.2808303    34.5680    27.5814     2.4275    1485.29
   1567.000     2.5342   3.158392    1.77783 6.8497e-02  2.9427344  0.2808303    34.5682    27.5817     2.4264    1485.30
   1568.000     2.5321   3.158259    1.78015 6.8327e-02  2.9424683  0.2807350    34.5684    27.5820     2.4242    1485.31
   1569.000     2.5301   3.158144    1.77867 6.9001e-02  2.9421482  0.2801568    34.5686    27.5824     2.4221    1485.31
   1570.000     2.5268   3.157936    1.77166 6.7845e-02  2.9417635  0.2800871    34.5690    27.5830     2.4188    1485.32
   1571.000     2.5249   3.157829    1.77826 6.8198e-02  2.9417985  0.2796141    34.5693    27.5834     2.4168    1485.33
   1572.000     2.5224   3.157679    1.78641 6.7851e-02  2.9412736  0.2796093    34.5696    27.5838     2.4143    1485.33
   1573.000     2.5216   3.157665    1.78290 6.8320e-02  2.9410748  0.2796093    34.5698    27.5840     2.4134    1485.35
