       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
    466.000     8.1482   3.621200    0.71988 6.6920e-02  3.2509650  0.7030151    34.6294    26.9605     8.1000    1490.09
    467.000     8.1476   3.621185    0.72817 6.6243e-02  3.2464618  0.7026879    34.6294    26.9606     8.0992    1490.10
    468.000     8.1460   3.621076    0.73461 6.6806e-02  3.2432637  0.7021798    34.6293    26.9608     8.0976    1490.11
    469.000     8.1368   3.620201    0.75416 6.6848e-02  3.2363651  0.7017022    34.6286    26.9616     8.0883    1490.09
    470.000     8.1270   3.619415    0.75154 6.6951e-02  3.2286352  0.7006804    34.6294    26.9637     8.0784    1490.07
    471.000     8.1182   3.618545    0.73943 6.6525e-02  3.2305849  0.6999214    34.6283    26.9642     8.0695    1490.05
    472.000     8.1115   3.617896    0.73900 6.6308e-02  3.2339971  0.6993694    34.6275    26.9645     8.0628    1490.05
    473.000     8.0918   3.615974    0.77667 6.7857e-02  3.2284970  0.6980305    34.6259    26.9663     8.0430    1489.98
    474.000     8.0622   3.613105    0.82948 6.6556e-02  3.2102770  0.6961907    34.6240    26.9692     8.0134    1489.89
    475.000     8.0269   3.609937    0.86535 6.6762e-02  3.1861300  0.6936038    34.6244    26.9749     7.9781    1489.77
    476.000     8.0035   3.607557    0.80789 6.6941e-02  3.1861981  0.6906201    34.6216    26.9761     7.9548    1489.69
    477.000     7.9647   3.603848    0.81256 6.5395e-02  3.1915195  0.6892864    34.6197    26.9804     7.9160    1489.56
    478.000     7.9468   3.602160    0.83575 6.6639e-02  3.1862939  0.6880335    34.6188    26.9824     7.8980    1489.51
    479.000     7.9383   3.601374    0.85966 6.6081e-02  3.1763186  0.6873753    34.6183    26.9833     7.8894    1489.49
    480.000     7.9260   3.600219    0.86875 6.5508e-02  3.1711016  0.6865271    34.6176    26.9846     7.8771    1489.46
    481.000     7.9102   3.598756    0.86448 6.6854e-02  3.1678261  0.6852829    34.6170    26.9864     7.8612    1489.41
    482.000     7.9029   3.598100    0.85136 6.6571e-02  3.1673836  0.6845043    34.6167    26.9873     7.8538    1489.40
    483.000     7.8986   3.597747    0.83287 6.7047e-02  3.1720360  0.6837637    34.6167    26.9879     7.8494    1489.40
    484.000     7.8957   3.597500    0.81868 6.8305e-02  3.1770879  0.6837146    34.6165    26.9882     7.8464    1489.41
    485.000     7.8878   3.596862    0.79885 6.6819e-02  3.1850941  0.6832793    34.6169    26.9897     7.8385    1489.40
    486.000     7.8874   3.596847    0.80261 7.1539e-02  3.2030305  0.6824732    34.6167    26.9896     7.8380    1489.41
    487.000     7.8732   3.595508    0.78797 6.7688e-02  3.2088278  0.6817001    34.6159    26.9910     7.8237    1489.37
    488.000     7.8675   3.594988    0.81909 6.6515e-02  3.2027625  0.6813172    34.6154    26.9915     7.8180    1489.37
    489.000     7.8590   3.594194    0.86866 6.6105e-02  3.1851786  0.6805503    34.6149    26.9924     7.8094    1489.35
    490.000     7.8523   3.593588    0.89863 6.7029e-02  3.1703257  0.6800994    34.6145    26.9931     7.8026    1489.34
    491.000     7.8430   3.592713    0.90546 6.7266e-02  3.1618286  0.6794865    34.6138    26.9939     7.7932    1489.32
    492.000     7.8338   3.591855    0.92869 6.6990e-02  3.1561378  0.6789394    34.6133    26.9948     7.7839    1489.30
    493.000     7.8252   3.591186    0.97417 6.6776e-02  3.1347245  0.6787988    34.6141    26.9967     7.7753    1489.28
    494.000     7.7923   3.587955    0.94396 6.6642e-02  3.1228309  0.6762761    34.6115    26.9995     7.7424    1489.17
    495.000     7.7442   3.583493    0.88145 6.6111e-02  3.1435026  0.6718451    34.6105    27.0058     7.6944    1489.00
    496.000     7.7283   3.581903    0.90474 6.7411e-02  3.1427847  0.6702581    34.6087    27.0067     7.6784    1488.96
    497.000     7.7222   3.581362    0.92173 6.6615e-02  3.1375727  0.6700859    34.6084    27.0074     7.6723    1488.95
    498.000     7.7231   3.581516    0.93001 6.6566e-02  3.1311677  0.6693421    34.6087    27.0075     7.6731    1488.97
    499.000     7.7189   3.581149    0.92810 6.6515e-02  3.1283167  0.6690993    34.6085    27.0079     7.6687    1488.97
    500.000     7.7174   3.581045    0.93242 6.5929e-02  3.1282736  0.6691087    34.6084    27.0081     7.6671    1488.98
    501.000     7.7155   3.580909    0.93564 6.5213e-02  3.1273134  0.6691087    34.6083    27.0082     7.6652    1488.99
    502.000     7.7120   3.580660    0.94321 6.5760e-02  3.1257382  0.6690422    34.6086    27.0090     7.6616    1488.99
    503.000     7.7130   3.580826    0.95245 6.6068e-02  3.1214568  0.6667968    34.6089    27.0092     7.6624    1489.01
