       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    891.000     4.0864   3.233014     0.7769 5.3825e-02  3.4381391 -3.2776761  0.1662804    34.1749    27.1209     4.0196    1480.28     0.8827
    892.000     4.0828   3.232805     0.7753 5.4182e-02  3.4416489 -3.2814561  0.1665143    34.1757    27.1219     4.0159    1480.28     0.8785
    893.000     4.0800   3.232643     0.7733 5.5222e-02  3.4434397 -3.2836475  0.1686121    34.1761    27.1225     4.0131    1480.29     0.8707
    894.000     4.0771   3.232443     0.7718 5.5506e-02  3.4467671 -3.2875242  0.1645381    34.1763    27.1229     4.0101    1480.29     0.8675
    895.000     4.0746   3.232318     0.7698 5.4937e-02  3.4511321 -3.2882986  0.1617891    34.1768    27.1236     4.0076    1480.30     0.8619
    896.000     4.0689   3.231970     0.7687 5.5082e-02  3.4529636 -3.2894016  0.1661866    34.1781    27.1253     4.0018    1480.29     0.8646
    897.000     4.0623   3.231564     0.7677 5.5402e-02  3.4532452 -3.3004370  0.1641275    34.1798    27.1272     3.9952    1480.28     0.8669
    898.000     4.0575   3.231267     0.7675 5.3892e-02  3.4520560 -3.3019671  0.1663567    34.1807    27.1285     3.9903    1480.28     0.8679
    899.000     4.0553   3.231167     0.7671 5.3723e-02  3.4524113 -3.3079755  0.1703144    34.1812    27.1291     3.9881    1480.29     0.8676
    900.000     4.0497   3.230801     0.7670 5.5465e-02  3.4517810 -3.3134821  0.1628837    34.1823    27.1306     3.9824    1480.28     0.8676
    901.000     4.0438   3.230433     0.7667 5.4591e-02  3.4506266 -3.3197826  0.1620370    34.1835    27.1321     3.9765    1480.28     0.8652
    902.000     4.0400   3.230204     0.7663 5.4074e-02  3.4518259 -3.3251788  0.1640747    34.1842    27.1331     3.9726    1480.28     0.8626
    903.000     4.0360   3.229959     0.7658 5.5548e-02  3.4528338 -3.3279873  0.1659449    34.1850    27.1341     3.9686    1480.28     0.8638
    904.000     4.0349   3.229899     0.7656 5.4952e-02  3.4530826 -3.3269043  0.1641517    34.1850    27.1342     3.9674    1480.29     0.8611
    905.000     4.0326   3.229754     0.7650 5.5982e-02  3.4534246 -3.3287347  0.1628406    34.1851    27.1345     3.9650    1480.30     0.8541
    906.000     4.0233   3.229008     0.7633 5.5075e-02  3.4563914 -3.3344492  0.1619332    34.1854    27.1358     3.9557    1480.27     0.8289
    907.000     4.0124   3.228150     0.7600 5.5628e-02  3.4669999 -3.3436667  0.1664521    34.1861    27.1374     3.9448    1480.24     0.8133
    908.000     4.0084   3.227945     0.7575 5.7014e-02  3.4782409 -3.3492209  0.1674863    34.1873    27.1388     3.9407    1480.25     0.8079
    909.000     4.0077   3.227953     0.7551 5.5905e-02  3.4820143 -3.3515482  0.1685470    34.1876    27.1392     3.9399    1480.26     0.8049
    910.000     4.0055   3.227842     0.7538 5.5647e-02  3.4834894 -3.3551106  0.1666726    34.1881    27.1397     3.9377    1480.27     0.8099
    911.000     4.0018   3.227707     0.7532 5.4597e-02  3.4848966 -3.3576086  0.1666662    34.1898    27.1415     3.9339    1480.27     0.8110
    912.000     3.9981   3.227468     0.7522 5.5485e-02  3.4838333 -3.3631047  0.1664251    34.1903    27.1422     3.9302    1480.27     0.8034
    913.000     3.9958   3.227314     0.7513 5.5811e-02  3.4849488 -3.3671001  0.1676037    34.1904    27.1426     3.9278    1480.28     0.8035
    914.000     3.9945   3.227332     0.7506 5.5778e-02  3.4870159 -3.3686367  0.1694503    34.1914    27.1435     3.9265    1480.29     0.8066
    915.000     3.9925   3.227254     0.7503 5.5561e-02  3.4863829 -3.3705944  0.1650501    34.1920    27.1442     3.9244    1480.30     0.8099
    916.000     3.9890   3.227060     0.7502 5.6200e-02  3.4850926 -3.3740554  0.1685640    34.1929    27.1452     3.9209    1480.30     0.8095
    917.000     3.9876   3.227007     0.7500 5.5226e-02  3.4852333 -3.3710372  0.1632589    34.1932    27.1456     3.9194    1480.32     0.8080
    918.000     3.9851   3.226885     0.7497 5.4262e-02  3.4856894 -3.3745249  0.1644798    34.1939    27.1464     3.9168    1480.32     0.8034
    919.000     3.9787   3.226408     0.7483 5.4403e-02  3.4872812 -3.3780325  0.1637903    34.1944    27.1475     3.9104    1480.31     0.7799
    920.000     3.9656   3.225288     0.7454 5.4213e-02  3.4939862 -3.3919227  0.1661431    34.1942    27.1487     3.8973    1480.27     0.7528
    921.000     3.9592   3.224826     0.7420 5.5289e-02  3.5075165 -3.3973685  0.1679613    34.1949    27.1499     3.8908    1480.26     0.7359
    922.000     3.9520   3.224340     0.7386 5.5616e-02  3.5185194 -3.4031217  0.1656369    34.1961    27.1516     3.8836    1480.25     0.7240
    923.000     3.9490   3.224175     0.7354 5.5470e-02  3.5265014 -3.4105922  0.1647878    34.1968    27.1524     3.8805    1480.26     0.7163
    924.000     3.9444   3.223886     0.7331 5.5132e-02  3.5313216 -3.4112031  0.1680911    34.1977    27.1536     3.8759    1480.25     0.7123
    925.000     3.9411   3.223666     0.7303 5.5466e-02  3.5363316 -3.4196275  0.1654944    34.1980    27.1542     3.8725    1480.26     0.7036
    926.000     3.9370   3.223398     0.7282 5.4617e-02  3.5414286 -3.4237933  0.1677632    34.1985    27.1550     3.8684    1480.26     0.6977
    927.000     3.9327   3.223130     0.7256 5.5088e-02  3.5460971 -3.4266353  0.1683962    34.1994    27.1561     3.8640    1480.26     0.6922
    928.000     3.9305   3.223018     0.7233 5.5081e-02  3.5499999 -3.4293679  0.1701745    34.1997    27.1566     3.8618    1480.26     0.6918
    929.000     3.9287   3.222929     0.7215 5.5705e-02  3.5525345 -3.4311623  0.1669272    34.2001    27.1571     3.8599    1480.27     0.6891
    930.000     3.9251   3.222756     0.7200 5.5893e-02  3.5539164 -3.4345902  0.1627885    34.2013    27.1584     3.8562    1480.27     0.6871
    931.000     3.9231   3.222688     0.7188 5.4378e-02  3.5548116 -3.4360935  0.1712220    34.2020    27.1592     3.8542    1480.29     0.6878
    932.000     3.9194   3.222447     0.7182 5.5407e-02  3.5552309 -3.4418923  0.1698478    34.2025    27.1600     3.8504    1480.29     0.6881
    933.000     3.9169   3.222346     0.7177 5.6522e-02  3.5571384 -3.4444773  0.1690745    34.2034    27.1610     3.8478    1480.29     0.6894
    934.000     3.9163   3.222437     0.7175 5.5770e-02  3.5575581 -3.4467709  0.1684921    34.2046    27.1620     3.8472    1480.31     0.6917
    935.000     3.9152   3.222414     0.7174 5.5642e-02  3.5546047 -3.4482247  0.1704304    34.2050    27.1624     3.8460    1480.32     0.6942
    936.000     3.9089   3.222007     0.7176 5.5262e-02  3.5521491 -3.4509011  0.1682781    34.2062    27.1640     3.8396    1480.31     0.6964
    937.000     3.9047   3.221834     0.7177 5.5701e-02  3.5528975 -3.4539809  0.1660434    34.2079    27.1658     3.8354    1480.31     0.6928
    938.000     3.9012   3.221598     0.7173 5.6011e-02  3.5518992 -3.4566445  0.1692909    34.2083    27.1664     3.8319    1480.32     0.6864
    939.000     3.8997   3.221506     0.7166 5.4927e-02  3.5550214 -3.4614185  0.1665973    34.2083    27.1666     3.8303    1480.33     0.6857
    940.000     3.8985   3.221469     0.7163 5.5094e-02  3.5574464 -3.4645386  0.1678807    34.2086    27.1670     3.8290    1480.34     0.6872
    941.000     3.9004   3.221781     0.7165 5.5383e-02  3.5589646 -3.4626130  0.1690281    34.2098    27.1677     3.8308    1480.36     0.7020
    942.000     3.8992   3.221738     0.7177 5.5101e-02  3.5521736 -3.4638744  0.1692588    34.2100    27.1680     3.8295    1480.38     0.7038
    943.000     3.8922   3.221142     0.7176 5.5385e-02  3.5486153 -3.4663897  0.1647311    34.2097    27.1685     3.8225    1480.36     0.6867
    944.000     3.8847   3.220604     0.7162 5.5225e-02  3.5558538 -3.4723837  0.1650729    34.2106    27.1699     3.8150    1480.35     0.6697
    945.000     3.8839   3.220747     0.7149 5.5899e-02  3.5640702 -3.4790512  0.1695699    34.2126    27.1716     3.8141    1480.36     0.6793
    946.000     3.8833   3.220808     0.7149 5.5386e-02  3.5616169 -3.4796339  0.1657712    34.2135    27.1724     3.8134    1480.38     0.6893
    947.000     3.8810   3.220713     0.7155 5.5899e-02  3.5568430 -3.4824254  0.1672201    34.2142    27.1732     3.8111    1480.39     0.6948
    948.000     3.8772   3.220510     0.7159 5.5284e-02  3.5536973 -3.4840089  0.1684866    34.2152    27.1744     3.8072    1480.39     0.6977
    949.000     3.8735   3.220307     0.7164 5.4026e-02  3.5517044 -3.4853172  0.1691715    34.2163    27.1756     3.8034    1480.39     0.6959
    950.000     3.8693   3.220044     0.7165 5.5312e-02  3.5507156 -3.4933916  0.1653626    34.2170    27.1766     3.7992    1480.39     0.6956
    951.000     3.8673   3.219941     0.7169 5.4778e-02  3.5506716 -3.4933456  0.1673330    34.2172    27.1770     3.7972    1480.40     0.6975
    952.000     3.8634   3.219696     0.7168 5.5098e-02  3.5510278 -3.4921502  0.1658526    34.2179    27.1779     3.7932    1480.40     0.6896
    953.000     3.8608   3.219555     0.7165 5.5207e-02  3.5526399 -3.4947899  0.1661007    34.2184    27.1786     3.7905    1480.40     0.6872
    954.000     3.8579   3.219364     0.7158 5.4683e-02  3.5546867 -3.4959086  0.1679779    34.2188    27.1792     3.7875    1480.41     0.6804
    955.000     3.8532   3.219061     0.7147 5.5086e-02  3.5573848 -3.5038759  0.1688262    34.2195    27.1802     3.7828    1480.41     0.6729
    956.000     3.8498   3.218860     0.7138 5.4944e-02  3.5609807 -3.5039847  0.1695733    34.2202    27.1811     3.7793    1480.41     0.6693
    957.000     3.8442   3.218481     0.7126 5.6340e-02  3.5646162 -3.5106604  0.1653821    34.2210    27.1823     3.7737    1480.40     0.6639
    958.000     3.8328   3.217704     0.7113 5.5106e-02  3.5691571 -3.5183936  0.1661529    34.2230    27.1851     3.7623    1480.38     0.6484
    959.000     3.8260   3.217234     0.7091 5.4477e-02  3.5745793 -3.5302674  0.1667369    34.2241    27.1867     3.7555    1480.36     0.6395
    960.000     3.8221   3.217004     0.7073 5.6110e-02  3.5804175 -3.5263431  0.1708277    34.2249    27.1877     3.7515    1480.36     0.6327
    961.000     3.8120   3.216303     0.7052 5.6219e-02  3.5849288 -3.5339182  0.1685964    34.2266    27.1900     3.7414    1480.34     0.6237
    962.000     3.8064   3.215964     0.7034 5.6219e-02  3.5903571 -3.5420923  0.1689215    34.2279    27.1916     3.7358    1480.33     0.6212
    963.000     3.8052   3.215907     0.7016 5.5399e-02  3.5943389 -3.5447704  0.1682410    34.2279    27.1918     3.7345    1480.35     0.6151
    964.000     3.8002   3.215580     0.6997 5.5680e-02  3.5974379 -3.5484749  0.1650031    34.2288    27.1929     3.7295    1480.34     0.6080
    965.000     3.7915   3.214997     0.6981 5.7061e-02  3.6012106 -3.5585474  0.1658231    34.2304    27.1951     3.7207    1480.32     0.6051
    966.000     3.7838   3.214469     0.6961 5.6468e-02  3.6056910 -3.5632064  0.1693817    34.2316    27.1969     3.7130    1480.31     0.5885
    967.000     3.7777   3.214070     0.6939 5.4929e-02  3.6116323 -3.5731591  0.1662778    34.2327    27.1983     3.7069    1480.30     0.5844
    968.000     3.7713   3.213659     0.6922 5.6124e-02  3.6160479 -3.5766253  0.1734665    34.2341    27.2001     3.7004    1480.29     0.5807
    969.000     3.7679   3.213461     0.6905 5.6960e-02  3.6194495 -3.5839097  0.1693615    34.2348    27.2010     3.6970    1480.30     0.5761
    970.000     3.7654   3.213322     0.6892 5.6106e-02  3.6218919 -3.5888176  0.1691627    34.2352    27.2015     3.6944    1480.30     0.5769
    971.000     3.7620   3.213128     0.6881 5.6111e-02  3.6238254 -3.5844711  0.1677733    34.2359    27.2024     3.6910    1480.31     0.5681
    972.000     3.7561   3.212744     0.6866 5.5556e-02  3.6262695 -3.5895036  0.1664136    34.2370    27.2039     3.6850    1480.30     0.5657
    973.000     3.7531   3.212571     0.6853 5.5509e-02  3.6288923 -3.5943380  0.1669450    34.2376    27.2047     3.6820    1480.30     0.5634
    974.000     3.7498   3.212377     0.6840 5.6842e-02  3.6315252 -3.5976964  0.1682251    34.2381    27.2054     3.6786    1480.31     0.5587
    975.000     3.7473   3.212239     0.6826 5.5892e-02  3.6341145 -3.5953527  0.1710392    34.2386    27.2061     3.6760    1480.31     0.5534
    976.000     3.7459   3.212187     0.6816 5.5238e-02  3.6359961 -3.5983581  0.1725039    34.2389    27.2065     3.6746    1480.32     0.5562
    977.000     3.7440   3.212093     0.6809 5.5745e-02  3.6374255 -3.6074326  0.1701276    34.2392    27.2069     3.6726    1480.33     0.5537
    978.000     3.7387   3.211748     0.6802 5.6171e-02  3.6391267 -3.6083304  0.1675965    34.2402    27.2082     3.6673    1480.33     0.5464
    979.000     3.7317   3.211293     0.6792 5.5638e-02  3.6414521 -3.6143901  0.1733133    34.2416    27.2100     3.6602    1480.31     0.5389
    980.000     3.7261   3.210916     0.6778 5.5122e-02  3.6444998 -3.6210817  0.1686940    34.2424    27.2112     3.6546    1480.31     0.5343
    981.000     3.7203   3.210564     0.6769 5.5440e-02  3.6473113 -3.6253614  0.1705791    34.2437    27.2129     3.6488    1480.30     0.5317
    982.000     3.7172   3.210380     0.6754 5.6387e-02  3.6505209 -3.6292397  0.1673566    34.2443    27.2136     3.6456    1480.31     0.5252
    983.000     3.7130   3.210110     0.6743 5.5483e-02  3.6534106 -3.6295774  0.1671484    34.2450    27.2146     3.6414    1480.31     0.5270
    984.000     3.7102   3.209953     0.6732 5.5759e-02  3.6558100 -3.6351563  0.1698510    34.2455    27.2153     3.6385    1480.31     0.5192
    985.000     3.7092   3.209925     0.6719 5.6016e-02  3.6578339 -3.6336124  0.1695124    34.2458    27.2156     3.6374    1480.32     0.5166
    986.000     3.7032   3.209544     0.6710 5.4945e-02  3.6593940 -3.6410460  0.1690290    34.2469    27.2171     3.6314    1480.31     0.5140
    987.000     3.7000   3.209352     0.6700 5.5810e-02  3.6619952 -3.6474121  0.1695408    34.2475    27.2179     3.6281    1480.32     0.5095
    988.000     3.6976   3.209221     0.6693 5.5444e-02  3.6638950 -3.6513011  0.1698307    34.2479    27.2185     3.6257    1480.33     0.5097
    989.000     3.6916   3.208837     0.6683 5.6470e-02  3.6659005 -3.6481249  0.1619475    34.2491    27.2200     3.6196    1480.32     0.5034
    990.000     3.6875   3.208584     0.6673 5.5507e-02  3.6682667 -3.6576110  0.1681781    34.2499    27.2210     3.6155    1480.32     0.5002
    991.000     3.6844   3.208412     0.6662 5.6221e-02  3.6707341 -3.6569825  0.1718756    34.2505    27.2218     3.6123    1480.32     0.4970
    992.000     3.6842   3.208440     0.6653 5.6165e-02  3.6731580 -3.6620190  0.1698989    34.2505    27.2219     3.6121    1480.34     0.4957
    993.000     3.6837   3.208452     0.6647 5.5771e-02  3.6737257 -3.6650060  0.1653657    34.2507    27.2221     3.6115    1480.35     0.4917
    994.000     3.6828   3.208441     0.6637 5.5778e-02  3.6749948 -3.6613495  0.1680049    34.2510    27.2224     3.6105    1480.37     0.4911
    995.000     3.6824   3.208457     0.6634 5.5296e-02  3.6751550 -3.6677720  0.1654256    34.2511    27.2225     3.6100    1480.38     0.4939
    996.000     3.6813   3.208415     0.6630 5.5708e-02  3.6761802 -3.6659111  0.1681927    34.2512    27.2227     3.6089    1480.39     0.4919
    997.000     3.6785   3.208250     0.6626 5.5455e-02  3.6763888 -3.6706439  0.1667971    34.2517    27.2233     3.6060    1480.40     0.4901
    998.000     3.6771   3.208192     0.6618 5.5324e-02  3.6774454 -3.6680014  0.1677827    34.2520    27.2237     3.6045    1480.41     0.4859
    999.000     3.6733   3.207955     0.6614 5.5942e-02  3.6785191 -3.6766009  0.1699912    34.2526    27.2246     3.6007    1480.41     0.4873
   1000.000     3.6651   3.207411     0.6608 5.6867e-02  3.6799555 -3.6795881  0.1678900    34.2542    27.2266     3.5924    1480.40     0.4773
   1001.000     3.6591   3.207033     0.6598 5.6336e-02  3.6833829 -3.6844068  0.1682686    34.2555    27.2283     3.5864    1480.39     0.4747
   1002.000     3.6566   3.206905     0.6593 5.5821e-02  3.6860091 -3.6858616  0.1672843    34.2560    27.2289     3.5838    1480.39     0.4725
   1003.000     3.6521   3.206619     0.6583 5.5646e-02  3.6879056 -3.6925071  0.1718282    34.2568    27.2300     3.5793    1480.39     0.4631
   1004.000     3.6487   3.206400     0.6571 5.6928e-02  3.6898433 -3.6979677  0.1661796    34.2572    27.2307     3.5758    1480.39     0.4604
   1005.000     3.6470   3.206316     0.6560 5.6706e-02  3.6939236 -3.6995387  0.1700664    34.2574    27.2310     3.5741    1480.40     0.4596
   1006.000     3.6462   3.206302     0.6551 5.6636e-02  3.6968037 -3.7007909  0.1684584    34.2576    27.2313     3.5732    1480.42     0.4542
   1007.000     3.6449   3.206247     0.6538 5.5921e-02  3.6982922 -3.6989451  0.1707845    34.2578    27.2316     3.5718    1480.43     0.4518
   1008.000     3.6404   3.205980     0.6532 5.4931e-02  3.6993673 -3.7088476  0.1691806    34.2588    27.2328     3.5673    1480.43     0.4531
   1009.000     3.6369   3.205787     0.6524 5.6851e-02  3.7009536 -3.7128513  0.1728478    34.2597    27.2338     3.5637    1480.43     0.4540
   1010.000     3.6339   3.205637     0.6523 5.6535e-02  3.7016038 -3.7125703  0.1708157    34.2605    27.2348     3.5607    1480.43     0.4565
   1011.000     3.6323   3.205565     0.6521 5.4290e-02  3.6995104 -3.7153480  0.1713693    34.2608    27.2352     3.5590    1480.45     0.4549
   1012.000     3.6282   3.205315     0.6518 5.5433e-02  3.6996875 -3.7160062  0.1703955    34.2616    27.2362     3.5549    1480.44     0.4539
   1013.000     3.6267   3.205266     0.6517 5.5990e-02  3.7015487 -3.7205267  0.1680958    34.2621    27.2367     3.5533    1480.46     0.4589
   1014.000     3.6247   3.205215     0.6522 5.6696e-02  3.7010148 -3.7194559  0.1714656    34.2631    27.2377     3.5512    1480.46     0.4680
   1015.000     3.6199   3.204959     0.6530 5.6559e-02  3.6957691 -3.7297633  0.1646608    34.2645    27.2393     3.5464    1480.46     0.4726
   1016.000     3.6157   3.204686     0.6536 5.6128e-02  3.6902901 -3.7234537  0.1676694    34.2651    27.2402     3.5422    1480.46     0.4713
   1017.000     3.6033   3.203836     0.6539 5.5572e-02  3.6896076 -3.7346741  0.1691001    34.2674    27.2433     3.5298    1480.43     0.4631
   1018.000     3.6005   3.203675     0.6534 5.5899e-02  3.6940442 -3.7442958  0.1689484    34.2680    27.2440     3.5269    1480.43     0.4602
   1019.000     3.5996   3.203701     0.6536 5.5254e-02  3.6961099 -3.7442346  0.1684371    34.2686    27.2446     3.5259    1480.45     0.4681
   1020.000     3.5951   3.203438     0.6538 5.5448e-02  3.6939311 -3.7521479  0.1684992    34.2697    27.2459     3.5214    1480.45     0.4690
   1021.000     3.5914   3.203203     0.6538 5.5822e-02  3.6922275 -3.7522027  0.1708537    34.2703    27.2467     3.5176    1480.45     0.4656
   1022.000     3.5885   3.203044     0.6539 5.5944e-02  3.6928051 -3.7570148  0.1706080    34.2709    27.2475     3.5146    1480.45     0.4684
   1023.000     3.5853   3.202879     0.6540 5.5284e-02  3.6926423 -3.7620251  0.1678033    34.2718    27.2486     3.5114    1480.46     0.4686
   1024.000     3.5838   3.202819     0.6544 5.6479e-02  3.6919474 -3.7675048  0.1671718    34.2722    27.2490     3.5098    1480.47     0.4726
   1025.000     3.5831   3.202833     0.6545 5.6844e-02  3.6908167 -3.7623454  0.1713873    34.2725    27.2493     3.5091    1480.48     0.4704
   1026.000     3.5829   3.202859     0.6549 5.7038e-02  3.6897373 -3.7623807  0.1710282    34.2725    27.2493     3.5088    1480.50     0.4727
   1027.000     3.5810   3.202765     0.6549 5.5980e-02  3.6893380 -3.7686734  0.1719093    34.2729    27.2498     3.5068    1480.50     0.4706
   1028.000     3.5774   3.202539     0.6549 5.6031e-02  3.6897848 -3.7705952  0.1659738    34.2735    27.2507     3.5031    1480.51     0.4707
   1029.000     3.5745   3.202392     0.6547 5.5522e-02  3.6908131 -3.7711258  0.1708832    34.2742    27.2515     3.5002    1480.51     0.4676
   1030.000     3.5728   3.202312     0.6547 5.6227e-02  3.6921637 -3.7752658  0.1689555    34.2745    27.2519     3.4984    1480.52     0.4690
   1031.000     3.5712   3.202240     0.6546 5.7454e-02  3.6919171 -3.7743037  0.1693899    34.2748    27.2523     3.4968    1480.53     0.4685
   1032.000     3.5688   3.202093     0.6546 5.7276e-02  3.6925858 -3.7786358  0.1703305    34.2751    27.2528     3.4943    1480.54     0.4616
   1033.000     3.5651   3.201855     0.6536 5.5813e-02  3.6939982 -3.7838949  0.1718169    34.2756    27.2536     3.4905    1480.54     0.4544
   1034.000     3.5587   3.201442     0.6532 5.5901e-02  3.6963023 -3.7869467  0.1689598    34.2769    27.2552     3.4841    1480.53     0.4565
   1035.000     3.5526   3.201018     0.6522 5.6548e-02  3.6996839 -3.7863316  0.1696608    34.2777    27.2565     3.4780    1480.52     0.4461
   1036.000     3.5423   3.200346     0.6512 5.6573e-02  3.7033318 -3.7956400  0.1703420    34.2799    27.2592     3.4677    1480.50     0.4444
   1037.000     3.5390   3.200173     0.6502 5.5807e-02  3.7069674 -3.7978184  0.1714188    34.2807    27.2602     3.4644    1480.50     0.4438
   1038.000     3.5338   3.199845     0.6492 5.5577e-02  3.7080107 -3.7968371  0.1682084    34.2818    27.2615     3.4591    1480.50     0.4395
   1039.000     3.5295   3.199559     0.6487 5.6072e-02  3.7081807 -3.8067776  0.1723495    34.2824    27.2624     3.4547    1480.50     0.4376
   1040.000     3.5287   3.199549     0.6476 5.5429e-02  3.7120162 -3.8130454  0.1762088    34.2826    27.2627     3.4538    1480.51     0.4305
   1041.000     3.5276   3.199508     0.6467 5.7516e-02  3.7144157 -3.8078561  0.1712900    34.2828    27.2629     3.4527    1480.52     0.4242
   1042.000     3.5235   3.199245     0.6457 5.6679e-02  3.7149906 -3.8179596  0.1650493    34.2834    27.2638     3.4486    1480.52     0.4210
   1043.000     3.5155   3.198685     0.6445 5.6689e-02  3.7182362 -3.8253773  0.1698889    34.2845    27.2655     3.4406    1480.50     0.4122
   1044.000     3.5131   3.198550     0.6433 5.6540e-02  3.7250433 -3.8275442  0.1723808    34.2849    27.2660     3.4381    1480.51     0.4081
   1045.000     3.5114   3.198460     0.6417 5.6127e-02  3.7307092 -3.8238147  0.1695920    34.2851    27.2663     3.4363    1480.52     0.3962
   1046.000     3.5054   3.198044     0.6396 5.5088e-02  3.7345634 -3.8280373  0.1707953    34.2859    27.2675     3.4303    1480.51     0.3891
   1047.000     3.4979   3.197527     0.6375 5.6647e-02  3.7395829 -3.8370951  0.1729046    34.2871    27.2692     3.4228    1480.50     0.3809
   1048.000     3.4908   3.197078     0.6355 5.6213e-02  3.7454255 -3.8415325  0.1741815    34.2886    27.2711     3.4156    1480.49     0.3735
   1049.000     3.4872   3.196867     0.6339 5.6557e-02  3.7487167 -3.8465525  0.1710390    34.2894    27.2721     3.4120    1480.49     0.3752
   1050.000     3.4816   3.196541     0.6327 5.6064e-02  3.7515289 -3.8461988  0.1672037    34.2908    27.2738     3.4064    1480.48     0.3754
   1051.000     3.4785   3.196372     0.6321 5.7267e-02  3.7515816 -3.8520752  0.1722344    34.2916    27.2747     3.4032    1480.49     0.3757
   1052.000     3.4773   3.196338     0.6315 5.6944e-02  3.7516371 -3.8564254  0.1723827    34.2919    27.2750     3.4019    1480.50     0.3755
   1053.000     3.4762   3.196307     0.6310 5.5772e-02  3.7518604 -3.8615165  0.1702077    34.2922    27.2754     3.4007    1480.51     0.3754
   1054.000     3.4726   3.196100     0.6306 5.7392e-02  3.7526481 -3.8632388  0.1726779    34.2929    27.2763     3.3971    1480.51     0.3764
   1055.000     3.4714   3.196062     0.6304 5.5983e-02  3.7531579 -3.8655651  0.1690675    34.2932    27.2767     3.3959    1480.53     0.3773
   1056.000     3.4665   3.195747     0.6302 5.6851e-02  3.7524286 -3.8668571  0.1714816    34.2940    27.2778     3.3909    1480.52     0.3780
   1057.000     3.4566   3.195061     0.6304 5.6210e-02  3.7512859 -3.8738930  0.1710320    34.2957    27.2801     3.3810    1480.50     0.3799
   1058.000     3.4492   3.194575     0.6301 5.7139e-02  3.7507713 -3.8845813  0.1692863    34.2972    27.2820     3.3736    1480.49     0.3723
   1059.000     3.4471   3.194463     0.6294 5.7870e-02  3.7528053 -3.8833625  0.1727699    34.2975    27.2824     3.3714    1480.49     0.3685
   1060.000     3.4446   3.194330     0.6289 5.6856e-02  3.7549558 -3.8902894  0.1675067    34.2980    27.2831     3.3688    1480.50     0.3659
   1061.000     3.4406   3.194098     0.6284 5.6703e-02  3.7564869 -3.8922426  0.1690388    34.2989    27.2842     3.3648    1480.50     0.3700
   1062.000     3.4398   3.194083     0.6282 5.7289e-02  3.7562884 -3.8954093  0.1690842    34.2991    27.2844     3.3639    1480.51     0.3683
   1063.000     3.4393   3.194091     0.6280 5.6854e-02  3.7565441 -3.8958556  0.1729743    34.2992    27.2846     3.3633    1480.53     0.3693
   1064.000     3.4387   3.194102     0.6279 5.7178e-02  3.7558456 -3.8951566  0.1654473    34.2995    27.2848     3.3626    1480.54     0.3708
   1065.000     3.4338   3.193805     0.6281 5.7779e-02  3.7556320 -3.8990127  0.1724248    34.3006    27.2862     3.3577    1480.54     0.3716
   1066.000     3.4279   3.193430     0.6280 5.7171e-02  3.7528635 -3.9076350  0.1701839    34.3017    27.2876     3.3518    1480.53     0.3751
   1067.000     3.4258   3.193318     0.6283 5.7992e-02  3.7531020 -3.9075261  0.1706321    34.3020    27.2881     3.3496    1480.54     0.3757
   1068.000     3.4207   3.193019     0.6285 5.7584e-02  3.7545728 -3.9087375  0.1700634    34.3033    27.2896     3.3445    1480.54     0.3764
   1069.000     3.4176   3.192858     0.6290 5.7905e-02  3.7521749 -3.9135463  0.1731116    34.3041    27.2905     3.3413    1480.54     0.3876
   1070.000     3.4136   3.192655     0.6301 5.6842e-02  3.7477571 -3.9227796  0.1704812    34.3054    27.2919     3.3373    1480.54     0.3935
   1071.000     3.4068   3.192232     0.6310 5.6999e-02  3.7431743 -3.9240016  0.1708481    34.3069    27.2938     3.3305    1480.53     0.3970
   1072.000     3.4033   3.192030     0.6320 5.6849e-02  3.7395547 -3.9291027  0.1710887    34.3077    27.2948     3.3269    1480.53     0.4013
   1073.000     3.4025   3.192034     0.6332 5.5547e-02  3.7370110 -3.9293537  0.1732429    34.3080    27.2951     3.3260    1480.55     0.4050
   1074.000     3.3996   3.191861     0.6339 5.7236e-02  3.7358553 -3.9346505  0.1710393    34.3085    27.2958     3.3231    1480.55     0.4043
   1075.000     3.3976   3.191783     0.6344 5.7777e-02  3.7354298 -3.9350668  0.1716638    34.3091    27.2965     3.3210    1480.56     0.4036
   1076.000     3.3954   3.191679     0.6348 5.6764e-02  3.7350939 -3.9387200  0.1709872    34.3097    27.2971     3.3187    1480.57     0.4032
   1077.000     3.3938   3.191590     0.6351 5.6109e-02  3.7350426 -3.9415674  0.1680476    34.3097    27.2973     3.3171    1480.58     0.4000
   1078.000     3.3911   3.191434     0.6348 5.6217e-02  3.7360872 -3.9420856  0.1700577    34.3102    27.2980     3.3143    1480.58     0.3935
   1079.000     3.3875   3.191213     0.6345 5.6617e-02  3.7380604 -3.9458254  0.1722750    34.3108    27.2988     3.3107    1480.59     0.3925
   1080.000     3.3829   3.190918     0.6341 5.6975e-02  3.7399460 -3.9479215  0.1733228    34.3117    27.2999     3.3060    1480.58     0.3901
   1081.000     3.3747   3.190377     0.6334 5.8196e-02  3.7423590 -3.9538083  0.1685177    34.3132    27.3019     3.2978    1480.57     0.3820
   1082.000     3.3682   3.189952     0.6324 5.6561e-02  3.7459675 -3.9573871  0.1681338    34.3144    27.3035     3.2913    1480.56     0.3785
