CTD,20150316FEGNRIFS
#ORIGINAL_FILE=\Report\C3300.asc
#CTD_SAL ax+b   :a=1.0003361723921
#CTD_SAL ax+b   :b=-0.0131915369898792
# System UpLoad Time = Jan 26 2015 06:58:42
# NMEA Latitude = 32 59.99 N
# NMEA Longitude = 138 00.06 E
# Temperature SN = 1550
# Conductivity SN = 1244
# SBE43 Oxygen SN = 0357
# RINKO Oxygen SN = 0155
#1-3 dbar were removed because of error values.
NUMBER_HEADERS=10
EXPOCODE=49SO201501
SECT=138E
STNNBR=  C3300
CASTNO=1
DATE=20150125
TIME=2158
LATITUDE=32.99983
LONGITUDE=138.001
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,RINKOOXY,RINKOOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,UMOL/KG,
726,2,4.7294,2,34.27883262,2,74.47555575,1,69.03441221,1
727,2,4.6717,2,34.27793232,2,73.20931852,1,69.00541981,1
728,2,4.6327,2,34.27653185,2,72.6377924,1,68.82123238,1
729,2,4.6138,2,34.27443114,2,72.60688733,1,68.384531,1
730,2,4.5966,2,34.27303067,2,72.47891423,1,67.84985802,1
731,2,4.5858,2,34.2713301,2,72.73703684,1,67.30503562,1
732,2,4.5796,2,34.27103,2,72.17508694,1,66.93911027,1
733,2,4.5734,2,34.27113003,2,72.8937386,1,66.73116649,1
734,2,4.5649,2,34.27062986,2,72.97426589,1,66.58770567,1
735,2,4.564,2,34.27113003,2,72.55117115,1,66.43242628,1
736,2,4.5572,2,34.27153017,2,72.30610702,1,66.28686592,1
737,2,4.5532,2,34.27303067,2,72.62342807,1,66.16728825,1
738,2,4.5436,2,34.27533144,2,72.60558148,1,66.11808321,1
739,2,4.5414,2,34.27653185,2,71.85297778,1,66.02833181,1
740,2,4.5416,2,34.27663188,2,71.48472865,1,65.90127338,1
741,2,4.541,2,34.27703202,2,71.95091637,1,65.83999925,1
742,2,4.5417,2,34.27703202,2,72.20903899,1,65.77569263,1
743,2,4.5438,2,34.27883262,2,72.2612729,1,65.7403567,1
744,2,4.5533,2,34.2817336,2,72.25909649,1,65.66200688,1
745,2,4.562,2,34.2841344,2,72.39229298,1,65.64657981,1
746,2,4.5672,2,34.28553487,2,72.54072437,1,65.66931376,1
747,2,4.5715,2,34.28703538,2,72.82626979,1,65.691998,1
748,2,4.5738,2,34.28763558,2,72.50416062,1,65.71986494,1
749,2,4.577,2,34.28853588,2,72.34136491,1,65.74599847,1
750,2,4.5807,2,34.28983632,2,72.97034834,1,65.80167258,1
751,2,4.6003,2,34.2945379,2,72.94901949,1,65.737915,1
752,2,4.6594,2,34.30724217,2,73.57539123,1,65.70069444,1
753,2,4.6866,2,34.31694543,2,73.75124542,1,65.77674939,1
754,2,4.704,2,34.32054664,2,73.42695984,1,65.87291917,1
755,2,4.697,2,34.32084674,2,73.94842846,1,66.07133219,1
756,2,4.6916,2,34.32024654,2,73.42478343,1,66.32944418,1
757,2,4.6803,2,34.31854597,2,72.64910975,1,66.47447333,1
758,2,4.6625,2,34.31654529,2,73.17057836,1,66.5028083,1
759,2,4.654,2,34.31564499,2,72.48239649,1,66.45523125,1
760,2,4.648,2,34.31474469,2,71.95483392,1,66.40279047,1
761,2,4.6237,2,34.31604513,2,72.34789415,1,66.37840744,1
762,2,4.6172,2,34.3168454,2,72.04101988,1,66.29549666,1
763,2,4.6156,2,34.31724553,2,71.68060585,1,66.14049906,1
764,2,4.6124,2,34.31724553,2,72.40099864,1,65.99048323,1
765,2,4.6003,2,34.31814583,2,72.43146842,1,65.94675547,1
766,2,4.5933,2,34.3201465,2,72.09847719,1,65.83189885,1
767,2,4.5824,2,34.32054664,2,71.54305653,1,65.78672139,1
768,2,4.5754,2,34.32114684,2,71.60312554,1,65.73503273,1
769,2,4.5598,2,34.32064667,2,72.00706784,1,65.66526678,1
770,2,4.5536,2,34.32044661,2,71.96876296,1,65.54961172,1
771,2,4.5516,2,34.32064667,2,71.73762788,1,65.42737703,1
772,2,4.547,2,34.32074671,2,71.44685906,1,65.43529915,1
773,2,4.539,2,34.32124687,2,71.22486491,1,65.3851415,1
774,2,4.5288,2,34.32194711,2,71.39636628,1,65.33806044,1
775,2,4.5121,2,34.32134691,2,71.69801715,1,65.30265317,1
776,2,4.4984,2,34.32134691,2,70.75693606,1,65.16805467,1
777,2,4.482,2,34.32044661,2,70.8087347,1,65.0055321,1
778,2,4.4737,2,34.32044661,2,70.48183743,1,64.86123918,1
779,2,4.4686,2,34.32024654,2,70.17757485,1,64.74363927,1
780,2,4.4619,2,34.32024654,2,70.59849318,1,64.6290768,1
781,2,4.4582,2,34.32034657,2,70.71471365,1,64.57252547,1
782,2,4.4529,2,34.32024654,2,70.37040507,1,64.51762207,1
783,2,4.4508,2,34.32064667,2,70.35908772,1,64.39495019,1
784,2,4.4482,2,34.32094677,2,70.47791988,1,64.33670618,1
785,2,4.4447,2,34.32094677,2,70.45833216,1,64.24716468,1
786,2,4.4279,2,34.32034657,2,70.25200819,1,64.24264463,1
787,2,4.4102,2,34.31964634,2,69.90769961,1,64.1768412,1
788,2,4.3777,2,34.318646,2,69.22865867,1,64.10156011,1
789,2,4.3597,2,34.318646,2,68.98098285,1,64.00382542,1
790,2,4.3455,2,34.3189461,2,68.89566745,1,63.83664094,1
791,2,4.3415,2,34.3192462,2,68.7790117,1,63.55929009,1
792,2,4.3375,2,34.3192462,2,68.41816238,1,63.40800872,1
793,2,4.3354,2,34.31934624,2,69.22082359,1,63.19210624,1
794,2,4.3264,2,34.31934624,2,68.73809513,1,63.04846998,1
795,2,4.3159,2,34.31964634,2,68.05470136,1,63.00073156,1
796,2,4.2946,2,34.32074671,2,68.54744133,1,62.87498136,1
797,2,4.2885,2,34.32114684,2,67.70865166,1,62.69482557,1
798,2,4.2822,2,34.32174704,2,68.146546,1,62.45298072,1
799,2,4.2803,2,34.32214718,2,68.39204542,1,62.29815509,1
800,2,4.2783,2,34.32244728,2,68.31674152,1,62.20644597,1
801,2,4.2763,2,34.32294745,2,68.19573294,1,62.11464592,1
802,2,4.274,2,34.32354765,2,67.93891618,1,62.0858918,1
803,2,4.2701,2,34.32424788,2,67.93108109,1,62.0285812,1
804,2,4.2668,2,34.32484808,2,67.70212242,1,62.0013368,1
805,2,4.2581,2,34.32634859,2,67.91932846,1,62.01438208,1
806,2,4.255,2,34.32714886,2,68.06558343,1,61.98704672,1
807,2,4.2489,2,34.32734893,2,68.09866491,1,62.02763784,1
808,2,4.2346,2,34.32844929,2,68.14088733,1,62.0800322,1
809,2,4.226,2,34.32944963,2,68.11085283,1,62.09330784,1
810,2,4.2223,2,34.3293496,2,68.14045205,1,62.09943382,1
811,2,4.2208,2,34.3293496,2,68.15829864,1,62.10095519,1
812,2,4.2198,2,34.32924956,2,68.23664951,1,62.07092952,1
813,2,4.22,2,34.3293496,2,68.1918154,1,62.07088839,1
814,2,4.2144,2,34.32944963,2,68.21009727,1,62.14315835,1
815,2,4.1992,2,34.32914953,2,68.21880292,1,62.10291995,1
816,2,4.1886,2,34.32984977,2,67.75305049,1,62.11785594,1
817,2,4.1895,2,34.33014987,2,67.41091832,1,62.0213758,1
818,2,4.1792,2,34.33044997,2,67.50450409,1,61.91150119,1
819,2,4.1768,2,34.33055,2,67.73041579,1,61.81963234,1
820,2,4.1637,2,34.33185044,2,66.91817836,1,61.77554782,1
821,2,4.1563,2,34.33255067,2,66.59128109,1,61.69247219,1
822,2,4.1514,2,34.33305084,2,66.99739981,1,61.54163004,1
823,2,4.1498,2,34.33315087,2,66.14076355,1,61.32160709,1
824,2,4.1087,2,34.33205051,2,66.02671949,1,61.16207088,1
825,2,4.1038,2,34.33185044,2,65.57010799,1,60.94791678,1
826,2,4.091,2,34.3314503,2,65.21012924,1,60.74572278,1
827,2,4.0778,2,34.33034993,2,65.58273119,1,60.48028169,1
828,2,4.0725,2,34.33044997,2,65.07345049,1,60.20235179,1
829,2,4.0733,2,34.3308501,2,64.96158285,1,60.0436818,1
830,2,4.0705,2,34.33044997,2,65.38250117,1,59.95168047,1
831,2,4.0693,2,34.33075007,2,65.61320097,1,59.8276864,1
832,2,4.0696,2,34.33075007,2,65.62930643,1,59.73110326,1
833,2,4.0676,2,34.33075007,2,65.6275653,1,59.67062655,1
834,2,4.0671,2,34.33075007,2,65.40513587,1,59.67209269,1
835,2,4.0662,2,34.33095014,2,65.35725478,1,59.64177224,1
836,2,4.0652,2,34.33065003,2,65.42602943,1,59.61164811,1
837,2,4.0636,2,34.33075007,2,65.29109181,1,59.58136426,1
838,2,4.0624,2,34.33075007,2,65.32591442,1,59.58429245,1
839,2,4.0597,2,34.3308501,2,65.32983197,1,59.55546918,1
840,2,4.0596,2,34.33105017,2,65.37074854,1,59.58710229,1
841,2,4.0599,2,34.3308501,2,65.24059903,1,59.523757,1
842,2,4.0587,2,34.33095014,2,65.44300546,1,59.49346733,1
843,2,4.0575,2,34.33095014,2,65.02078129,1,59.52664309,1
844,2,4.0512,2,34.33135027,2,65.25409279,1,59.50500752,1
845,2,4.042,2,34.33195047,2,65.3542078,1,59.48620978,1
846,2,4.0213,2,34.33355101,2,64.64339123,1,59.48455814,1
847,2,4.0105,2,34.33465138,2,63.98654971,1,59.40350651,1
848,2,4.0055,2,34.33505151,2,64.65253216,1,59.31539491,1
849,2,4.0016,2,34.33555168,2,64.75090604,1,59.25752202,1
850,2,4.0007,2,34.33555168,2,64.71390702,1,59.13195093,1
851,2,3.9997,2,34.33595182,2,64.68082554,1,59.06973283,1
852,2,3.997,2,34.33645198,2,64.61553314,1,58.97861621,1
853,2,3.9893,2,34.33765239,2,64.46710175,1,58.95799058,1
854,2,3.9872,2,34.33795249,2,64.35392827,1,58.89723949,1
855,2,3.9819,2,34.33875276,2,64.13498109,1,58.90417404,1
856,2,3.9751,2,34.33965306,2,64.25294269,1,58.94574764,1
857,2,3.9701,2,34.34055336,2,64.48320721,1,58.92086997,1
858,2,3.9698,2,34.34045333,2,64.53152359,1,58.88912866,1
859,2,3.9706,2,34.34045333,2,64.55285244,1,58.82411983,1
860,2,3.9669,2,34.34105353,2,64.58027524,1,58.82967779,1
861,2,3.9609,2,34.34195383,2,64.59376901,1,58.77444222,1
862,2,3.9568,2,34.34265407,2,64.50714776,1,58.77995753,1
863,2,3.9552,2,34.34285414,2,64.32258791,1,58.78277409,1
864,2,3.9531,2,34.34315424,2,64.50018324,1,58.75375869,1
865,2,3.9449,2,34.34395451,2,64.31127057,1,58.7650222,1
866,2,3.9351,2,34.34525494,2,64.02006647,1,58.74718313,1
867,2,3.9237,2,34.34645535,2,63.88425828,1,58.76263601,1
868,2,3.9181,2,34.34735565,2,64.0644653,1,58.70733275,1
869,2,3.8961,2,34.34915625,2,64.12192261,1,58.67479588,1
870,2,3.8904,2,34.34935632,2,63.29880312,1,58.55603198,1
871,2,3.8831,2,34.35005656,2,62.98496433,1,58.47032627,1
872,2,3.8718,2,34.35165709,2,63.78457856,1,58.3900016,1
873,2,3.8676,2,34.35245736,2,63.85640019,1,58.33173578,1
874,2,3.8645,2,34.35305756,2,63.86989396,1,58.24023908,1
875,2,3.8596,2,34.3537578,2,63.87772904,1,58.21528727,1
876,2,3.8571,2,34.3540579,2,63.85596491,1,58.1876132,1
877,2,3.8549,2,34.35455807,2,63.88295244,1,58.15842308,1
878,2,3.8532,2,34.35455807,2,63.79241365,1,58.16129257,1
879,2,3.848,2,34.35555841,2,63.76542612,1,58.13620797,1
880,2,3.84,2,34.35615861,2,63.60393626,1,58.14745274,1
881,2,3.8166,2,34.35865945,2,63.34973119,1,58.17950347,1
882,2,3.8128,2,34.35895955,2,63.08246764,1,58.1213334,1
883,2,3.8081,2,34.35945972,2,63.20608791,1,58.09641194,1
884,2,3.8017,2,34.35995988,2,63.51557388,1,58.0729183,1
885,2,3.7961,2,34.36066012,2,63.58043099,1,58.0812532,1
886,2,3.7941,2,34.36146039,2,63.59827758,1,58.051899,1
887,2,3.781,2,34.36296089,2,63.5904425,1,58.03803922,1
888,2,3.7746,2,34.36316096,2,63.30141481,1,57.98270781,1
889,2,3.7708,2,34.36346106,2,62.98801131,1,57.92445887,1
890,2,3.7674,2,34.3638612,2,62.98888187,1,57.86616007,1
891,2,3.7659,2,34.36406126,2,63.26702749,1,57.83557728,1
892,2,3.7615,2,34.36436136,2,62.77036998,1,57.77730124,1
893,2,3.7585,2,34.3647615,2,63.08203236,1,57.717549,1
894,2,3.7556,2,34.36516163,2,63.20434678,1,57.72167491,1
895,2,3.7528,2,34.36636204,2,63.21000546,1,57.6616033,1
896,2,3.7535,2,34.3671623,2,63.21696998,1,57.62792692,1
897,2,3.7542,2,34.36766247,2,63.22698148,1,57.62773533,1
898,2,3.7531,2,34.36946308,2,63.23699298,1,57.66041472,1
899,2,3.7532,2,34.37106362,2,63.36017797,1,57.65980127,1
900,2,3.7542,2,34.37186388,2,63.8964462,1,57.69001302,1
901,2,3.7551,2,34.37236405,2,64.07012398,1,57.7522807,1
902,2,3.7548,2,34.37376452,2,63.91298694,1,57.87951242,1
903,2,3.7564,2,34.37626536,2,64.08100604,1,57.90906089,1
904,2,3.7577,2,34.37706563,2,63.83245965,1,58.00170846,1
905,2,3.7563,2,34.3772657,2,63.82331871,1,58.10032065,1
906,2,3.7527,2,34.37746577,2,63.83028324,1,58.20038072,1
907,2,3.7461,2,34.378166,2,63.88338772,1,58.27407743,1
908,2,3.743,2,34.37866617,2,63.87903489,1,58.27820531,1
909,2,3.7419,2,34.37916634,2,63.85161209,1,58.31140365,1
910,2,3.7385,2,34.37946644,2,63.96043275,1,58.31561205,1
911,2,3.728,2,34.38046678,2,63.98393801,1,58.36304854,1
912,2,3.7118,2,34.37856614,2,63.70013372,1,58.38688478,1
913,2,3.6893,2,34.37716567,2,62.39254464,1,58.42066168,1
914,2,3.6836,2,34.37686557,2,62.80475731,1,58.39600952,1
915,2,3.6858,2,34.37706563,2,63.18040624,1,58.1370721,1
916,2,3.6762,2,34.3760653,2,62.42344971,1,57.95982336,1
917,2,3.6699,2,34.3757652,2,62.50963567,1,57.87252041,1
918,2,3.6653,2,34.37536506,2,63.010646,1,57.71977235,1
919,2,3.6667,2,34.37556513,2,63.06375049,1,57.62080307,1
920,2,3.6662,2,34.37536506,2,63.06897388,1,57.55828146,1
921,2,3.6657,2,34.37526503,2,63.07550312,1,57.49429493,1
922,2,3.6658,2,34.37516499,2,63.02022222,1,57.46232075,1
923,2,3.6657,2,34.37536506,2,63.14906589,1,57.43023189,1
924,2,3.6666,2,34.37556513,2,63.0459039,1,57.39672217,1
925,2,3.6665,2,34.37546509,2,62.86613216,1,57.42877194,1
926,2,3.6677,2,34.37586523,2,63.14732476,1,57.42719743,1
927,2,3.6685,2,34.3757652,2,63.30054425,1,57.45782396,1
928,2,3.6682,2,34.3757652,2,63.2065232,1,57.45924636,1
929,2,3.6688,2,34.37586523,2,63.15777154,1,57.48979564,1
930,2,3.6695,2,34.3757652,2,63.15080702,1,57.55242904,1
931,2,3.6702,2,34.3763654,2,63.17997096,1,57.6162173,1
932,2,3.6682,2,34.37706563,2,63.51122105,1,57.68282248,1
933,2,3.6626,2,34.37796594,2,63.76890838,1,57.72163182,1
934,2,3.6599,2,34.37836607,2,63.62308869,1,57.75778214,1
935,2,3.6577,2,34.37856614,2,63.75889688,1,57.82460156,1
936,2,3.6519,2,34.37966651,2,63.63919415,1,57.89681496,1
937,2,3.6438,2,34.38006664,2,63.600454,1,57.94016117,1
938,2,3.6397,2,34.38066684,2,63.56737251,1,57.97770209,1
939,2,3.6364,2,34.38106698,2,63.53864386,1,57.98329231,1
940,2,3.633,2,34.38146711,2,63.45506959,1,57.98744702,1
941,2,3.6287,2,34.38186725,2,63.16865361,1,58.02507928,1
942,2,3.6207,2,34.38306765,2,63.12643119,1,58.03611767,1
943,2,3.6134,2,34.38366785,2,63.09639669,1,58.015339,1
944,2,3.6079,2,34.38446812,2,63.30097953,1,58.02221921,1
945,2,3.6066,2,34.38466819,2,63.38194211,1,58.02357998,1
946,2,3.606,2,34.38476822,2,63.42503509,1,58.02497944,1
947,2,3.6072,2,34.38456815,2,63.45332846,1,58.02361861,1
948,2,3.6022,2,34.38536842,2,63.4071885,1,58.03050059,1
949,2,3.5997,2,34.38566852,2,63.48379825,1,58.03326153,1
950,2,3.5969,2,34.38606866,2,63.49729201,1,58.06948757,1
951,2,3.5853,2,34.38706899,2,63.51383275,1,58.08637884,1
952,2,3.5763,2,34.38816936,2,63.52427953,1,58.09891768,1
953,2,3.5737,2,34.38836943,2,63.53559688,1,58.13380462,1
954,2,3.5698,2,34.38866953,2,63.54473782,1,58.13945568,1
955,2,3.5668,2,34.38906967,2,63.5551846,1,58.11153878,1
956,2,3.5631,2,34.38956983,2,63.52210312,1,58.0529287,1
957,2,3.5617,2,34.3897699,2,63.38760078,1,58.05429138,1
958,2,3.5612,2,34.38986994,2,63.49032749,1,58.02360008,1
959,2,3.561,2,34.38996997,2,63.54082027,1,57.95937609,1
960,2,3.5604,2,34.38996997,2,63.63397076,1,57.96081382,1
961,2,3.5595,2,34.39017004,2,63.57956043,1,57.96073663,1
962,2,3.5589,2,34.3903701,2,63.69099279,1,57.96209723,1
963,2,3.5515,2,34.39167054,2,63.7558499,1,57.97166166,1
964,2,3.5448,2,34.39307101,2,63.74409727,1,58.0132951,1
965,2,3.5386,2,34.39367121,2,63.90776355,1,58.05381059,1
966,2,3.5304,2,34.39527175,2,64.77571715,1,58.19462504,1
967,2,3.5239,2,34.39597199,2,64.8323039,1,58.36362542,1
968,2,3.5163,2,34.39667222,2,64.46710175,1,58.50345352,1
969,2,3.5105,2,34.39707236,2,64.28820058,1,58.60695354,1
970,2,3.5089,2,34.39737246,2,64.34174035,1,58.70614441,1
971,2,3.5087,2,34.39737246,2,64.37656296,1,58.80254202,1
972,2,3.5082,2,34.39767256,2,64.48538363,1,58.83601784,1
973,2,3.5075,2,34.39767256,2,64.48538363,1,58.86815111,1
974,2,3.5075,2,34.39767256,2,64.50758304,1,58.93241765,1
975,2,3.507,2,34.39767256,2,64.80096355,1,58.96601504,1
976,2,3.5048,2,34.39747249,2,64.17546238,1,58.96902204,1
977,2,3.5034,2,34.39767256,2,64.15369825,1,58.97187217,1
978,2,3.5008,2,34.39767256,2,64.34522261,1,58.94266226,1
979,2,3.4981,2,34.39797266,2,64.32171735,1,58.8505124,1
980,2,3.4912,2,34.39877293,2,63.84334172,1,58.7639912,1
981,2,3.4872,2,34.39907303,2,63.73016823,1,58.67326336,1
982,2,3.4822,2,34.39977326,2,63.57433704,1,58.68027766,1
983,2,3.4807,2,34.39997333,2,63.63745302,1,58.64950291,1
984,2,3.4776,2,34.40027343,2,63.82244815,1,58.58944366,1
985,2,3.4749,2,34.40067357,2,63.73103879,1,58.59365458,1
986,2,3.4713,2,34.4010737,2,63.91342222,1,58.59932205,1
987,2,3.4701,2,34.40127377,2,64.01136082,1,58.60070003,1
988,2,3.4695,2,34.40127377,2,64.05575965,1,58.60070003,1
989,2,3.4663,2,34.4016739,2,64.04139532,1,58.60636873,1
990,2,3.4602,2,34.40217407,2,64.01614893,1,58.64708332,1
991,2,3.4576,2,34.40277427,2,64.10407602,1,58.649764,1
992,2,3.4567,2,34.40297434,2,64.58462807,1,58.65114351,1
993,2,3.4547,2,34.40357454,2,64.95374776,1,58.65382454,1
994,2,3.4505,2,34.40437481,2,65.26802183,1,58.72369837,1
995,2,3.4446,2,34.40527511,2,65.0429807,1,58.7321053,1
996,2,3.4421,2,34.40567525,2,64.71347173,1,58.80069773,1
997,2,3.4384,2,34.40607538,2,64.69867212,1,58.83857622,1
998,2,3.4323,2,34.40687565,2,64.73088304,1,58.94361703,1
999,2,3.4284,2,34.40737582,2,64.71129532,1,59.01367401,1
1000,2,3.4204,2,34.40837616,2,64.98334698,1,59.18602938,1
1001,2,3.4155,2,34.40887632,2,65.72506862,1,59.32053839,1
1002,2,3.4123,2,34.40937649,2,65.86653548,1,59.39065813,1
1003,2,3.4097,2,34.40967659,2,65.72376277,1,59.39349415,1
1004,2,3.4068,2,34.40987666,2,65.40121832,1,59.43005905,1
1005,2,3.4037,2,34.41017676,2,65.34289045,1,59.49880336,1
1006,2,3.4008,2,34.41057689,2,65.40121832,1,59.5353018,1
1007,2,3.3954,2,34.41107706,2,65.26062203,1,59.54399194,1
1008,2,3.3922,2,34.4114772,2,65.32722027,1,59.5805014,1
1009,2,3.3929,2,34.4114772,2,65.15746004,1,59.57901882,1
1010,2,3.391,2,34.41167726,2,65.06866238,1,59.58190461,1
1011,2,3.3902,2,34.41167726,2,65.17138908,1,59.58338732,1
1012,2,3.3897,2,34.41197737,2,65.24582242,1,59.58326814,1
1013,2,3.3911,2,34.41167726,2,65.18183587,1,59.58190461,1
1014,2,3.3889,2,34.4120774,2,65.02992222,1,59.58471119,1
1015,2,3.3892,2,34.4120774,2,64.69214288,1,59.58471119,1
1016,2,3.3876,2,34.4120774,2,64.86016199,1,59.58619403,1
1017,2,3.3836,2,34.41257757,2,65.29457407,1,59.5596981,1
1018,2,3.3798,2,34.41277763,2,65.48000448,1,59.59778093,1
1019,2,3.3781,2,34.41307774,2,65.18749454,1,59.60062861,1
1020,2,3.3677,2,34.41407807,2,65.11262593,1,59.58282766,1
1021,2,3.366,2,34.41407807,2,64.68343723,1,59.58579448,1
1022,2,3.3646,2,34.41437817,2,64.66950819,1,59.55491466,1
1023,2,3.3643,2,34.41427814,2,64.79138733,1,59.55643714,1
1024,2,3.3643,2,34.4141781,2,64.96854737,1,59.55647685,1
1025,2,3.3636,2,34.41427814,2,64.9929232,1,59.5886821,1
1026,2,3.3633,2,34.41437817,2,65.06343899,1,59.590126,1
1027,2,3.362,2,34.41437817,2,65.03253392,1,59.5916097,1
1028,2,3.361,2,34.41457824,2,65.06692125,1,59.59301399,1
1029,2,3.3582,2,34.41477831,2,65.08694425,1,59.59738619,1
1030,2,3.353,2,34.41537851,2,65.10130858,1,59.60456846,1
1031,2,3.3522,2,34.41547854,2,65.12133158,1,59.60601305,1
1032,2,3.3516,2,34.41557858,2,65.14353099,1,59.6059733,1
1033,2,3.3481,2,34.41607874,2,65.15876589,1,59.61171254,1
1034,2,3.3441,2,34.41637884,2,65.17138908,1,59.61753228,1
1035,2,3.3391,2,34.41697905,2,65.12916667,1,59.59245446,1
1036,2,3.3364,2,34.41737918,2,65.19445906,1,59.59674896,1
1037,2,3.3346,2,34.41747921,2,65.23319922,1,59.59819383,1
1038,2,3.3326,2,34.41777932,2,65.2136115,1,59.60104401,1
1039,2,3.3283,2,34.41817945,2,65.22579942,1,59.64058274,1
1040,2,3.324,2,34.41857958,2,65.22101131,1,59.64636775,1
1041,2,3.3234,2,34.41877965,2,65.223623,1,59.64777437,1
1042,2,3.3227,2,34.41897972,2,65.28717427,1,59.6476948,1
1043,2,3.3225,2,34.41887968,2,65.2462577,1,59.64773458,1
1044,2,3.3221,2,34.41897972,2,65.29805634,1,59.64918105,1
1045,2,3.3213,2,34.41907975,2,65.32939669,1,59.65062758,1
1046,2,3.3183,2,34.41937985,2,65.31807934,1,59.68724838,1
1047,2,3.3156,2,34.41988002,2,65.32634971,1,59.69002413,1
1048,2,3.3137,2,34.42008009,2,65.33853762,1,59.69291957,1
1049,2,3.3089,2,34.42068029,2,65.31067953,1,59.70011944,1
1050,2,3.3058,2,34.42088036,2,65.37945419,1,59.736794,1
1051,2,3.3014,2,34.42148056,2,65.42037076,1,59.74400028,1
1052,2,3.2977,2,34.42208076,2,65.4042653,1,59.78052547,1
1053,2,3.2942,2,34.42258093,2,65.41210039,1,59.75398805,1
1054,2,3.2932,2,34.42268096,2,65.41906491,1,59.82003837,1
1055,2,3.2921,2,34.42288103,2,65.4269,1,59.82144994,1
1056,2,3.291,2,34.42318113,2,65.44257018,1,59.8551234,1
1057,2,3.2899,2,34.42328116,2,65.47478109,1,59.88887831,1
1058,2,3.2874,2,34.42378133,2,65.49436881,1,59.95776794,1
1059,2,3.283,2,34.4239814,2,65.50263918,1,59.99597631,1
1060,2,3.2757,2,34.42478167,2,65.55443782,1,60.0061298,1
1061,2,3.2717,2,34.42528184,2,65.51569766,1,60.04423262,1
1062,2,3.2701,2,34.4254819,2,65.68981072,1,60.0471477,1
1063,2,3.2693,2,34.425782,2,65.77512612,1,60.0808441,1
1064,2,3.269,2,34.42588204,2,66.07242417,1,60.11312289,1
1065,2,3.2683,2,34.42608211,2,66.47462534,1,60.14686168,1
1066,2,3.2679,2,34.42598207,2,66.20866764,1,60.14690182,1
1067,2,3.2673,2,34.42628217,2,66.02889591,1,60.18060207,1
1068,2,3.2665,2,34.42638221,2,66.08896491,1,60.18056191,1
1069,2,3.266,2,34.42638221,2,66.10768207,1,60.18206302,1
1070,2,3.2647,2,34.42648224,2,66.22999649,1,60.21584602,1
1071,2,3.2641,2,34.42658227,2,65.80341949,1,60.21730789,1
1072,2,3.2632,2,34.42668231,2,65.56662573,1,60.25109337,1
1073,2,3.2576,2,34.42728251,2,65.79297271,1,60.22604025,1
1074,2,3.2512,2,34.42808278,2,66.16383353,1,60.26857049,1
1075,2,3.2469,2,34.42848291,2,66.00321423,1,60.30676111,1
1076,2,3.244,2,34.42878301,2,65.71418655,1,60.34349346,1
1077,2,3.2426,2,34.42888305,2,65.43342924,1,60.34495902,1
1078,2,3.242,2,34.42898308,2,65.47260468,1,60.37876463,1
1079,2,3.2401,2,34.42908311,2,65.74596218,1,60.38173794,1
1080,2,3.2354,2,34.42938321,2,65.84520663,1,60.38915219,1
1081,2,3.231,2,34.42988338,2,65.82431306,1,60.39497995,1
1082,2,3.2283,2,34.43028352,2,66.31618246,1,60.36699034,1
1083,2,3.2264,2,34.43058362,2,66.37625146,1,60.36988327,1
1084,2,3.228,2,34.43048358,2,66.09592943,1,60.39926072,1
1085,2,3.2213,2,34.43128385,2,66.14859864,1,60.40949328,1
1086,2,3.2173,2,34.43208412,2,66.32793509,1,60.41520358,1
1087,2,3.217,2,34.43218416,2,66.25872515,1,60.44752274,1
1088,2,3.2163,2,34.43218416,2,66.30921793,1,60.48139223,1
1089,2,3.2163,2,34.43218416,2,66.26090156,1,60.51375253,1
1090,2,3.2156,2,34.43228419,2,66.46417856,1,60.51371213,1
1091,2,3.2141,2,34.43248426,2,66.29180663,1,60.51665316,1
1092,2,3.211,2,34.43278436,2,66.54644698,1,60.55342938,1
1093,2,3.2085,2,34.43308446,2,66.54905867,1,60.58869795,1
1094,2,3.2054,2,34.43358463,2,66.47331949,1,60.62691677,1
1095,2,3.2032,2,34.43388473,2,66.38191014,1,60.66219388,1
1096,2,3.2019,2,34.43408479,2,66.57212865,1,60.66362784,1
1097,2,3.201,2,34.43418483,2,66.52294172,1,60.66510236,1
1098,2,3.1999,2,34.43428486,2,66.53730604,1,60.69894971,1
1099,2,3.1987,2,34.43448493,2,66.51989474,1,60.70038462,1
1100,2,3.1981,2,34.43458496,2,66.53861189,1,60.70186012,1
1101,2,3.1955,2,34.43518516,2,66.56995224,1,60.737025,1
1102,2,3.1944,2,34.43538523,2,66.5407883,1,60.7723554,1
1103,2,3.1921,2,34.43578537,2,66.57299922,1,60.83998692,1
1104,2,3.1878,2,34.4364856,2,66.63045653,1,60.84578179,1
1105,2,3.1866,2,34.43668567,2,66.6060807,1,60.87960327,1
1106,2,3.1861,2,34.43668567,2,66.61522164,1,60.94589126,1
1107,2,3.1845,2,34.43688574,2,66.67703177,1,60.97971675,1
1108,2,3.1824,2,34.4370858,2,66.67529064,1,61.01659244,1
1109,2,3.1809,2,34.43718584,2,66.95256569,1,61.08285113,1
1110,2,3.1798,2,34.43758597,2,66.97911793,1,61.14899055,1
