       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
   2158.000     1.7855   3.120573     0.8900 4.9953e-02  3.1632274 -5.4652784  0.1724934    34.6099    27.6758     1.6392    1491.93     1.6671
   2159.000     1.7855   3.120608     0.8901 5.0286e-02  3.1626097 -5.4734580  0.1696943    34.6099    27.6758     1.6391    1491.95     1.6589
   2160.000     1.7847   3.120590     0.8901 4.8720e-02  3.1625519 -5.4707957  0.1700941    34.6100    27.6760     1.6382    1491.96     1.6583
   2161.000     1.7839   3.120581     0.8901 5.0045e-02  3.1621940 -5.4711673  0.1664056    34.6103    27.6762     1.6374    1491.97     1.6641
   2162.000     1.7834   3.120581     0.8908 4.8866e-02  3.1615423 -5.4685227  0.1729350    34.6103    27.6763     1.6368    1491.99     1.6759
   2163.000     1.7822   3.120537     0.8912 5.0826e-02  3.1611719 -5.4691426  0.1680863    34.6105    27.6766     1.6355    1492.00     1.6728
   2164.000     1.7816   3.120529     0.8915 5.0719e-02  3.1602807 -5.4649307  0.1700464    34.6106    27.6767     1.6348    1492.01     1.6717
   2165.000     1.7809   3.120527     0.8919 4.9307e-02  3.1594478 -5.4691151  0.1705806    34.6108    27.6769     1.6341    1492.03     1.6745
   2166.000     1.7798   3.120486     0.8920 4.9144e-02  3.1587769 -5.4725456  0.1667441    34.6109    27.6771     1.6330    1492.04     1.6693
   2167.000     1.7797   3.120515     0.8921 5.0669e-02  3.1583240 -5.4725240  0.1703740    34.6110    27.6771     1.6327    1492.06     1.6757
   2168.000     1.7797   3.120553     0.8927 4.9066e-02  3.1575687 -5.4743322  0.1671456    34.6110    27.6771     1.6326    1492.07     1.6823
   2169.000     1.7796   3.120589     0.8928 5.0168e-02  3.1569779 -5.4708158  0.1738119    34.6110    27.6772     1.6325    1492.09     1.6736
   2170.000     1.7793   3.120608     0.8930 5.0649e-02  3.1563891 -5.4758044  0.1672715    34.6110    27.6772     1.6321    1492.10     1.6872
   2171.000     1.7783   3.120586     0.8936 4.9455e-02  3.1561365 -5.4725365  0.1690007    34.6113    27.6775     1.6310    1492.12     1.6773
   2172.000     1.7782   3.120604     0.8933 4.9686e-02  3.1558149 -5.4729301  0.1715418    34.6112    27.6775     1.6308    1492.13     1.6797
   2173.000     1.7781   3.120647     0.8938 4.9532e-02  3.1550741 -5.4750337  0.1716298    34.6113    27.6775     1.6307    1492.15     1.6879
   2174.000     1.7777   3.120660     0.8941 4.8432e-02  3.1545964 -5.4792271  0.1674453    34.6115    27.6777     1.6302    1492.17     1.6826
   2175.000     1.7775   3.120677     0.8942 4.9613e-02  3.1544571 -5.4770825  0.1678307    34.6114    27.6777     1.6299    1492.18     1.6909
   2176.000     1.7770   3.120690     0.8948 5.0501e-02  3.1540515 -5.4742994  0.1730485    34.6116    27.6778     1.6293    1492.20     1.6893
   2177.000     1.7768   3.120705     0.8946 4.9906e-02  3.1536921 -5.4752336  0.1668963    34.6116    27.6778     1.6290    1492.21     1.6812
   2178.000     1.7762   3.120710     0.8947 5.0360e-02  3.1534930 -5.4765636  0.1708322    34.6118    27.6780     1.6283    1492.23     1.6880
   2179.000     1.7753   3.120676     0.8951 5.1118e-02  3.1526381 -5.4805815  0.1713404    34.6118    27.6781     1.6274    1492.24     1.7001
   2180.000     1.7743   3.120650     0.8957 5.0327e-02  3.1523600 -5.4807007  0.1657954    34.6120    27.6784     1.6264    1492.25     1.6943
   2181.000     1.7741   3.120675     0.8957 5.0055e-02  3.1517475 -5.4764952  0.1724011    34.6120    27.6784     1.6261    1492.27     1.6908
   2182.000     1.7741   3.120715     0.8960 4.8668e-02  3.1511928 -5.4793271  0.1743265    34.6121    27.6785     1.6259    1492.28     1.6937
   2183.000     1.7740   3.120738     0.8958 4.9764e-02  3.1502262 -5.4820169  0.1728619    34.6120    27.6784     1.6258    1492.30     1.6914
   2184.000     1.7740   3.120793     0.8965 4.9448e-02  3.1501315 -5.4819951  0.1678472    34.6121    27.6785     1.6257    1492.32     1.7039
   2185.000     1.7743   3.120850     0.8963 5.0685e-02  3.1499780 -5.4806265  0.1684536    34.6121    27.6784     1.6259    1492.33     1.6956
   2186.000     1.7744   3.120891     0.8968 4.9438e-02  3.1499283 -5.4806420  0.1703485    34.6120    27.6783     1.6259    1492.35     1.7003
   2187.000     1.7744   3.120946     0.8968 4.9451e-02  3.1501313 -5.4772764  0.1697223    34.6121    27.6785     1.6258    1492.37     1.6891
   2188.000     1.7745   3.120989     0.8964 5.0158e-02  3.1499205 -5.4736883  0.1729683    34.6121    27.6785     1.6258    1492.39     1.6946
   2189.000     1.7746   3.121036     0.8968 4.8747e-02  3.1498652 -5.4757397  0.1745355    34.6121    27.6784     1.6259    1492.40     1.7013
   2190.000     1.7747   3.121076     0.8967 5.0934e-02  3.1497075 -5.4778487  0.1704649    34.6120    27.6784     1.6258    1492.42     1.6937
   2191.000     1.7746   3.121114     0.8971 4.9132e-02  3.1503446 -5.4778133  0.1742947    34.6120    27.6784     1.6257    1492.44     1.7082
   2192.000     1.7745   3.121158     0.8970 5.0456e-02  3.1498477 -5.4763295  0.1666840    34.6122    27.6785     1.6255    1492.45     1.6995
   2193.000     1.7744   3.121190     0.8974 4.9853e-02  3.1497591 -5.4743623  0.1676950    34.6122    27.6785     1.6253    1492.47     1.7004
   2194.000     1.7743   3.121217     0.8972 5.0115e-02  3.1497393 -5.4814604  0.1689900    34.6122    27.6785     1.6252    1492.49     1.6936
   2195.000     1.7740   3.121241     0.8972 4.9449e-02  3.1498272 -5.4772525  0.1663062    34.6123    27.6786     1.6248    1492.50     1.7042
   2196.000     1.7738   3.121260     0.8972 4.9298e-02  3.1489104 -5.4819994  0.1721154    34.6123    27.6786     1.6245    1492.52     1.7008
   2197.000     1.7735   3.121284     0.8976 4.9230e-02  3.1490606 -5.4779691  0.1689700    34.6124    27.6787     1.6241    1492.53     1.7028
   2198.000     1.7732   3.121286     0.8971 4.9607e-02  3.1489096 -5.4793034  0.1684928    34.6122    27.6786     1.6237    1492.55     1.6970
   2199.000     1.7723   3.121271     0.8976 4.8048e-02  3.1486001 -5.4841152  0.1706758    34.6126    27.6790     1.6227    1492.56     1.7061
   2200.000     1.7724   3.121320     0.8976 4.9465e-02  3.1476809 -5.4826577  0.1734616    34.6126    27.6790     1.6227    1492.58     1.7068
   2201.000     1.7719   3.121328     0.8978 4.9299e-02  3.1479937 -5.4705638  0.1694873    34.6127    27.6791     1.6222    1492.59     1.7053
   2202.000     1.7715   3.121326     0.8978 4.9690e-02  3.1474218 -5.4814212  0.1757262    34.6126    27.6791     1.6217    1492.61     1.7084
   2203.000     1.7710   3.121332     0.8982 5.0682e-02  3.1470245 -5.4813175  0.1676478    34.6128    27.6792     1.6211    1492.62     1.7060
   2204.000     1.7712   3.121380     0.8980 5.0520e-02  3.1463208 -5.4806460  0.1726410    34.6127    27.6791     1.6212    1492.64     1.7052
   2205.000     1.7708   3.121400     0.8982 4.9078e-02  3.1462036 -5.4786196  0.1694583    34.6128    27.6793     1.6208    1492.66     1.7158
   2206.000     1.7704   3.121418     0.8986 4.9943e-02  3.1455261 -5.4822142  0.1690006    34.6129    27.6794     1.6203    1492.67     1.7109
   2207.000     1.7699   3.121417     0.8985 5.0165e-02  3.1456167 -5.4828137  0.1715012    34.6130    27.6795     1.6197    1492.69     1.7065
   2208.000     1.7699   3.121457     0.8986 5.0117e-02  3.1451928 -5.4844376  0.1740207    34.6130    27.6795     1.6196    1492.70     1.7119
   2209.000     1.7696   3.121483     0.8987 4.9848e-02  3.1449804 -5.4792859  0.1722662    34.6131    27.6796     1.6193    1492.72     1.7113
   2210.000     1.7696   3.121512     0.8988 5.0363e-02  3.1441843 -5.4819798  0.1693287    34.6131    27.6796     1.6191    1492.73     1.7168
   2211.000     1.7692   3.121524     0.8992 4.9010e-02  3.1442301 -5.4819952  0.1717225    34.6131    27.6797     1.6187    1492.75     1.7206
   2212.000     1.7686   3.121523     0.8996 5.0197e-02  3.1439797 -5.4813275  0.1695454    34.6132    27.6798     1.6180    1492.76     1.7149
   2213.000     1.7685   3.121553     0.8995 5.0965e-02  3.1438655 -5.4828221  0.1712088    34.6133    27.6798     1.6178    1492.78     1.7159
   2214.000     1.7685   3.121598     0.8995 4.9910e-02  3.1431125 -5.4853746  0.1681463    34.6133    27.6799     1.6177    1492.80     1.7216
   2215.000     1.7684   3.121632     0.9002 4.9066e-02  3.1429657 -5.4856386  0.1692758    34.6134    27.6800     1.6175    1492.81     1.7195
   2216.000     1.7671   3.121583     0.8998 5.1110e-02  3.1430160 -5.4821351  0.1716158    34.6137    27.6802     1.6162    1492.83     1.7174
   2217.000     1.7665   3.121578     0.9001 4.9759e-02  3.1418934 -5.4819955  0.1694704    34.6138    27.6804     1.6155    1492.84     1.7234
   2218.000     1.7663   3.121600     0.9001 4.9756e-02  3.1413844 -5.4846873  0.1696167    34.6137    27.6804     1.6152    1492.86     1.7153
   2219.000     1.7658   3.121602     0.9004 4.9603e-02  3.1413308 -5.4853781  0.1676327    34.6138    27.6805     1.6146    1492.87     1.7313
   2220.000     1.7652   3.121595     0.9008 4.8844e-02  3.1407235 -5.4853783  0.1716318    34.6139    27.6806     1.6139    1492.88     1.7233
   2221.000     1.7646   3.121598     0.9005 4.8892e-02  3.1402626 -5.4842476  0.1705844    34.6141    27.6808     1.6133    1492.90     1.7268
   2222.000     1.7641   3.121608     0.9013 4.9519e-02  3.1397861 -5.4890894  0.1672806    34.6142    27.6809     1.6127    1492.91     1.7320
   2223.000     1.7640   3.121637     0.9014 4.9783e-02  3.1389193 -5.4888849  0.1752989    34.6143    27.6810     1.6125    1492.93     1.7313
   2224.000     1.7634   3.121630     0.9015 4.9146e-02  3.1385839 -5.4880852  0.1707409    34.6143    27.6810     1.6119    1492.94     1.7331
   2225.000     1.7632   3.121661     0.9021 4.9211e-02  3.1381334 -5.4919879  0.1708338    34.6144    27.6811     1.6116    1492.96     1.7359
   2226.000     1.7629   3.121686     0.9021 5.0074e-02  3.1379189 -5.4921464  0.1643799    34.6146    27.6813     1.6112    1492.98     1.7324
   2227.000     1.7620   3.121654     0.9024 5.0110e-02  3.1378752 -5.4831360  0.1680295    34.6147    27.6814     1.6102    1492.99     1.7413
   2228.000     1.7615   3.121653     0.9027 4.9603e-02  3.1369049 -5.4907897  0.1694137    34.6147    27.6815     1.6096    1493.00     1.7327
   2229.000     1.7613   3.121693     0.9028 5.0369e-02  3.1361904 -5.4887549  0.1751799    34.6150    27.6817     1.6093    1493.02     1.7391
   2230.000     1.7613   3.121723     0.9029 5.0517e-02  3.1355888 -5.4947820  0.1697302    34.6148    27.6816     1.6092    1493.04     1.7359
   2231.000     1.7613   3.121769     0.9031 5.0175e-02  3.1355323 -5.4886178  0.1712211    34.6148    27.6816     1.6092    1493.05     1.7395
   2232.000     1.7614   3.121816     0.9035 4.9854e-02  3.1352181 -5.4926295  0.1731888    34.6149    27.6817     1.6092    1493.07     1.7439
   2233.000     1.7613   3.121850     0.9033 4.8781e-02  3.1348639 -5.4918335  0.1730486    34.6149    27.6817     1.6090    1493.09     1.7377
   2234.000     1.7610   3.121862     0.9037 5.0061e-02  3.1354292 -5.4914678  0.1717037    34.6149    27.6817     1.6086    1493.10     1.7395
   2235.000     1.7607   3.121886     0.9034 4.9382e-02  3.1351115 -5.4857356  0.1676089    34.6150    27.6818     1.6083    1493.12     1.7354
   2236.000     1.7606   3.121920     0.9037 4.9213e-02  3.1343694 -5.4926438  0.1703326    34.6151    27.6819     1.6080    1493.14     1.7493
   2237.000     1.7604   3.121949     0.9040 4.9902e-02  3.1342602 -5.4901379  0.1694225    34.6151    27.6819     1.6078    1493.15     1.7383
   2238.000     1.7601   3.121968     0.9037 4.9155e-02  3.1341588 -5.4907829  0.1748395    34.6152    27.6820     1.6074    1493.17     1.7364
   2239.000     1.7597   3.121976     0.9038 5.0064e-02  3.1338002 -5.4901124  0.1722548    34.6152    27.6820     1.6070    1493.18     1.7438
   2240.000     1.7593   3.121984     0.9040 4.9370e-02  3.1331807 -5.4949253  0.1690033    34.6153    27.6821     1.6064    1493.20     1.7524
   2241.000     1.7581   3.121922     0.9045 5.0997e-02  3.1330878 -5.4934795  0.1699342    34.6153    27.6823     1.6052    1493.21     1.7458
   2242.000     1.7571   3.121901     0.9044 4.9270e-02  3.1330891 -5.4893698  0.1702330    34.6157    27.6826     1.6041    1493.22     1.7517
   2243.000     1.7569   3.121925     0.9050 5.1305e-02  3.1321223 -5.4934560  0.1716468    34.6157    27.6826     1.6038    1493.24     1.7532
   2244.000     1.7565   3.121940     0.9049 5.0154e-02  3.1311663 -5.4955533  0.1678153    34.6158    27.6827     1.6034    1493.25     1.7467
   2245.000     1.7562   3.121964     0.9052 4.8406e-02  3.1308578 -5.4926884  0.1674342    34.6159    27.6828     1.6030    1493.27     1.7588
   2246.000     1.7554   3.121941     0.9055 5.0957e-02  3.1298916 -5.4955053  0.1701051    34.6160    27.6830     1.6021    1493.28     1.7517
   2247.000     1.7549   3.121940     0.9054 4.9379e-02  3.1289005 -5.4976346  0.1737345    34.6161    27.6831     1.6015    1493.30     1.7519
   2248.000     1.7547   3.121961     0.9058 4.9603e-02  3.1285100 -5.4989125  0.1727708    34.6161    27.6831     1.6012    1493.31     1.7619
   2249.000     1.7543   3.121965     0.9062 4.9849e-02  3.1281512 -5.5011817  0.1669453    34.6161    27.6831     1.6007    1493.33     1.7551
   2250.000     1.7521   3.121861     0.9059 5.0644e-02  3.1280990 -5.4955327  0.1666404    34.6166    27.6837     1.5985    1493.33     1.7655
   2251.000     1.7518   3.121875     0.9071 5.0284e-02  3.1268218 -5.4999424  0.1759602    34.6166    27.6837     1.5981    1493.35     1.7757
   2252.000     1.7517   3.121909     0.9073 5.0326e-02  3.1260363 -5.5046609  0.1694653    34.6167    27.6838     1.5979    1493.37     1.7636
   2253.000     1.7519   3.121953     0.9074 4.9080e-02  3.1259247 -5.4998730  0.1677912    34.6165    27.6837     1.5980    1493.38     1.7698
   2254.000     1.7519   3.122001     0.9079 4.9745e-02  3.1251639 -5.4982566  0.1715452    34.6166    27.6838     1.5979    1493.40     1.7665
   2255.000     1.7520   3.122045     0.9078 4.9671e-02  3.1248862 -5.5013479  0.1710910    34.6166    27.6837     1.5980    1493.42     1.7686
   2256.000     1.7518   3.122077     0.9082 4.9524e-02  3.1250788 -5.4981355  0.1658762    34.6166    27.6838     1.5977    1493.43     1.7687
   2257.000     1.7517   3.122103     0.9084 5.0221e-02  3.1245879 -5.4975522  0.1695023    34.6166    27.6837     1.5975    1493.45     1.7717
   2258.000     1.7511   3.122102     0.9086 4.9599e-02  3.1251561 -5.4968766  0.1672124    34.6168    27.6840     1.5968    1493.46     1.7747
   2259.000     1.7503   3.122082     0.9088 4.9117e-02  3.1242638 -5.5021764  0.1705547    34.6169    27.6841     1.5960    1493.48     1.7711
   2260.000     1.7497   3.122084     0.9091 4.8610e-02  3.1235318 -5.5014219  0.1715100    34.6171    27.6843     1.5952    1493.49     1.7753
   2261.000     1.7494   3.122101     0.9092 5.0336e-02  3.1234266 -5.5004652  0.1681076    34.6171    27.6843     1.5949    1493.51     1.7802
   2262.000     1.7495   3.122145     0.9096 5.0644e-02  3.1225262 -5.4990606  0.1746994    34.6171    27.6843     1.5949    1493.52     1.7741
   2263.000     1.7496   3.122193     0.9094 4.8547e-02  3.1224060 -5.4968938  0.1691918    34.6170    27.6843     1.5950    1493.54     1.7751
   2264.000     1.7497   3.122249     0.9097 5.0014e-02  3.1221521 -5.5026134  0.1683354    34.6171    27.6843     1.5950    1493.56     1.7766
   2265.000     1.7499   3.122298     0.9098 5.0525e-02  3.1220479 -5.5043467  0.1693244    34.6170    27.6842     1.5951    1493.58     1.7723
   2266.000     1.7500   3.122341     0.9094 4.8553e-02  3.1221007 -5.5004273  0.1723543    34.6170    27.6842     1.5951    1493.59     1.7700
   2267.000     1.7502   3.122401     0.9096 5.0058e-02  3.1219478 -5.5016157  0.1703846    34.6171    27.6842     1.5951    1493.61     1.7744
   2268.000     1.7501   3.122435     0.9094 4.9694e-02  3.1217313 -5.5018793  0.1670028    34.6171    27.6843     1.5950    1493.63     1.7742
   2269.000     1.7500   3.122464     0.9097 4.9530e-02  3.1221537 -5.4955196  0.1686064    34.6171    27.6843     1.5948    1493.64     1.7847
   2270.000     1.7497   3.122488     0.9099 4.8989e-02  3.1224583 -5.4996160  0.1680876    34.6172    27.6844     1.5944    1493.66     1.7771
   2271.000     1.7492   3.122482     0.9102 5.0019e-02  3.1218815 -5.4897722  0.1665169    34.6172    27.6844     1.5938    1493.67     1.7852
   2272.000     1.7483   3.122469     0.9101 4.9145e-02  3.1214895 -5.4955294  0.1723664    34.6175    27.6847     1.5929    1493.69     1.7773
   2273.000     1.7474   3.122437     0.9102 4.9996e-02  3.1212018 -5.5024878  0.1732630    34.6175    27.6848     1.5919    1493.70     1.7860
   2274.000     1.7467   3.122422     0.9108 5.0324e-02  3.1203544 -5.5046923  0.1697976    34.6176    27.6850     1.5911    1493.71     1.7862
   2275.000     1.7464   3.122446     0.9106 5.0517e-02  3.1197665 -5.5043296  0.1653941    34.6178    27.6851     1.5907    1493.73     1.7807
   2276.000     1.7463   3.122474     0.9106 4.9614e-02  3.1191568 -5.5076673  0.1678566    34.6177    27.6851     1.5906    1493.75     1.7865
   2277.000     1.7455   3.122454     0.9110 5.0358e-02  3.1187467 -5.5036919  0.1680890    34.6179    27.6853     1.5897    1493.76     1.7896
   2278.000     1.7451   3.122469     0.9113 4.9845e-02  3.1183283 -5.5018714  0.1665773    34.6180    27.6854     1.5892    1493.78     1.7994
   2279.000     1.7450   3.122499     0.9117 4.9140e-02  3.1175155 -5.5057063  0.1702031    34.6180    27.6854     1.5890    1493.79     1.7866
   2280.000     1.7449   3.122530     0.9117 4.9843e-02  3.1178505 -5.4977104  0.1674584    34.6180    27.6854     1.5888    1493.81     1.8004
   2281.000     1.7449   3.122576     0.9126 4.8424e-02  3.1167977 -5.5116852  0.1675420    34.6180    27.6854     1.5888    1493.82     1.7980
   2282.000     1.7451   3.122628     0.9123 4.9209e-02  3.1167914 -5.5082518  0.1730956    34.6180    27.6854     1.5889    1493.84     1.7887
   2283.000     1.7447   3.122639     0.9125 5.0011e-02  3.1165783 -5.5068211  0.1684822    34.6181    27.6855     1.5884    1493.86     1.7954
   2284.000     1.7442   3.122644     0.9125 4.8388e-02  3.1160986 -5.5097282  0.1706777    34.6182    27.6856     1.5878    1493.87     1.7947
   2285.000     1.7434   3.122620     0.9126 4.9674e-02  3.1162586 -5.5061618  0.1702551    34.6183    27.6857     1.5869    1493.89     1.7970
   2286.000     1.7427   3.122618     0.9128 4.9052e-02  3.1161011 -5.5068268  0.1664241    34.6185    27.6860     1.5862    1493.90     1.7962
   2287.000     1.7423   3.122629     0.9130 4.9213e-02  3.1152972 -5.5061129  0.1692153    34.6186    27.6861     1.5857    1493.91     1.8020
   2288.000     1.7423   3.122672     0.9133 4.9450e-02  3.1144191 -5.5090586  0.1666698    34.6187    27.6861     1.5856    1493.93     1.8019
   2289.000     1.7418   3.122675     0.9134 4.9058e-02  3.1137751 -5.5103378  0.1690988    34.6187    27.6862     1.5850    1493.95     1.8012
   2290.000     1.7408   3.122638     0.9134 4.9594e-02  3.1138068 -5.5057543  0.1730632    34.6188    27.6864     1.5840    1493.96     1.8028
   2291.000     1.7402   3.122631     0.9139 4.8264e-02  3.1130796 -5.5061172  0.1672586    34.6189    27.6865     1.5833    1493.97     1.8095
   2292.000     1.7397   3.122641     0.9142 4.9765e-02  3.1119691 -5.5145293  0.1709122    34.6191    27.6867     1.5827    1493.99     1.8088
   2293.000     1.7395   3.122659     0.9143 4.9756e-02  3.1117742 -5.5117923  0.1690732    34.6190    27.6867     1.5824    1494.00     1.8066
   2294.000     1.7392   3.122692     0.9145 4.9219e-02  3.1113822 -5.5117700  0.1636402    34.6192    27.6868     1.5821    1494.02     1.8078
   2295.000     1.7389   3.122702     0.9147 4.9054e-02  3.1110083 -5.5103700  0.1645079    34.6193    27.6869     1.5816    1494.03     1.8165
   2296.000     1.7381   3.122674     0.9152 4.8894e-02  3.1103201 -5.5110581  0.1688366    34.6192    27.6869     1.5808    1494.05     1.8156
   2297.000     1.7373   3.122671     0.9154 4.8893e-02  3.1098885 -5.5117721  0.1723335    34.6196    27.6872     1.5799    1494.06     1.8149
   2298.000     1.7369   3.122676     0.9157 4.9148e-02  3.1091185 -5.5110850  0.1693815    34.6196    27.6873     1.5794    1494.08     1.8166
   2299.000     1.7368   3.122703     0.9158 4.9911e-02  3.1090759 -5.5076953  0.1737557    34.6196    27.6873     1.5792    1494.09     1.8159
   2300.000     1.7365   3.122730     0.9161 4.9757e-02  3.1080645 -5.5117463  0.1677192    34.6197    27.6874     1.5789    1494.11     1.8181
   2301.000     1.7365   3.122764     0.9163 4.9058e-02  3.1077161 -5.5096669  0.1699150    34.6196    27.6874     1.5788    1494.13     1.8217
   2302.000     1.7362   3.122791     0.9165 4.9211e-02  3.1076606 -5.5124676  0.1708843    34.6198    27.6875     1.5784    1494.14     1.8220
   2303.000     1.7354   3.122767     0.9170 4.7936e-02  3.1076604 -5.5096468  0.1707808    34.6199    27.6877     1.5775    1494.15     1.8242
   2304.000     1.7339   3.122699     0.9170 4.9293e-02  3.1069418 -5.5137863  0.1727141    34.6202    27.6880     1.5759    1494.17     1.8222
   2305.000     1.7332   3.122688     0.9170 5.0662e-02  3.1064341 -5.5131281  0.1701439    34.6203    27.6882     1.5752    1494.18     1.8243
   2306.000     1.7332   3.122728     0.9178 4.9599e-02  3.1054091 -5.5151620  0.1662444    34.6203    27.6881     1.5751    1494.20     1.8322
   2307.000     1.7329   3.122738     0.9178 5.0549e-02  3.1049087 -5.5130703  0.1697664    34.6204    27.6882     1.5747    1494.21     1.8291
   2308.000     1.7319   3.122713     0.9180 4.8732e-02  3.1041030 -5.5167168  0.1712068    34.6205    27.6884     1.5737    1494.22     1.8261
   2309.000     1.7316   3.122731     0.9180 4.9611e-02  3.1039875 -5.5144563  0.1671884    34.6206    27.6885     1.5733    1494.24     1.8319
   2310.000     1.7307   3.122699     0.9186 4.8569e-02  3.1035173 -5.5138859  0.1678643    34.6208    27.6887     1.5723    1494.25     1.8326
   2311.000     1.7289   3.122611     0.9186 4.8897e-02  3.1028202 -5.5167524  0.1696368    34.6211    27.6891     1.5704    1494.26     1.8329
   2312.000     1.7279   3.122571     0.9188 4.9604e-02  3.1021051 -5.5165074  0.1726749    34.6212    27.6893     1.5693    1494.28     1.8350
   2313.000     1.7273   3.122577     0.9191 5.0008e-02  3.1003334 -5.5181277  0.1666365    34.6214    27.6895     1.5687    1494.29     1.8421
   2314.000     1.7268   3.122583     0.9197 4.9908e-02  3.0998136 -5.5178599  0.1705068    34.6215    27.6896     1.5681    1494.30     1.8509
   2315.000     1.7263   3.122580     0.9205 5.0487e-02  3.0992712 -5.5167110  0.1713141    34.6215    27.6896     1.5675    1494.32     1.8470
   2316.000     1.7254   3.122555     0.9205 4.8712e-02  3.0985203 -5.5210044  0.1712581    34.6217    27.6898     1.5666    1494.33     1.8470
   2317.000     1.7249   3.122557     0.9210 5.0346e-02  3.0978847 -5.5188073  0.1676050    34.6218    27.6900     1.5660    1494.35     1.8489
   2318.000     1.7238   3.122519     0.9212 4.8883e-02  3.0967164 -5.5231009  0.1720324    34.6220    27.6902     1.5648    1494.36     1.8524
   2319.000     1.7234   3.122523     0.9217 5.0172e-02  3.0961917 -5.5244891  0.1656080    34.6220    27.6902     1.5643    1494.37     1.8554
   2320.000     1.7224   3.122488     0.9221 4.9303e-02  3.0955470 -5.5253035  0.1662056    34.6222    27.6905     1.5632    1494.39     1.8530
   2321.000     1.7216   3.122478     0.9222 4.8698e-02  3.0946941 -5.5253081  0.1677074    34.6224    27.6907     1.5624    1494.40     1.8580
   2322.000     1.7213   3.122488     0.9230 4.8386e-02  3.0937743 -5.5259765  0.1648217    34.6223    27.6907     1.5620    1494.42     1.8631
   2323.000     1.7209   3.122492     0.9233 4.9817e-02  3.0931380 -5.5280163  0.1682540    34.6224    27.6907     1.5615    1494.43     1.8662
   2324.000     1.7206   3.122513     0.9236 4.7769e-02  3.0928455 -5.5260701  0.1679615    34.6224    27.6908     1.5611    1494.45     1.8600
   2325.000     1.7202   3.122529     0.9240 4.8784e-02  3.0922629 -5.5280025  0.1685915    34.6226    27.6909     1.5607    1494.46     1.8646
   2326.000     1.7199   3.122545     0.9241 4.9692e-02  3.0916793 -5.5294339  0.1707882    34.6226    27.6910     1.5603    1494.48     1.8623
   2327.000     1.7195   3.122552     0.9245 4.8381e-02  3.0914632 -5.5272524  0.1669641    34.6227    27.6911     1.5598    1494.49     1.8676
   2328.000     1.7192   3.122570     0.9246 4.9540e-02  3.0908262 -5.5315861  0.1689929    34.6227    27.6911     1.5594    1494.51     1.8666
   2329.000     1.7185   3.122568     0.9250 4.9362e-02  3.0908776 -5.5287751  0.1673267    34.6230    27.6914     1.5586    1494.52     1.8750
   2330.000     1.7179   3.122566     0.9254 4.8776e-02  3.0902342 -5.5287545  0.1708221    34.6231    27.6915     1.5580    1494.54     1.8695
   2331.000     1.7168   3.122518     0.9254 4.8785e-02  3.0895153 -5.5347145  0.1678626    34.6232    27.6917     1.5568    1494.55     1.8740
   2332.000     1.7166   3.122551     0.9259 5.0013e-02  3.0888651 -5.5308270  0.1682341    34.6233    27.6918     1.5565    1494.56     1.8744
   2333.000     1.7165   3.122577     0.9259 4.9456e-02  3.0884250 -5.5293839  0.1707639    34.6233    27.6918     1.5563    1494.58     1.8721
   2334.000     1.7165   3.122611     0.9263 4.8081e-02  3.0878629 -5.5293703  0.1693167    34.6233    27.6918     1.5562    1494.60     1.8778
   2335.000     1.7158   3.122607     0.9264 4.8942e-02  3.0870783 -5.5319273  0.1700645    34.6234    27.6919     1.5555    1494.61     1.8787
   2336.000     1.7154   3.122614     0.9269 4.8686e-02  3.0870470 -5.5354870  0.1689488    34.6234    27.6920     1.5550    1494.63     1.8785
   2337.000     1.7152   3.122633     0.9270 4.8533e-02  3.0863779 -5.5354639  0.1720454    34.6235    27.6920     1.5547    1494.64     1.8825
   2338.000     1.7151   3.122675     0.9273 4.9605e-02  3.0863859 -5.5327516  0.1687990    34.6235    27.6921     1.5546    1494.66     1.8811
   2339.000     1.7149   3.122688     0.9274 4.8412e-02  3.0859468 -5.5357951  0.1675927    34.6235    27.6921     1.5542    1494.67     1.8818
   2340.000     1.7144   3.122692     0.9276 4.9457e-02  3.0852622 -5.5347800  0.1723956    34.6236    27.6922     1.5536    1494.69     1.8827
   2341.000     1.7131   3.122643     0.9279 4.9451e-02  3.0852666 -5.5334498  0.1701046    34.6238    27.6925     1.5523    1494.70     1.8879
   2342.000     1.7127   3.122656     0.9283 4.9215e-02  3.0849964 -5.5336644  0.1673708    34.6239    27.6926     1.5518    1494.72     1.8903
   2343.000     1.7126   3.122695     0.9285 4.9212e-02  3.0838912 -5.5350633  0.1649184    34.6240    27.6927     1.5517    1494.73     1.8863
   2344.000     1.7121   3.122693     0.9284 4.8785e-02  3.0831395 -5.5317112  0.1744865    34.6241    27.6927     1.5511    1494.75     1.8888
   2345.000     1.7113   3.122670     0.9289 4.9216e-02  3.0829199 -5.5358254  0.1711750    34.6242    27.6929     1.5501    1494.76     1.8963
   2346.000     1.7108   3.122672     0.9294 4.9532e-02  3.0822284 -5.5336573  0.1690182    34.6242    27.6930     1.5496    1494.78     1.8935
   2347.000     1.7103   3.122675     0.9292 4.8535e-02  3.0818581 -5.5408774  0.1660574    34.6243    27.6931     1.5490    1494.79     1.8940
