       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    324.000     3.8865   3.150473     1.2117 5.5745e-02  2.8126233 -3.4844254  0.1624794    33.6978    26.7617     3.8644    1469.60     2.3321
    325.000     3.8843   3.150650     1.2093 5.5944e-02  2.8140365 -3.4871279  0.1581422    33.7016    26.7650     3.8621    1469.62     2.3211
    326.000     3.8830   3.150776     1.2065 5.7274e-02  2.8173987 -3.4837903  0.1619053    33.7040    26.7670     3.8607    1469.63     2.3105
    327.000     3.8827   3.150843     1.2036 5.8177e-02  2.8213402 -3.4878209  0.1628604    33.7046    26.7675     3.8604    1469.64     2.3002
    328.000     3.8807   3.150993     1.2005 5.5514e-02  2.8244855 -3.4854092  0.1620487    33.7078    26.7703     3.8583    1469.66     2.2849
    329.000     3.8780   3.151249     1.1966 5.5061e-02  2.8286660 -3.4888534  0.1674521    33.7131    26.7747     3.8556    1469.67     2.2652
    330.000     3.8775   3.151316     1.1927 5.6287e-02  2.8353198 -3.4926715  0.1658546    33.7139    26.7755     3.8550    1469.68     2.2574
    331.000     3.8773   3.151384     1.1895 5.5054e-02  2.8396865 -3.4918176  0.1602700    33.7144    26.7759     3.8547    1469.70     2.2479
    332.000     3.8744   3.151618     1.1857 5.6161e-02  2.8425874 -3.4938135  0.1599529    33.7196    26.7803     3.8518    1469.71     2.2287
    333.000     3.8726   3.151777     1.1811 5.5944e-02  2.8474950 -3.4943027  0.1636953    33.7228    26.7830     3.8499    1469.72     2.2121
    334.000     3.8715   3.151903     1.1770 5.6167e-02  2.8537025 -3.4967064  0.1635393    33.7249    26.7848     3.8487    1469.74     2.2010
    335.000     3.8689   3.152102     1.1726 5.8065e-02  2.8592130 -3.5010228  0.1648807    33.7295    26.7887     3.8460    1469.75     2.1799
    336.000     3.8659   3.152295     1.1673 5.6606e-02  2.8654481 -3.4971597  0.1589730    33.7343    26.7928     3.8430    1469.76     2.1592
    337.000     3.8643   3.152389     1.1624 5.5515e-02  2.8721883 -3.5061364  0.1612525    33.7366    26.7948     3.8413    1469.77     2.1437
    338.000     3.8623   3.152483     1.1574 5.6435e-02  2.8792110 -3.5046382  0.1609809    33.7392    26.7971     3.8392    1469.78     2.1272
    339.000     3.8616   3.152555     1.1527 5.5312e-02  2.8848107 -3.5079774  0.1660798    33.7402    26.7980     3.8385    1469.80     2.1163
    340.000     3.8613   3.152652     1.1491 5.5311e-02  2.8889314 -3.5100137  0.1630737    33.7412    26.7988     3.8381    1469.81     2.1112
    341.000     3.8610   3.152759     1.1464 5.5723e-02  2.8920010 -3.5076864  0.1593542    33.7422    26.7996     3.8377    1469.83     2.1091
    342.000     3.8610   3.152840     1.1439 5.6671e-02  2.8943060 -3.5088008  0.1625158    33.7427    26.8000     3.8377    1469.84     2.1061
    343.000     3.8610   3.152932     1.1419 5.7453e-02  2.8954772 -3.5074090  0.1632621    33.7433    26.8005     3.8376    1469.86     2.1012
    344.000     3.8608   3.153064     1.1404 5.6776e-02  2.8969026 -3.5066131  0.1629272    33.7445    26.8014     3.8373    1469.88     2.0960
    345.000     3.8597   3.153194     1.1387 5.6210e-02  2.8984823 -3.5121694  0.1633599    33.7467    26.8033     3.8361    1469.89     2.0883
    346.000     3.8585   3.153266     1.1368 5.5082e-02  2.9010837 -3.5133700  0.1629191    33.7482    26.8047     3.8349    1469.91     2.0820
    347.000     3.8573   3.153338     1.1350 5.6356e-02  2.9044283 -3.5110809  0.1659605    33.7498    26.8060     3.8336    1469.92     2.0734
    348.000     3.8548   3.153400     1.1323 5.6277e-02  2.9072921 -3.5129595  0.1622265    33.7525    26.8084     3.8311    1469.93     2.0623
    349.000     3.8541   3.153475     1.1297 5.6886e-02  2.9105869 -3.5161359  0.1651288    33.7536    26.8094     3.8303    1469.94     2.0514
    350.000     3.8533   3.153524     1.1271 5.5432e-02  2.9134346 -3.5142388  0.1687877    33.7545    26.8102     3.8294    1469.96     2.0466
    351.000     3.8528   3.153623     1.1250 5.6596e-02  2.9154727 -3.5171124  0.1655670    33.7557    26.8112     3.8288    1469.97     2.0407
    352.000     3.8517   3.153680     1.1229 5.7034e-02  2.9183841 -3.5162033  0.1628112    33.7570    26.8123     3.8277    1469.99     2.0317
    353.000     3.8501   3.153787     1.1208 5.5377e-02  2.9211808 -3.5210074  0.1662300    33.7594    26.8144     3.8260    1470.00     2.0234
    354.000     3.8487   3.153878     1.1183 5.6119e-02  2.9247175 -3.5240726  0.1677934    33.7614    26.8161     3.8245    1470.01     2.0108
    355.000     3.8471   3.153900     1.1154 5.6603e-02  2.9283025 -3.5212289  0.1662812    33.7628    26.8174     3.8228    1470.02     2.0019
    356.000     3.8444   3.153974     1.1123 5.5945e-02  2.9312878 -3.5244250  0.1618428    33.7659    26.8201     3.8201    1470.03     1.9896
    357.000     3.8427   3.154021     1.1092 5.5656e-02  2.9358516 -3.5253181  0.1614110    33.7677    26.8217     3.8183    1470.04     1.9799
    358.000     3.8402   3.153908     1.1060 5.6913e-02  2.9402787 -3.5263461  0.1654646    33.7684    26.8225     3.8158    1470.05     1.9695
    359.000     3.8385   3.153870     1.1036 5.5324e-02  2.9443494 -3.5269102  0.1663695    33.7691    26.8233     3.8140    1470.06     1.9613
    360.000     3.8373   3.153950     1.1007 5.7562e-02  2.9476278 -3.5302883  0.1654893    33.7708    26.8247     3.8127    1470.07     1.9528
    361.000     3.8352   3.154105     1.0980 5.7263e-02  2.9508538 -3.5294939  0.1625791    33.7743    26.8277     3.8106    1470.08     1.9405
    362.000     3.8334   3.154223     1.0944 5.5939e-02  2.9552101 -3.5340128  0.1630239    33.7771    26.8301     3.8087    1470.10     1.9289
    363.000     3.8306   3.154364     1.0912 5.6549e-02  2.9603333 -3.5372043  0.1656446    33.7811    26.8336     3.8058    1470.11     1.9110
    364.000     3.8263   3.154581     1.0861 5.7275e-02  2.9670485 -3.5395302  0.1679619    33.7876    26.8392     3.8015    1470.11     1.8830
    365.000     3.8246   3.154690     1.0810 5.6106e-02  2.9751268 -3.5404497  0.1642167    33.7901    26.8414     3.7997    1470.12     1.8645
    366.000     3.8234   3.154794     1.0768 5.4943e-02  2.9821508 -3.5415454  0.1620272    33.7921    26.8431     3.7984    1470.14     1.8569
    367.000     3.8213   3.154892     1.0728 5.5975e-02  2.9873552 -3.5465565  0.1641892    33.7948    26.8454     3.7963    1470.15     1.8464
    368.000     3.8194   3.154946     1.0689 5.6281e-02  2.9934307 -3.5478884  0.1634291    33.7970    26.8473     3.7943    1470.16     1.8343
    369.000     3.8178   3.154929     1.0651 5.7676e-02  2.9986821 -3.5529255  0.1645172    33.7979    26.8482     3.7926    1470.17     1.8283
    370.000     3.8166   3.154934     1.0620 5.7609e-02  3.0022467 -3.5493157  0.1640227    33.7986    26.8489     3.7914    1470.18     1.8213
    371.000     3.8143   3.154985     1.0588 5.6334e-02  3.0046749 -3.5502953  0.1643723    33.8011    26.8511     3.7890    1470.19     1.8066
    372.000     3.8116   3.155086     1.0559 5.7670e-02  3.0081700 -3.5526744  0.1655234    33.8045    26.8541     3.7862    1470.20     1.7981
    373.000     3.8090   3.155145     1.0529 5.8206e-02  3.0126133 -3.5561962  0.1687088    33.8074    26.8567     3.7835    1470.21     1.7832
    374.000     3.8081   3.155198     1.0494 5.6577e-02  3.0179258 -3.5590239  0.1675653    33.8084    26.8576     3.7826    1470.23     1.7749
    375.000     3.8074   3.155254     1.0465 5.7071e-02  3.0221658 -3.5604618  0.1629545    33.8093    26.8584     3.7818    1470.24     1.7679
    376.000     3.8055   3.155329     1.0436 5.5653e-02  3.0250923 -3.5579155  0.1674390    33.8117    26.8604     3.7798    1470.25     1.7556
    377.000     3.7999   3.155406     1.0397 5.6966e-02  3.0301787 -3.5635744  0.1677131    33.8178    26.8659     3.7742    1470.25     1.7341
    378.000     3.7980   3.155473     1.0354 5.6966e-02  3.0376572 -3.5671838  0.1647866    33.8201    26.8679     3.7722    1470.26     1.7151
    379.000     3.7929   3.155544     1.0306 5.6589e-02  3.0450934 -3.5688004  0.1620297    33.8256    26.8728     3.7671    1470.26     1.6936
    380.000     3.7882   3.155622     1.0256 5.6124e-02  3.0539575 -3.5776320  0.1653044    33.8309    26.8774     3.7623    1470.27     1.6742
    381.000     3.7854   3.155667     1.0202 5.8385e-02  3.0632520 -3.5779260  0.1668025    33.8338    26.8800     3.7594    1470.28     1.6615
    382.000     3.7847   3.155714     1.0158 5.6828e-02  3.0703023 -3.5808596  0.1623712    33.8345    26.8807     3.7587    1470.29     1.6510
    383.000     3.7833   3.155776     1.0117 5.6408e-02  3.0747119 -3.5816140  0.1649731    33.8362    26.8822     3.7572    1470.30     1.6433
    384.000     3.7821   3.155827     1.0084 5.7270e-02  3.0782076 -3.5853192  0.1663911    33.8376    26.8834     3.7559    1470.32     1.6354
    385.000     3.7795   3.155884     1.0052 5.7597e-02  3.0819317 -3.5840613  0.1673189    33.8403    26.8858     3.7533    1470.32     1.6231
    386.000     3.7768   3.155944     1.0019 5.6092e-02  3.0866186 -3.5846019  0.1643911    33.8433    26.8885     3.7505    1470.33     1.6070
    387.000     3.7716   3.156057     0.9978 5.7577e-02  3.0928361 -3.5905154  0.1632924    33.8495    26.8939     3.7453    1470.33     1.5878
    388.000     3.7698   3.156125     0.9934 5.8348e-02  3.1007576 -3.5922156  0.1660280    33.8517    26.8958     3.7434    1470.35     1.5728
    389.000     3.7684   3.156175     0.9891 5.7754e-02  3.1073948 -3.5916160  0.1676811    33.8532    26.8972     3.7419    1470.36     1.5649
    390.000     3.7658   3.156241     0.9856 5.8491e-02  3.1122004 -3.5921447  0.1702650    33.8561    26.8997     3.7393    1470.37     1.5523
    391.000     3.7628   3.156329     0.9814 5.8362e-02  3.1186862 -3.5964113  0.1672373    33.8598    26.9029     3.7362    1470.38     1.5342
    392.000     3.7619   3.156368     0.9775 5.7009e-02  3.1245130 -3.5990120  0.1657168    33.8607    26.9038     3.7352    1470.39     1.5272
    393.000     3.7604   3.156419     0.9744 5.7038e-02  3.1282991 -3.6030588  0.1666247    33.8622    26.9051     3.7337    1470.40     1.5196
    394.000     3.7576   3.156480     0.9716 5.6174e-02  3.1327765 -3.6006491  0.1685707    33.8653    26.9079     3.7308    1470.41     1.5090
    395.000     3.7549   3.156583     0.9683 5.8053e-02  3.1370413 -3.6081865  0.1715092    33.8688    26.9109     3.7281    1470.42     1.4929
    396.000     3.7529   3.156647     0.9650 5.6293e-02  3.1428868 -3.6088237  0.1682099    33.8712    26.9130     3.7260    1470.43     1.4832
    397.000     3.7525   3.156707     0.9617 5.7298e-02  3.1477326 -3.6120760  0.1631434    33.8718    26.9135     3.7255    1470.45     1.4757
    398.000     3.7514   3.156762     0.9590 5.7522e-02  3.1516104 -3.6123312  0.1636117    33.8730    26.9146     3.7243    1470.46     1.4691
    399.000     3.7498   3.156816     0.9564 5.8068e-02  3.1549025 -3.6105677  0.1677045    33.8749    26.9162     3.7226    1470.47     1.4594
    400.000     3.7483   3.156875     0.9539 5.7519e-02  3.1583023 -3.6147033  0.1708724    33.8765    26.9177     3.7211    1470.48     1.4567
    401.000     3.7466   3.156924     0.9518 5.7951e-02  3.1617568 -3.6160228  0.1677365    33.8784    26.9193     3.7193    1470.49     1.4478
    402.000     3.7450   3.156973     0.9491 5.6719e-02  3.1651674 -3.6158467  0.1707778    33.8801    26.9209     3.7176    1470.51     1.4342
    403.000     3.7428   3.157024     0.9465 5.7300e-02  3.1692427 -3.6199873  0.1682782    33.8825    26.9230     3.7154    1470.51     1.4270
    404.000     3.7415   3.157083     0.9441 5.7387e-02  3.1736376 -3.6205259  0.1671006    33.8840    26.9243     3.7140    1470.53     1.4211
    405.000     3.7413   3.157172     0.9416 5.6716e-02  3.1777259 -3.6222655  0.1650377    33.8847    26.9249     3.7138    1470.54     1.4142
    406.000     3.7408   3.157247     0.9396 5.7905e-02  3.1805245 -3.6241556  0.1712314    33.8855    26.9256     3.7132    1470.56     1.4089
    407.000     3.7404   3.157314     0.9377 5.7561e-02  3.1827186 -3.6256322  0.1664389    33.8863    26.9263     3.7127    1470.57     1.4031
    408.000     3.7372   3.157344     0.9355 5.8610e-02  3.1855036 -3.6223229  0.1699607    33.8894    26.9290     3.7095    1470.58     1.3820
    409.000     3.7256   3.157404     0.9311 5.7513e-02  3.1913434 -3.6335093  0.1656553    33.9016    26.9399     3.6978    1470.56     1.3533
    410.000     3.7225   3.157438     0.9261 5.9784e-02  3.2047698 -3.6363542  0.1720259    33.9047    26.9427     3.6946    1470.57     1.3337
    411.000     3.7215   3.157470     0.9212 5.7948e-02  3.2150189 -3.6369228  0.1663417    33.9056    26.9435     3.6935    1470.58     1.3221
    412.000     3.7206   3.157493     0.9169 5.7083e-02  3.2212792 -3.6402276  0.1702237    33.9063    26.9442     3.6926    1470.60     1.3180
    413.000     3.7190   3.157483     0.9139 5.7218e-02  3.2252458 -3.6412801  0.1663584    33.9073    26.9451     3.6909    1470.61     1.3123
    414.000     3.7184   3.157616     0.9112 5.7930e-02  3.2284196 -3.6398476  0.1665538    33.9090    26.9465     3.6902    1470.62     1.3066
    415.000     3.7163   3.157716     0.9082 5.6840e-02  3.2322764 -3.6451394  0.1678702    33.9118    26.9489     3.6881    1470.64     1.2895
    416.000     3.7119   3.157761     0.9051 5.6917e-02  3.2385818 -3.6508805  0.1673267    33.9163    26.9530     3.6837    1470.64     1.2780
    417.000     3.7099   3.157808     0.9020 5.8185e-02  3.2449044 -3.6521242  0.1691556    33.9184    26.9549     3.6816    1470.65     1.2654
    418.000     3.7086   3.157863     0.8983 5.7930e-02  3.2507835 -3.6503952  0.1705287    33.9200    26.9562     3.6802    1470.66     1.2541
    419.000     3.7072   3.157909     0.8953 5.7662e-02  3.2556617 -3.6550083  0.1684826    33.9214    26.9575     3.6787    1470.67     1.2470
    420.000     3.7062   3.157945     0.8925 5.6781e-02  3.2587899 -3.6527440  0.1689652    33.9224    26.9584     3.6776    1470.69     1.2439
    421.000     3.7052   3.157991     0.8907 5.7936e-02  3.2618992 -3.6615666  0.1683137    33.9234    26.9593     3.6766    1470.70     1.2432
    422.000     3.7042   3.158025     0.8886 5.6906e-02  3.2643491 -3.6561159  0.1711172    33.9244    26.9602     3.6755    1470.71     1.2323
    423.000     3.7011   3.158068     0.8863 5.7971e-02  3.2665451 -3.6560048  0.1691825    33.9276    26.9630     3.6724    1470.72     1.2191
    424.000     3.6933   3.158066     0.8826 5.7146e-02  3.2729087 -3.6621957  0.1701629    33.9351    26.9697     3.6645    1470.71     1.1974
    425.000     3.6913   3.158098     0.8786 5.7998e-02  3.2823375 -3.6643301  0.1709810    33.9370    26.9715     3.6624    1470.73     1.1845
    426.000     3.6906   3.158142     0.8751 5.7792e-02  3.2887652 -3.6703666  0.1714424    33.9377    26.9721     3.6617    1470.74     1.1801
    427.000     3.6894   3.158195     0.8726 5.6903e-02  3.2927783 -3.6716100  0.1709319    33.9391    26.9734     3.6604    1470.75     1.1732
    428.000     3.6883   3.158233     0.8703 5.6929e-02  3.2958774 -3.6685094  0.1713008    33.9401    26.9743     3.6593    1470.77     1.1678
    429.000     3.6855   3.158247     0.8683 5.7394e-02  3.2985750 -3.6745675  0.1772858    33.9427    26.9766     3.6564    1470.77     1.1599
    430.000     3.6811   3.158139     0.8658 5.7233e-02  3.3031444 -3.6791234  0.1695664    33.9455    26.9792     3.6519    1470.77     1.1486
    431.000     3.6791   3.158121     0.8636 5.8316e-02  3.3078830 -3.6825087  0.1719983    33.9468    26.9805     3.6498    1470.78     1.1438
    432.000     3.6775   3.158139     0.8612 5.7001e-02  3.3114360 -3.6837607  0.1680627    33.9481    26.9817     3.6482    1470.79     1.1356
    433.000     3.6763   3.158158     0.8589 5.7038e-02  3.3149417 -3.6821005  0.1735738    33.9491    26.9826     3.6469    1470.81     1.1332
    434.000     3.6760   3.158234     0.8573 5.7394e-02  3.3173715 -3.6820202  0.1713962    33.9498    26.9831     3.6466    1470.82     1.1304
    435.000     3.6758   3.158357     0.8555 5.7195e-02  3.3195271 -3.6837955  0.1695374    33.9510    26.9841     3.6463    1470.84     1.1228
    436.000     3.6753   3.158565     0.8536 5.8633e-02  3.3221963 -3.6882409  0.1749408    33.9534    26.9861     3.6457    1470.86     1.1083
    437.000     3.6726   3.158678     0.8510 5.7868e-02  3.3279245 -3.6836854  0.1684795    33.9570    26.9893     3.6429    1470.87     1.0979
    438.000     3.6719   3.158740     0.8487 5.8611e-02  3.3345345 -3.6856400  0.1683508    33.9580    26.9901     3.6421    1470.88     1.0903
    439.000     3.6700   3.158731     0.8461 5.7868e-02  3.3390936 -3.6862704  0.1745679    33.9593    26.9914     3.6402    1470.89     1.0822
    440.000     3.6667   3.158641     0.8440 5.8190e-02  3.3417807 -3.6898973  0.1746524    33.9612    26.9931     3.6368    1470.89     1.0791
    441.000     3.6651   3.158666     0.8417 5.8472e-02  3.3438428 -3.6960368  0.1719732    33.9625    26.9944     3.6352    1470.91     1.0718
    442.000     3.6638   3.158739     0.8399 5.6624e-02  3.3463576 -3.6959276  0.1720676    33.9643    26.9959     3.6338    1470.92     1.0699
    443.000     3.6635   3.158871     0.8385 5.8144e-02  3.3495490 -3.6975437  0.1658279    33.9656    26.9970     3.6335    1470.94     1.0628
    444.000     3.6621   3.158892     0.8364 5.8150e-02  3.3535161 -3.6968936  0.1667142    33.9669    26.9981     3.6319    1470.95     1.0527
    445.000     3.6616   3.158961     0.8347 5.7695e-02  3.3567701 -3.6982029  0.1731456    33.9676    26.9988     3.6314    1470.96     1.0490
    446.000     3.6607   3.158963     0.8330 5.6642e-02  3.3591948 -3.6989662  0.1731943    33.9680    26.9992     3.6304    1470.98     1.0494
    447.000     3.6585   3.158874     0.8319 5.7776e-02  3.3606255 -3.7013234  0.1678136    33.9687    27.0000     3.6282    1470.98     1.0479
    448.000     3.6573   3.158901     0.8308 5.9001e-02  3.3614076 -3.7048365  0.1698305    33.9698    27.0009     3.6269    1471.00     1.0457
    449.000     3.6565   3.158964     0.8295 5.7120e-02  3.3626798 -3.7019526  0.1733744    33.9709    27.0019     3.6260    1471.01     1.0374
    450.000     3.6564   3.159035     0.8285 5.7058e-02  3.3647946 -3.7020138  0.1740856    33.9713    27.0022     3.6259    1471.03     1.0386
    451.000     3.6563   3.159109     0.8275 5.7881e-02  3.3655236 -3.7039984  0.1683641    33.9718    27.0026     3.6257    1471.04     1.0337
    452.000     3.6560   3.159158     0.8266 5.8023e-02  3.3669957 -3.7058997  0.1709602    33.9721    27.0029     3.6253    1471.06     1.0316
    453.000     3.6534   3.159210     0.8255 5.8304e-02  3.3691103 -3.7054603  0.1714006    33.9749    27.0054     3.6227    1471.07     1.0223
    454.000     3.6513   3.159199     0.8239 5.6767e-02  3.3725807 -3.7101086  0.1728831    33.9764    27.0068     3.6205    1471.08     1.0175
    455.000     3.6505   3.159196     0.8228 5.7288e-02  3.3754770 -3.7096836  0.1710900    33.9767    27.0071     3.6196    1471.09     1.0163
    456.000     3.6460   3.159045     0.8216 5.7289e-02  3.3771418 -3.7122134  0.1736248    33.9790    27.0094     3.6151    1471.09     1.0083
    457.000     3.6409   3.158968     0.8199 5.8329e-02  3.3797125 -3.7165677  0.1722617    33.9829    27.0130     3.6099    1471.09     1.0019
    458.000     3.6376   3.158914     0.8183 5.8048e-02  3.3837636 -3.7202269  0.1761946    33.9852    27.0151     3.6065    1471.09     0.9961
    459.000     3.6362   3.158934     0.8164 5.8335e-02  3.3877090 -3.7207004  0.1681019    33.9863    27.0162     3.6051    1471.11     0.9868
    460.000     3.6348   3.158955     0.8146 5.8045e-02  3.3910004 -3.7184499  0.1686857    33.9875    27.0173     3.6036    1471.12     0.9850
    461.000     3.6340   3.158980     0.8133 5.8469e-02  3.3935498 -3.7221183  0.1714695    33.9881    27.0178     3.6028    1471.13     0.9844
    462.000     3.6336   3.159040     0.8123 5.8023e-02  3.3954041 -3.7255015  0.1744974    33.9888    27.0183     3.6023    1471.15     0.9801
    463.000     3.6329   3.159096     0.8110 5.7541e-02  3.3971774 -3.7245894  0.1743492    33.9896    27.0191     3.6015    1471.16     0.9731
    464.000     3.6315   3.159132     0.8096 5.7540e-02  3.3994893 -3.7292415  0.1726565    33.9909    27.0203     3.6001    1471.17     0.9689
    465.000     3.6300   3.159164     0.8084 5.7880e-02  3.4014943 -3.7280266  0.1740864    33.9923    27.0215     3.5985    1471.19     0.9649
    466.000     3.6297   3.159220     0.8069 5.6850e-02  3.4041814 -3.7259911  0.1695636    33.9929    27.0220     3.5981    1471.20     0.9602
    467.000     3.6293   3.159267     0.8057 5.7198e-02  3.4061619 -3.7275734  0.1725234    33.9933    27.0224     3.5976    1471.22     0.9594
    468.000     3.6289   3.159298     0.8045 5.8218e-02  3.4077966 -3.7265487  0.1715108    33.9935    27.0226     3.5972    1471.23     0.9545
    469.000     3.6278   3.159306     0.8036 5.8185e-02  3.4092387 -3.7306681  0.1748257    33.9943    27.0233     3.5960    1471.24     0.9554
    470.000     3.6262   3.159314     0.8027 5.8606e-02  3.4103978 -3.7299462  0.1732911    33.9955    27.0244     3.5943    1471.25     0.9471
    471.000     3.6250   3.159332     0.8016 5.8308e-02  3.4120589 -3.7337550  0.1727305    33.9964    27.0253     3.5931    1471.27     0.9468
    472.000     3.6228   3.159254     0.8009 5.8453e-02  3.4138374 -3.7364141  0.1716212    33.9973    27.0262     3.5908    1471.28     0.9454
    473.000     3.6204   3.159181     0.8000 5.8170e-02  3.4148407 -3.7369059  0.1758442    33.9983    27.0273     3.5883    1471.28     0.9425
    474.000     3.6186   3.159197     0.7992 5.8474e-02  3.4160526 -3.7371214  0.1755053    33.9998    27.0287     3.5865    1471.29     0.9405
    475.000     3.6176   3.159213     0.7985 5.7562e-02  3.4177998 -3.7403232  0.1742112    34.0006    27.0294     3.5854    1471.31     0.9356
    476.000     3.6148   3.159161     0.7971 5.7198e-02  3.4196536 -3.7428101  0.1787008    34.0024    27.0311     3.5825    1471.31     0.9283
    477.000     3.6132   3.159142     0.7963 5.8484e-02  3.4216710 -3.7438944  0.1775133    34.0033    27.0319     3.5809    1471.32     0.9273
    478.000     3.6060   3.158940     0.7948 5.8904e-02  3.4243867 -3.7489716  0.1735059    34.0079    27.0363     3.5736    1471.31     0.9193
    479.000     3.6035   3.158929     0.7937 5.7540e-02  3.4289763 -3.7529522  0.1728737    34.0097    27.0380     3.5711    1471.32     0.9121
    480.000     3.6030   3.158967     0.7918 5.7583e-02  3.4323676 -3.7546614  0.1711171    34.0102    27.0385     3.5705    1471.34     0.9090
    481.000     3.6025   3.159004     0.7907 5.8050e-02  3.4348008 -3.7549887  0.1743612    34.0107    27.0389     3.5699    1471.35     0.9067
    482.000     3.6018   3.159048     0.7897 5.8471e-02  3.4366202 -3.7531388  0.1741317    34.0114    27.0395     3.5691    1471.37     0.9037
    483.000     3.6009   3.159082     0.7883 5.8185e-02  3.4381995 -3.7555950  0.1735697    34.0122    27.0403     3.5682    1471.38     0.8974
    484.000     3.6004   3.159132     0.7873 5.6997e-02  3.4399984 -3.7533785  0.1714792    34.0128    27.0408     3.5676    1471.40     0.8948
    485.000     3.5999   3.159189     0.7859 5.7293e-02  3.4413347 -3.7591469  0.1656937    34.0134    27.0413     3.5671    1471.41     0.8930
    486.000     3.5997   3.159234     0.7851 5.7054e-02  3.4428253 -3.7567744  0.1727446    34.0137    27.0415     3.5668    1471.43     0.8908
    487.000     3.5992   3.159284     0.7845 5.7793e-02  3.4439461 -3.7576457  0.1735624    34.0142    27.0420     3.5662    1471.44     0.8919
    488.000     3.5992   3.159330     0.7837 5.7902e-02  3.4451758 -3.7580241  0.1721836    34.0143    27.0421     3.5661    1471.46     0.8871
    489.000     3.5984   3.159389     0.7829 5.7142e-02  3.4459102 -3.7603465  0.1713302    34.0153    27.0429     3.5653    1471.47     0.8824
    490.000     3.5951   3.159407     0.7817 5.7482e-02  3.4483996 -3.7616903  0.1716931    34.0185    27.0458     3.5619    1471.48     0.8747
    491.000     3.5911   3.159360     0.7802 5.8601e-02  3.4525249 -3.7647593  0.1714788    34.0216    27.0486     3.5578    1471.48     0.8659
    492.000     3.5874   3.159320     0.7786 5.8608e-02  3.4579294 -3.7672930  0.1734637    34.0243    27.0512     3.5541    1471.49     0.8595
    493.000     3.5862   3.159322     0.7769 5.8176e-02  3.4618596 -3.7685584  0.1737198    34.0251    27.0519     3.5528    1471.50     0.8524
    494.000     3.5849   3.159331     0.7749 5.8168e-02  3.4649933 -3.7729972  0.1697359    34.0261    27.0528     3.5514    1471.51     0.8468
    495.000     3.5838   3.159350     0.7735 5.8471e-02  3.4674088 -3.7711454  0.1745408    34.0269    27.0536     3.5503    1471.52     0.8459
    496.000     3.5819   3.159366     0.7721 5.8168e-02  3.4694533 -3.7717496  0.1715712    34.0286    27.0551     3.5483    1471.53     0.8393
    497.000     3.5797   3.159352     0.7705 5.8168e-02  3.4716326 -3.7768955  0.1724678    34.0302    27.0566     3.5460    1471.54     0.8335
    498.000     3.5764   3.159289     0.7695 5.8462e-02  3.4744342 -3.7793541  0.1712324    34.0323    27.0586     3.5427    1471.55     0.8344
    499.000     3.5760   3.159343     0.7680 5.8152e-02  3.4770886 -3.7819753  0.1724583    34.0328    27.0590     3.5422    1471.56     0.8250
    500.000     3.5745   3.159371     0.7667 5.7730e-02  3.4790674 -3.7850485  0.1711387    34.0342    27.0603     3.5406    1471.57     0.8236
    501.000     3.5721   3.159348     0.7654 5.7904e-02  3.4816493 -3.7823876  0.1697602    34.0359    27.0619     3.5382    1471.58     0.8159
    502.000     3.5673   3.159262     0.7638 5.7295e-02  3.4844999 -3.7838913  0.1735447    34.0393    27.0651     3.5333    1471.58     0.8126
    503.000     3.5643   3.159255     0.7622 5.8085e-02  3.4888409 -3.7878436  0.1771797    34.0419    27.0674     3.5303    1471.59     0.8016
    504.000     3.5615   3.159190     0.7601 5.7843e-02  3.4933741 -3.7939278  0.1728364    34.0435    27.0690     3.5274    1471.59     0.7944
    505.000     3.5598   3.159176     0.7587 5.8458e-02  3.4965011 -3.7945384  0.1776221    34.0445    27.0700     3.5257    1471.61     0.7949
    506.000     3.5583   3.159163     0.7575 5.8277e-02  3.4985895 -3.7944766  0.1733731    34.0455    27.0709     3.5241    1471.62     0.7901
    507.000     3.5562   3.159135     0.7562 5.8605e-02  3.5001707 -3.7979185  0.1753271    34.0468    27.0721     3.5219    1471.62     0.7861
    508.000     3.5552   3.159173     0.7553 5.8004e-02  3.5018632 -3.8004496  0.1713924    34.0478    27.0730     3.5208    1471.64     0.7871
    509.000     3.5547   3.159221     0.7542 5.8316e-02  3.5037428 -3.7989940  0.1732914    34.0483    27.0735     3.5203    1471.65     0.7839
    510.000     3.5541   3.159246     0.7535 5.8608e-02  3.5053141 -3.8016528  0.1760060    34.0487    27.0739     3.5196    1471.67     0.7833
    511.000     3.5528   3.159257     0.7526 5.8027e-02  3.5066539 -3.7996519  0.1749067    34.0496    27.0747     3.5183    1471.68     0.7790
    512.000     3.5518   3.159271     0.7517 5.8608e-02  3.5079375 -3.8011396  0.1738393    34.0503    27.0754     3.5172    1471.69     0.7766
    513.000     3.5524   3.159409     0.7511 5.8455e-02  3.5089563 -3.8018004  0.1719535    34.0509    27.0758     3.5177    1471.71     0.7720
    514.000     3.5531   3.159602     0.7499 5.7394e-02  3.5111770 -3.8011431  0.1783235    34.0519    27.0765     3.5183    1471.73     0.7648
    515.000     3.5534   3.159730     0.7485 5.8147e-02  3.5140283 -3.8037673  0.1772032    34.0526    27.0770     3.5185    1471.75     0.7570
    516.000     3.5533   3.159916     0.7469 5.8316e-02  3.5169898 -3.8027966  0.1775848    34.0544    27.0785     3.5184    1471.77     0.7516
