       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   3416.000     1.4929   3.148499 6.6373e-02  0.0235430  0.1282135    34.6786     2.8866    27.7528    1512.06     1.2355
   3417.000     1.4924   3.148490 6.6519e-02  0.0222324  0.1287866    34.6786     2.8874    27.7528    1512.07     1.2349
   3418.000     1.4920   3.148499 6.6215e-02  0.0237194  0.1287686    34.6787     2.8867    27.7529    1512.08     1.2344
   3419.000     1.4920   3.148530 6.5525e-02  0.0236510  0.1287931    34.6786     2.8874    27.7529    1512.10     1.2343
   3420.000     1.4921   3.148579 6.6074e-02  0.0231055  0.1300356    34.6788     2.8880    27.7529    1512.12     1.2343
   3421.000     1.4921   3.148624 6.7252e-02  0.0221737  0.1305981    34.6788     2.8901    27.7530    1512.14     1.2342
   3422.000     1.4921   3.148659 6.5922e-02  0.0225410  0.1311097    34.6788     2.8909    27.7530    1512.15     1.2341
   3423.000     1.4922   3.148706 6.6373e-02  0.0240274  0.1314281    34.6789     2.8884    27.7530    1512.17     1.2341
   3424.000     1.4922   3.148737 6.6392e-02  0.0245177  0.1312086    34.6788     2.8913    27.7530    1512.19     1.2339
   3425.000     1.4922   3.148774 6.5788e-02  0.0237854  0.1330394    34.6788     2.8900    27.7530    1512.21     1.2338
   3426.000     1.4921   3.148808 6.6372e-02  0.0231029  0.1330890    34.6789     2.8915    27.7530    1512.22     1.2337
   3427.000     1.4921   3.148845 6.6475e-02  0.0241302  0.1330447    34.6789     2.8922    27.7531    1512.24     1.2336
   3428.000     1.4921   3.148873 6.6783e-02  0.0235761  0.1326489    34.6788     2.8919    27.7530    1512.26     1.2334
   3429.000     1.4918   3.148883 6.6033e-02  0.0258115  0.1318587    34.6788     2.8921    27.7530    1512.27     1.2331
   3430.000     1.4915   3.148904 6.6209e-02  0.0256379  0.1318681    34.6789     2.8931    27.7531    1512.29     1.2327
   3431.000     1.4916   3.148952 6.6086e-02  0.0251277  0.1301741    34.6789     2.8920    27.7531    1512.31     1.2327
   3432.000     1.4916   3.148992 6.5763e-02  0.0262112  0.1305273    34.6790     2.8927    27.7532    1512.32     1.2326
   3433.000     1.4916   3.149029 6.7317e-02  0.0270877  0.1312230    34.6790     2.8941    27.7532    1512.34     1.2325
   3434.000     1.4916   3.149065 6.6279e-02  0.0246142  0.1293363    34.6790     2.8938    27.7532    1512.36     1.2324
   3435.000     1.4914   3.149089 6.6372e-02  0.0246150  0.1282192    34.6790     2.8948    27.7532    1512.37     1.2321
   3436.000     1.4911   3.149093 6.6439e-02  0.0258852  0.1305474    34.6790     2.8951    27.7532    1512.39     1.2317
   3437.000     1.4909   3.149116 6.5927e-02  0.0245312  0.1312677    34.6790     2.8942    27.7533    1512.41     1.2314
   3438.000     1.4908   3.149150 6.6382e-02  0.0245171  0.1278995    34.6791     2.8961    27.7533    1512.42     1.2312
   3439.000     1.4907   3.149188 6.7060e-02  0.0243105  0.1269680    34.6792     2.8963    27.7534    1512.44     1.2310
   3440.000     1.4907   3.149221 6.7155e-02  0.0238081  0.1280555    34.6792     2.8967    27.7534    1512.46     1.2309
   3441.000     1.4907   3.149248 6.6596e-02  0.0245829  0.1291910    34.6791     2.8973    27.7533    1512.47     1.2308
   3442.000     1.4907   3.149282 6.6457e-02  0.0240364  0.1287285    34.6791     2.8984    27.7533    1512.49     1.2307
   3443.000     1.4907   3.149318 6.6190e-02  0.0246068  0.1297535    34.6791     2.8984    27.7533    1512.51     1.2306
   3444.000     1.4907   3.149368 6.6395e-02  0.0245206  0.1289047    34.6792     2.8999    27.7534    1512.53     1.2305
   3445.000     1.4908   3.149409 6.6632e-02  0.0259312  0.1302396    34.6792     2.8993    27.7534    1512.54     1.2305
   3446.000     1.4908   3.149446 6.6281e-02  0.0237680  0.1294214    34.6793     2.9003    27.7535    1512.56     1.2304
   3447.000     1.4908   3.149474 6.6697e-02  0.0234534  0.1293244    34.6792     2.9010    27.7534    1512.58     1.2303
   3448.000     1.4908   3.149511 6.6457e-02  0.0243343  0.1283342    34.6791     2.8993    27.7534    1512.59     1.2302
   3449.000     1.4907   3.149547 6.6590e-02  0.0237598  0.1292614    34.6792     2.9000    27.7534    1512.61     1.2300
   3450.000     1.4907   3.149586 6.6817e-02  0.0235868  0.1294290    34.6793     2.9016    27.7535    1512.63     1.2299
   3451.000     1.4907   3.149629 6.5772e-02  0.0244790  0.1281425    34.6793     2.8998    27.7535    1512.65     1.2298
   3452.000     1.4909   3.149678 6.5775e-02  0.0237288  0.1290558    34.6793     2.9017    27.7535    1512.66     1.2299
   3453.000     1.4910   3.149712 6.6539e-02  0.0237584  0.1293729    34.6792     2.9025    27.7534    1512.68     1.2299
   3454.000     1.4911   3.149762 6.6082e-02  0.0234931  0.1293286    34.6793     2.9026    27.7534    1512.70     1.2298
   3455.000     1.4912   3.149807 6.6665e-02  0.0220642  0.1293446    34.6792     2.9025    27.7534    1512.72     1.2299
   3456.000     1.4914   3.149846 6.6158e-02  0.0220157  0.1282708    34.6791     2.9025    27.7533    1512.73     1.2299
   3457.000     1.4914   3.149895 6.6187e-02  0.0230947  0.1282035    34.6792     2.9029    27.7534    1512.75     1.2299
   3458.000     1.4914   3.149934 6.6086e-02  0.0222242  0.1293866    34.6793     2.9025    27.7534    1512.77     1.2298
   3459.000     1.4914   3.149977 6.6266e-02  0.0232481  0.1293155    34.6793     2.9013    27.7534    1512.79     1.2297
   3460.000     1.4914   3.150014 6.5939e-02  0.0224565  0.1283950    34.6793     2.9028    27.7535    1512.80     1.2296
   3461.000     1.4913   3.150033 6.6107e-02  0.0229626  0.1293029    34.6793     2.9039    27.7534    1512.82     1.2293
   3462.000     1.4910   3.150053 6.6725e-02  0.0230391  0.1295304    34.6793     2.9036    27.7535    1512.84     1.2290
   3463.000     1.4909   3.150088 6.6547e-02  0.0220911  0.1290252    34.6794     2.9048    27.7536    1512.85     1.2288
   3464.000     1.4909   3.150104 6.6294e-02  0.0215185  0.1312256    34.6792     2.9046    27.7534    1512.87     1.2287
   3465.000     1.4910   3.150138 6.6330e-02  0.0237695  0.1304576    34.6791     2.9051    27.7533    1512.89     1.2286
   3466.000     1.4911   3.150191 6.6528e-02  0.0244688  0.1306100    34.6792     2.9055    27.7533    1512.90     1.2287
   3467.000     1.4912   3.150228 6.6390e-02  0.0245740  0.1305446    34.6792     2.9062    27.7533    1512.92     1.2286
   3468.000     1.4911   3.150264 6.6635e-02  0.0244768  0.1326528    34.6793     2.9062    27.7534    1512.94     1.2284
   3469.000     1.4907   3.150284 6.6112e-02  0.0241725  0.1329707    34.6794     2.9061    27.7536    1512.96     1.2280
   3470.000     1.4906   3.150313 6.6840e-02  0.0233923  0.1326054    34.6795     2.9071    27.7536    1512.97     1.2278
   3471.000     1.4905   3.150347 6.7030e-02  0.0244019  0.1318209    34.6795     2.9079    27.7537    1512.99     1.2276
   3472.000     1.4904   3.150367 6.7204e-02  0.0245239  0.1306196    34.6794     2.9090    27.7536    1513.00     1.2274
   3473.000     1.4904   3.150397 6.6891e-02  0.0234947  0.1306017    34.6793     2.9084    27.7535    1513.02     1.2273
   3474.000     1.4904   3.150418 6.6373e-02  0.0255735  0.1301511    34.6792     2.9073    27.7534    1513.04     1.2272
   3475.000     1.4903   3.150457 6.6319e-02  0.0251240  0.1292924    34.6793     2.9100    27.7535    1513.06     1.2270
   3476.000     1.4902   3.150491 6.6595e-02  0.0255203  0.1305932    34.6794     2.9105    27.7536    1513.07     1.2268
   3477.000     1.4898   3.150496 6.6544e-02  0.0244001  0.1296644    34.6795     2.9092    27.7537    1513.09     1.2263
   3478.000     1.4898   3.150540 6.6632e-02  0.0234890  0.1286113    34.6796     2.9115    27.7538    1513.11     1.2262
   3479.000     1.4899   3.150582 6.5935e-02  0.0243022  0.1277415    34.6796     2.9111    27.7538    1513.12     1.2261
   3480.000     1.4899   3.150623 6.6921e-02  0.0244735  0.1271027    34.6796     2.9119    27.7538    1513.14     1.2261
   3481.000     1.4900   3.150661 6.6890e-02  0.0255149  0.1281322    34.6796     2.9119    27.7537    1513.16     1.2260
   3482.000     1.4899   3.150694 6.6259e-02  0.0250096  0.1293600    34.6796     2.9122    27.7537    1513.17     1.2259
   3483.000     1.4899   3.150728 6.5636e-02  0.0245274  0.1283194    34.6796     2.9128    27.7538    1513.19     1.2257
   3484.000     1.4898   3.150751 6.6411e-02  0.0240491  0.1281522    34.6795     2.9117    27.7537    1513.21     1.2255
   3485.000     1.4897   3.150782 6.6342e-02  0.0234756  0.1281150    34.6796     2.9133    27.7538    1513.22     1.2253
   3486.000     1.4896   3.150813 6.6064e-02  0.0234043  0.1281235    34.6796     2.9131    27.7538    1513.24     1.2251
   3487.000     1.4894   3.150833 6.6039e-02  0.0242007  0.1271360    34.6796     2.9145    27.7538    1513.26     1.2249
   3488.000     1.4894   3.150870 6.5697e-02  0.0235659  0.1273713    34.6797     2.9163    27.7539    1513.27     1.2247
   3489.000     1.4894   3.150914 6.6353e-02  0.0225463  0.1280831    34.6797     2.9159    27.7539    1513.29     1.2247
   3490.000     1.4896   3.150966 6.6433e-02  0.0230314  0.1285370    34.6797     2.9148    27.7539    1513.31     1.2247
   3491.000     1.4896   3.151000 6.6300e-02  0.0235070  0.1293698    34.6797     2.9158    27.7539    1513.33     1.2247
   3492.000     1.4895   3.151034 6.5586e-02  0.0233737  0.1293680    34.6797     2.9171    27.7539    1513.34     1.2245
   3493.000     1.4895   3.151074 6.6251e-02  0.0235823  0.1293705    34.6798     2.9163    27.7539    1513.36     1.2244
   3494.000     1.4897   3.151112 6.5802e-02  0.0240162  0.1301354    34.6796     2.9167    27.7538    1513.38     1.2244
   3495.000     1.4897   3.151160 6.6445e-02  0.0246265  0.1305523    34.6797     2.9170    27.7539    1513.40     1.2244
   3496.000     1.4898   3.151206 6.6189e-02  0.0239211  0.1323575    34.6798     2.9173    27.7539    1513.41     1.2244
   3497.000     1.4899   3.151236 6.6479e-02  0.0234210  0.1339615    34.6796     2.9182    27.7538    1513.43     1.2243
   3498.000     1.4898   3.151276 6.5929e-02  0.0234707  0.1342219    34.6798     2.9183    27.7539    1513.45     1.2241
   3499.000     1.4899   3.151319 6.5629e-02  0.0235550  0.1343100    34.6798     2.9201    27.7539    1513.47     1.2241
   3500.000     1.4898   3.151344 6.6704e-02  0.0242723  0.1333368    34.6797     2.9186    27.7539    1513.48     1.2239
   3501.000     1.4899   3.151403 6.6392e-02  0.0246238  0.1347183    34.6799     2.9196    27.7540    1513.50     1.2239
   3502.000     1.4898   3.151425 6.6086e-02  0.0236551  0.1346661    34.6798     2.9197    27.7540    1513.52     1.2237
   3503.000     1.4897   3.151458 6.6228e-02  0.0244228  0.1329853    34.6799     2.9187    27.7540    1513.53     1.2236
   3504.000     1.4897   3.151492 6.6495e-02  0.0257206  0.1330416    34.6799     2.9202    27.7540    1513.55     1.2235
   3505.000     1.4899   3.151539 6.5800e-02  0.0246653  0.1336467    34.6799     2.9202    27.7540    1513.57     1.2235
   3506.000     1.4899   3.151578 6.6060e-02  0.0258920  0.1324171    34.6798     2.9203    27.7540    1513.59     1.2234
   3507.000     1.4899   3.151611 6.6441e-02  0.0256823  0.1318238    34.6798     2.9192    27.7540    1513.60     1.2233
   3508.000     1.4900   3.151662 6.6213e-02  0.0254980  0.1309187    34.6799     2.9197    27.7540    1513.62     1.2233
   3509.000     1.4899   3.151703 6.6574e-02  0.0253212  0.1305915    34.6800     2.9205    27.7541    1513.64     1.2231
   3510.000     1.4899   3.151736 6.5936e-02  0.0245332  0.1318093    34.6800     2.9190    27.7541    1513.65     1.2230
   3511.000     1.4899   3.151772 6.6265e-02  0.0249168  0.1323086    34.6800     2.9224    27.7541    1513.67     1.2229
   3512.000     1.4899   3.151801 6.6517e-02  0.0257277  0.1308139    34.6799     2.9211    27.7540    1513.69     1.2228
   3513.000     1.4899   3.151842 6.6343e-02  0.0259549  0.1312295    34.6800     2.9216    27.7541    1513.71     1.2227
   3514.000     1.4900   3.151877 6.6195e-02  0.0252893  0.1290244    34.6799     2.9228    27.7540    1513.72     1.2227
   3515.000     1.4901   3.151915 6.6187e-02  0.0245380  0.1290899    34.6798     2.9234    27.7540    1513.74     1.2226
   3516.000     1.4899   3.151941 6.5933e-02  0.0236847  0.1287739    34.6799     2.9225    27.7540    1513.76     1.2224
   3517.000     1.4899   3.151977 6.6075e-02  0.0246581  0.1276377    34.6799     2.9221    27.7540    1513.78     1.2223
   3518.000     1.4901   3.152030 6.5617e-02  0.0244206  0.1281506    34.6799     2.9227    27.7540    1513.79     1.2224
   3519.000     1.4902   3.152083 6.5935e-02  0.0245423  0.1282052    34.6800     2.9217    27.7541    1513.81     1.2223
   3520.000     1.4902   3.152128 6.6639e-02  0.0245950  0.1281463    34.6801     2.9222    27.7542    1513.83     1.2223
   3521.000     1.4903   3.152157 6.6241e-02  0.0246234  0.1281542    34.6799     2.9224    27.7540    1513.84     1.2223
   3522.000     1.4904   3.152200 6.6179e-02  0.0239398  0.1282045    34.6799     2.9251    27.7540    1513.86     1.2223
   3523.000     1.4906   3.152234 6.6163e-02  0.0224538  0.1281664    34.6797     2.9221    27.7538    1513.88     1.2223
   3524.000     1.4905   3.152274 6.6345e-02  0.0236756  0.1274212    34.6798     2.9243    27.7539    1513.90     1.2222
   3525.000     1.4905   3.152322 6.5930e-02  0.0239835  0.1260926    34.6800     2.9244    27.7541    1513.91     1.2220
   3526.000     1.4906   3.152360 6.6238e-02  0.0241649  0.1272341    34.6799     2.9245    27.7540    1513.93     1.2220
   3527.000     1.4905   3.152391 6.6547e-02  0.0240119  0.1283143    34.6800     2.9251    27.7540    1513.95     1.2218
   3528.000     1.4904   3.152424 6.5621e-02  0.0244749  0.1293847    34.6800     2.9246    27.7541    1513.97     1.2217
   3529.000     1.4904   3.152464 6.5937e-02  0.0244755  0.1281383    34.6800     2.9258    27.7541    1513.98     1.2216
   3530.000     1.4904   3.152490 6.6255e-02  0.0245266  0.1282056    34.6799     2.9240    27.7540    1514.00     1.2215
   3531.000     1.4905   3.152536 6.7001e-02  0.0244202  0.1282051    34.6800     2.9257    27.7541    1514.02     1.2214
   3532.000     1.4905   3.152574 6.5489e-02  0.0246651  0.1281561    34.6800     2.9248    27.7540    1514.04     1.2214
   3533.000     1.4906   3.152620 6.5799e-02  0.0242840  0.1289747    34.6800     2.9251    27.7541    1514.05     1.2213
   3534.000     1.4907   3.152661 6.6052e-02  0.0235756  0.1285371    34.6800     2.9262    27.7540    1514.07     1.2213
   3535.000     1.4908   3.152699 6.6578e-02  0.0242377  0.1282422    34.6798     2.9256    27.7539    1514.09     1.2214
   3536.000     1.4910   3.152757 6.5788e-02  0.0232504  0.1294631    34.6799     2.9278    27.7540    1514.11     1.2214
   3537.000     1.4910   3.152796 6.5936e-02  0.0227820  0.1291665    34.6799     2.9271    27.7540    1514.12     1.2214
   3538.000     1.4908   3.152829 6.6287e-02  0.0240282  0.1281931    34.6801     2.9255    27.7541    1514.14     1.2210
   3539.000     1.4908   3.152862 6.6283e-02  0.0221140  0.1292985    34.6801     2.9278    27.7541    1514.16     1.2209
   3540.000     1.4908   3.152898 6.6482e-02  0.0234305  0.1293645    34.6801     2.9268    27.7542    1514.17     1.2208
   3541.000     1.4908   3.152940 6.6251e-02  0.0233578  0.1305473    34.6802     2.9269    27.7542    1514.19     1.2207
   3542.000     1.4908   3.152964 6.7061e-02  0.0236687  0.1313517    34.6800     2.9273    27.7540    1514.21     1.2206
   3543.000     1.4909   3.153007 6.6980e-02  0.0235906  0.1311683    34.6801     2.9269    27.7541    1514.23     1.2206
   3544.000     1.4909   3.153045 6.6323e-02  0.0240300  0.1318721    34.6801     2.9287    27.7541    1514.24     1.2205
   3545.000     1.4911   3.153090 6.6217e-02  0.0253037  0.1325212    34.6800     2.9287    27.7540    1514.26     1.2205
   3546.000     1.4908   3.153115 6.5795e-02  0.0243309  0.1316376    34.6801     2.9280    27.7541    1514.28     1.2202
   3547.000     1.4909   3.153156 6.6452e-02  0.0258897  0.1304822    34.6801     2.9302    27.7541    1514.29     1.2202
   3548.000     1.4909   3.153192 6.6328e-02  0.0259889  0.1298688    34.6801     2.9288    27.7541    1514.31     1.2201
   3549.000     1.4910   3.153237 6.6074e-02  0.0258756  0.1302251    34.6801     2.9290    27.7541    1514.33     1.2201
   3550.000     1.4911   3.153287 6.6699e-02  0.0249770  0.1298320    34.6802     2.9303    27.7542    1514.35     1.2201
   3551.000     1.4912   3.153332 6.6101e-02  0.0244756  0.1293707    34.6802     2.9302    27.7542    1514.36     1.2201
   3552.000     1.4911   3.153359 6.6408e-02  0.0244731  0.1297932    34.6802     2.9299    27.7541    1514.38     1.2199
   3553.000     1.4911   3.153397 6.5797e-02  0.0252650  0.1306263    34.6802     2.9308    27.7542    1514.40     1.2197
   3554.000     1.4909   3.153417 6.5654e-02  0.0261481  0.1305542    34.6802     2.9315    27.7542    1514.41     1.2195
   3555.000     1.4908   3.153439 6.6981e-02  0.0249425  0.1302981    34.6802     2.9313    27.7542    1514.43     1.2192
   3556.000     1.4909   3.153486 6.5920e-02  0.0259356  0.1294147    34.6802     2.9327    27.7542    1514.45     1.2193
   3557.000     1.4909   3.153534 6.6501e-02  0.0260646  0.1297098    34.6804     2.9306    27.7543    1514.47     1.2191
   3558.000     1.4910   3.153575 6.6232e-02  0.0247863  0.1302940    34.6803     2.9316    27.7543    1514.48     1.2192
   3559.000     1.4911   3.153613 6.6216e-02  0.0247030  0.1293986    34.6802     2.9332    27.7542    1514.50     1.2191
   3560.000     1.4911   3.153653 6.5935e-02  0.0245612  0.1289106    34.6802     2.9312    27.7542    1514.52     1.2191
   3561.000     1.4912   3.153696 6.6207e-02  0.0250102  0.1278377    34.6803     2.9325    27.7542    1514.54     1.2191
   3562.000     1.4913   3.153744 6.5788e-02  0.0255430  0.1276680    34.6803     2.9329    27.7542    1514.55     1.2191
   3563.000     1.4914   3.153790 6.5935e-02  0.0245113  0.1302234    34.6804     2.9339    27.7543    1514.57     1.2190
   3564.000     1.4914   3.153826 6.5934e-02  0.0245177  0.1281982    34.6803     2.9336    27.7543    1514.59     1.2189
   3565.000     1.4914   3.153873 6.6082e-02  0.0246659  0.1293911    34.6804     2.9334    27.7543    1514.61     1.2189
   3566.000     1.4916   3.153913 6.6780e-02  0.0251246  0.1293791    34.6803     2.9338    27.7543    1514.62     1.2189
   3567.000     1.4916   3.153955 6.6090e-02  0.0260671  0.1293291    34.6804     2.9328    27.7543    1514.64     1.2188
   3568.000     1.4917   3.153993 6.6370e-02  0.0258873  0.1293767    34.6803     2.9326    27.7542    1514.66     1.2188
   3569.000     1.4918   3.154031 6.5939e-02  0.0257831  0.1292863    34.6802     2.9343    27.7542    1514.68     1.2188
   3570.000     1.4918   3.154081 6.6519e-02  0.0246170  0.1282554    34.6804     2.9334    27.7543    1514.69     1.2187
   3571.000     1.4920   3.154120 6.6639e-02  0.0235220  0.1270246    34.6803     2.9339    27.7542    1514.71     1.2187
   3572.000     1.4920   3.154160 6.6697e-02  0.0236557  0.1291021    34.6803     2.9343    27.7542    1514.73     1.2187
   3573.000     1.4920   3.154201 6.6095e-02  0.0245771  0.1274657    34.6803     2.9346    27.7542    1514.75     1.2186
   3574.000     1.4920   3.154248 6.5480e-02  0.0247243  0.1276949    34.6805     2.9341    27.7544    1514.76     1.2185
   3575.000     1.4920   3.154277 6.6494e-02  0.0245146  0.1282035    34.6804     2.9336    27.7543    1514.78     1.2184
   3576.000     1.4920   3.154305 6.6407e-02  0.0237497  0.1282051    34.6803     2.9356    27.7542    1514.80     1.2183
   3577.000     1.4920   3.154331 6.6042e-02  0.0236049  0.1282051    34.6802     2.9350    27.7541    1514.81     1.2182
   3578.000     1.4920   3.154377 6.5932e-02  0.0239901  0.1282051    34.6803     2.9360    27.7542    1514.83     1.2181
   3579.000     1.4920   3.154423 6.6421e-02  0.0233456  0.1280968    34.6804     2.9358    27.7543    1514.85     1.2180
   3580.000     1.4920   3.154457 6.6100e-02  0.0220867  0.1282053    34.6804     2.9353    27.7543    1514.87     1.2179
   3581.000     1.4919   3.154482 6.5388e-02  0.0223429  0.1300872    34.6804     2.9356    27.7543    1514.88     1.2177
   3582.000     1.4919   3.154519 6.5766e-02  0.0234719  0.1299816    34.6804     2.9358    27.7543    1514.90     1.2176
   3583.000     1.4921   3.154565 6.6216e-02  0.0233963  0.1294389    34.6804     2.9369    27.7543    1514.92     1.2176
   3584.000     1.4921   3.154596 6.5806e-02  0.0225353  0.1288925    34.6803     2.9363    27.7542    1514.93     1.2175
   3585.000     1.4920   3.154627 6.6340e-02  0.0230621  0.1287481    34.6803     2.9365    27.7542    1514.95     1.2174
   3586.000     1.4920   3.154675 6.5938e-02  0.0220362  0.1293232    34.6804     2.9372    27.7543    1514.97     1.2173
   3587.000     1.4921   3.154712 6.6512e-02  0.0220750  0.1288952    34.6804     2.9370    27.7543    1514.99     1.2172
   3588.000     1.4922   3.154759 6.6717e-02  0.0221949  0.1290322    34.6804     2.9386    27.7542    1515.00     1.2173
   3589.000     1.4920   3.154775 6.5434e-02  0.0213499  0.1312277    34.6803     2.9377    27.7542    1515.02     1.2170
   3590.000     1.4918   3.154794 6.6069e-02  0.0231055  0.1318219    34.6804     2.9385    27.7543    1515.04     1.2167
   3591.000     1.4917   3.154826 6.6522e-02  0.0236410  0.1318683    34.6804     2.9387    27.7543    1515.05     1.2165
   3592.000     1.4916   3.154856 6.5497e-02  0.0257825  0.1318681    34.6805     2.9385    27.7544    1515.07     1.2162
   3593.000     1.4915   3.154888 6.6534e-02  0.0222163  0.1318177    34.6805     2.9398    27.7544    1515.09     1.2161
   3594.000     1.4914   3.154922 6.5790e-02  0.0233381  0.1318172    34.6806     2.9399    27.7545    1515.10     1.2158
   3595.000     1.4914   3.154951 6.5768e-02  0.0220902  0.1315908    34.6805     2.9407    27.7544    1515.12     1.2158
   3596.000     1.4914   3.154993 6.6577e-02  0.0242226  0.1306939    34.6806     2.9388    27.7545    1515.14     1.2156
   3597.000     1.4915   3.155029 6.6545e-02  0.0246222  0.1318645    34.6806     2.9414    27.7545    1515.16     1.2156
   3598.000     1.4914   3.155061 6.6210e-02  0.0256280  0.1318235    34.6806     2.9406    27.7545    1515.17     1.2154
   3599.000     1.4914   3.155091 6.6196e-02  0.0246923  0.1319107    34.6806     2.9412    27.7545    1515.19     1.2153
   3600.000     1.4913   3.155123 6.5391e-02  0.0256415  0.1327730    34.6805     2.9433    27.7544    1515.21     1.2152
   3601.000     1.4914   3.155168 6.6383e-02  0.0238170  0.1306272    34.6806     2.9429    27.7545    1515.22     1.2151
   3602.000     1.4914   3.155211 6.6071e-02  0.0245704  0.1305995    34.6807     2.9432    27.7546    1515.24     1.2150
   3603.000     1.4915   3.155242 6.5803e-02  0.0245945  0.1317399    34.6805     2.9440    27.7544    1515.26     1.2150
   3604.000     1.4916   3.155286 6.6199e-02  0.0245944  0.1301996    34.6805     2.9446    27.7544    1515.28     1.2150
   3605.000     1.4917   3.155337 6.5931e-02  0.0248129  0.1284812    34.6806     2.9443    27.7545    1515.29     1.2150
   3606.000     1.4917   3.155377 6.6271e-02  0.0248085  0.1306698    34.6807     2.9437    27.7545    1515.31     1.2148
   3607.000     1.4917   3.155417 6.6283e-02  0.0245915  0.1294094    34.6807     2.9441    27.7545    1515.33     1.2148
   3608.000     1.4916   3.155459 6.5304e-02  0.0242104  0.1294261    34.6809     2.9458    27.7547    1515.35     1.2146
   3609.000     1.4917   3.155482 6.5915e-02  0.0239749  0.1293822    34.6807     2.9442    27.7545    1515.36     1.2146
   3610.000     1.4916   3.155511 6.5934e-02  0.0245613  0.1294256    34.6806     2.9465    27.7545    1515.38     1.2144
   3611.000     1.4915   3.155542 6.6067e-02  0.0259296  0.1294261    34.6807     2.9458    27.7546    1515.40     1.2142
   3612.000     1.4914   3.155576 6.6087e-02  0.0247193  0.1294261    34.6808     2.9455    27.7546    1515.41     1.2140
   3613.000     1.4914   3.155619 6.5935e-02  0.0245950  0.1282687    34.6808     2.9461    27.7547    1515.43     1.2139
   3614.000     1.4916   3.155667 6.6099e-02  0.0245314  0.1281504    34.6808     2.9472    27.7546    1515.45     1.2140
   3615.000     1.4916   3.155706 6.5935e-02  0.0244759  0.1288113    34.6809     2.9459    27.7547    1515.47     1.2139
   3616.000     1.4914   3.155716 6.5236e-02  0.0246067  0.1293743    34.6808     2.9474    27.7547    1515.48     1.2135
   3617.000     1.4912   3.155735 6.6287e-02  0.0238494  0.1288088    34.6807     2.9467    27.7546    1515.50     1.2133
   3618.000     1.4911   3.155763 6.6052e-02  0.0243744  0.1296811    34.6808     2.9473    27.7547    1515.51     1.2131
   3619.000     1.4911   3.155796 6.6048e-02  0.0234106  0.1295378    34.6807     2.9481    27.7546    1515.53     1.2130
   3620.000     1.4912   3.155850 6.6211e-02  0.0235652  0.1281603    34.6809     2.9477    27.7547    1515.55     1.2129
   3621.000     1.4913   3.155898 6.5244e-02  0.0225635  0.1305961    34.6809     2.9491    27.7547    1515.57     1.2130
   3622.000     1.4914   3.155947 6.6686e-02  0.0228981  0.1295342    34.6810     2.9485    27.7548    1515.59     1.2129
   3623.000     1.4915   3.155997 6.5925e-02  0.0225521  0.1288389    34.6810     2.9504    27.7548    1515.60     1.2129
   3624.000     1.4916   3.156037 6.5934e-02  0.0210609  0.1281531    34.6810     2.9501    27.7548    1515.62     1.2129
   3625.000     1.4915   3.156062 6.6241e-02  0.0219454  0.1281006    34.6809     2.9503    27.7547    1515.64     1.2128
   3626.000     1.4915   3.156091 6.6248e-02  0.0220112  0.1287651    34.6809     2.9503    27.7547    1515.65     1.2126
   3627.000     1.4914   3.156111 6.6504e-02  0.0221054  0.1299541    34.6808     2.9515    27.7547    1515.67     1.2124
   3628.000     1.4914   3.156154 6.6062e-02  0.0234690  0.1303883    34.6809     2.9513    27.7547    1515.69     1.2123
   3629.000     1.4915   3.156215 6.6238e-02  0.0236558  0.1306456    34.6811     2.9523    27.7549    1515.71     1.2123
   3630.000     1.4917   3.156258 6.5769e-02  0.0232558  0.1304258    34.6810     2.9504    27.7548    1515.72     1.2124
   3631.000     1.4918   3.156297 6.5936e-02  0.0220778  0.1305372    34.6810     2.9526    27.7547    1515.74     1.2123
   3632.000     1.4919   3.156341 6.5091e-02  0.0237757  0.1305361    34.6809     2.9519    27.7547    1515.76     1.2124
   3633.000     1.4919   3.156384 6.6117e-02  0.0234289  0.1308825    34.6810     2.9514    27.7548    1515.78     1.2123
   3634.000     1.4919   3.156417 6.6108e-02  0.0234316  0.1318741    34.6809     2.9526    27.7547    1515.79     1.2122
   3635.000     1.4920   3.156455 6.6435e-02  0.0233096  0.1306985    34.6809     2.9534    27.7547    1515.81     1.2121
   3636.000     1.4919   3.156486 6.6207e-02  0.0232896  0.1306026    34.6809     2.9534    27.7547    1515.83     1.2120
   3637.000     1.4921   3.156521 6.5068e-02  0.0235231  0.1318007    34.6808     2.9535    27.7546    1515.85     1.2120
   3638.000     1.4920   3.156569 6.6673e-02  0.0238753  0.1330740    34.6810     2.9513    27.7547    1515.86     1.2119
   3639.000     1.4921   3.156618 6.5926e-02  0.0245250  0.1326450    34.6811     2.9540    27.7548    1515.88     1.2118
   3640.000     1.4921   3.156651 6.6227e-02  0.0241758  0.1315262    34.6811     2.9538    27.7548    1515.90     1.2117
   3641.000     1.4921   3.156690 6.6355e-02  0.0240457  0.1311675    34.6810     2.9541    27.7548    1515.91     1.2117
   3642.000     1.4921   3.156729 6.5798e-02  0.0244658  0.1324124    34.6811     2.9533    27.7548    1515.93     1.2116
   3643.000     1.4921   3.156765 6.5933e-02  0.0257337  0.1308112    34.6811     2.9548    27.7548    1515.95     1.2115
