       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    657.000     3.7492   3.195252     0.7764 5.5528e-02  3.4490816 -3.6065701  0.1707787    34.1979    27.1735     3.7028    1475.07     0.8791
    658.000     3.7455   3.195056     0.7759 5.5095e-02  3.4498419 -3.6152398  0.1685863    34.1989    27.1746     3.6991    1475.08     0.8769
    659.000     3.7388   3.194645     0.7754 5.4795e-02  3.4509475 -3.6177991  0.1740000    34.2005    27.1766     3.6923    1475.07     0.8741
    660.000     3.7370   3.194561     0.7747 5.5414e-02  3.4530142 -3.6190339  0.1699391    34.2008    27.1770     3.6904    1475.08     0.8698
    661.000     3.7298   3.194054     0.7738 5.5744e-02  3.4542767 -3.6239058  0.1658608    34.2018    27.1785     3.6832    1475.06     0.8668
    662.000     3.7242   3.193658     0.7732 5.4935e-02  3.4565807 -3.6290797  0.1693539    34.2024    27.1796     3.6776    1475.06     0.8609
    663.000     3.7189   3.193320     0.7720 5.4945e-02  3.4586300 -3.6321265  0.1703620    34.2033    27.1808     3.6722    1475.05     0.8601
    664.000     3.7172   3.193260     0.7714 5.5583e-02  3.4606379 -3.6355495  0.1690279    34.2039    27.1814     3.6705    1475.06     0.8580
    665.000     3.7141   3.193125     0.7706 5.4639e-02  3.4622073 -3.6402933  0.1657818    34.2050    27.1827     3.6673    1475.06     0.8540
    666.000     3.7095   3.192857     0.7695 5.6056e-02  3.4637109 -3.6417289  0.1740489    34.2061    27.1840     3.6626    1475.06     0.8506
    667.000     3.7034   3.192401     0.7689 5.4948e-02  3.4656185 -3.6478486  0.1704812    34.2065    27.1849     3.6565    1475.06     0.8497
    668.000     3.6921   3.191501     0.7677 5.5500e-02  3.4675673 -3.6586522  0.1718585    34.2070    27.1865     3.6452    1475.02     0.8408
    669.000     3.6825   3.190789     0.7665 5.4954e-02  3.4705272 -3.6671489  0.1723010    34.2080    27.1882     3.6356    1475.00     0.8388
    670.000     3.6785   3.190557     0.7653 5.4945e-02  3.4733500 -3.6705345  0.1693030    34.2090    27.1894     3.6315    1475.00     0.8329
    671.000     3.6697   3.189976     0.7640 5.5092e-02  3.4758162 -3.6787249  0.1717869    34.2107    27.1916     3.6227    1474.98     0.8260
    672.000     3.6639   3.189588     0.7626 5.4493e-02  3.4791080 -3.6856142  0.1701929    34.2116    27.1929     3.6168    1474.98     0.8236
    673.000     3.6615   3.189458     0.7616 5.5105e-02  3.4815011 -3.6891835  0.1747130    34.2121    27.1935     3.6143    1474.98     0.8239
    674.000     3.6554   3.189043     0.7608 5.6163e-02  3.4824964 -3.6922683  0.1721171    34.2129    27.1948     3.6082    1474.97     0.8217
    675.000     3.6509   3.188791     0.7601 5.6843e-02  3.4838625 -3.6946399  0.1727856    34.2142    27.1962     3.6037    1474.97     0.8201
    676.000     3.6483   3.188658     0.7591 5.5748e-02  3.4848905 -3.7042559  0.1703186    34.2147    27.1969     3.6010    1474.98     0.8147
    677.000     3.6471   3.188604     0.7583 5.5824e-02  3.4856129 -3.7033578  0.1707911    34.2148    27.1971     3.5998    1474.99     0.8161
    678.000     3.6437   3.188386     0.7580 5.5389e-02  3.4863418 -3.7058591  0.1674577    34.2153    27.1978     3.5963    1474.99     0.8158
    679.000     3.6405   3.188297     0.7572 5.5092e-02  3.4870315 -3.7109383  0.1708841    34.2170    27.1995     3.5930    1475.00     0.8091
    680.000     3.6393   3.188257     0.7561 5.5673e-02  3.4896010 -3.7096929  0.1782563    34.2173    27.1998     3.5918    1475.01     0.8069
    681.000     3.6392   3.188293     0.7556 5.4466e-02  3.4916402 -3.7105091  0.1752912    34.2173    27.1998     3.5916    1475.03     0.8083
    682.000     3.6377   3.188221     0.7551 5.5562e-02  3.4923730 -3.7173721  0.1764925    34.2175    27.2001     3.5900    1475.04     0.8055
    683.000     3.6342   3.187993     0.7545 5.4631e-02  3.4923291 -3.7167049  0.1680102    34.2180    27.2009     3.5864    1475.04     0.8059
    684.000     3.6329   3.187953     0.7544 5.4466e-02  3.4920616 -3.7180877  0.1691969    34.2183    27.2012     3.5851    1475.05     0.8117
    685.000     3.6319   3.187928     0.7546 5.4952e-02  3.4914442 -3.7206667  0.1690559    34.2185    27.2015     3.5840    1475.06     0.8085
    686.000     3.6303   3.187890     0.7540 5.6406e-02  3.4916235 -3.7191831  0.1687920    34.2192    27.2022     3.5823    1475.07     0.8066
    687.000     3.6294   3.187917     0.7540 5.4956e-02  3.4922542 -3.7235789  0.1702457    34.2199    27.2029     3.5814    1475.09     0.8111
    688.000     3.6283   3.187960     0.7544 5.5384e-02  3.4924053 -3.7248766  0.1735756    34.2211    27.2039     3.5802    1475.10     0.8092
    689.000     3.6246   3.187742     0.7538 5.5904e-02  3.4919009 -3.7221894  0.1687852    34.2219    27.2049     3.5764    1475.10     0.8070
    690.000     3.6214   3.187551     0.7539 5.5741e-02  3.4917976 -3.7325806  0.1715904    34.2224    27.2056     3.5732    1475.10     0.8100
    691.000     3.6200   3.187491     0.7539 5.5111e-02  3.4917455 -3.7325312  0.1690547    34.2226    27.2059     3.5717    1475.11     0.8061
    692.000     3.6185   3.187447     0.7535 5.5523e-02  3.4926801 -3.7306141  0.1681252    34.2231    27.2065     3.5702    1475.12     0.8037
    693.000     3.6164   3.187348     0.7530 5.6299e-02  3.4935534 -3.7359322  0.1681363    34.2236    27.2071     3.5680    1475.13     0.8006
    694.000     3.6121   3.187080     0.7523 5.6440e-02  3.4943406 -3.7389406  0.1704909    34.2244    27.2082     3.5636    1475.13     0.7932
    695.000     3.6120   3.187217     0.7512 5.5966e-02  3.4962346 -3.7381683  0.1715376    34.2257    27.2092     3.5634    1475.15     0.7896
    696.000     3.6103   3.187177     0.7506 5.5448e-02  3.5008007 -3.7404627  0.1701175    34.2264    27.2099     3.5617    1475.16     0.7891
    697.000     3.6032   3.186746     0.7498 5.6329e-02  3.5033677 -3.7460931  0.1688636    34.2281    27.2120     3.5546    1475.15     0.7894
    698.000     3.6009   3.186664     0.7495 5.5678e-02  3.5038459 -3.7476746  0.1725861    34.2290    27.2129     3.5522    1475.16     0.7895
    699.000     3.6009   3.186731     0.7492 5.4473e-02  3.5034789 -3.7524731  0.1695209    34.2293    27.2131     3.5522    1475.17     0.7890
    700.000     3.6003   3.186735     0.7488 5.4936e-02  3.5026618 -3.7497110  0.1696153    34.2294    27.2133     3.5515    1475.19     0.7907
    701.000     3.5989   3.186683     0.7489 5.4810e-02  3.5021510 -3.7506026  0.1711571    34.2298    27.2138     3.5500    1475.20     0.7911
    702.000     3.5969   3.186565     0.7486 5.4946e-02  3.5023756 -3.7541490  0.1681632    34.2300    27.2141     3.5479    1475.20     0.7898
    703.000     3.5960   3.186576     0.7485 5.5936e-02  3.5021119 -3.7556010  0.1662813    34.2306    27.2147     3.5469    1475.22     0.7916
    704.000     3.5937   3.186477     0.7485 5.6220e-02  3.5019904 -3.7566294  0.1736148    34.2312    27.2154     3.5446    1475.23     0.7898
    705.000     3.5907   3.186312     0.7483 5.5106e-02  3.5025739 -3.7600642  0.1732235    34.2319    27.2162     3.5415    1475.23     0.7867
    706.000     3.5866   3.186074     0.7478 5.6671e-02  3.5039324 -3.7654880  0.1688366    34.2328    27.2174     3.5374    1475.23     0.7832
    707.000     3.5841   3.185935     0.7472 5.6063e-02  3.5062798 -3.7628366  0.1722509    34.2332    27.2179     3.5348    1475.24     0.7758
    708.000     3.5812   3.185770     0.7461 5.6117e-02  3.5086220 -3.7666832  0.1702549    34.2338    27.2186     3.5319    1475.24     0.7694
    709.000     3.5770   3.185515     0.7449 5.5401e-02  3.5117109 -3.7734328  0.1726265    34.2347    27.2198     3.5276    1475.24     0.7659
    710.000     3.5752   3.185482     0.7438 5.5403e-02  3.5149946 -3.7760411  0.1697817    34.2356    27.2207     3.5257    1475.25     0.7607
    711.000     3.5733   3.185400     0.7425 5.5896e-02  3.5187870 -3.7752270  0.1702986    34.2361    27.2212     3.5237    1475.26     0.7591
    712.000     3.5704   3.185258     0.7419 5.6838e-02  3.5205153 -3.7792996  0.1718482    34.2369    27.2222     3.5208    1475.26     0.7585
    713.000     3.5671   3.185119     0.7411 5.5667e-02  3.5209388 -3.7829542  0.1709077    34.2381    27.2235     3.5175    1475.27     0.7618
    714.000     3.5665   3.185127     0.7410 5.5895e-02  3.5199640 -3.7811093  0.1708044    34.2383    27.2237     3.5168    1475.28     0.7653
    715.000     3.5665   3.185166     0.7407 5.5367e-02  3.5185469 -3.7787382  0.1734817    34.2382    27.2236     3.5167    1475.30     0.7669
    716.000     3.5659   3.185168     0.7413 5.5403e-02  3.5175922 -3.7833636  0.1712721    34.2384    27.2239     3.5160    1475.31     0.7668
    717.000     3.5611   3.184883     0.7408 5.6325e-02  3.5172952 -3.7846430  0.1683236    34.2396    27.2252     3.5111    1475.31     0.7623
    718.000     3.5576   3.184667     0.7407 5.5276e-02  3.5177054 -3.7858361  0.1747842    34.2401    27.2260     3.5076    1475.31     0.7627
    719.000     3.5530   3.184365     0.7404 5.5903e-02  3.5187707 -3.7952354  0.1718304    34.2407    27.2269     3.5030    1475.31     0.7606
    720.000     3.5512   3.184285     0.7401 5.5741e-02  3.5208404 -3.8014082  0.1676412    34.2411    27.2274     3.5011    1475.32     0.7585
    721.000     3.5469   3.183987     0.7395 5.5678e-02  3.5225795 -3.8015341  0.1710690    34.2416    27.2283     3.4967    1475.32     0.7518
    722.000     3.5431   3.183701     0.7385 5.5823e-02  3.5237506 -3.8078193  0.1696341    34.2416    27.2286     3.4929    1475.32     0.7481
    723.000     3.5394   3.183410     0.7378 5.5233e-02  3.5255298 -3.8104089  0.1718576    34.2416    27.2289     3.4891    1475.32     0.7472
    724.000     3.5352   3.183152     0.7373 5.4510e-02  3.5270244 -3.8135613  0.1748304    34.2423    27.2299     3.4849    1475.32     0.7465
    725.000     3.5320   3.183008     0.7365 5.6560e-02  3.5289409 -3.8167547  0.1736733    34.2434    27.2311     3.4817    1475.32     0.7417
    726.000     3.5273   3.182718     0.7357 5.5392e-02  3.5303456 -3.8161191  0.1763940    34.2443    27.2323     3.4769    1475.32     0.7405
    727.000     3.5235   3.182480     0.7350 5.6161e-02  3.5312315 -3.8248558  0.1748171    34.2450    27.2332     3.4730    1475.32     0.7366
    728.000     3.5221   3.182439     0.7344 5.6263e-02  3.5331724 -3.8243619  0.1751865    34.2454    27.2337     3.4716    1475.33     0.7376
    729.000     3.5200   3.182393     0.7339 5.5104e-02  3.5336699 -3.8224764  0.1718560    34.2465    27.2348     3.4694    1475.34     0.7345
    730.000     3.5166   3.182161     0.7330 5.5681e-02  3.5348055 -3.8288363  0.1699518    34.2468    27.2354     3.4659    1475.34     0.7316
    731.000     3.5141   3.182038     0.7326 5.6354e-02  3.5364902 -3.8256729  0.1734314    34.2474    27.2360     3.4634    1475.35     0.7321
    732.000     3.5101   3.181866     0.7320 5.5263e-02  3.5370285 -3.8268951  0.1695572    34.2491    27.2378     3.4593    1475.35     0.7255
    733.000     3.5062   3.181676     0.7312 5.4303e-02  3.5385223 -3.8359018  0.1760702    34.2503    27.2391     3.4554    1475.35     0.7253
    734.000     3.5044   3.181605     0.7307 5.5469e-02  3.5400327 -3.8359537  0.1694225    34.2509    27.2397     3.4535    1475.36     0.7278
    735.000     3.5031   3.181559     0.7307 5.5946e-02  3.5405172 -3.8420559  0.1727313    34.2511    27.2401     3.4521    1475.37     0.7287
    736.000     3.5019   3.181520     0.7303 5.5107e-02  3.5412195 -3.8386249  0.1694656    34.2514    27.2404     3.4509    1475.39     0.7243
    737.000     3.4972   3.181309     0.7296 5.6016e-02  3.5419328 -3.8426868  0.1737243    34.2533    27.2424     3.4461    1475.38     0.7186
    738.000     3.4961   3.181297     0.7291 5.6082e-02  3.5417885 -3.8460130  0.1711640    34.2538    27.2429     3.4449    1475.40     0.7256
    739.000     3.4957   3.181319     0.7293 5.5316e-02  3.5424258 -3.8438195  0.1689384    34.2539    27.2430     3.4445    1475.41     0.7239
    740.000     3.4952   3.181345     0.7284 5.4939e-02  3.5429138 -3.8453091  0.1667042    34.2542    27.2433     3.4439    1475.42     0.7161
    741.000     3.4946   3.181360     0.7281 5.4455e-02  3.5430301 -3.8469270  0.1712670    34.2545    27.2436     3.4433    1475.44     0.7222
    742.000     3.4938   3.181390     0.7283 5.4949e-02  3.5431803 -3.8492552  0.1714980    34.2552    27.2442     3.4424    1475.45     0.7220
    743.000     3.4928   3.181417     0.7278 5.4599e-02  3.5439201 -3.8495421  0.1707148    34.2561    27.2450     3.4413    1475.47     0.7191
    744.000     3.4917   3.181411     0.7281 5.5114e-02  3.5440420 -3.8532804  0.1727783    34.2567    27.2456     3.4401    1475.48     0.7226
    745.000     3.4903   3.181363     0.7277 5.5442e-02  3.5451670 -3.8564168  0.1700765    34.2570    27.2460     3.4386    1475.49     0.7166
    746.000     3.4887   3.181288     0.7275 5.5104e-02  3.5462265 -3.8514288  0.1683257    34.2573    27.2464     3.4370    1475.50     0.7205
    747.000     3.4861   3.181162     0.7273 5.6529e-02  3.5461795 -3.8609553  0.1717991    34.2579    27.2471     3.4343    1475.51     0.7148
    748.000     3.4839   3.181064     0.7268 5.5867e-02  3.5464824 -3.8597528  0.1694364    34.2586    27.2479     3.4321    1475.51     0.7150
    749.000     3.4827   3.181024     0.7263 5.4550e-02  3.5473173 -3.8626916  0.1711949    34.2589    27.2482     3.4308    1475.53     0.7081
    750.000     3.4810   3.180953     0.7257 5.6199e-02  3.5478495 -3.8665062  0.1708027    34.2592    27.2487     3.4290    1475.53     0.7148
    751.000     3.4785   3.180804     0.7258 5.5404e-02  3.5481275 -3.8671978  0.1702793    34.2596    27.2492     3.4265    1475.54     0.7119
    752.000     3.4747   3.180588     0.7252 5.5858e-02  3.5490881 -3.8698248  0.1749792    34.2604    27.2502     3.4226    1475.54     0.7070
    753.000     3.4730   3.180515     0.7249 5.6369e-02  3.5500170 -3.8676144  0.1748192    34.2608    27.2507     3.4208    1475.55     0.7099
    754.000     3.4710   3.180420     0.7248 5.5776e-02  3.5505620 -3.8701496  0.1731557    34.2613    27.2513     3.4188    1475.56     0.7086
    755.000     3.4690   3.180327     0.7244 5.6227e-02  3.5512144 -3.8745490  0.1705205    34.2617    27.2518     3.4167    1475.57     0.7062
    756.000     3.4674   3.180261     0.7239 5.6702e-02  3.5521673 -3.8709870  0.1707830    34.2621    27.2523     3.4150    1475.58     0.7041
    757.000     3.4661   3.180214     0.7237 5.6858e-02  3.5523730 -3.8780031  0.1739520    34.2624    27.2526     3.4137    1475.59     0.7066
    758.000     3.4643   3.180130     0.7236 5.5821e-02  3.5530668 -3.8719132  0.1736746    34.2628    27.2531     3.4118    1475.60     0.7026
    759.000     3.4611   3.179954     0.7228 5.5791e-02  3.5538578 -3.8786788  0.1730125    34.2634    27.2539     3.4086    1475.60     0.6980
    760.000     3.4596   3.179897     0.7224 5.5219e-02  3.5547374 -3.8850152  0.1707700    34.2638    27.2544     3.4070    1475.61     0.6998
    761.000     3.4578   3.179817     0.7217 5.5368e-02  3.5555565 -3.8799548  0.1737611    34.2642    27.2549     3.4051    1475.62     0.6949
    762.000     3.4566   3.179777     0.7215 5.5251e-02  3.5564155 -3.8804152  0.1739913    34.2645    27.2552     3.4038    1475.63     0.6987
    763.000     3.4561   3.179799     0.7213 5.5278e-02  3.5568289 -3.8780925  0.1733870    34.2647    27.2555     3.4033    1475.65     0.6959
    764.000     3.4553   3.179801     0.7209 5.5278e-02  3.5573271 -3.8837917  0.1738222    34.2651    27.2558     3.4024    1475.66     0.6954
    765.000     3.4526   3.179683     0.7207 5.6584e-02  3.5574949 -3.8852582  0.1733907    34.2660    27.2568     3.3997    1475.67     0.6979
    766.000     3.4500   3.179559     0.7208 5.7007e-02  3.5586122 -3.8895579  0.1747872    34.2667    27.2576     3.3970    1475.67     0.6973
    767.000     3.4475   3.179397     0.7207 5.5838e-02  3.5596943 -3.8940893  0.1724339    34.2669    27.2581     3.3944    1475.68     0.6969
    768.000     3.4447   3.179238     0.7200 5.6766e-02  3.5598278 -3.8927899  0.1726284    34.2674    27.2587     3.3916    1475.68     0.6872
    769.000     3.4408   3.179035     0.7196 5.5799e-02  3.5598291 -3.9042645  0.1729100    34.2685    27.2599     3.3876    1475.68     0.6916
    770.000     3.4390   3.178970     0.7193 5.6629e-02  3.5609035 -3.9042184  0.1723616    34.2691    27.2606     3.3858    1475.69     0.6917
    771.000     3.4387   3.178992     0.7190 5.5674e-02  3.5622520 -3.9023870  0.1705914    34.2692    27.2607     3.3854    1475.71     0.6861
    772.000     3.4382   3.179000     0.7184 5.4807e-02  3.5631710 -3.9035386  0.1698840    34.2693    27.2608     3.3848    1475.72     0.6861
    773.000     3.4360   3.178895     0.7180 5.4792e-02  3.5641395 -3.9016030  0.1757880    34.2698    27.2614     3.3826    1475.73     0.6867
    774.000     3.4314   3.178604     0.7179 5.5553e-02  3.5643562 -3.9088209  0.1730877    34.2707    27.2626     3.3779    1475.73     0.6859
    775.000     3.4273   3.178367     0.7179 5.4189e-02  3.5644582 -3.9141128  0.1700396    34.2715    27.2636     3.3738    1475.73     0.6867
    776.000     3.4243   3.178195     0.7172 5.4637e-02  3.5660753 -3.9095420  0.1696708    34.2721    27.2644     3.3707    1475.73     0.6804
    777.000     3.4212   3.178033     0.7169 5.7504e-02  3.5668406 -3.9127761  0.1730857    34.2729    27.2654     3.3675    1475.74     0.6807
    778.000     3.4194   3.177968     0.7164 5.6222e-02  3.5678695 -3.9186123  0.1682965    34.2735    27.2660     3.3657    1475.75     0.6798
    779.000     3.4176   3.177900     0.7161 5.4646e-02  3.5689318 -3.9260169  0.1726537    34.2741    27.2666     3.3638    1475.76     0.6805
    780.000     3.4164   3.177860     0.7157 5.5098e-02  3.5698771 -3.9200810  0.1744741    34.2743    27.2669     3.3626    1475.77     0.6730
    781.000     3.4154   3.177827     0.7152 5.5851e-02  3.5704548 -3.9246624  0.1718890    34.2744    27.2671     3.3615    1475.78     0.6751
    782.000     3.4139   3.177783     0.7147 5.5249e-02  3.5705959 -3.9289843  0.1745067    34.2750    27.2677     3.3599    1475.79     0.6732
    783.000     3.4107   3.177605     0.7145 5.4808e-02  3.5715142 -3.9294000  0.1707400    34.2757    27.2686     3.3566    1475.79     0.6737
    784.000     3.4040   3.177204     0.7142 5.6292e-02  3.5727772 -3.9267960  0.1671192    34.2774    27.2705     3.3499    1475.79     0.6744
    785.000     3.4022   3.177113     0.7135 5.6556e-02  3.5740143 -3.9315903  0.1751711    34.2776    27.2709     3.3481    1475.79     0.6630
    786.000     3.3956   3.176724     0.7127 5.5568e-02  3.5752685 -3.9408437  0.1756718    34.2794    27.2729     3.3414    1475.78     0.6669
    787.000     3.3926   3.176545     0.7127 5.5582e-02  3.5754117 -3.9483826  0.1760938    34.2799    27.2736     3.3384    1475.79     0.6691
    788.000     3.3878   3.176250     0.7122 5.5276e-02  3.5771538 -3.9516831  0.1682370    34.2809    27.2749     3.3335    1475.79     0.6623
    789.000     3.3858   3.176171     0.7115 5.5263e-02  3.5780764 -3.9489638  0.1739327    34.2815    27.2756     3.3314    1475.79     0.6635
    790.000     3.3852   3.176166     0.7116 5.5711e-02  3.5786573 -3.9572020  0.1750701    34.2816    27.2757     3.3308    1475.81     0.6657
    791.000     3.3825   3.176027     0.7111 5.5708e-02  3.5787037 -3.9624354  0.1711434    34.2822    27.2764     3.3280    1475.81     0.6606
    792.000     3.3790   3.175815     0.7109 5.6164e-02  3.5793621 -3.9604585  0.1728150    34.2828    27.2773     3.3245    1475.82     0.6636
    793.000     3.3771   3.175723     0.7106 5.6013e-02  3.5797223 -3.9650962  0.1738432    34.2832    27.2777     3.3225    1475.83     0.6622
    794.000     3.3744   3.175575     0.7103 5.5378e-02  3.5804229 -3.9639848  0.1747105    34.2837    27.2784     3.3197    1475.83     0.6590
    795.000     3.3728   3.175508     0.7099 5.5352e-02  3.5807437 -3.9661806  0.1701362    34.2841    27.2789     3.3181    1475.84     0.6554
    796.000     3.3708   3.175412     0.7094 5.6118e-02  3.5815391 -3.9678102  0.1707453    34.2845    27.2794     3.3160    1475.85     0.6598
    797.000     3.3701   3.175410     0.7095 5.4644e-02  3.5818822 -3.9703647  0.1716288    34.2847    27.2796     3.3152    1475.86     0.6592
    798.000     3.3701   3.175459     0.7090 5.4947e-02  3.5827418 -3.9662349  0.1715235    34.2847    27.2796     3.3152    1475.88     0.6531
    799.000     3.3702   3.175503     0.7086 5.6233e-02  3.5824678 -3.9683565  0.1732415    34.2847    27.2796     3.3152    1475.90     0.6560
    800.000     3.3698   3.175524     0.7086 5.5583e-02  3.5824707 -3.9766039  0.1708923    34.2848    27.2797     3.3147    1475.91     0.6583
    801.000     3.3678   3.175429     0.7087 5.6111e-02  3.5831393 -3.9718802  0.1719395    34.2852    27.2803     3.3127    1475.92     0.6579
    802.000     3.3638   3.175205     0.7084 5.6221e-02  3.5824612 -3.9731872  0.1701723    34.2863    27.2814     3.3086    1475.92     0.6574
    803.000     3.3614   3.175100     0.7084 5.5091e-02  3.5833839 -3.9787606  0.1694449    34.2870    27.2823     3.3061    1475.93     0.6549
    804.000     3.3598   3.175026     0.7082 5.4788e-02  3.5842088 -3.9796566  0.1757514    34.2872    27.2826     3.3045    1475.94     0.6518
    805.000     3.3576   3.174918     0.7076 5.6497e-02  3.5848605 -3.9794918  0.1741314    34.2877    27.2832     3.3022    1475.94     0.6512
    806.000     3.3558   3.174840     0.7076 5.5997e-02  3.5852906 -3.9866543  0.1731753    34.2882    27.2837     3.3004    1475.95     0.6539
    807.000     3.3541   3.174773     0.7073 5.4956e-02  3.5857701 -3.9861763  0.1719133    34.2887    27.2843     3.2986    1475.96     0.6523
    808.000     3.3524   3.174706     0.7070 5.5824e-02  3.5864225 -3.9862386  0.1718682    34.2891    27.2848     3.2968    1475.97     0.6497
    809.000     3.3512   3.174690     0.7069 5.5418e-02  3.5868285 -3.9841976  0.1742055    34.2897    27.2854     3.2956    1475.98     0.6496
    810.000     3.3499   3.174686     0.7065 5.5292e-02  3.5873683 -3.9917743  0.1753188    34.2905    27.2861     3.2942    1476.00     0.6460
    811.000     3.3482   3.174627     0.7061 5.6003e-02  3.5878328 -3.9939645  0.1741183    34.2911    27.2868     3.2923    1476.01     0.6463
    812.000     3.3453   3.174450     0.7060 5.6110e-02  3.5885732 -3.9964203  0.1741039    34.2914    27.2874     3.2894    1476.01     0.6459
    813.000     3.3448   3.174454     0.7055 5.6766e-02  3.5892886 -3.9943031  0.1742677    34.2915    27.2874     3.2889    1476.02     0.6481
    814.000     3.3442   3.174456     0.7058 5.4959e-02  3.5893868 -3.9889544  0.1685428    34.2916    27.2876     3.2882    1476.04     0.6484
    815.000     3.3436   3.174461     0.7055 5.5784e-02  3.5899743 -3.9935152  0.1698040    34.2918    27.2878     3.2875    1476.05     0.6454
    816.000     3.3425   3.174441     0.7053 5.6565e-02  3.5897908 -3.9938388  0.1707942    34.2922    27.2882     3.2863    1476.06     0.6476
    817.000     3.3417   3.174436     0.7051 5.6303e-02  3.5898787 -3.9955960  0.1725565    34.2925    27.2885     3.2855    1476.08     0.6437
    818.000     3.3410   3.174432     0.7052 5.6493e-02  3.5899777 -4.0050923  0.1735628    34.2926    27.2887     3.2847    1476.09     0.6490
    819.000     3.3389   3.174331     0.7049 5.6320e-02  3.5905526 -4.0015246  0.1713158    34.2930    27.2892     3.2826    1476.10     0.6430
    820.000     3.3341   3.174041     0.7048 5.4936e-02  3.5915820 -4.0051296  0.1688705    34.2941    27.2905     3.2777    1476.10     0.6436
    821.000     3.3316   3.173923     0.7045 5.5954e-02  3.5914630 -4.0080244  0.1703442    34.2948    27.2913     3.2752    1476.10     0.6426
    822.000     3.3313   3.173943     0.7044 5.5446e-02  3.5920169 -4.0108739  0.1752499    34.2948    27.2914     3.2748    1476.12     0.6393
    823.000     3.3295   3.173857     0.7038 5.5777e-02  3.5923513 -4.0116058  0.1708949    34.2952    27.2918     3.2729    1476.13     0.6379
    824.000     3.3261   3.173670     0.7036 5.6224e-02  3.5928275 -4.0125599  0.1701363    34.2960    27.2928     3.2695    1476.13     0.6410
    825.000     3.3244   3.173581     0.7035 5.5525e-02  3.5934610 -4.0142233  0.1762190    34.2962    27.2932     3.2677    1476.14     0.6393
    826.000     3.3193   3.173285     0.7032 5.4246e-02  3.5937341 -4.0185919  0.1752177    34.2975    27.2947     3.2626    1476.14     0.6389
    827.000     3.3158   3.173098     0.7029 5.5087e-02  3.5943468 -4.0228979  0.1744611    34.2984    27.2957     3.2590    1476.14     0.6346
    828.000     3.3134   3.172972     0.7025 5.6584e-02  3.5950397 -4.0244650  0.1718709    34.2989    27.2963     3.2566    1476.15     0.6346
    829.000     3.3092   3.172719     0.7023 5.6214e-02  3.5957057 -4.0277722  0.1757186    34.2998    27.2974     3.2523    1476.14     0.6370
    830.000     3.3066   3.172576     0.7019 5.5383e-02  3.5967299 -4.0294739  0.1736218    34.3002    27.2980     3.2496    1476.15     0.6317
    831.000     3.3049   3.172508     0.7017 5.5239e-02  3.5973119 -4.0307378  0.1712897    34.3006    27.2985     3.2479    1476.16     0.6336
    832.000     3.3032   3.172436     0.7015 5.5611e-02  3.5976249 -4.0354586  0.1685510    34.3011    27.2991     3.2461    1476.17     0.6345
    833.000     3.3002   3.172322     0.7016 5.5779e-02  3.5982982 -4.0317992  0.1710796    34.3023    27.3003     3.2431    1476.18     0.6355
    834.000     3.2948   3.171987     0.7013 5.5466e-02  3.5994605 -4.0431978  0.1708225    34.3035    27.3017     3.2376    1476.17     0.6288
    835.000     3.2917   3.171799     0.7008 5.5277e-02  3.5997917 -4.0434067  0.1725069    34.3040    27.3024     3.2345    1476.17     0.6280
    836.000     3.2902   3.171735     0.7005 5.5555e-02  3.6009841 -4.0432246  0.1680510    34.3042    27.3028     3.2329    1476.18     0.6294
    837.000     3.2894   3.171733     0.7004 5.5891e-02  3.6010485 -4.0497066  0.1744881    34.3045    27.3031     3.2320    1476.20     0.6283
    838.000     3.2854   3.171536     0.6999 5.5466e-02  3.6017831 -4.0486137  0.1749542    34.3058    27.3045     3.2280    1476.20     0.6291
    839.000     3.2797   3.171204     0.7000 5.5202e-02  3.6025795 -4.0573064  0.1709506    34.3073    27.3062     3.2222    1476.19     0.6251
    840.000     3.2783   3.171137     0.6992 5.4802e-02  3.6035088 -4.0565244  0.1741989    34.3074    27.3064     3.2208    1476.20     0.6249
    841.000     3.2773   3.171111     0.6992 5.5267e-02  3.6041350 -4.0602803  0.1720387    34.3077    27.3068     3.2197    1476.22     0.6247
    842.000     3.2750   3.171001     0.6988 5.5747e-02  3.6045064 -4.0567505  0.1732376    34.3083    27.3075     3.2173    1476.22     0.6220
    843.000     3.2714   3.170798     0.6984 5.6789e-02  3.6050121 -4.0629964  0.1743388    34.3091    27.3084     3.2137    1476.22     0.6235
    844.000     3.2698   3.170730     0.6983 5.5246e-02  3.6053014 -4.0672164  0.1725124    34.3094    27.3088     3.2120    1476.23     0.6216
    845.000     3.2698   3.170813     0.6982 5.6159e-02  3.6055638 -4.0677396  0.1728205    34.3100    27.3093     3.2119    1476.25     0.6211
    846.000     3.2669   3.170638     0.6977 5.5865e-02  3.6061680 -4.0683981  0.1728226    34.3103    27.3098     3.2090    1476.26     0.6186
    847.000     3.2625   3.170358     0.6975 5.6014e-02  3.6066357 -4.0697371  0.1752730    34.3110    27.3108     3.2046    1476.25     0.6174
    848.000     3.2589   3.170137     0.6971 5.5526e-02  3.6071358 -4.0734024  0.1752872    34.3117    27.3117     3.2009    1476.26     0.6181
    849.000     3.2577   3.170099     0.6968 5.4808e-02  3.6074933 -4.0718307  0.1706805    34.3120    27.3121     3.1996    1476.27     0.6189
