       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    198.000    10.3340   3.765648     2.3748 4.4301e-02  1.9167079  2.6009018  0.1170456    34.1502    26.2312    10.3108    1493.18     5.3476
    199.000    10.3182   3.764043     2.3739 4.3837e-02  1.9184722  2.5840313  0.1127172    34.1484    26.2325    10.2948    1493.13     5.3540
    200.000    10.3153   3.763855     2.3721 4.3729e-02  1.9190247  2.5786925  0.1140688    34.1488    26.2333    10.2919    1493.14     5.3375
    201.000    10.3112   3.763514     2.3677 4.4603e-02  1.9200904  2.5707474  0.1159732    34.1488    26.2340    10.2876    1493.14     5.3226
    202.000    10.3094   3.763392     2.3641 4.4141e-02  1.9215211  2.5725314  0.1154593    34.1487    26.2343    10.2857    1493.15     5.3198
    203.000    10.3065   3.763290     2.3593 4.4149e-02  1.9223125  2.5698988  0.1161292    34.1500    26.2357    10.2827    1493.16     5.2951
    204.000    10.3164   3.764728     2.3541 4.4149e-02  1.9239013  2.5737178  0.1142090    34.1548    26.2378    10.2925    1493.22     5.2810
    205.000    10.3123   3.764457     2.3483 4.4048e-02  1.9267998  2.5771645  0.1122718    34.1555    26.2390    10.2883    1493.22     5.2644
    206.000    10.3076   3.764016     2.3427 4.3464e-02  1.9291261  2.5775744  0.1136413    34.1550    26.2395    10.2834    1493.22     5.2500
    207.000    10.2890   3.762116     2.3376 4.4278e-02  1.9313333  2.5614838  0.1155265    34.1527    26.2409    10.2648    1493.16     5.2454
    208.000    10.2819   3.761398     2.3358 4.4874e-02  1.9332724  2.5481427  0.1133537    34.1517    26.2414    10.2576    1493.15     5.2471
    209.000    10.2793   3.761161     2.3337 4.5851e-02  1.9340356  2.5412972  0.1187799    34.1513    26.2415    10.2549    1493.16     5.2467
    210.000    10.2635   3.759464     2.3332 4.4071e-02  1.9348832  2.5330865  0.1168699    34.1485    26.2420    10.2390    1493.12     5.2474
    211.000    10.2409   3.757113     2.3321 4.4138e-02  1.9351304  2.5206895  0.1139664    34.1455    26.2436    10.2163    1493.05     5.2526
    212.000    10.2176   3.754647     2.3327 4.4130e-02  1.9357540  2.5033862  0.1164391    34.1421    26.2449    10.1929    1492.98     5.2591
    213.000    10.2121   3.754079     2.3321 4.4247e-02  1.9364866  2.4932671  0.1152058    34.1410    26.2450    10.1873    1492.97     5.2525
    214.000    10.2075   3.753603     2.3313 4.4376e-02  1.9359797  2.4868242  0.1141002    34.1401    26.2451    10.1826    1492.97     5.2563
    215.000    10.1811   3.750860     2.3315 4.3612e-02  1.9363935  2.4695871  0.1195446    34.1366    26.2469    10.1561    1492.89     5.2600
    216.000    10.1657   3.749396     2.3303 4.3953e-02  1.9364357  2.4521044  0.1142495    34.1358    26.2489    10.1406    1492.85     5.2479
    217.000    10.1811   3.751372     2.3255 4.3495e-02  1.9369366  2.4506366  0.1151933    34.1409    26.2502    10.1559    1492.93     5.2134
    218.000    10.1681   3.750237     2.3179 4.4472e-02  1.9390215  2.4511407  0.1152968    34.1412    26.2527    10.1427    1492.90     5.2053
    219.000    10.1475   3.748029     2.3145 4.4708e-02  1.9421877  2.4408682  0.1163753    34.1378    26.2536    10.1221    1492.83     5.2055
    220.000    10.1409   3.747443     2.3116 4.3956e-02  1.9435461  2.4313987  0.1167491    34.1376    26.2545    10.1154    1492.83     5.1936
    221.000    10.1365   3.747156     2.3073 4.4069e-02  1.9448894  2.4214834  0.1172495    34.1384    26.2559    10.1109    1492.83     5.1747
    222.000    10.1151   3.745037     2.3017 4.4595e-02  1.9483127  2.4042264  0.1144883    34.1365    26.2581    10.0894    1492.77     5.1559
    223.000    10.0948   3.743010     2.2943 4.4707e-02  1.9515167  2.3865188  0.1195337    34.1346    26.2601    10.0690    1492.71     5.1346
    224.000    10.0797   3.741565     2.2876 4.3860e-02  1.9542023  2.3774334  0.1141681    34.1337    26.2620    10.0538    1492.67     5.1331
    225.000    10.0609   3.739755     2.2857 4.3956e-02  1.9564801  2.3594069  0.1173670    34.1325    26.2642    10.0350    1492.61     5.1378
    226.000    10.0582   3.739651     2.2828 4.3099e-02  1.9584378  2.3470989  0.1201435    34.1336    26.2655    10.0322    1492.62     5.1254
    227.000    10.0605   3.739986     2.2800 4.4244e-02  1.9599260  2.3458040  0.1183855    34.1343    26.2657    10.0343    1492.65     5.1194
    228.000    10.0569   3.739677     2.2777 4.3582e-02  1.9608780  2.3432636  0.1201059    34.1342    26.2662    10.0306    1492.65     5.1229
    229.000    10.0466   3.738683     2.2779 4.3858e-02  1.9608944  2.3366513  0.1193433    34.1334    26.2673    10.0202    1492.63     5.1265
    230.000    10.0397   3.738031     2.2760 4.4310e-02  1.9610066  2.3254755  0.1206011    34.1327    26.2680    10.0132    1492.62     5.1113
    231.000    10.0298   3.737189     2.2739 4.4210e-02  1.9619693  2.3167374  0.1205014    34.1331    26.2700    10.0032    1492.60     5.1076
    232.000    10.0091   3.735157     2.2712 4.3962e-02  1.9633382  2.3015634  0.1172540    34.1314    26.2722     9.9824    1492.54     5.1025
    233.000     9.9892   3.733253     2.2693 4.4048e-02  1.9649299  2.2858929  0.1209162    34.1304    26.2747     9.9624    1492.48     5.0999
    234.000     9.9752   3.732065     2.2640 4.4128e-02  1.9662296  2.2738342  0.1176456    34.1310    26.2776     9.9484    1492.45     5.0784
    235.000     9.9753   3.732152     2.2605 4.3326e-02  1.9682714  2.2660778  0.1190125    34.1314    26.2778     9.9484    1492.47     5.0731
    236.000     9.9827   3.733336     2.2561 4.3963e-02  1.9696083  2.2647693  0.1189090    34.1360    26.2802     9.9556    1492.52     5.0526
    237.000     9.9788   3.733034     2.2521 4.4462e-02  1.9729312  2.2648507  0.1188581    34.1362    26.2810     9.9516    1492.52     5.0475
    238.000     9.9697   3.732046     2.2504 4.4075e-02  1.9749037  2.2559958  0.1167518    34.1342    26.2810     9.9424    1492.50     5.0599
    239.000     9.9621   3.731230     2.2510 4.2965e-02  1.9757591  2.2475473  0.1172498    34.1327    26.2811     9.9346    1492.49     5.0710
    240.000     9.9328   3.728015     2.2521 4.4691e-02  1.9746229  2.2292893  0.1180690    34.1271    26.2817     9.9053    1492.39     5.0760
    241.000     9.9223   3.726927     2.2523 4.4333e-02  1.9733619  2.2175014  0.1205566    34.1254    26.2822     9.8947    1492.37     5.0715
    242.000     9.9376   3.728881     2.2488 4.4212e-02  1.9727404  2.2258469  0.1195444    34.1305    26.2835     9.9098    1492.44     5.0393
    243.000     9.9495   3.730534     2.2423 4.4246e-02  1.9748666  2.2359429  0.1194318    34.1356    26.2855     9.9217    1492.51     5.0187
    244.000     9.9470   3.730369     2.2370 4.4170e-02  1.9785181  2.2346484  0.1206127    34.1359    26.2861     9.9190    1492.52     5.0058
    245.000     9.9428   3.729984     2.2327 4.4909e-02  1.9811621  2.2313393  0.1222754    34.1355    26.2865     9.9147    1492.52     5.0002
    246.000     9.9213   3.727715     2.2304 4.3957e-02  1.9822946  2.2132801  0.1168947    34.1322    26.2876     9.8931    1492.45     5.0007
    247.000     9.8818   3.723610     2.2284 4.4807e-02  1.9841198  2.1846712  0.1204581    34.1272    26.2903     9.8536    1492.32     5.0040
    248.000     9.8597   3.721375     2.2270 4.3533e-02  1.9846622  2.1622550  0.1198417    34.1248    26.2922     9.8314    1492.25     5.0049
    249.000     9.8267   3.718184     2.2254 4.4316e-02  1.9866235  2.1381935  0.1218406    34.1229    26.2962     9.7984    1492.15     5.0031
    250.000     9.8146   3.717064     2.2241 4.4636e-02  1.9878423  2.1257185  0.1202323    34.1224    26.2979     9.7862    1492.12     5.0084
    251.000     9.8073   3.716366     2.2234 4.3948e-02  1.9880231  2.1165649  0.1249276    34.1217    26.2986     9.7788    1492.11     4.9993
    252.000     9.7953   3.715172     2.2209 4.3837e-02  1.9887014  2.1050343  0.1245394    34.1204    26.2995     9.7667    1492.08     4.9935
    253.000     9.7858   3.714279     2.2190 4.3830e-02  1.9900701  2.0905746  0.1223000    34.1198    26.3007     9.7571    1492.06     4.9896
    254.000     9.7769   3.713427     2.2187 4.4068e-02  1.9907225  2.0827538  0.1202855    34.1190    26.3016     9.7481    1492.04     5.0037
    255.000     9.7580   3.711559     2.2198 4.4164e-02  1.9896837  2.0670537  0.1186616    34.1173    26.3034     9.7291    1491.99     5.0117
    256.000     9.7510   3.710898     2.2208 4.3767e-02  1.9887896  2.0522240  0.1183110    34.1167    26.3041     9.7220    1491.98     5.0147
    257.000     9.7420   3.710028     2.2214 4.5148e-02  1.9889760  2.0477503  0.1197730    34.1159    26.3050     9.7129    1491.96     5.0130
    258.000     9.7309   3.709076     2.2208 4.4795e-02  1.9893585  2.0351952  0.1191719    34.1162    26.3070     9.7018    1491.94     5.0116
    259.000     9.7186   3.707875     2.2197 4.3150e-02  1.9899577  2.0244971  0.1198245    34.1151    26.3082     9.6893    1491.91     5.0025
    260.000     9.7079   3.706876     2.2173 4.3552e-02  1.9903027  2.0154277  0.1234875    34.1146    26.3096     9.6785    1491.88     5.0006
    261.000     9.7067   3.706829     2.2158 4.3846e-02  1.9918627  2.0097293  0.1202075    34.1147    26.3099     9.6772    1491.90     4.9897
    262.000     9.7084   3.707159     2.2117 4.3728e-02  1.9928946  2.0086535  0.1215929    34.1160    26.3106     9.6788    1491.92     4.9653
    263.000     9.6978   3.706201     2.2060 4.3951e-02  1.9957735  1.9963946  0.1197687    34.1159    26.3123     9.6681    1491.90     4.9500
    264.000     9.6783   3.704254     2.2013 4.4164e-02  1.9992145  1.9837911  0.1193809    34.1139    26.3140     9.6485    1491.84     4.9480
    265.000     9.6514   3.701540     2.1990 4.4588e-02  2.0009949  1.9634405  0.1238202    34.1111    26.3162     9.6216    1491.75     4.9609
    266.000     9.6157   3.697913     2.2005 4.4353e-02  2.0020078  1.9416297  0.1206966    34.1072    26.3191     9.5858    1491.64     4.9812
    267.000     9.5858   3.694935     2.2009 4.3562e-02  1.9996099  1.9130842  0.1215370    34.1045    26.3220     9.5558    1491.54     4.9662
    268.000     9.5642   3.692818     2.1970 4.4301e-02  2.0009843  1.8899973  0.1228239    34.1028    26.3242     9.5342    1491.48     4.9473
    269.000     9.5418   3.690486     2.1926 4.4299e-02  2.0041969  1.8644706  0.1178271    34.0996    26.3253     9.5117    1491.41     4.9336
    270.000     9.5251   3.688859     2.1888 4.3962e-02  2.0059962  1.8471108  0.1204029    34.0981    26.3270     9.4950    1491.36     4.9386
    271.000     9.4976   3.686048     2.1884 4.4257e-02  2.0068745  1.8261322  0.1233192    34.0949    26.3290     9.4674    1491.27     4.9521
    272.000     9.4841   3.684696     2.1878 4.4438e-02  2.0075526  1.8080301  0.1228056    34.0933    26.3299     9.4538    1491.24     4.9461
    273.000     9.4705   3.683306     2.1865 4.5036e-02  2.0077578  1.8026008  0.1255592    34.0914    26.3307     9.4401    1491.20     4.9452
    274.000     9.4395   3.680270     2.1850 4.4073e-02  2.0086526  1.7740991  0.1206494    34.0891    26.3340     9.4091    1491.10     4.9398
    275.000     9.4344   3.679933     2.1827 4.4595e-02  2.0095407  1.7596517  0.1204859    34.0901    26.3355     9.4039    1491.10     4.9315
    276.000     9.4262   3.679115     2.1803 4.4451e-02  2.0109528  1.7524970  0.1220635    34.0890    26.3360     9.3956    1491.08     4.9304
    277.000     9.4044   3.676958     2.1787 4.4689e-02  2.0123175  1.7348709  0.1257008    34.0869    26.3380     9.3737    1491.02     4.9300
    278.000     9.3840   3.675115     2.1763 4.4622e-02  2.0131395  1.7173272  0.1226756    34.0868    26.3412     9.3533    1490.96     4.9098
    279.000     9.3765   3.674624     2.1710 4.4173e-02  2.0158618  1.7059498  0.1265015    34.0884    26.3437     9.3456    1490.95     4.8941
    280.000     9.3663   3.673587     2.1670 4.3635e-02  2.0180549  1.6951429  0.1234053    34.0870    26.3443     9.3353    1490.93     4.8955
    281.000     9.3339   3.670221     2.1660 4.3642e-02  2.0193655  1.6735622  0.1219563    34.0825    26.3460     9.3029    1490.82     4.9047
    282.000     9.2941   3.666238     2.1642 4.5364e-02  2.0206907  1.6404963  0.1199370    34.0788    26.3495     9.2631    1490.68     4.9001
    283.000     9.2653   3.663364     2.1629 4.4603e-02  2.0213315  1.6146882  0.1213098    34.0759    26.3520     9.2342    1490.59     4.9054
    284.000     9.2566   3.662541     2.1622 4.4400e-02  2.0216450  1.6029494  0.1257265    34.0752    26.3528     9.2254    1490.57     4.9005
    285.000     9.2492   3.661942     2.1596 4.4062e-02  2.0226661  1.5908188  0.1226211    34.0757    26.3544     9.2179    1490.56     4.8824
    286.000     9.2192   3.659112     2.1544 4.3956e-02  2.0254826  1.5674495  0.1233579    34.0744    26.3582     9.1879    1490.47     4.8642
    287.000     9.1840   3.655666     2.1496 4.4172e-02  2.0289601  1.5396894  0.1245473    34.0718    26.3618     9.1527    1490.35     4.8569
    288.000     9.1612   3.653471     2.1450 4.4071e-02  2.0311290  1.5220010  0.1253791    34.0702    26.3643     9.1298    1490.28     4.8450
    289.000     9.1430   3.651854     2.1409 4.3714e-02  2.0329554  1.4979230  0.1212715    34.0703    26.3673     9.1115    1490.23     4.8377
    290.000     9.1248   3.650146     2.1369 4.4662e-02  2.0356764  1.4841584  0.1237859    34.0695    26.3696     9.0933    1490.18     4.8293
    291.000     9.1297   3.650924     2.1335 4.5399e-02  2.0377778  1.4793767  0.1253197    34.0724    26.3711     9.0981    1490.22     4.8203
    292.000     9.1307   3.651121     2.1296 4.4072e-02  2.0392784  1.4783081  0.1245825    34.0731    26.3714     9.0989    1490.24     4.8132
    293.000     9.1109   3.649161     2.1269 4.4953e-02  2.0410669  1.4646673  0.1194821    34.0712    26.3731     9.0790    1490.18     4.8054
    294.000     9.0771   3.645797     2.1233 4.4162e-02  2.0422466  1.4446831  0.1234049    34.0680    26.3760     9.0452    1490.07     4.8045
    295.000     9.0513   3.643260     2.1217 4.4853e-02  2.0445037  1.4146641  0.1220459    34.0657    26.3784     9.0194    1489.99     4.8058
    296.000     9.0539   3.643651     2.1192 4.4411e-02  2.0455661  1.4114042  0.1237140    34.0668    26.3788     9.0219    1490.01     4.7898
    297.000     9.0823   3.647085     2.1143 4.4414e-02  2.0463197  1.4164846  0.1273182    34.0751    26.3807     9.0500    1490.14     4.7561
    298.000     9.0752   3.646576     2.1081 4.4071e-02  2.0492965  1.4243276  0.1266410    34.0761    26.3827     9.0429    1490.13     4.7485
    299.000     9.0073   3.639446     2.1051 4.5144e-02  2.0533755  1.3827981  0.1243566    34.0663    26.3858     8.9750    1489.89     4.7617
    300.000     8.9800   3.636670     2.1030 4.4844e-02  2.0546478  1.3525063  0.1250224    34.0629    26.3875     8.9477    1489.80     4.7524
    301.000     8.9807   3.637048     2.0988 4.5787e-02  2.0558223  1.3395108  0.1256866    34.0658    26.3896     8.9482    1489.82     4.7337
    302.000     9.0057   3.640093     2.0945 4.5218e-02  2.0574564  1.3505286  0.1250409    34.0732    26.3914     8.9730    1489.94     4.7155
    303.000     9.0013   3.639859     2.0892 4.5177e-02  2.0599697  1.3551460  0.1267939    34.0744    26.3931     8.9686    1489.94     4.6953
    304.000     8.9630   3.636259     2.0826 4.5526e-02  2.0635607  1.3302346  0.1304715    34.0730    26.3981     8.9303    1489.81     4.6781
    305.000     8.9471   3.634736     2.0765 4.5358e-02  2.0679153  1.3083921  0.1250462    34.0719    26.3997     8.9143    1489.77     4.6676
    306.000     8.9392   3.634007     2.0723 4.4300e-02  2.0702819  1.2961458  0.1283167    34.0714    26.4006     8.9063    1489.76     4.6679
    307.000     8.9283   3.632971     2.0701 4.4289e-02  2.0720062  1.2898264  0.1306155    34.0706    26.4017     8.8953    1489.73     4.6673
    308.000     8.9173   3.631946     2.0675 4.5482e-02  2.0731718  1.2757911  0.1284590    34.0699    26.4029     8.8843    1489.70     4.6573
    309.000     8.8983   3.630068     2.0651 4.5958e-02  2.0744630  1.2611071  0.1266548    34.0681    26.4044     8.8652    1489.65     4.6594
    310.000     8.8539   3.625635     2.0643 4.5219e-02  2.0762651  1.2344048  0.1323721    34.0637    26.4080     8.8208    1489.49     4.6713
    311.000     8.8148   3.621727     2.0647 4.5845e-02  2.0769285  1.2012031  0.1291550    34.0599    26.4112     8.7816    1489.36     4.6743
    312.000     8.8187   3.622294     2.0618 4.5569e-02  2.0760159  1.1881403  0.1259449    34.0615    26.4119     8.7855    1489.39     4.6492
    313.000     8.7987   3.620251     2.0587 4.4405e-02  2.0780448  1.1764169  0.1264535    34.0589    26.4130     8.7653    1489.33     4.6463
    314.000     8.7790   3.618476     2.0556 4.5794e-02  2.0797801  1.1596320  0.1303394    34.0587    26.4158     8.7456    1489.27     4.6344
    315.000     8.7659   3.617348     2.0520 4.6082e-02  2.0818802  1.1450319  0.1283286    34.0590    26.4181     8.7325    1489.24     4.6248
    316.000     8.7636   3.617197     2.0481 4.3970e-02  2.0852515  1.1345566  0.1295756    34.0592    26.4187     8.7300    1489.25     4.6106
    317.000     8.7600   3.616998     2.0438 4.5145e-02  2.0873729  1.1258452  0.1255031    34.0600    26.4199     8.7264    1489.25     4.6006
    318.000     8.7545   3.616565     2.0401 4.6331e-02  2.0899071  1.1215544  0.1306992    34.0603    26.4210     8.7207    1489.25     4.5894
    319.000     8.7424   3.615437     2.0357 4.5726e-02  2.0923325  1.1105740  0.1288286    34.0597    26.4224     8.7085    1489.22     4.5794
    320.000     8.7090   3.611965     2.0339 4.5444e-02  2.0947812  1.0872295  0.1300371    34.0548    26.4237     8.6751    1489.11     4.6027
    321.000     8.6536   3.606236     2.0365 4.5955e-02  2.0938668  1.0526168  0.1289794    34.0474    26.4266     8.6197    1488.91     4.6404
    322.000     8.6096   3.601664     2.0427 4.5954e-02  2.0898278  1.0135524  0.1302427    34.0411    26.4284     8.5757    1488.75     4.6820
    323.000     8.5532   3.595851     2.0515 4.4412e-02  2.0859411  0.9676780  0.1267504    34.0336    26.4313     8.5194    1488.54     4.7231
    324.000     8.5086   3.591363     2.0586 4.6172e-02  2.0808184  0.9191457  0.1275618    34.0288    26.4344     8.4748    1488.39     4.7345
    325.000     8.4897   3.589492     2.0618 4.5543e-02  2.0770838  0.8983572  0.1266987    34.0268    26.4357     8.4558    1488.33     4.7167
    326.000     8.4813   3.588871     2.0602 4.4991e-02  2.0768866  0.8806996  0.1288359    34.0278    26.4378     8.4473    1488.32     4.6872
    327.000     8.4826   3.589256     2.0542 4.6168e-02  2.0805987  0.8769751  0.1304516    34.0302    26.4395     8.4485    1488.34     4.6512
    328.000     8.4681   3.587970     2.0469 4.6400e-02  2.0866050  0.8751326  0.1310603    34.0300    26.4415     8.4340    1488.30     4.6365
    329.000     8.4129   3.582437     2.0429 4.5901e-02  2.0910128  0.8433449  0.1284281    34.0243    26.4455     8.3788    1488.10     4.6483
    330.000     8.3814   3.579416     2.0401 4.5789e-02  2.0927324  0.8082188  0.1298148    34.0223    26.4487     8.3472    1488.00     4.6443
    331.000     8.3485   3.576250     2.0377 4.6763e-02  2.0941786  0.7849781  0.1309716    34.0200    26.4519     8.3143    1487.89     4.6413
    332.000     8.3289   3.574411     2.0350 4.5430e-02  2.0962134  0.7651687  0.1326488    34.0189    26.4541     8.2947    1487.83     4.6374
    333.000     8.3149   3.573076     2.0329 4.5559e-02  2.0976867  0.7467009  0.1322863    34.0178    26.4553     8.2806    1487.79     4.6370
    334.000     8.3046   3.572095     2.0312 4.5492e-02  2.0982688  0.7338722  0.1311632    34.0169    26.4562     8.2702    1487.77     4.6291
    335.000     8.2835   3.570132     2.0279 4.6522e-02  2.0991873  0.7120323  0.1303610    34.0160    26.4586     8.2491    1487.70     4.6085
    336.000     8.2613   3.568135     2.0223 4.6817e-02  2.1027045  0.6915134  0.1281745    34.0158    26.4618     8.2268    1487.64     4.5876
    337.000     8.2523   3.567350     2.0169 4.5616e-02  2.1060922  0.6753273  0.1330256    34.0157    26.4631     8.2178    1487.62     4.5757
    338.000     8.2429   3.566520     2.0120 4.6019e-02  2.1092594  0.6643926  0.1337417    34.0155    26.4643     8.2083    1487.60     4.5650
    339.000     8.2239   3.564725     2.0075 4.6510e-02  2.1115250  0.6479445  0.1283739    34.0143    26.4663     8.1892    1487.54     4.5609
    340.000     8.2097   3.563399     2.0048 5.0853e-02  2.1136433  0.6317631  0.1295481    34.0135    26.4677     8.1750    1487.50     4.5631
    341.000     8.2016   3.562674     2.0031 4.8074e-02  2.1154554  0.6174927  0.1310903    34.0131    26.4687     8.1668    1487.49     4.5589
    342.000     8.1965   3.562226     2.0002 4.5661e-02  2.1162406  0.6122720  0.1276704    34.0128    26.4692     8.1616    1487.49     4.5398
    343.000     8.1648   3.559228     1.9953 4.5673e-02  2.1183834  0.5942771  0.1325955    34.0111    26.4727     8.1299    1487.38     4.5211
    344.000     8.1212   3.555098     1.9901 4.6497e-02  2.1230659  0.5644355  0.1332281    34.0089    26.4774     8.0863    1487.23     4.5095
    345.000     8.0980   3.552873     1.9843 4.6816e-02  2.1274150  0.5420939  0.1338104    34.0072    26.4796     8.0630    1487.16     4.4925
    346.000     8.0704   3.550259     1.9789 4.6643e-02  2.1302195  0.5194938  0.1339024    34.0055    26.4823     8.0354    1487.07     4.4802
    347.000     8.0444   3.547790     1.9740 4.5985e-02  2.1330146  0.4973187  0.1331401    34.0040    26.4850     8.0093    1486.98     4.4672
    348.000     8.0161   3.545132     1.9682 4.7359e-02  2.1363800  0.4684252  0.1324315    34.0026    26.4881     7.9810    1486.89     4.4494
    349.000     7.9826   3.541937     1.9626 4.6366e-02  2.1393685  0.4427389  0.1344514    34.0005    26.4914     7.9475    1486.77     4.4426
    350.000     7.9676   3.540565     1.9574 4.7087e-02  2.1426369  0.4243265  0.1341636    33.9998    26.4931     7.9324    1486.73     4.4330
    351.000     7.9637   3.540243     1.9544 4.7386e-02  2.1446883  0.4133834  0.1358223    33.9997    26.4936     7.9284    1486.73     4.4382
    352.000     7.9534   3.539329     1.9521 4.8453e-02  2.1459375  0.4013569  0.1357672    33.9994    26.4949     7.9181    1486.71     4.4289
    353.000     7.9391   3.537995     1.9494 4.5966e-02  2.1478975  0.3922805  0.1368696    33.9986    26.4964     7.9037    1486.67     4.4179
    354.000     7.9130   3.535611     1.9454 4.6622e-02  2.1503384  0.3702611  0.1390526    33.9979    26.4997     7.8776    1486.59     4.4038
    355.000     7.8961   3.534065     1.9404 4.7180e-02  2.1540283  0.3515753  0.1375523    33.9973    26.5016     7.8606    1486.54     4.3836
    356.000     7.8781   3.532419     1.9349 4.7497e-02  2.1567790  0.3350547  0.1394399    33.9967    26.5039     7.8425    1486.48     4.3665
    357.000     7.8674   3.531487     1.9294 4.8517e-02  2.1598125  0.3202535  0.1371828    33.9966    26.5053     7.8318    1486.46     4.3420
    358.000     7.8353   3.528550     1.9225 4.6732e-02  2.1636844  0.2931723  0.1368012    33.9958    26.5094     7.7997    1486.35     4.3222
    359.000     7.8177   3.526982     1.9164 4.7728e-02  2.1682352  0.2734708  0.1351459    33.9957    26.5119     7.7820    1486.30     4.3128
    360.000     7.8099   3.526276     1.9111 4.7733e-02  2.1714650  0.2617711  0.1324865    33.9952    26.5126     7.7742    1486.29     4.3069
    361.000     7.7863   3.524091     1.9063 4.6809e-02  2.1742488  0.2489778  0.1363704    33.9942    26.5153     7.7505    1486.21     4.2961
    362.000     7.7707   3.522645     1.9027 4.6887e-02  2.1773619  0.2285810  0.1367153    33.9934    26.5169     7.7349    1486.17     4.2963
    363.000     7.7554   3.521210     1.8999 4.7496e-02  2.1794276  0.2123061  0.1313615    33.9923    26.5183     7.7195    1486.13     4.2865
    364.000     7.7396   3.519747     1.8973 4.6567e-02  2.1815944  0.1963643  0.1384542    33.9915    26.5200     7.7037    1486.08     4.2879
    365.000     7.7285   3.518721     1.8954 4.7480e-02  2.1824876  0.1810898  0.1370267    33.9908    26.5210     7.6925    1486.05     4.2852
    366.000     7.7114   3.517107     1.8941 4.7119e-02  2.1836795  0.1707075  0.1363413    33.9897    26.5226     7.6753    1486.00     4.2864
    367.000     7.7010   3.516174     1.8924 4.8428e-02  2.1848672  0.1563213  0.1356196    33.9893    26.5238     7.6649    1485.98     4.2802
    368.000     7.6959   3.515732     1.8903 4.7957e-02  2.1858774  0.1489773  0.1374718    33.9890    26.5243     7.6597    1485.98     4.2735
    369.000     7.6921   3.515441     1.8878 4.7507e-02  2.1869273  0.1434298  0.1356736    33.9891    26.5250     7.6558    1485.98     4.2633
    370.000     7.6849   3.514832     1.8850 4.7504e-02  2.1880850  0.1375735  0.1382684    33.9892    26.5260     7.6484    1485.96     4.2562
    371.000     7.6790   3.514349     1.8827 4.7877e-02  2.1894416  0.1316925  0.1361350    33.9892    26.5269     7.6425    1485.96     4.2479
    372.000     7.6712   3.513690     1.8794 4.7754e-02  2.1908456  0.1215241  0.1348457    33.9892    26.5281     7.6346    1485.95     4.2271
    373.000     7.6547   3.512297     1.8748 4.7618e-02  2.1937816  0.1083108  0.1387957    33.9898    26.5309     7.6180    1485.90     4.2066
    374.000     7.6388   3.510898     1.8693 4.7488e-02  2.1982912  0.0957520  0.1375345    33.9898    26.5332     7.6021    1485.85     4.1836
    375.000     7.6241   3.509604     1.8624 4.7493e-02  2.2023784  0.0825243  0.1381034    33.9896    26.5352     7.5874    1485.81     4.1611
    376.000     7.6105   3.508405     1.8557 4.7856e-02  2.2072612  0.0651142  0.1374208    33.9895    26.5371     7.5737    1485.78     4.1519
    377.000     7.5987   3.507324     1.8505 4.7375e-02  2.2118044  0.0553176  0.1382583    33.9889    26.5383     7.5618    1485.75     4.1318
    378.000     7.5845   3.506323     1.8413 4.7961e-02  2.2155752  0.0419900  0.1388876    33.9915    26.5423     7.5476    1485.71     4.0728
    379.000     7.5910   3.507343     1.8276 4.7514e-02  2.2243674  0.0406847  0.1381673    33.9957    26.5447     7.5539    1485.76     4.0174
    380.000     7.5766   3.506134     1.8144 4.7951e-02  2.2357331  0.0302293  0.1343207    33.9962    26.5471     7.5395    1485.72     3.9958
    381.000     7.5743   3.506079     1.8044 4.8332e-02  2.2425762  0.0224273  0.1378915    33.9973    26.5484     7.5371    1485.73     3.9684
    382.000     7.5673   3.505680     1.7942 4.7869e-02  2.2486564  0.0121370  0.1405146    33.9994    26.5510     7.5300    1485.72     3.9340
    383.000     7.5479   3.503898     1.7855 4.8889e-02  2.2560999  0.0003708  0.1404620    33.9987    26.5533     7.5105    1485.66     3.9238
    384.000     7.5248   3.501681     1.7800 4.8175e-02  2.2604983 -0.0136283  0.1443564    33.9968    26.5551     7.4874    1485.59     3.9271
    385.000     7.4946   3.498780     1.7762 4.9178e-02  2.2632444 -0.0414694  0.1452605    33.9945    26.5575     7.4572    1485.49     3.9317
    386.000     7.4733   3.496745     1.7745 4.8540e-02  2.2634724 -0.0575188  0.1402414    33.9927    26.5592     7.4359    1485.42     3.9424
    387.000     7.4421   3.493741     1.7738 4.7627e-02  2.2643599 -0.0834753  0.1435847    33.9902    26.5617     7.4047    1485.31     3.9490
    388.000     7.4110   3.490774     1.7731 4.7734e-02  2.2645776 -0.1090605  0.1405791    33.9881    26.5644     7.3736    1485.20     3.9457
    389.000     7.3694   3.486910     1.7718 4.7952e-02  2.2646614 -0.1439024  0.1398965    33.9864    26.5690     7.3320    1485.06     3.9461
    390.000     7.3537   3.485428     1.7702 4.7737e-02  2.2655485 -0.1642957  0.1357262    33.9852    26.5702     7.3162    1485.01     3.9315
    391.000     7.3521   3.485427     1.7661 4.7987e-02  2.2663042 -0.1783488  0.1381071    33.9862    26.5712     7.3146    1485.02     3.9033
    392.000     7.3545   3.485955     1.7596 4.8921e-02  2.2696017 -0.1823406  0.1374973    33.9892    26.5732     7.3168    1485.05     3.8537
