       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
   1522.000     2.8665   3.186129     0.9262 5.0362e-02  3.1227117 -4.4452631  0.1648747    34.5746    27.5576     2.7584    1486.00     1.6290
   1523.000     2.8657   3.186106     0.9263 4.9853e-02  3.1224737 -4.4437597  0.1630460    34.5747    27.5578     2.7575    1486.01     1.6301
   1524.000     2.8641   3.186017     0.9263 5.0648e-02  3.1223119 -4.4493298  0.1674522    34.5749    27.5580     2.7558    1486.02     1.6318
   1525.000     2.8617   3.185857     0.9264 5.0825e-02  3.1227642 -4.4465703  0.1634377    34.5749    27.5583     2.7534    1486.03     1.6327
   1526.000     2.8486   3.184763     0.9266 4.9296e-02  3.1222010 -4.4525937  0.1632068    34.5751    27.5596     2.7404    1485.99     1.6372
   1527.000     2.8441   3.184455     0.9268 4.9907e-02  3.1212884 -4.4605632  0.1618371    34.5756    27.5605     2.7358    1485.99     1.6358
   1528.000     2.8433   3.184420     0.9270 4.9908e-02  3.1210345 -4.4625617  0.1611290    34.5756    27.5605     2.7349    1486.00     1.6402
   1529.000     2.8418   3.184335     0.9275 4.9849e-02  3.1206127 -4.4646168  0.1640989    34.5756    27.5606     2.7334    1486.01     1.6410
   1530.000     2.8416   3.184363     0.9276 5.0369e-02  3.1205226 -4.4672617  0.1664229    34.5757    27.5607     2.7331    1486.03     1.6390
   1531.000     2.8390   3.184183     0.9277 4.9529e-02  3.1202415 -4.4660011  0.1612688    34.5757    27.5610     2.7305    1486.03     1.6429
   1532.000     2.8376   3.184111     0.9279 4.9207e-02  3.1198652 -4.4723518  0.1618705    34.5758    27.5612     2.7290    1486.04     1.6410
   1533.000     2.8371   3.184113     0.9279 4.9915e-02  3.1197075 -4.4705677  0.1584960    34.5759    27.5613     2.7284    1486.06     1.6369
   1534.000     2.8363   3.184082     0.9278 5.0838e-02  3.1196097 -4.4715918  0.1652917    34.5758    27.5613     2.7276    1486.07     1.6432
   1535.000     2.8350   3.184020     0.9280 5.0986e-02  3.1196093 -4.4690828  0.1638370    34.5760    27.5616     2.7262    1486.08     1.6420
   1536.000     2.8339   3.183961     0.9283 5.0977e-02  3.1193548 -4.4725561  0.1647769    34.5760    27.5617     2.7250    1486.09     1.6447
   1537.000     2.8329   3.183929     0.9282 4.9903e-02  3.1192506 -4.4712427  0.1608463    34.5761    27.5618     2.7240    1486.11     1.6400
   1538.000     2.8304   3.183761     0.9283 5.0363e-02  3.1190994 -4.4778766  0.1665812    34.5762    27.5621     2.7214    1486.11     1.6458
   1539.000     2.8291   3.183685     0.9284 4.9853e-02  3.1190743 -4.4826635  0.1666926    34.5762    27.5623     2.7200    1486.12     1.6420
   1540.000     2.8274   3.183586     0.9283 5.0672e-02  3.1186405 -4.4819174  0.1572020    34.5762    27.5624     2.7183    1486.13     1.6461
   1541.000     2.8264   3.183543     0.9287 5.0696e-02  3.1184862 -4.4799206  0.1644315    34.5763    27.5626     2.7172    1486.14     1.6465
   1542.000     2.8256   3.183510     0.9283 4.9664e-02  3.1182402 -4.4831385  0.1650835    34.5763    27.5627     2.7163    1486.16     1.6432
   1543.000     2.8216   3.183207     0.9288 4.9523e-02  3.1182909 -4.4837626  0.1634560    34.5764    27.5631     2.7122    1486.15     1.6496
   1544.000     2.8154   3.182696     0.9287 5.1128e-02  3.1183264 -4.4894172  0.1610428    34.5762    27.5635     2.7061    1486.15     1.6469
   1545.000     2.8072   3.182074     0.9289 5.0780e-02  3.1177114 -4.4959671  0.1583229    34.5769    27.5648     2.6979    1486.13     1.6486
   1546.000     2.8056   3.181971     0.9288 5.1277e-02  3.1172784 -4.5012070  0.1631612    34.5769    27.5649     2.6962    1486.14     1.6502
   1547.000     2.8007   3.181602     0.9291 5.1282e-02  3.1168106 -4.5042967  0.1607152    34.5770    27.5655     2.6913    1486.13     1.6520
   1548.000     2.7916   3.180862     0.9292 5.0965e-02  3.1163153 -4.5119051  0.1660914    34.5773    27.5665     2.6822    1486.11     1.6578
   1549.000     2.7800   3.179940     0.9299 4.9675e-02  3.1158015 -4.5163977  0.1636714    34.5779    27.5680     2.6707    1486.08     1.6621
   1550.000     2.7753   3.179593     0.9304 5.1019e-02  3.1141132 -4.5251150  0.1674590    34.5782    27.5686     2.6659    1486.07     1.6657
   1551.000     2.7747   3.179578     0.9312 4.9928e-02  3.1129679 -4.5267522  0.1600591    34.5781    27.5686     2.6653    1486.09     1.6701
   1552.000     2.7741   3.179569     0.9314 4.9368e-02  3.1119734 -4.5299171  0.1638247    34.5782    27.5687     2.6646    1486.10     1.6630
   1553.000     2.7732   3.179542     0.9316 5.0177e-02  3.1117990 -4.5321468  0.1620008    34.5783    27.5689     2.6636    1486.11     1.6674
   1554.000     2.7721   3.179504     0.9321 5.1278e-02  3.1112242 -4.5323089  0.1627236    34.5785    27.5691     2.6625    1486.13     1.6714
   1555.000     2.7710   3.179450     0.9323 5.0412e-02  3.1108795 -4.5355592  0.1628580    34.5785    27.5693     2.6613    1486.14     1.6636
   1556.000     2.7681   3.179269     0.9321 5.0958e-02  3.1105830 -4.5349112  0.1605568    34.5789    27.5698     2.6583    1486.14     1.6684
   1557.000     2.7662   3.179136     0.9325 4.9840e-02  3.1105261 -4.5349867  0.1602980    34.5788    27.5700     2.6564    1486.15     1.6738
   1558.000     2.7639   3.178994     0.9330 5.0060e-02  3.1100730 -4.5403739  0.1586472    34.5790    27.5703     2.6540    1486.16     1.6779
   1559.000     2.7635   3.179009     0.9335 4.9650e-02  3.1094778 -4.5380042  0.1617425    34.5791    27.5704     2.6536    1486.17     1.6761
   1560.000     2.7622   3.178954     0.9336 4.9850e-02  3.1091439 -4.5404976  0.1634705    34.5793    27.5707     2.6522    1486.19     1.6712
   1561.000     2.7617   3.178953     0.9335 5.0954e-02  3.1087785 -4.5416925  0.1592323    34.5794    27.5708     2.6516    1486.20     1.6750
   1562.000     2.7591   3.178771     0.9338 5.0173e-02  3.1090387 -4.5464217  0.1585370    34.5794    27.5710     2.6489    1486.21     1.6796
   1563.000     2.7492   3.177990     0.9341 5.0183e-02  3.1086062 -4.5511860  0.1603863    34.5800    27.5724     2.6391    1486.18     1.6787
   1564.000     2.7454   3.177735     0.9340 5.0446e-02  3.1079018 -4.5555479  0.1625850    34.5804    27.5731     2.6352    1486.18     1.6798
   1565.000     2.7431   3.177576     0.9347 5.0815e-02  3.1068647 -4.5533610  0.1617545    34.5804    27.5733     2.6329    1486.19     1.6845
   1566.000     2.7412   3.177449     0.9347 5.0759e-02  3.1060073 -4.5571245  0.1658471    34.5804    27.5734     2.6309    1486.19     1.6845
   1567.000     2.7395   3.177354     0.9353 5.0394e-02  3.1053788 -4.5616798  0.1617208    34.5805    27.5737     2.6291    1486.20     1.6886
   1568.000     2.7372   3.177205     0.9356 4.9906e-02  3.1050039 -4.5639964  0.1636762    34.5806    27.5740     2.6268    1486.21     1.6908
   1569.000     2.7348   3.177047     0.9361 5.0120e-02  3.1043849 -4.5665762  0.1627097    34.5808    27.5743     2.6243    1486.22     1.6903
   1570.000     2.7301   3.176687     0.9360 5.0237e-02  3.1040716 -4.5699403  0.1633314    34.5809    27.5748     2.6196    1486.21     1.6889
   1571.000     2.7282   3.176592     0.9365 4.9708e-02  3.1037245 -4.5722012  0.1643190    34.5812    27.5752     2.6177    1486.22     1.6912
   1572.000     2.7273   3.176541     0.9363 5.1119e-02  3.1035071 -4.5745489  0.1641132    34.5811    27.5752     2.6167    1486.24     1.6929
   1573.000     2.7264   3.176516     0.9370 4.9221e-02  3.1025688 -4.5759927  0.1659409    34.5812    27.5754     2.6158    1486.25     1.6961
   1574.000     2.7209   3.176084     0.9368 5.0974e-02  3.1027094 -4.5823560  0.1630045    34.5813    27.5759     2.6102    1486.24     1.6915
   1575.000     2.7105   3.175243     0.9373 5.1424e-02  3.1020826 -4.5817764  0.1619648    34.5817    27.5772     2.5998    1486.21     1.7039
   1576.000     2.6923   3.173796     0.9379 4.9665e-02  3.1011940 -4.5978443  0.1619536    34.5830    27.5798     2.5818    1486.15     1.7069
   1577.000     2.6866   3.173358     0.9384 5.0414e-02  3.0988669 -4.6023526  0.1657703    34.5832    27.5804     2.5761    1486.14     1.7077
   1578.000     2.6831   3.173103     0.9390 5.0153e-02  3.0973856 -4.6081058  0.1634070    34.5833    27.5809     2.5725    1486.15     1.7105
   1579.000     2.6825   3.173098     0.9393 5.0990e-02  3.0968004 -4.6125507  0.1609256    34.5834    27.5810     2.5718    1486.16     1.7105
   1580.000     2.6822   3.173118     0.9399 5.0977e-02  3.0956822 -4.6113829  0.1612268    34.5835    27.5811     2.5714    1486.17     1.7140
   1581.000     2.6817   3.173122     0.9401 5.0053e-02  3.0955933 -4.6107235  0.1618389    34.5836    27.5812     2.5709    1486.19     1.7159
   1582.000     2.6814   3.173143     0.9409 5.1270e-02  3.0950314 -4.6142955  0.1615467    34.5836    27.5813     2.5705    1486.21     1.7187
   1583.000     2.6812   3.173167     0.9409 4.9453e-02  3.0947944 -4.6124322  0.1566829    34.5837    27.5813     2.5702    1486.22     1.7127
   1584.000     2.6804   3.173153     0.9412 4.8732e-02  3.0941218 -4.6129381  0.1628318    34.5838    27.5815     2.5694    1486.23     1.7179
   1585.000     2.6801   3.173167     0.9412 4.9365e-02  3.0944388 -4.6156989  0.1615034    34.5837    27.5815     2.5690    1486.25     1.7153
   1586.000     2.6796   3.173159     0.9415 4.9284e-02  3.0945720 -4.6175308  0.1615052    34.5837    27.5815     2.5684    1486.26     1.7184
   1587.000     2.6789   3.173150     0.9414 5.0655e-02  3.0943338 -4.6150090  0.1575319    34.5839    27.5817     2.5676    1486.28     1.7168
   1588.000     2.6768   3.173015     0.9419 4.9371e-02  3.0940702 -4.6178166  0.1644621    34.5839    27.5819     2.5655    1486.29     1.7197
   1589.000     2.6737   3.172800     0.9417 5.0058e-02  3.0940173 -4.6214027  0.1627067    34.5841    27.5823     2.5623    1486.29     1.7171
   1590.000     2.6734   3.172818     0.9419 4.9320e-02  3.0938319 -4.6252698  0.1613327    34.5841    27.5824     2.5619    1486.30     1.7198
   1591.000     2.6733   3.172846     0.9419 4.9030e-02  3.0933158 -4.6240994  0.1593060    34.5841    27.5824     2.5618    1486.32     1.7166
   1592.000     2.6731   3.172868     0.9420 4.9314e-02  3.0932650 -4.6259695  0.1590555    34.5841    27.5824     2.5614    1486.34     1.7201
   1593.000     2.6727   3.172881     0.9421 4.9885e-02  3.0930739 -4.6253123  0.1611685    34.5841    27.5824     2.5610    1486.35     1.7219
   1594.000     2.6717   3.172844     0.9421 5.0558e-02  3.0930398 -4.6260247  0.1615190    34.5842    27.5826     2.5600    1486.36     1.7203
   1595.000     2.6707   3.172797     0.9423 4.9747e-02  3.0933076 -4.6294730  0.1624538    34.5842    27.5827     2.5589    1486.38     1.7217
   1596.000     2.6694   3.172736     0.9422 4.9365e-02  3.0933273 -4.6268418  0.1598053    34.5844    27.5829     2.5575    1486.39     1.7213
   1597.000     2.6695   3.172789     0.9424 5.0336e-02  3.0924690 -4.6296977  0.1618827    34.5844    27.5830     2.5575    1486.40     1.7254
   1598.000     2.6679   3.172675     0.9425 5.0618e-02  3.0924630 -4.6328619  0.1670358    34.5843    27.5830     2.5558    1486.41     1.7193
   1599.000     2.6621   3.172241     0.9423 5.0326e-02  3.0923179 -4.6317585  0.1596132    34.5847    27.5838     2.5500    1486.41     1.7244
   1600.000     2.6550   3.171701     0.9426 4.9301e-02  3.0918057 -4.6435779  0.1613653    34.5851    27.5847     2.5430    1486.39     1.7313
   1601.000     2.6524   3.171524     0.9431 4.9284e-02  3.0912503 -4.6437753  0.1577856    34.5852    27.5851     2.5403    1486.40     1.7287
   1602.000     2.6516   3.171500     0.9430 4.9448e-02  3.0902008 -4.6452150  0.1598686    34.5853    27.5852     2.5394    1486.41     1.7265
   1603.000     2.6507   3.171471     0.9431 4.9371e-02  3.0899299 -4.6450116  0.1620706    34.5854    27.5854     2.5384    1486.42     1.7328
   1604.000     2.6502   3.171469     0.9436 4.8497e-02  3.0893767 -4.6497597  0.1618557    34.5854    27.5854     2.5379    1486.44     1.7367
   1605.000     2.6495   3.171445     0.9439 5.0194e-02  3.0889078 -4.6454834  0.1651462    34.5853    27.5854     2.5371    1486.45     1.7314
   1606.000     2.6484   3.171398     0.9437 4.9924e-02  3.0889524 -4.6490578  0.1631526    34.5854    27.5856     2.5360    1486.46     1.7321
   1607.000     2.6483   3.171430     0.9442 4.9022e-02  3.0887562 -4.6487654  0.1644201    34.5854    27.5856     2.5358    1486.48     1.7344
   1608.000     2.6453   3.171216     0.9442 5.0984e-02  3.0884706 -4.6515025  0.1612107    34.5855    27.5859     2.5327    1486.48     1.7375
   1609.000     2.6367   3.170552     0.9444 4.9690e-02  3.0884430 -4.6575658  0.1620746    34.5861    27.5872     2.5241    1486.46     1.7336
   1610.000     2.6353   3.170475     0.9444 5.0167e-02  3.0875932 -4.6610558  0.1689793    34.5862    27.5873     2.5226    1486.47     1.7395
   1611.000     2.6354   3.170528     0.9448 5.0213e-02  3.0869031 -4.6634949  0.1609148    34.5861    27.5873     2.5227    1486.49     1.7393
   1612.000     2.6348   3.170515     0.9449 4.9914e-02  3.0869946 -4.6635253  0.1648662    34.5862    27.5874     2.5220    1486.50     1.7420
   1613.000     2.6339   3.170485     0.9452 4.8544e-02  3.0866426 -4.6675092  0.1635220    34.5862    27.5875     2.5211    1486.52     1.7415
   1614.000     2.6330   3.170449     0.9453 4.9537e-02  3.0856760 -4.6645224  0.1573621    34.5862    27.5876     2.5201    1486.53     1.7446
   1615.000     2.6317   3.170384     0.9457 4.9849e-02  3.0859480 -4.6659381  0.1581996    34.5864    27.5878     2.5187    1486.54     1.7462
   1616.000     2.6300   3.170283     0.9459 4.9455e-02  3.0853660 -4.6678179  0.1607535    34.5864    27.5880     2.5169    1486.55     1.7453
   1617.000     2.6282   3.170185     0.9460 4.8625e-02  3.0850840 -4.6671171  0.1606737    34.5866    27.5883     2.5151    1486.56     1.7468
   1618.000     2.6256   3.169999     0.9462 4.9997e-02  3.0846771 -4.6714832  0.1606942    34.5867    27.5886     2.5124    1486.57     1.7442
   1619.000     2.6239   3.169891     0.9463 4.9459e-02  3.0845060 -4.6741815  0.1625179    34.5867    27.5887     2.5106    1486.57     1.7504
   1620.000     2.6196   3.169578     0.9466 5.0361e-02  3.0843517 -4.6762170  0.1652772    34.5869    27.5893     2.5063    1486.57     1.7500
   1621.000     2.6124   3.169019     0.9467 4.9175e-02  3.0837357 -4.6808341  0.1663326    34.5873    27.5902     2.4991    1486.56     1.7525
   1622.000     2.6092   3.168793     0.9472 5.0421e-02  3.0830830 -4.6839070  0.1603535    34.5875    27.5906     2.4959    1486.56     1.7540
   1623.000     2.6072   3.168662     0.9471 4.9733e-02  3.0821836 -4.6876454  0.1586846    34.5875    27.5908     2.4938    1486.57     1.7537
   1624.000     2.6052   3.168544     0.9478 4.9031e-02  3.0815281 -4.6913374  0.1627986    34.5876    27.5911     2.4918    1486.58     1.7627
   1625.000     2.6034   3.168434     0.9480 4.9531e-02  3.0810099 -4.6924550  0.1635624    34.5877    27.5914     2.4899    1486.59     1.7569
   1626.000     2.6009   3.168269     0.9481 4.8404e-02  3.0809036 -4.6917480  0.1623279    34.5879    27.5917     2.4874    1486.59     1.7606
   1627.000     2.5985   3.168110     0.9486 4.9961e-02  3.0804719 -4.6977959  0.1667550    34.5880    27.5920     2.4849    1486.60     1.7609
   1628.000     2.5975   3.168072     0.9486 5.0327e-02  3.0800011 -4.6994361  0.1642989    34.5881    27.5921     2.4838    1486.61     1.7617
   1629.000     2.5970   3.168072     0.9488 4.9207e-02  3.0795759 -4.7008336  0.1630255    34.5881    27.5922     2.4833    1486.63     1.7620
   1630.000     2.5964   3.168055     0.9489 4.9816e-02  3.0793168 -4.6985433  0.1625407    34.5881    27.5922     2.4826    1486.64     1.7589
   1631.000     2.5958   3.168055     0.9489 5.0509e-02  3.0794648 -4.7002806  0.1630475    34.5881    27.5923     2.4819    1486.65     1.7633
   1632.000     2.5947   3.168004     0.9492 5.1436e-02  3.0792073 -4.6994375  0.1584381    34.5882    27.5925     2.4808    1486.67     1.7659
   1633.000     2.5942   3.168010     0.9493 4.9110e-02  3.0794770 -4.6999419  0.1596220    34.5883    27.5926     2.4802    1486.68     1.7638
   1634.000     2.5929   3.167948     0.9494 5.0125e-02  3.0790845 -4.7006755  0.1595623    34.5884    27.5928     2.4788    1486.69     1.7632
   1635.000     2.5919   3.167895     0.9495 4.9686e-02  3.0788859 -4.7029388  0.1612373    34.5883    27.5928     2.4778    1486.70     1.7663
   1636.000     2.5910   3.167855     0.9494 4.9817e-02  3.0785825 -4.6998112  0.1618584    34.5884    27.5929     2.4768    1486.71     1.7638
   1637.000     2.5907   3.167879     0.9496 5.0235e-02  3.0787545 -4.7037438  0.1613468    34.5884    27.5930     2.4764    1486.73     1.7649
   1638.000     2.5890   3.167765     0.9496 4.9653e-02  3.0785961 -4.7043193  0.1588628    34.5884    27.5931     2.4746    1486.74     1.7659
   1639.000     2.5860   3.167553     0.9498 5.0401e-02  3.0782426 -4.7081633  0.1628237    34.5885    27.5935     2.4716    1486.74     1.7673
   1640.000     2.5803   3.167126     0.9495 5.0800e-02  3.0783554 -4.7105781  0.1620818    34.5888    27.5943     2.4659    1486.74     1.7630
   1641.000     2.5790   3.167060     0.9497 5.1113e-02  3.0781460 -4.7152249  0.1594748    34.5889    27.5944     2.4645    1486.75     1.7711
   1642.000     2.5774   3.166969     0.9498 4.9295e-02  3.0775925 -4.7130899  0.1643061    34.5890    27.5946     2.4628    1486.76     1.7693
   1643.000     2.5765   3.166932     0.9499 5.0633e-02  3.0773499 -4.7161591  0.1599894    34.5891    27.5947     2.4619    1486.77     1.7697
   1644.000     2.5760   3.166930     0.9501 5.0802e-02  3.0769287 -4.7189422  0.1589558    34.5891    27.5948     2.4613    1486.79     1.7762
   1645.000     2.5756   3.166936     0.9506 4.9684e-02  3.0769764 -4.7210835  0.1572356    34.5891    27.5948     2.4608    1486.80     1.7762
   1646.000     2.5749   3.166925     0.9505 4.9602e-02  3.0769739 -4.7176490  0.1625725    34.5892    27.5950     2.4600    1486.81     1.7720
   1647.000     2.5745   3.166935     0.9508 5.0255e-02  3.0768745 -4.7165237  0.1648792    34.5892    27.5950     2.4596    1486.83     1.7732
   1648.000     2.5748   3.167004     0.9505 5.0689e-02  3.0769705 -4.7222149  0.1625272    34.5892    27.5950     2.4598    1486.85     1.7724
   1649.000     2.5732   3.166909     0.9509 5.0257e-02  3.0769232 -4.7203790  0.1627833    34.5892    27.5952     2.4581    1486.86     1.7745
   1650.000     2.5724   3.166886     0.9507 4.9312e-02  3.0767825 -4.7234569  0.1586450    34.5893    27.5953     2.4573    1486.87     1.7745
   1651.000     2.5713   3.166814     0.9509 4.9906e-02  3.0765678 -4.7197196  0.1632918    34.5892    27.5953     2.4561    1486.88     1.7726
   1652.000     2.5680   3.166600     0.9506 5.0215e-02  3.0764648 -4.7284427  0.1584036    34.5896    27.5959     2.4527    1486.88     1.7730
   1653.000     2.5674   3.166601     0.9508 5.0006e-02  3.0760169 -4.7266443  0.1656925    34.5897    27.5960     2.4521    1486.90     1.7740
   1654.000     2.5672   3.166619     0.9507 4.8554e-02  3.0761283 -4.7259509  0.1604071    34.5897    27.5960     2.4518    1486.91     1.7750
   1655.000     2.5666   3.166610     0.9508 4.8736e-02  3.0761807 -4.7231264  0.1609131    34.5897    27.5961     2.4511    1486.93     1.7739
   1656.000     2.5661   3.166610     0.9505 5.0501e-02  3.0757515 -4.7266895  0.1656190    34.5896    27.5961     2.4506    1486.94     1.7716
   1657.000     2.5657   3.166617     0.9507 5.0486e-02  3.0757023 -4.7287477  0.1637790    34.5897    27.5962     2.4500    1486.96     1.7777
   1658.000     2.5650   3.166608     0.9507 5.0486e-02  3.0759106 -4.7294397  0.1582470    34.5899    27.5964     2.4492    1486.97     1.7751
   1659.000     2.5647   3.166613     0.9506 4.9545e-02  3.0758622 -4.7301399  0.1643672    34.5898    27.5963     2.4489    1486.99     1.7745
   1660.000     2.5637   3.166562     0.9509 4.9603e-02  3.0756512 -4.7297432  0.1649370    34.5897    27.5963     2.4478    1487.00     1.7846
   1661.000     2.5630   3.166556     0.9512 5.0289e-02  3.0756551 -4.7320882  0.1634409    34.5898    27.5965     2.4471    1487.01     1.7810
   1662.000     2.5625   3.166552     0.9514 5.0257e-02  3.0754595 -4.7300277  0.1611417    34.5898    27.5966     2.4464    1487.03     1.7799
   1663.000     2.5623   3.166574     0.9513 4.9593e-02  3.0754204 -4.7339541  0.1623430    34.5898    27.5966     2.4462    1487.04     1.7775
   1664.000     2.5623   3.166619     0.9512 4.8500e-02  3.0747753 -4.7345070  0.1647334    34.5898    27.5966     2.4461    1487.06     1.7811
   1665.000     2.5622   3.166648     0.9513 5.0695e-02  3.0749694 -4.7351503  0.1632732    34.5898    27.5966     2.4459    1487.07     1.7807
   1666.000     2.5614   3.166630     0.9512 4.9915e-02  3.0753933 -4.7357609  0.1613411    34.5900    27.5968     2.4450    1487.09     1.7727
   1667.000     2.5606   3.166602     0.9508 5.0949e-02  3.0752790 -4.7316034  0.1601266    34.5899    27.5968     2.4442    1487.10     1.7776
   1668.000     2.5574   3.166366     0.9511 4.9805e-02  3.0749860 -4.7370644  0.1631150    34.5900    27.5971     2.4409    1487.10     1.7856
   1669.000     2.5527   3.166027     0.9513 4.9126e-02  3.0745971 -4.7414903  0.1618005    34.5903    27.5978     2.4362    1487.10     1.7813
   1670.000     2.5513   3.165943     0.9513 4.9529e-02  3.0742693 -4.7413245  0.1655721    34.5903    27.5979     2.4347    1487.11     1.7861
   1671.000     2.5492   3.165806     0.9517 4.9965e-02  3.0742858 -4.7415764  0.1643420    34.5903    27.5981     2.4326    1487.12     1.7871
   1672.000     2.5449   3.165494     0.9517 4.9451e-02  3.0733077 -4.7463177  0.1589685    34.5907    27.5988     2.4283    1487.12     1.7864
   1673.000     2.5442   3.165467     0.9520 4.9958e-02  3.0734056 -4.7435312  0.1620207    34.5906    27.5988     2.4275    1487.13     1.7890
   1674.000     2.5423   3.165352     0.9522 4.9849e-02  3.0723620 -4.7517666  0.1645593    34.5907    27.5990     2.4255    1487.14     1.7904
   1675.000     2.5381   3.165047     0.9523 4.9690e-02  3.0721464 -4.7545811  0.1618762    34.5909    27.5995     2.4213    1487.14     1.7879
   1676.000     2.5354   3.164866     0.9524 5.0113e-02  3.0718748 -4.7590354  0.1632695    34.5911    27.5999     2.4186    1487.14     1.7876
   1677.000     2.5324   3.164662     0.9522 4.9537e-02  3.0715648 -4.7567177  0.1643978    34.5913    27.6004     2.4155    1487.15     1.7910
   1678.000     2.5316   3.164646     0.9527 4.9284e-02  3.0706518 -4.7641836  0.1679980    34.5915    27.6005     2.4147    1487.16     1.7960
   1679.000     2.5317   3.164675     0.9528 4.8992e-02  3.0709709 -4.7578518  0.1588783    34.5913    27.6004     2.4146    1487.18     1.7931
   1680.000     2.5308   3.164639     0.9528 4.8260e-02  3.0703439 -4.7608654  0.1591006    34.5913    27.6005     2.4136    1487.19     1.7906
   1681.000     2.5280   3.164447     0.9530 5.0671e-02  3.0697499 -4.7638798  0.1618327    34.5914    27.6008     2.4108    1487.19     1.7953
   1682.000     2.5261   3.164342     0.9529 4.9674e-02  3.0695490 -4.7647078  0.1607365    34.5916    27.6012     2.4089    1487.20     1.7956
   1683.000     2.5245   3.164245     0.9535 5.0694e-02  3.0694995 -4.7692036  0.1621957    34.5916    27.6013     2.4072    1487.21     1.7994
   1684.000     2.5228   3.164147     0.9535 4.9963e-02  3.0693528 -4.7685665  0.1625889    34.5918    27.6016     2.4055    1487.22     1.7988
   1685.000     2.5223   3.164146     0.9537 4.9446e-02  3.0684708 -4.7665425  0.1627506    34.5918    27.6016     2.4049    1487.24     1.7979
   1686.000     2.5221   3.164180     0.9538 4.8676e-02  3.0682714 -4.7726718  0.1597560    34.5919    27.6017     2.4046    1487.25     1.7981
   1687.000     2.5220   3.164210     0.9538 5.0211e-02  3.0679695 -4.7739221  0.1626944    34.5919    27.6017     2.4044    1487.27     1.7989
   1688.000     2.5221   3.164251     0.9539 4.8116e-02  3.0680988 -4.7714863  0.1635042    34.5918    27.6016     2.4044    1487.29     1.7975
   1689.000     2.5220   3.164297     0.9538 5.0027e-02  3.0679500 -4.7734781  0.1638833    34.5919    27.6017     2.4043    1487.30     1.7990
   1690.000     2.5214   3.164287     0.9540 5.0486e-02  3.0680576 -4.7720604  0.1640921    34.5920    27.6018     2.4036    1487.32     1.8023
   1691.000     2.5192   3.164143     0.9541 5.0065e-02  3.0677682 -4.7745712  0.1557023    34.5920    27.6021     2.4013    1487.32     1.8028
   1692.000     2.5175   3.164048     0.9544 4.9300e-02  3.0673599 -4.7745938  0.1645005    34.5922    27.6023     2.3996    1487.33     1.8041
   1693.000     2.5173   3.164066     0.9543 5.0295e-02  3.0679998 -4.7753660  0.1613162    34.5921    27.6023     2.3993    1487.35     1.7993
   1694.000     2.5174   3.164111     0.9543 5.0691e-02  3.0671162 -4.7769072  0.1593384    34.5921    27.6022     2.3993    1487.36     1.8040
   1695.000     2.5144   3.163910     0.9546 4.9458e-02  3.0673570 -4.7792666  0.1647498    34.5923    27.6027     2.3963    1487.37     1.8063
   1696.000     2.5096   3.163553     0.9547 5.0357e-02  3.0667542 -4.7825967  0.1610066    34.5926    27.6033     2.3914    1487.36     1.8069
   1697.000     2.5080   3.163452     0.9550 4.8440e-02  3.0663637 -4.7846137  0.1649437    34.5926    27.6035     2.3898    1487.37     1.8115
   1698.000     2.5043   3.163197     0.9552 5.0808e-02  3.0656143 -4.7853394  0.1588255    34.5929    27.6040     2.3860    1487.37     1.8117
   1699.000     2.5045   3.163254     0.9555 4.9440e-02  3.0649112 -4.7886830  0.1606775    34.5928    27.6039     2.3862    1487.39     1.8121
   1700.000     2.5045   3.163300     0.9557 4.9232e-02  3.0643251 -4.7852975  0.1616074    34.5929    27.6040     2.3861    1487.41     1.8145
   1701.000     2.5049   3.163363     0.9560 4.9663e-02  3.0642263 -4.7871786  0.1619959    34.5928    27.6039     2.3864    1487.43     1.8132
   1702.000     2.5040   3.163343     0.9560 4.9604e-02  3.0642550 -4.7866522  0.1605207    34.5930    27.6041     2.3854    1487.44     1.8113
   1703.000     2.5037   3.163357     0.9559 4.8995e-02  3.0638498 -4.7859810  0.1595478    34.5930    27.6042     2.3850    1487.45     1.8120
   1704.000     2.5031   3.163357     0.9560 4.9210e-02  3.0638109 -4.7915834  0.1576305    34.5931    27.6043     2.3844    1487.47     1.8152
   1705.000     2.5026   3.163345     0.9564 4.9527e-02  3.0636004 -4.7854018  0.1588240    34.5931    27.6043     2.3837    1487.48     1.8179
   1706.000     2.5021   3.163352     0.9565 4.9845e-02  3.0637559 -4.7853380  0.1641962    34.5931    27.6044     2.3832    1487.50     1.8135
   1707.000     2.5011   3.163296     0.9564 5.0208e-02  3.0637467 -4.7912379  0.1598219    34.5930    27.6044     2.3821    1487.51     1.8157
   1708.000     2.4988   3.163160     0.9565 4.9913e-02  3.0634957 -4.7906763  0.1603997    34.5933    27.6048     2.3798    1487.52     1.8149
   1709.000     2.4986   3.163183     0.9564 4.8379e-02  3.0628293 -4.7906669  0.1603581    34.5933    27.6048     2.3795    1487.53     1.8170
   1710.000     2.4980   3.163180     0.9568 4.8793e-02  3.0628083 -4.7942962  0.1586265    34.5934    27.6049     2.3789    1487.55     1.8187
   1711.000     2.4970   3.163132     0.9567 5.0374e-02  3.0630865 -4.7926682  0.1595998    34.5934    27.6050     2.3777    1487.56     1.8185
