       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    524.000     7.5712   3.518265     1.4911 4.6037e-02  2.4540189  0.1069383  0.1417468    34.0646    26.6017     7.5195    1488.13     3.0686
    525.000     7.5507   3.516467     1.4873 4.7150e-02  2.4578519  0.0609302  0.1358044    34.0648    26.6048     7.4989    1488.07     3.0493
    526.000     7.5350   3.515030     1.4832 4.7270e-02  2.4621588  0.0422474  0.1398161    34.0641    26.6065     7.4832    1488.03     3.0320
    527.000     7.5108   3.512793     1.4790 4.7823e-02  2.4666297  0.0109035  0.1430633    34.0631    26.6092     7.4590    1487.95     3.0103
    528.000     7.4367   3.505955     1.4738 4.6829e-02  2.4732975 -0.0461495  0.1406257    34.0612    26.6182     7.3851    1487.68     2.9871
    529.000     7.4136   3.504018     1.4677 4.7069e-02  2.4814652 -0.0757897  0.1383497    34.0623    26.6224     7.3620    1487.61     2.9608
    530.000     7.3689   3.499901     1.4598 4.7308e-02  2.4888351 -0.0991874  0.1427513    34.0610    26.6277     7.3174    1487.45     2.9328
    531.000     7.3177   3.495291     1.4500 4.6769e-02  2.4968737 -0.1288182  0.1447119    34.0608    26.6348     7.2663    1487.27     2.9130
    532.000     7.2999   3.493678     1.4406 4.7380e-02  2.5036821 -0.1508630  0.1448115    34.0602    26.6368     7.2484    1487.21     2.8887
    533.000     7.2426   3.488546     1.4314 4.7375e-02  2.5109764 -0.1702136  0.1445263    34.0602    26.6448     7.1913    1487.01     2.8668
    534.000     7.2232   3.486885     1.4236 4.7491e-02  2.5194160 -0.1842435  0.1452069    34.0607    26.6479     7.1719    1486.95     2.8514
    535.000     7.2081   3.485521     1.4169 4.8291e-02  2.5261052 -0.2012356  0.1463298    34.0602    26.6496     7.1567    1486.91     2.8363
    536.000     7.1759   3.482720     1.4114 4.8230e-02  2.5315050 -0.2294393  0.1425782    34.0609    26.6547     7.1245    1486.80     2.8297
    537.000     7.1658   3.481867     1.4078 4.7789e-02  2.5369150 -0.2686347  0.1457699    34.0611    26.6562     7.1143    1486.77     2.8268
    538.000     7.1634   3.481735     1.4045 4.7109e-02  2.5420250 -0.2913962  0.1425717    34.0614    26.6568     7.1119    1486.78     2.8194
    539.000     7.1621   3.481676     1.4020 4.7096e-02  2.5462005 -0.3065262  0.1460748    34.0617    26.6572     7.1105    1486.79     2.8119
    540.000     7.1584   3.481375     1.3988 4.8254e-02  2.5485037 -0.3254060  0.1425112    34.0615    26.6576     7.1067    1486.80     2.8023
    541.000     7.1513   3.480807     1.3959 4.6489e-02  2.5507181 -0.3342917  0.1440872    34.0619    26.6589     7.0995    1486.78     2.7984
    542.000     7.1473   3.480492     1.3930 4.6830e-02  2.5518367 -0.3331692  0.1458462    34.0618    26.6594     7.0955    1486.79     2.7901
    543.000     7.1176   3.477744     1.3896 4.6608e-02  2.5534970 -0.3404236  0.1497304    34.0606    26.6625     7.0658    1486.69     2.7760
    544.000     7.0740   3.473923     1.3852 4.7217e-02  2.5567106 -0.3579304  0.1460855    34.0613    26.6691     7.0223    1486.53     2.7572
    545.000     7.0604   3.472683     1.3809 4.8595e-02  2.5617347 -0.3816620  0.1480886    34.0606    26.6705     7.0086    1486.50     2.7425
    546.000     7.0327   3.470230     1.3767 4.7945e-02  2.5676051 -0.4196582  0.1437561    34.0607    26.6744     6.9809    1486.40     2.7266
    547.000     7.0032   3.467529     1.3724 4.8350e-02  2.5734837 -0.4490452  0.1468149    34.0598    26.6777     6.9514    1486.30     2.7098
    548.000     6.9841   3.465930     1.3679 4.6154e-02  2.5789364 -0.4748466  0.1487175    34.0606    26.6809     6.9323    1486.25     2.6961
    549.000     6.9682   3.464423     1.3632 4.7609e-02  2.5840824 -0.4909564  0.1456907    34.0593    26.6821     6.9164    1486.20     2.6812
    550.000     6.9138   3.459629     1.3569 4.7507e-02  2.5897118 -0.5170056  0.1508119    34.0599    26.6900     6.8621    1486.00     2.6615
    551.000     6.8952   3.457940     1.3480 4.7719e-02  2.5960722 -0.5081054  0.1464514    34.0593    26.6921     6.8435    1485.95     2.6280
    552.000     6.8163   3.450801     1.3388 4.9003e-02  2.6016229 -0.5335938  0.1489234    34.0584    26.7020     6.7648    1485.65     2.5939
    553.000     6.7706   3.446828     1.3310 4.8084e-02  2.6114381 -0.6220095  0.1462708    34.0593    26.7089     6.7192    1485.49     2.5724
    554.000     6.7539   3.445436     1.3254 4.8715e-02  2.6238150 -0.6609294  0.1498621    34.0600    26.7117     6.7025    1485.44     2.5655
    555.000     6.7433   3.444526     1.3208 4.9726e-02  2.6329929 -0.6884592  0.1499888    34.0601    26.7132     6.6918    1485.42     2.5571
    556.000     6.7369   3.444000     1.3166 4.9361e-02  2.6388649 -0.7037423  0.1494854    34.0601    26.7141     6.6854    1485.41     2.5490
    557.000     6.7272   3.443167     1.3130 4.7995e-02  2.6425246 -0.7187774  0.1487441    34.0601    26.7153     6.6756    1485.39     2.5434
    558.000     6.7126   3.441908     1.3091 4.9642e-02  2.6463823 -0.7350157  0.1461250    34.0602    26.7174     6.6610    1485.35     2.5355
    559.000     6.7037   3.441178     1.3050 4.8840e-02  2.6497746 -0.7437834  0.1455029    34.0604    26.7188     6.6521    1485.33     2.5290
    560.000     6.6931   3.440279     1.3011 4.7861e-02  2.6523796 -0.7391312  0.1454246    34.0606    26.7203     6.6414    1485.30     2.5178
    561.000     6.6788   3.439052     1.2976 4.9163e-02  2.6546407 -0.7548826  0.1487535    34.0607    26.7223     6.6270    1485.26     2.5054
    562.000     6.6602   3.437419     1.2940 4.7934e-02  2.6576518 -0.7804428  0.1511999    34.0607    26.7248     6.6084    1485.21     2.4911
    563.000     6.6373   3.435423     1.2906 4.8833e-02  2.6612895 -0.7876917  0.1547491    34.0609    26.7280     6.5855    1485.13     2.4752
    564.000     6.6020   3.432300     1.2857 4.9024e-02  2.6647173 -0.7931984  0.1482988    34.0609    26.7327     6.5503    1485.01     2.4534
    565.000     6.5721   3.429701     1.2792 4.8315e-02  2.6694322 -0.7920136  0.1494422    34.0613    26.7370     6.5204    1484.91     2.4309
    566.000     6.5246   3.425487     1.2717 4.9404e-02  2.6764583 -0.8362361  0.1491682    34.0613    26.7432     6.4730    1484.74     2.4069
    567.000     6.5091   3.424213     1.2656 4.8081e-02  2.6867308 -0.8975784  0.1456659    34.0621    26.7459     6.4575    1484.70     2.3944
    568.000     6.4960   3.423049     1.2613 4.8143e-02  2.6950186 -0.9159574  0.1470495    34.0618    26.7474     6.4443    1484.66     2.3864
    569.000     6.4755   3.421292     1.2574 4.9018e-02  2.7002366 -0.9362507  0.1497874    34.0621    26.7504     6.4239    1484.60     2.3784
    570.000     6.4635   3.420288     1.2540 4.8497e-02  2.7056145 -0.9619472  0.1459276    34.0625    26.7523     6.4118    1484.56     2.3699
    571.000     6.4579   3.419844     1.2504 4.7959e-02  2.7099563 -0.9734860  0.1491415    34.0626    26.7531     6.4061    1484.56     2.3617
    572.000     6.4500   3.419185     1.2474 4.8489e-02  2.7132522 -0.9832382  0.1566940    34.0627    26.7542     6.3982    1484.54     2.3600
    573.000     6.4438   3.418683     1.2444 4.9105e-02  2.7154401 -0.9873603  0.1516371    34.0629    26.7551     6.3919    1484.54     2.3561
    574.000     6.4352   3.417982     1.2422 4.8661e-02  2.7176206 -0.9900242  0.1518868    34.0631    26.7564     6.3833    1484.52     2.3519
    575.000     6.4314   3.417702     1.2398 4.9031e-02  2.7194663 -0.9957773  0.1509270    34.0633    26.7571     6.3793    1484.52     2.3491
    576.000     6.4279   3.417440     1.2385 4.9053e-02  2.7212101 -1.0019778  0.1480752    34.0634    26.7576     6.3758    1484.52     2.3455
    577.000     6.4158   3.416421     1.2367 4.9146e-02  2.7230442 -1.0145354  0.1495790    34.0636    26.7594     6.3637    1484.49     2.3364
    578.000     6.4042   3.415428     1.2348 4.8892e-02  2.7249994 -1.0052952  0.1505389    34.0637    26.7609     6.3520    1484.46     2.3291
    579.000     6.3875   3.414055     1.2315 4.7970e-02  2.7268677 -1.0034334  0.1489195    34.0645    26.7638     6.3353    1484.41     2.3121
    580.000     6.3792   3.413353     1.2272 5.0041e-02  2.7297685 -1.0151331  0.1482394    34.0645    26.7648     6.3270    1484.40     2.2898
    581.000     6.3493   3.410826     1.2227 4.8561e-02  2.7338054 -1.0492454  0.1502008    34.0657    26.7696     6.2971    1484.30     2.2713
    582.000     6.3394   3.410033     1.2186 4.9540e-02  2.7402317 -1.0733261  0.1502997    34.0663    26.7714     6.2871    1484.28     2.2487
    583.000     6.3042   3.406934     1.2135 4.8965e-02  2.7476893 -1.1094142  0.1549059    34.0663    26.7760     6.2520    1484.15     2.2251
    584.000     6.2655   3.403709     1.2086 4.9084e-02  2.7576955 -1.1439024  0.1501493    34.0686    26.7828     6.2133    1484.02     2.2106
    585.000     6.2498   3.402404     1.2034 5.0524e-02  2.7668720 -1.1628528  0.1486823    34.0691    26.7853     6.1976    1483.97     2.1949
    586.000     6.2368   3.401229     1.1977 5.0439e-02  2.7744019 -1.1767351  0.1449909    34.0685    26.7865     6.1846    1483.94     2.1821
    587.000     6.2140   3.399297     1.1912 5.0342e-02  2.7802472 -1.1860200  0.1542559    34.0693    26.7900     6.1618    1483.86     2.1676
    588.000     6.2044   3.398641     1.1838 5.0529e-02  2.7855534 -1.1723399  0.1524384    34.0711    26.7926     6.1521    1483.84     2.1445
    589.000     6.1937   3.397855     1.1776 4.8989e-02  2.7890213 -1.1722645  0.1501969    34.0724    26.7951     6.1414    1483.82     2.1294
    590.000     6.1845   3.397233     1.1732 5.0388e-02  2.7932611 -1.1888998  0.1527157    34.0742    26.7977     6.1321    1483.80     2.1227
    591.000     6.1827   3.397221     1.1699 5.0115e-02  2.8007517 -1.2220796  0.1519542    34.0754    26.7988     6.1303    1483.81     2.1103
    592.000     6.1860   3.397687     1.1661 4.9635e-02  2.8082825 -1.2303679  0.1550589    34.0768    26.7995     6.1335    1483.84     2.0875
    593.000     6.1925   3.398699     1.1617 4.9711e-02  2.8137119 -1.2317232  0.1539739    34.0811    26.8021     6.1398    1483.89     2.0659
    594.000     6.1926   3.398979     1.1565 5.0277e-02  2.8209958 -1.2391397  0.1534627    34.0837    26.8041     6.1398    1483.91     2.0507
    595.000     6.1851   3.398325     1.1518 4.9601e-02  2.8296494 -1.2523439  0.1517544    34.0833    26.8048     6.1323    1483.90     2.0422
    596.000     6.1689   3.396894     1.1474 4.9603e-02  2.8361753 -1.2587100  0.1539627    34.0831    26.8067     6.1161    1483.85     2.0340
    597.000     6.1515   3.395457     1.1433 5.0671e-02  2.8401476 -1.2713988  0.1542021    34.0840    26.8096     6.0986    1483.79     2.0216
    598.000     6.1444   3.394955     1.1394 5.0858e-02  2.8443790 -1.2780150  0.1517545    34.0849    26.8113     6.0915    1483.78     2.0109
    599.000     6.1386   3.394504     1.1348 4.9807e-02  2.8479796 -1.2640944  0.1510312    34.0852    26.8122     6.0856    1483.78     1.9998
    600.000     6.1245   3.393407     1.1305 5.0022e-02  2.8509995 -1.2639392  0.1491010    34.0865    26.8150     6.0715    1483.74     1.9872
    601.000     6.1189   3.393088     1.1266 5.0713e-02  2.8542923 -1.2710695  0.1511597    34.0880    26.8169     6.0658    1483.73     1.9720
    602.000     6.1143   3.392838     1.1229 5.0277e-02  2.8597236 -1.2965885  0.1561985    34.0894    26.8186     6.0612    1483.73     1.9524
    603.000     6.0952   3.391463     1.1185 4.9702e-02  2.8668614 -1.3076562  0.1513803    34.0927    26.8236     6.0420    1483.68     1.9249
    604.000     6.0747   3.389846     1.1128 4.9950e-02  2.8737415 -1.3184584  0.1520150    34.0945    26.8277     6.0215    1483.62     1.9048
    605.000     6.0602   3.388733     1.1077 5.0480e-02  2.8812191 -1.3336554  0.1561388    34.0961    26.8308     6.0070    1483.58     1.8961
    606.000     6.0585   3.388631     1.1029 4.9600e-02  2.8896078 -1.3473772  0.1512633    34.0962    26.8311     6.0052    1483.59     1.8891
    607.000     6.0576   3.388596     1.0987 5.0848e-02  2.8972274 -1.3550925  0.1509836    34.0962    26.8312     6.0042    1483.60     1.8848
    608.000     6.0559   3.388497     1.0959 5.1434e-02  2.9017543 -1.3651079  0.1533343    34.0963    26.8315     6.0025    1483.61     1.8870
    609.000     6.0548   3.388443     1.0941 5.0404e-02  2.9041237 -1.3651468  0.1531139    34.0964    26.8317     6.0012    1483.62     1.8867
    610.000     6.0540   3.388431     1.0922 5.1272e-02  2.9058696 -1.3640055  0.1518875    34.0965    26.8318     6.0004    1483.63     1.8837
    611.000     6.0512   3.388228     1.0911 5.1148e-02  2.9068749 -1.3685370  0.1551612    34.0966    26.8323     5.9975    1483.64     1.8836
    612.000     6.0447   3.387727     1.0897 5.0403e-02  2.9078381 -1.3700453  0.1523344    34.0970    26.8334     5.9909    1483.63     1.8753
    613.000     6.0431   3.387638     1.0884 5.0366e-02  2.9096518 -1.3830272  0.1541574    34.0971    26.8337     5.9893    1483.64     1.8738
    614.000     6.0406   3.387454     1.0873 5.1278e-02  2.9109666 -1.3877064  0.1546929    34.0971    26.8340     5.9866    1483.65     1.8737
    615.000     6.0354   3.387056     1.0864 5.0286e-02  2.9120850 -1.3921971  0.1528520    34.0973    26.8349     5.9814    1483.64     1.8700
    616.000     6.0269   3.386341     1.0857 5.0116e-02  2.9129784 -1.4019835  0.1556857    34.0973    26.8360     5.9728    1483.62     1.8683
    617.000     6.0227   3.386044     1.0847 5.1124e-02  2.9145425 -1.4040618  0.1515372    34.0977    26.8368     5.9686    1483.62     1.8644
    618.000     6.0204   3.385887     1.0834 5.0213e-02  2.9158531 -1.4065990  0.1575114    34.0977    26.8371     5.9662    1483.63     1.8578
    619.000     6.0179   3.385725     1.0824 5.1126e-02  2.9172312 -1.4098829  0.1542746    34.0979    26.8375     5.9637    1483.64     1.8595
    620.000     6.0107   3.385156     1.0815 5.0653e-02  2.9180626 -1.4090674  0.1559011    34.0983    26.8388     5.9564    1483.62     1.8562
    621.000     6.0059   3.384794     1.0798 5.0548e-02  2.9198118 -1.4018720  0.1540568    34.0986    26.8396     5.9515    1483.62     1.8431
    622.000     5.9969   3.384070     1.0778 5.0997e-02  2.9208487 -1.4087571  0.1539413    34.0990    26.8411     5.9424    1483.60     1.8359
    623.000     5.9910   3.383743     1.0758 4.9446e-02  2.9235290 -1.4333693  0.1529552    34.1008    26.8432     5.9364    1483.60     1.8227
    624.000     5.9892   3.383749     1.0735 5.1272e-02  2.9278092 -1.4390932  0.1597218    34.1021    26.8445     5.9346    1483.61     1.8129
    625.000     5.9825   3.383252     1.0713 5.0740e-02  2.9324764 -1.4491121  0.1526006    34.1027    26.8458     5.9279    1483.60     1.8057
    626.000     5.9778   3.382956     1.0691 5.0758e-02  2.9363563 -1.4553398  0.1552897    34.1037    26.8472     5.9231    1483.60     1.7985
    627.000     5.9666   3.382055     1.0660 5.0921e-02  2.9395660 -1.4528463  0.1578750    34.1043    26.8491     5.9118    1483.57     1.7874
    628.000     5.9585   3.381463     1.0619 5.0986e-02  2.9433179 -1.4426399  0.1539946    34.1052    26.8508     5.9037    1483.56     1.7769
    629.000     5.9290   3.378785     1.0586 5.0902e-02  2.9471212 -1.4439506  0.1554202    34.1043    26.8538     5.8742    1483.45     1.7676
    630.000     5.9068   3.376962     1.0555 5.1286e-02  2.9512004 -1.4849138  0.1524435    34.1056    26.8576     5.8520    1483.38     1.7486
    631.000     5.8804   3.374539     1.0518 5.0933e-02  2.9570895 -1.5190190  0.1559968    34.1043    26.8598     5.8257    1483.29     1.7299
    632.000     5.8237   3.369715     1.0481 5.0897e-02  2.9639923 -1.5697683  0.1553903    34.1065    26.8687     5.7691    1483.08     1.7102
    633.000     5.7723   3.365457     1.0437 5.1850e-02  2.9744379 -1.6218945  0.1586941    34.1097    26.8775     5.7179    1482.90     1.6896
    634.000     5.7616   3.364804     1.0388 5.1292e-02  2.9851672 -1.6343898  0.1513373    34.1126    26.8811     5.7071    1482.88     1.6743
    635.000     5.7634   3.365134     1.0339 5.0971e-02  2.9942241 -1.6456311  0.1546182    34.1141    26.8821     5.7088    1482.90     1.6602
    636.000     5.7639   3.365265     1.0281 5.0959e-02  3.0019218 -1.6481315  0.1551257    34.1145    26.8823     5.7093    1482.92     1.6524
    637.000     5.7606   3.365177     1.0226 5.1514e-02  3.0070451 -1.6403322  0.1514102    34.1163    26.8842     5.7059    1482.92     1.6438
    638.000     5.7585   3.365174     1.0184 5.0687e-02  3.0100468 -1.6449978  0.1528358    34.1179    26.8857     5.7037    1482.93     1.6308
    639.000     5.7523   3.364827     1.0154 5.0406e-02  3.0146522 -1.6625895  0.1547425    34.1198    26.8880     5.6974    1482.93     1.6235
    640.000     5.7559   3.365486     1.0127 5.1481e-02  3.0194244 -1.6641884  0.1565597    34.1231    26.8901     5.7009    1482.96     1.6161
    641.000     5.7507   3.365121     1.0103 5.0762e-02  3.0250919 -1.6725796  0.1563472    34.1237    26.8913     5.6957    1482.96     1.6068
    642.000     5.7461   3.364816     1.0074 5.1695e-02  3.0294241 -1.6690310  0.1558151    34.1244    26.8924     5.6910    1482.96     1.5997
    643.000     5.7414   3.364444     1.0044 5.1047e-02  3.0328435 -1.6755828  0.1565627    34.1244    26.8930     5.6862    1482.96     1.5977
    644.000     5.7297   3.363477     1.0022 5.1157e-02  3.0354001 -1.6795622  0.1535117    34.1248    26.8947     5.6745    1482.92     1.5947
    645.000     5.7218   3.362731     1.0002 5.1283e-02  3.0383350 -1.6925958  0.1578010    34.1239    26.8950     5.6665    1482.91     1.5899
    646.000     5.7005   3.360840     0.9988 5.1122e-02  3.0405627 -1.7094275  0.1530941    34.1235    26.8973     5.6453    1482.84     1.5866
    647.000     5.6909   3.360112     0.9975 5.1108e-02  3.0425850 -1.7286970  0.1536053    34.1244    26.8992     5.6356    1482.82     1.5836
    648.000     5.6878   3.359923     0.9961 5.1281e-02  3.0449314 -1.7341186  0.1603205    34.1249    26.9000     5.6324    1482.82     1.5767
    649.000     5.6813   3.359436     0.9945 5.1282e-02  3.0472425 -1.7402116  0.1570223    34.1254    26.9012     5.6259    1482.81     1.5722
    650.000     5.6751   3.359005     0.9926 5.0412e-02  3.0493127 -1.7446907  0.1550558    34.1263    26.9026     5.6196    1482.80     1.5648
    651.000     5.6707   3.358689     0.9904 5.1943e-02  3.0517058 -1.7420564  0.1543384    34.1267    26.9035     5.6151    1482.81     1.5558
    652.000     5.6571   3.357532     0.9882 5.1583e-02  3.0539065 -1.7587379  0.1548706    34.1269    26.9053     5.6015    1482.77     1.5453
    653.000     5.6265   3.354986     0.9859 5.1103e-02  3.0579486 -1.7783158  0.1562430    34.1284    26.9102     5.5710    1482.66     1.5340
    654.000     5.6128   3.353972     0.9833 5.1283e-02  3.0629594 -1.8019702  0.1601473    34.1302    26.9133     5.5573    1482.62     1.5243
    655.000     5.6093   3.353696     0.9811 5.0735e-02  3.0685358 -1.8080270  0.1509542    34.1302    26.9137     5.5537    1482.63     1.5190
    656.000     5.6015   3.353073     0.9788 5.1415e-02  3.0724867 -1.8135446  0.1516379    34.1305    26.9149     5.5458    1482.61     1.5144
    657.000     5.5909   3.352309     0.9759 5.1388e-02  3.0756339 -1.8095152  0.1573170    34.1321    26.9174     5.5352    1482.59     1.5053
    658.000     5.5820   3.351748     0.9722 5.1393e-02  3.0789584 -1.8049634  0.1577743    34.1341    26.9201     5.5263    1482.57     1.4923
    659.000     5.5777   3.351525     0.9697 5.1280e-02  3.0827893 -1.8212183  0.1598829    34.1354    26.9217     5.5219    1482.57     1.4870
    660.000     5.5737   3.351288     0.9674 5.2964e-02  3.0875728 -1.8350897  0.1519341    34.1363    26.9229     5.5178    1482.57     1.4793
    661.000     5.5634   3.350595     0.9657 5.1268e-02  3.0913014 -1.8474505  0.1564474    34.1384    26.9258     5.5075    1482.55     1.4756
    662.000     5.5565   3.350126     0.9639 5.0369e-02  3.0955286 -1.8534905  0.1554977    34.1395    26.9275     5.5005    1482.54     1.4677
    663.000     5.5511   3.349760     0.9620 5.1809e-02  3.0990298 -1.8656553  0.1571777    34.1403    26.9288     5.4951    1482.53     1.4613
    664.000     5.5445   3.349339     0.9601 5.1139e-02  3.1025675 -1.8701541  0.1573043    34.1417    26.9307     5.4885    1482.53     1.4595
    665.000     5.5439   3.349336     0.9582 5.0842e-02  3.1055609 -1.8741348  0.1562278    34.1418    26.9308     5.4877    1482.54     1.4575
    666.000     5.5431   3.349325     0.9563 6.8428e-02  3.1073114 -1.8578394  0.1575849    34.1420    26.9311     5.4869    1482.55     1.4520
    667.000     5.5387   3.349070     0.9544 5.0644e-02  3.1080125 -1.8532217  0.1571355    34.1431    26.9325     5.4824    1482.55     1.4458
    668.000     5.5328   3.348660     0.9532 5.0959e-02  3.1093404 -1.8746637  0.1617127    34.1439    26.9338     5.4764    1482.55     1.4447
    669.000     5.5293   3.348431     0.9524 5.0754e-02  3.1118617 -1.8795024  0.1533855    34.1443    26.9346     5.4728    1482.55     1.4418
    670.000     5.5281   3.348397     0.9512 5.1469e-02  3.1133780 -1.8897992  0.1593092    34.1447    26.9350     5.4715    1482.56     1.4370
    671.000     5.5275   3.348380     0.9503 5.1281e-02  3.1150232 -1.8974798  0.1521158    34.1446    26.9350     5.4709    1482.58     1.4390
    672.000     5.5216   3.347934     0.9497 5.1883e-02  3.1158300 -1.9022677  0.1535197    34.1450    26.9360     5.4649    1482.57     1.4299
    673.000     5.5085   3.346914     0.9475 5.1545e-02  3.1173391 -1.9087518  0.1584547    34.1461    26.9385     5.4518    1482.53     1.4180
    674.000     5.4730   3.343995     0.9450 5.1526e-02  3.1205987 -1.9185535  0.1532689    34.1484    26.9446     5.4164    1482.41     1.4032
    675.000     5.4306   3.340661     0.9411 5.1412e-02  3.1256280 -1.9429436  0.1575425    34.1529    26.9532     5.3741    1482.26     1.3851
    676.000     5.4252   3.340261     0.9378 5.1283e-02  3.1321893 -1.9665167  0.1573068    34.1533    26.9542     5.3687    1482.26     1.3750
    677.000     5.4088   3.338928     0.9349 5.2397e-02  3.1391416 -1.9760980  0.1606947    34.1542    26.9569     5.3523    1482.21     1.3697
    678.000     5.3891   3.337429     0.9323 5.1612e-02  3.1443205 -1.9926399  0.1580262    34.1566    26.9611     5.3326    1482.14     1.3584
    679.000     5.3731   3.336145     0.9292 5.1138e-02  3.1499720 -2.0056444  0.1578677    34.1577    26.9639     5.3166    1482.10     1.3431
    680.000     5.3529   3.334599     0.9252 5.2096e-02  3.1555628 -2.0254153  0.1568312    34.1601    26.9682     5.2964    1482.03     1.3306
    681.000     5.3357   3.333284     0.9214 5.2128e-02  3.1626842 -2.0447841  0.1569961    34.1620    26.9717     5.2792    1481.98     1.3193
    682.000     5.3163   3.331770     0.9181 5.1866e-02  3.1690933 -2.0606668  0.1578587    34.1639    26.9755     5.2598    1481.92     1.3089
    683.000     5.3049   3.330909     0.9148 5.1449e-02  3.1758211 -2.0812328  0.1548466    34.1652    26.9779     5.2483    1481.90     1.3016
    684.000     5.2947   3.330112     0.9123 5.1617e-02  3.1815990 -2.0926042  0.1554619    34.1660    26.9797     5.2381    1481.87     1.2929
    685.000     5.2815   3.329103     0.9094 5.1133e-02  3.1862200 -2.0985978  0.1596161    34.1674    26.9824     5.2249    1481.83     1.2854
    686.000     5.2657   3.327911     0.9066 5.1406e-02  3.1902090 -2.1107871  0.1590068    34.1693    26.9858     5.2091    1481.79     1.2786
    687.000     5.2552   3.327140     0.9035 5.2499e-02  3.1950975 -2.1157688  0.1577582    34.1706    26.9881     5.1985    1481.76     1.2707
    688.000     5.2492   3.326714     0.9007 5.1798e-02  3.1992840 -2.1249805  0.1597977    34.1713    26.9893     5.1925    1481.76     1.2652
    689.000     5.2419   3.326163     0.8987 5.1430e-02  3.2025782 -2.1427605  0.1608758    34.1720    26.9907     5.1851    1481.75     1.2622
    690.000     5.2356   3.325706     0.8971 5.1783e-02  3.2059754 -2.1508992  0.1635146    34.1726    26.9920     5.1788    1481.73     1.2592
    691.000     5.2318   3.325468     0.8958 5.2117e-02  3.2083627 -2.1579468  0.1633915    34.1733    26.9929     5.1749    1481.74     1.2583
    692.000     5.2286   3.325262     0.8948 5.2496e-02  3.2107812 -2.1727071  0.1604133    34.1737    26.9936     5.1716    1481.74     1.2537
    693.000     5.2258   3.325090     0.8937 5.1476e-02  3.2128804 -2.1773227  0.1587035    34.1740    26.9942     5.1688    1481.75     1.2479
    694.000     5.2221   3.324838     0.8921 5.1736e-02  3.2142647 -2.1836674  0.1587293    34.1744    26.9949     5.1650    1481.75     1.2420
    695.000     5.2061   3.323633     0.8904 5.2103e-02  3.2158552 -2.1794035  0.1602803    34.1765    26.9984     5.1490    1481.70     1.2391
    696.000     5.2031   3.323457     0.8888 5.2171e-02  3.2177042 -2.1727956  0.1614143    34.1770    26.9992     5.1459    1481.71     1.2375
    697.000     5.2005   3.323320     0.8876 5.1934e-02  3.2197124 -2.1640494  0.1588807    34.1776    27.0000     5.1432    1481.71     1.2335
    698.000     5.1988   3.323230     0.8864 5.2240e-02  3.2216557 -2.1881034  0.1616211    34.1778    27.0004     5.1415    1481.72     1.2268
    699.000     5.1859   3.322143     0.8850 5.2112e-02  3.2234815 -2.1953603  0.1604264    34.1779    27.0020     5.1285    1481.69     1.2182
    700.000     5.1490   3.319340     0.8832 5.1269e-02  3.2265746 -2.2190904  0.1592932    34.1829    27.0102     5.0918    1481.56     1.2078
    701.000     5.1426   3.318914     0.8815 5.1952e-02  3.2315227 -2.2404173  0.1582237    34.1840    27.0118     5.0853    1481.55     1.2011
    702.000     5.1403   3.318791     0.8793 5.2079e-02  3.2367907 -2.2478763  0.1590522    34.1844    27.0124     5.0829    1481.56     1.1971
    703.000     5.1379   3.318664     0.8777 5.2553e-02  3.2409396 -2.2569751  0.1585391    34.1850    27.0132     5.0804    1481.57     1.1971
    704.000     5.1312   3.318182     0.8761 5.1937e-02  3.2439759 -2.2615068  0.1596872    34.1857    27.0145     5.0737    1481.56     1.1905
    705.000     5.1230   3.317579     0.8742 5.2411e-02  3.2458995 -2.2610884  0.1639624    34.1867    27.0163     5.0655    1481.54     1.1863
    706.000     5.1180   3.317240     0.8730 5.1414e-02  3.2480401 -2.2687117  0.1568720    34.1874    27.0174     5.0604    1481.54     1.1827
    707.000     5.1156   3.317088     0.8717 5.2506e-02  3.2504643 -2.2767654  0.1579697    34.1876    27.0178     5.0579    1481.54     1.1825
    708.000     5.1140   3.317018     0.8709 5.1727e-02  3.2522454 -2.2766675  0.1641049    34.1879    27.0183     5.0562    1481.55     1.1789
    709.000     5.1098   3.316722     0.8695 5.1164e-02  3.2532789 -2.2795738  0.1603882    34.1883    27.0191     5.0520    1481.55     1.1746
    710.000     5.1031   3.316229     0.8685 5.1795e-02  3.2543177 -2.2785357  0.1600744    34.1889    27.0203     5.0452    1481.54     1.1717
    711.000     5.0892   3.315072     0.8670 5.1990e-02  3.2558280 -2.2899289  0.1565515    34.1894    27.0223     5.0313    1481.50     1.1587
    712.000     5.0463   3.311747     0.8648 5.1948e-02  3.2591063 -2.3216499  0.1556125    34.1944    27.0312     4.9886    1481.35     1.1449
    713.000     5.0346   3.310877     0.8626 5.1628e-02  3.2649518 -2.3392356  0.1562942    34.1958    27.0337     4.9769    1481.32     1.1329
    714.000     5.0051   3.308628     0.8598 5.1804e-02  3.2706774 -2.3611135  0.1544969    34.1995    27.0400     4.9475    1481.22     1.1166
    715.000     4.9792   3.306930     0.8566 5.1453e-02  3.2785564 -2.3859127  0.1629412    34.2059    27.0480     4.9216    1481.14     1.1084
    716.000     4.9738   3.306585     0.8533 5.2448e-02  3.2877059 -2.3982750  0.1628318    34.2070    27.0495     4.9161    1481.14     1.0973
